,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
21,AMPARO,3501905,72677,3156,695,0,3851,4126,93.3349491032477,4.342501754337686,0.9562860327201177
22,ANALÂNDIA,3502002,5056,155,34,0,189,188,100.53191489361701,3.0656645569620253,0.6724683544303798
23,ANDRADINA,3502101,57202,3240,250,0,3490,4115,84.81166464155528,5.66413761756582,0.43704765567637494
24,ANGATUBA,3502200,25479,683,150,0,833,947,87.96198521647307,2.680638957572903,0.5887201224537855
25,ANHEMBI,3502309,6819,165,26,0,191,246,77.64227642276423,2.4197096348438185,0.38128757882387443
26,ANHUMAS,3502408,4144,171,47,0,218,216,100.92592592592592,4.126447876447877,1.1341698841698842
27,APARECIDA,3502507,36185,1290,347,0,1637,1684,97.20902612826603,3.56501312698632,0.9589608953986459
28,APARECIDA D'OESTE,3502606,4158,256,73,0,329,343,95.91836734693877,6.156806156806157,1.7556517556517555
29,APIAÍ,3502705,24226,594,106,0,700,750,93.33333333333333,2.4519111698175515,0.4375464377115496
30,ARAÇARIGUAMA,3502754,22860,431,165,0,596,604,98.67549668874173,1.885389326334208,0.7217847769028871
31,ARAÇATUBA,3502804,198129,10395,2563,0,12958,15199,85.25560892163958,5.246581772481565,1.2936016433737616
32,ARAÇOIABA DA SERRA,3502903,34776,954,207,0,1161,1205,96.34854771784232,2.7432712215320914,0.5952380952380952
33,ARAMINA,3503000,5655,173,40,0,213,216,98.61111111111111,3.0592396109637487,0.707338638373121
34,ARANDU,3503109,6365,199,42,0,241,253,95.25691699604744,3.1264728986645722,0.6598586017282011
35,ARAPEÍ,3503158,2460,109,32,0,141,160,88.125,4.43089430894309,1.3008130081300813
36,ARARAQUARA,3503208,238339,14162,3202,0,17364,17483,99.3193387862495,5.941956624807522,1.3434645609824662
37,ARARAS,3503307,135506,5569,1526,0,7095,7416,95.6715210355987,4.109781116703319,1.126149395598719
38,ARCO-ÍRIS,3503356,1773,240,172,0,412,467,88.22269807280514,13.536379018612521,9.701071630005641
39,AREALVA,3503406,8613,340,69,0,409,413,99.0314769975787,3.947521188900499,0.8011145942180424
40,AREIAS,3503505,3896,166,51,0,217,257,84.43579766536965,4.260780287474333,1.3090349075975358
41,AREIÓPOLIS,3503604,11158,301,97,0,398,440,90.45454545454545,2.697616060225847,0.8693314214016848
42,ARIRANHA,3503703,9761,435,123,0,558,535,104.29906542056075,4.45651060342178,1.2601167913123654
43,ARTUR NOGUEIRA,3503802,55340,1498,456,0,1954,2031,96.20876415558838,2.706902782797253,0.8239971087820744
44,ARUJÁ,3503901,91157,1529,372,0,1901,2973,63.942145980491084,1.677325932182937,0.40808714635189836
45,ASPÁSIA,3503950,1818,93,21,0,114,118,96.61016949152543,5.115511551155116,1.155115511551155
46,ASSIS,3504008,105087,5348,1704,0,7052,7857,89.75435917016674,5.089116636691504,1.6215136030146449
47,ATIBAIA,3504107,144088,6839,1907,0,8746,9190,95.16866158868336,4.74640497473766,1.3234967519848981
48,AURIFLAMA,3504206,15253,609,187,0,796,927,85.86839266450917,3.9926571821936667,1.2259883301645578
49,AVAÍ,3504305,5436,551,269,0,820,1112,73.7410071942446,10.136129506990434,4.948491537895512
50,AVANHANDAVA,3504404,13859,319,84,0,403,391,103.06905370843991,2.301753373259254,0.6061043365322173
51,AVARÉ,3504503,91232,4220,1421,0,5641,5841,96.57592877931862,4.6255699754472115,1.557567520168362
52,BADY BASSITT,3504602,17761,829,236,0,1065,1111,95.85958595859586,4.667529981419965,1.328754011598446
53,BALBINOS,3504701,5934,117,42,0,159,170,93.52941176470588,1.9716885743174923,0.7077856420626896
54,BÁLSAMO,3504800,9139,417,107,0,524,503,104.17495029821073,4.5628624575993,1.1708064339643287
55,BANANAL,3504909,10993,455,110,0,565,708,79.80225988700565,4.138997543891567,1.0006367688529063
56,BARÃO DE ANTONINA,3505005,3498,172,92,0,264,304,86.8421052631579,4.9170954831332185,2.630074328187536
57,BARBOSA,3505104,7468,265,66,0,331,337,98.21958456973294,3.5484734868773433,0.8837707552222818
58,BARIRI,3505203,35558,1492,390,0,1882,1965,95.7760814249364,4.195961527644974,1.0967995950278417
59,BARRA BONITA,3505302,36126,1697,574,0,2271,2183,104.03114979386166,4.697447821513592,1.5888833527099595
60,BARRA DO CHAPÉU,3505351,5760,113,34,0,147,183,80.32786885245902,1.9618055555555556,0.5902777777777778
61,BARRA DO TURVO,3505401,7632,598,66,0,664,1478,44.9255751014885,7.835429769392034,0.8647798742138365
62,BARRETOS,3505500,122833,8581,2360,0,10941,12642,86.54485049833886,6.985907695814643,1.9213077918800323
63,BARRINHA,3505609,33180,763,266,0,1029,1228,83.79478827361564,2.2995780590717296,0.8016877637130801
64,BARUERI,3505708,276982,10363,2992,0,13355,15251,87.5680283260114,3.7413983580160446,1.0802145987825924
65,BASTOS,3505807,20953,720,185,0,905,938,96.48187633262259,3.4362621104376463,0.8829284589318953
66,BATATAIS,3505906,62980,2271,592,0,2863,3217,88.99595896798259,3.6059066370276276,0.9399809463321689
67,BAURU,3506003,379297,23725,5183,0,28908,34854,82.9402651058702,6.254992789291769,1.3664753478145095
68,BEBEDOURO,3506102,77555,3834,546,0,4380,5875,74.55319148936171,4.943588421120495,0.7040165044162208
69,BENTO DE ABREU,3506201,3005,94,26,0,120,124,96.7741935483871,3.1281198003327786,0.8652246256239602
70,BERNARDINO DE CAMPOS,3506300,11158,536,111,0,647,642,100.77881619937695,4.803728266714465,0.9948019358307941
71,BERTIOGA,3506359,64723,1617,757,0,2374,3106,76.43271088216356,2.4983390757535964,1.1695996786304714
72,BILAC,3506409,8117,435,138,0,573,601,95.34109816971714,5.359122828631268,1.70013551804854
73,BIRIGUI,3506508,124883,3358,552,0,3910,5781,67.63535720463587,2.6889168261492755,0.44201372484645624
74,BIRITIBA MIRIM,3506607,32936,574,157,0,731,742,98.51752021563343,1.742773864464416,0.47668205003643427
75,BOA ESPERANÇA DO SUL,3506706,15018,391,136,0,527,558,94.44444444444444,2.603542415767745,0.9055799707018244
76,BOCAINA,3506805,12452,421,90,0,511,498,102.61044176706828,3.3809829746225506,0.72277545775779
77,BOFETE,3506904,11921,277,68,0,345,356,96.91011235955057,2.323630567905377,0.570421944467746
78,BOITUVA,3507001,62170,1555,397,0,1952,2333,83.66909558508358,2.501206369631655,0.6385716583561203
79,BOM JESUS DOS PERDÕES,3507100,25985,508,155,0,663,764,86.78010471204189,1.9549740234750819,0.5964979796036175
80,BOM SUCESSO DE ITARARÉ,3507159,3984,92,23,0,115,119,96.63865546218487,2.3092369477911645,0.5773092369477911
81,BORÁ,3507209,838,60,48,0,108,78,138.46153846153845,7.159904534606206,5.727923627684964
82,BORACÉIA,3507308,4868,184,177,0,361,264,136.74242424242425,3.779786359901397,3.6359901396877565
83,BORBOREMA,3507407,16164,577,38,0,615,858,71.67832167832168,3.5696609750061863,0.23509032417718387
84,BOREBI,3507456,2683,74,4357,0,4431,166,2669.2771084337346,2.7581065970928065,162.39284383153188
85,BOTUCATU,3507506,148130,10299,2245,0,12544,15334,81.80513890700404,6.952676702896104,1.515560656180382
86,BRAGANÇA PAULISTA,3507605,170533,7369,123,0,7492,10064,74.4435612082671,4.321157781778307,0.07212680243706497
87,BRAÚNA,3507704,5741,290,46,0,336,453,74.17218543046357,5.051384776171399,0.8012541369099461
88,BREJO ALEGRE,3507753,2889,150,261,0,411,206,199.51456310679612,5.192107995846314,9.034267912772584
89,BRODOWSKI,3507803,25277,1019,198,0,1217,1356,89.74926253687315,4.031332832219013,0.7833208054753333
90,BROTAS,3507902,24636,755,134,0,889,1036,85.8108108108108,3.0646208800129893,0.5439194674460139
91,BURI,3508009,19965,499,154,0,653,662,98.64048338368579,2.499373904332582,0.7713498622589532
92,BURITAMA,3508108,17281,609,61,0,670,767,87.35332464146023,3.5241016144899024,0.35298883166483425
93,BURITIZAL,3508207,4514,214,53,0,267,278,96.0431654676259,4.740806380150643,1.1741249446167479
94,CABRÁLIA PAULISTA,3508306,4243,164,16,0,180,258,69.76744186046511,3.865189724251709,0.37709168041480084
95,CABREÚVA,3508405,50429,1292,1013,0,2305,1345,171.37546468401487,2.562017886533542,2.008764798032878
96,CAÇAPAVA,3508504,95018,3508,338,0,3846,5181,74.23277359583092,3.6919320549790564,0.3557220737123492
97,CACHOEIRA PAULISTA,3508603,33581,1324,193,0,1517,2012,75.39761431411532,3.9427056966737144,0.5747297578988118
98,CACONDE,3508702,19009,741,80,0,821,925,88.75675675675676,3.898153506233889,0.4208532800252512
99,CAFELÂNDIA,3508801,17843,680,29,0,709,1056,67.14015151515152,3.8110183265145996,0.16252872274841673
100,CAIABU,3508900,4193,148,892,0,1040,214,485.9813084112149,3.529692344383496,21.27355115668972
101,CAIEIRAS,3509007,102775,2752,75,0,2827,4098,68.98487066861884,2.677693991729506,0.07297494526879104
102,CAIUÁ,3509106,5946,255,527,0,782,359,217.82729805013926,4.288597376387488,8.86310124453414
103,CAJAMAR,3509205,77934,1652,124,0,1776,2663,66.69170108899736,2.1197423460877154,0.15910898965791567
104,CAJATI,3509254,28494,577,128,0,705,871,80.9414466130884,2.0249877167122903,0.44921737909735376
105,CAJOBI,3509304,10596,447,233,0,680,591,115.05922165820644,4.218573046432616,2.198942997357493
106,CAJURU,3509403,26393,1096,29,0,1125,1713,65.67425569176882,4.152616223998788,0.10987761906566135
107,CAMPINA DO MONTE ALEGRE,3509452,6057,182,21050,0,21232,218,9739.449541284404,3.004787848770018,347.5317814099389
108,CAMPINAS,3509502,1213792,60194,653,0,60847,93275,65.23398552666846,4.959169281062983,0.05379834436213123
109,CAMPO LIMPO PAULISTA,3509601,85541,2042,564,0,2606,2918,89.30774503084305,2.387159373867502,0.6593329514501818
110,CAMPOS DO JORDÃO,3509700,52405,1897,36,0,1933,2554,75.68519968676586,3.619883598893235,0.06869573513977674
111,CAMPOS NOVOS PAULISTA,3509809,4997,153,119,0,272,195,139.48717948717947,3.061837102261357,2.3814288573143885
112,CANANÉIA,3509908,12541,435,35,0,470,726,64.73829201101928,3.4686229168327887,0.2790846025037876
113,CANAS,3509957,5204,128,231,0,359,200,179.5,2.4596464258262873,4.438893159108378
114,CÂNDIDO MOTA,3510005,31346,981,32,0,1013,1315,77.03422053231938,3.129585912078096,0.10208639060805207
115,CÂNDIDO RODRIGUES,3510104,2799,137,37,0,174,167,104.19161676646706,4.894605216148625,1.321900678813862
116,CANITAR,3510153,5292,132,317,0,449,161,278.88198757763973,2.494331065759637,5.990173847316704
117,CAPÃO BONITO,3510203,47118,1191,112,0,1303,1555,83.79421221864952,2.52769642174965,0.23770109087822064
118,CAPELA DO ALTO,3510302,20985,389,263,0,652,579,112.60794473229707,1.8537050274005242,1.2532761496306886
119,CAPIVARI,3510401,56379,1470,1035,0,2505,2448,102.328431372549,2.607353801947534,1.835789921779386
120,CARAGUATATUBA,3510500,123389,4592,1576,0,6168,7316,84.30836522689995,3.721563510523628,1.2772613442041023
121,CARAPICUÍBA,3510609,403183,9480,127,0,9607,13075,73.47609942638623,2.351289612905306,0.03149934397035589
122,CARDOSO,3510708,12349,498,427,0,925,663,139.51734539969834,4.032715199611305,3.457769859907685
123,CASA BRANCA,3510807,30520,1561,23,0,1584,2323,68.1876883340508,5.114678899082569,0.07536041939711664
124,CÁSSIA DOS COQUEIROS,3510906,2505,116,299,0,415,145,286.2068965517241,4.630738522954092,11.936127744510978
125,CASTILHO,3511003,21267,896,2934,0,3830,1491,256.8745808182428,4.213100108148775,13.796022005924671
126,CATANDUVA,3511102,122497,8446,16,0,8462,11511,73.51229258969681,6.894862731332196,0.013061544364351781
127,CATIGUÁ,3511201,7855,245,206,0,451,290,155.51724137931035,3.1190324633991087,2.622533418204965
128,CEDRAL,3511300,9346,651,169,0,820,917,89.42202835332607,6.965546757971325,1.808260218275198
129,CERQUEIRA CÉSAR,3511409,20191,692,271,0,963,875,110.05714285714285,3.427269575553465,1.3421821603684811
130,CERQUILHO,3511508,49802,1369,129,0,1498,1810,82.76243093922652,2.74888558692422,0.2590257419380748
131,CESÁRIO LANGE,3511607,18375,481,135,0,616,597,103.1825795644891,2.617687074829932,0.7346938775510203
132,CHARQUEADA,3511706,17367,414,49,0,463,653,70.90352220520674,2.3838314043876316,0.28214429665457474
133,CLEMENTINA,3511904,8757,217,222,0,439,265,165.66037735849056,2.478017585931255,2.5351147653305928
134,COLINA,3512001,18535,687,104,0,791,945,83.7037037037037,3.7065012139196116,0.5611006204478014
135,COLÔMBIA,3512100,6216,311,202,0,513,429,119.58041958041959,5.0032175032175035,3.24967824967825
136,CONCHAL,3512209,28273,656,171,0,827,949,87.14436248682824,2.3202348530400028,0.6048173168747568
137,CONCHAS,3512308,18019,601,27,0,628,889,70.64116985376828,3.3353682224318772,0.14984183362006773
138,CORDEIRÓPOLIS,3512407,24826,787,31,0,818,1280,63.90625,3.1700636429549665,0.12486908885845484
139,COROADOS,3512506,6129,136,55,0,191,169,113.01775147928994,2.2189590471528797,0.8973731440691792
140,CORONEL MACEDO,3512605,4635,185,31,0,216,242,89.25619834710744,3.9913700107874863,0.668824163969795
141,CORUMBATAÍ,3512704,4064,143,384,0,527,170,310.0,3.518700787401575,9.448818897637794
142,COSMÓPOLIS,3512803,73474,1430,75,0,1505,1894,79.46145723336853,1.9462667065900865,0.10207692517080873
143,COSMORAMA,3512902,7298,303,1212,0,1515,377,401.8567639257294,4.1518224171005755,16.607289668402302
144,COTIA,3513009,253608,6272,69,0,6341,10502,60.378975433250815,2.4731081038453047,0.0272073436169206
145,CRAVINHOS,3513108,35579,521,72,0,593,1618,36.65018541409147,1.4643469462323282,0.20236656454650212
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,362,85.91160220994475,3.3035099793530627,0.2638219775177793
147,CRUZÁLIA,3513306,2046,74,752,0,826,96,860.4166666666666,3.6168132942326494,36.75464320625611
148,CRUZEIRO,3513405,82571,2789,326,0,3115,3771,82.60408379740122,3.37769919221034,0.39481173777718576
149,CUBATÃO,3513504,131626,3786,181,0,3967,6152,64.48309492847855,2.8763314238828195,0.13751082612857643
150,CUNHA,3513603,21459,603,382,0,985,937,105.12273212379937,2.8100097861037328,1.7801388694720164
151,DESCALVADO,3513702,33910,1565,3625,0,5190,1855,279.7843665768194,4.615157770569154,10.690061928634622
152,DIADEMA,3513801,426757,12555,25,0,12580,18956,66.36421185904199,2.941955257910239,0.005858134723039107
153,DIRCE REIS,3513850,1799,81,218,0,299,126,237.3015873015873,4.502501389660923,12.117843246247915
154,DIVINOLÂNDIA,3513900,11086,714,57,0,771,957,80.56426332288402,6.4405556557820685,0.5141620061338625
155,DOBRADA,3514007,9010,194,222,0,416,290,143.44827586206895,2.153163152053274,2.4639289678135405
156,DOIS CÓRREGOS,3514106,27512,1034,31,0,1065,1339,79.53696788648244,3.7583599883687118,0.11267810410002907
157,DOLCINÓPOLIS,3514205,2112,86,98,0,184,130,141.53846153846155,4.071969696969697,4.640151515151516
158,DOURADO,3514304,8878,370,950,0,1320,488,270.4918032786885,4.167605316512728,10.700608245100247
159,DRACENA,3514403,47043,3413,135,0,3548,4517,78.54770865618774,7.255064515443317,0.28697149416491297
160,DUARTINA,3514502,12433,601,76,0,677,708,95.62146892655367,4.8339097562937345,0.6112764417276603
161,DUMONT,3514601,10023,250,102,0,352,325,108.3076923076923,2.4942631946522997,1.0176593834181382
162,ECHAPORÃ,3514700,6064,279,680,0,959,528,181.62878787878788,4.600923482849605,11.213720316622691
163,ELDORADO,3514809,15544,1575,125,0,1700,2641,64.36955698599014,10.132527020072054,0.8041688111168297
164,ELIAS FAUSTO,3514908,17936,375,29,0,404,601,67.22129783693843,2.0907671721677077,0.16168599464763603
165,ELISIÁRIO,3514924,3697,137,31,0,168,181,92.81767955801105,3.7057073302677845,0.8385177170678928
166,EMBAÚBA,3514957,2449,98,1324,0,1422,130,1093.8461538461538,4.001633319722336,54.06288280930992
167,EMBU DAS ARTES,3515004,276535,5436,411,0,5847,7220,80.98337950138504,1.9657547869166652,0.14862494801742998
168,EMBU-GUAÇU,3515103,69901,2154,29,0,2183,2978,73.30423102753527,3.0815009799573683,0.04148724624826541
169,EMILIANÓPOLIS,3515129,3227,128,164,0,292,157,185.98726114649682,3.9665323830182833,5.082119615742176
170,ENGENHEIRO COELHO,3515152,21249,508,567,0,1075,699,153.79113018597997,2.3907007388582993,2.6683608640406606
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,2178,36,0,2214,2793,79.26960257787326,4.897573699714421,0.08095163140023835
172,ESPÍRITO SANTO DO TURVO,3515194,4878,108,126,0,234,153,152.94117647058823,2.214022140221402,2.5830258302583027
173,ESTRELA D'OESTE,3515202,8419,432,31,0,463,553,83.7251356238698,5.131250742368453,0.36821475234588436
174,ESTRELA DO NORTE,3515301,2770,98,72,0,170,129,131.7829457364341,3.537906137184116,2.5992779783393503
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,290,229,0,519,386,134.4559585492228,3.1099195710455763,2.455764075067024
176,FARTURA,3515400,16070,713,1192,0,1905,936,203.52564102564102,4.436838830118233,7.417548226509023
177,FERNANDÓPOLIS,3515509,69402,4512,89,0,4601,6152,74.7886866059818,6.501253566179649,0.1282383792974266
178,FERNANDO PRESTES,3515608,5794,290,42,0,332,428,77.57009345794393,5.005177770107007,0.7248878149810148
179,FERNÃO,3515657,1727,91,1445,0,1536,134,1146.2686567164178,5.269253039953677,83.6711059640996
180,FERRAZ DE VASCONCELOS,3515707,196500,4481,23,0,4504,7175,62.77351916376307,2.280407124681934,0.011704834605597965
181,FLORA RICA,3515806,1430,120,45,0,165,145,113.79310344827587,8.391608391608392,3.146853146853147
182,FLOREAL,3515905,2900,173,127,0,300,213,140.8450704225352,5.9655172413793105,4.379310344827586
183,FLÓRIDA PAULISTA,3516002,14790,503,36,0,539,620,86.93548387096774,3.400946585530764,0.2434077079107505
184,FLORÍNEA,3516101,2653,149,2865,0,3014,183,1646.9945355191257,5.616283452695062,107.99095363739164
185,FRANCA,3516200,355901,9459,1152,0,10611,14864,71.38724434876211,2.657761568526079,0.3236855192876671
186,FRANCISCO MORATO,3516309,177633,3126,1756,0,4882,5872,83.14032697547684,1.759808143757072,0.9885550545225268
187,FRANCO DA ROCHA,3516408,156492,4976,27,0,5003,8147,61.40910764698661,3.179715257009943,0.01725327812284334
188,GABRIEL MONTEIRO,3516507,2776,77,103,0,180,137,131.38686131386862,2.7737752161383287,3.7103746397694524
189,GÁLIA,3516606,6482,408,533,0,941,490,192.0408163265306,6.294353594569577,8.222770749768591
190,GARÇA,3516705,44409,2117,38,0,2155,2772,77.74170274170274,4.767051723749691,0.08556824067193587
191,GASTÃO VIDIGAL,3516804,4860,155,46,0,201,189,106.34920634920636,3.189300411522634,0.9465020576131686
192,GAVIÃO PEIXOTO,3516853,4815,160,195,0,355,213,166.66666666666669,3.322949117341641,4.049844236760125
193,GENERAL SALGADO,3516903,10862,665,100,0,765,843,90.74733096085409,6.12226109372123,0.9206407659731173
194,GETULINA,3517000,11447,352,40,0,392,666,58.85885885885885,3.075041495588364,0.3494365335895868
195,GLICÉRIO,3517109,4829,176,83,0,259,223,116.14349775784754,3.644646924829157,1.7187823565955682
196,GUAIÇARA,3517208,12294,290,77,0,367,422,86.96682464454977,2.3588742476004554,0.6263217829835692
197,GUAIMBÊ,3517307,5785,253,383,0,636,363,175.20661157024793,4.373379429559205,6.620570440795159
198,GUAÍRA,3517406,41040,1356,221,0,1577,1759,89.65321205230245,3.304093567251462,0.5384990253411306
199,GUAPIAÇU,3517505,21775,741,118,0,859,974,88.19301848049281,3.4029850746268657,0.5419058553386912
200,GUAPIARA,3517604,17025,472,257,0,729,645,113.0232558139535,2.7723935389133625,1.5095447870778267
201,GUARÁ,3517703,21308,912,86,0,998,1133,88.08473080317741,4.280082598085226,0.40360428008259813
202,GUARAÇAÍ,3517802,8290,399,143,0,542,485,111.75257731958763,4.8130277442702045,1.72496984318456
203,GUARACI,3517901,11287,416,18,0,434,690,62.89855072463768,3.6856560644989806,0.15947550279082132
204,GUARANI D'OESTE,3518008,1998,78,76,0,154,102,150.98039215686273,3.903903903903904,3.8038038038038042
205,GUARANTÃ,3518107,6675,251,242,0,493,342,144.1520467836257,3.760299625468165,3.6254681647940075
206,GUARARAPES,3518206,33100,1111,276,0,1387,1505,92.15946843853821,3.356495468277946,0.8338368580060423
207,GUARAREMA,3518305,30136,963,1027,0,1990,1293,153.90564578499612,3.1955136713565175,3.407884258030263
208,GUARATINGUETÁ,3518404,122505,5217,122,0,5339,7168,74.48381696428571,4.25860168972695,0.09958777192767643
209,GUAREÍ,3518503,18887,409,278,0,687,530,129.62264150943398,2.1655106687139303,1.4719118970720602
210,GUARIBA,3518602,40487,893,1717,0,2610,1315,198.4790874524715,2.2056462568231776,4.240867438931015
211,GUARUJÁ,3518701,322750,9487,5994,0,15481,18041,85.81009921844687,2.939426800929512,1.8571649883811
212,GUARULHOS,3518800,1392121,38056,52,0,38108,55182,69.05875104200645,2.7336704208901383,0.0037353074912310066
213,GUATAPARÁ,3518859,7709,191,30,0,221,275,80.36363636363636,2.477623556881567,0.389155532494487
214,GUZOLÂNDIA,3518909,5307,136,102,0,238,163,146.01226993865032,2.5626530996796686,1.921989824759751
215,HERCULÂNDIA,3519006,9588,324,113,0,437,511,85.51859099804305,3.379224030037547,1.1785565289945765
216,HOLAMBRA,3519055,15272,417,1171,0,1588,584,271.9178082191781,2.7304871660555263,7.667627029858565
217,HORTOLÂNDIA,3519071,234259,5180,164,0,5344,11046,48.379503892811876,2.211227743651258,0.07000798261753018
218,IACANGA,3519105,11858,404,62,0,466,575,81.04347826086956,3.406982627761849,0.5228537696070163
219,IACRI,3519204,6295,207,56,0,263,345,76.23188405797102,3.288324066719619,0.8895949166004766
220,IARAS,3519253,9517,194,239,0,433,254,170.4724409448819,2.038457497110434,2.5112955763370812
221,IBATÉ,3519303,35472,755,116,0,871,1098,79.32604735883424,2.1284393324312134,0.32701849345963013
222,IBIRÁ,3519402,12518,378,82,0,460,618,74.4336569579288,3.019651701549768,0.6550567183256111
223,IBIRAREMA,3519501,7841,318,701,0,1019,434,234.79262672811058,4.05560515240403,8.940186200739701
224,IBITINGA,3519600,60600,2446,139,0,2585,3279,78.83501067398598,4.036303630363037,0.2293729372937294
225,IBIÚNA,3519709,79479,1209,104,0,1313,5103,25.729962766999805,1.5211565319140905,0.13085217478830885
226,ICÉM,3519808,8304,330,94,0,424,496,85.48387096774194,3.9739884393063587,1.1319845857418112
227,IEPÊ,3519907,8194,382,154,0,536,479,111.89979123173276,4.661947766658531,1.8794239687576275
228,IGARAÇU DO TIETÊ,3520004,24749,563,183,0,746,761,98.02890932982918,2.274839387449998,0.7394238151036405
229,IGARAPAVA,3520103,30614,929,109,0,1038,1201,86.42797668609492,3.0345593519304894,0.3560462533481414
230,IGARATÁ,3520202,9583,348,251,0,599,485,123.50515463917526,3.6314306584576856,2.619221538140457
231,IGUAPE,3520301,30989,914,429,0,1343,1589,84.51856513530522,2.9494336700119397,1.3843621930362386
232,ILHABELA,3520400,35591,1393,68,0,1461,1829,79.87971569163477,3.9139108201511617,0.19105953752353125
233,ILHA COMPRIDA,3520426,11362,354,369,0,723,387,186.8217054263566,3.1156486534060903,3.2476676641436364
234,ILHA SOLTEIRA,3520442,26788,1323,2380,0,3703,1784,207.56726457399105,4.938778557563088,8.884575182917724
235,INDAIATUBA,3520509,256223,8454,62,0,8516,11692,72.836127266507,3.299469602650816,0.024197671559539932
236,INDIANA,3520608,4879,240,64,0,304,301,100.99667774086379,4.9190407870465265,1.3117442098790737
237,INDIAPORÃ,3520707,3886,208,45,0,253,309,81.87702265372168,5.352547606793618,1.1580030880082348
238,INÚBIA PAULISTA,3520806,4019,181,125,0,306,222,137.83783783783784,4.503607862652402,3.1102264244837023
239,IPAUSSU,3520905,15069,479,181,0,660,608,108.55263157894737,3.178711261530294,1.2011414161523657
240,IPERÓ,3521002,37964,574,43,0,617,799,77.2215269086358,1.5119586977136235,0.11326519860920872
241,IPEÚNA,3521101,7687,171,38,0,209,234,89.31623931623932,2.22453492910108,0.4943410953557955
242,IPIGUÁ,3521150,5476,155,40,0,195,191,102.09424083769633,2.830533235938641,0.7304601899196494
243,IPORANGA,3521200,4199,413,153,0,566,858,65.96736596736596,9.83567516075256,3.643724696356275
244,IPUÃ,3521309,16604,516,251,0,767,697,110.04304160688665,3.1076848952059746,1.5116839315827513
245,IRACEMÁPOLIS,3521408,24614,741,59,0,800,1053,75.97340930674264,3.010481839603478,0.23970098318030392
246,IRAPUÃ,3521507,8048,275,68,0,343,333,103.003003003003,3.4169980119284293,0.8449304174950298
247,IRAPURU,3521606,8325,254,131,0,385,327,117.73700305810397,3.051051051051051,1.5735735735735736
248,ITABERÁ,3521705,17480,523,174,0,697,781,89.24455825864277,2.9919908466819223,0.9954233409610984
249,ITAÍ,3521804,27382,686,169,0,855,887,96.3923337091319,2.505295449565408,0.6171937769337521
250,ITAJOBI,3521903,15297,691,34,0,725,874,82.95194508009153,4.517225599790809,0.22226580375236973
