,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Estrela do Norte,3515301,2020-05-31T00:00:00Z,1,0,,
1,Estrela do Norte,3515301,2020-06-01T00:00:00Z,0,0,,
2,Estrela do Norte,3515301,2020-06-02T00:00:00Z,1,0,,
3,Estrela do Norte,3515301,2020-06-03T00:00:00Z,0,0,,
4,Estrela do Norte,3515301,2020-06-04T00:00:00Z,1,0,,
5,Estrela do Norte,3515301,2020-06-05T00:00:00Z,2,0,,
6,Estrela do Norte,3515301,2020-06-06T00:00:00Z,0,0,0.7142857142857143,0.0
7,Estrela do Norte,3515301,2020-06-07T00:00:00Z,0,0,0.5714285714285714,0.0
8,Estrela do Norte,3515301,2020-06-08T00:00:00Z,0,0,0.5714285714285714,0.0
9,Estrela do Norte,3515301,2020-06-09T00:00:00Z,0,0,0.42857142857142855,0.0
10,Estrela do Norte,3515301,2020-06-10T00:00:00Z,2,0,0.7142857142857143,0.0
11,Estrela do Norte,3515301,2020-06-11T00:00:00Z,0,0,0.5714285714285714,0.0
12,Estrela do Norte,3515301,2020-06-12T00:00:00Z,0,0,0.2857142857142857,0.0
13,Estrela do Norte,3515301,2020-06-13T00:00:00Z,0,0,0.2857142857142857,0.0
14,Estrela do Norte,3515301,2020-06-14T00:00:00Z,0,0,0.2857142857142857,0.0
15,Estrela do Norte,3515301,2020-06-15T00:00:00Z,0,0,0.2857142857142857,0.0
16,Estrela do Norte,3515301,2020-06-16T00:00:00Z,0,0,0.2857142857142857,0.0
17,Estrela do Norte,3515301,2020-06-17T00:00:00Z,0,0,0.0,0.0
18,Estrela do Norte,3515301,2020-06-18T00:00:00Z,0,0,0.0,0.0
19,Estrela do Norte,3515301,2020-06-19T00:00:00Z,0,0,0.0,0.0
20,Estrela do Norte,3515301,2020-06-20T00:00:00Z,0,0,0.0,0.0
21,Estrela do Norte,3515301,2020-06-21T00:00:00Z,0,0,0.0,0.0
22,Estrela do Norte,3515301,2020-06-22T00:00:00Z,0,0,0.0,0.0
