,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Brejo Alegre,3507753,2020-04-10T00:00:00Z,1,0,,
1,Brejo Alegre,3507753,2020-04-11T00:00:00Z,0,0,,
2,Brejo Alegre,3507753,2020-04-12T00:00:00Z,0,0,,
3,Brejo Alegre,3507753,2020-04-13T00:00:00Z,0,0,,
4,Brejo Alegre,3507753,2020-04-14T00:00:00Z,0,0,,
5,Brejo Alegre,3507753,2020-04-15T00:00:00Z,0,0,,
6,Brejo Alegre,3507753,2020-04-16T00:00:00Z,0,0,0.14285714285714285,0.0
7,Brejo Alegre,3507753,2020-04-17T00:00:00Z,0,0,0.0,0.0
8,Brejo Alegre,3507753,2020-04-18T00:00:00Z,0,0,0.0,0.0
9,Brejo Alegre,3507753,2020-04-19T00:00:00Z,0,0,0.0,0.0
10,Brejo Alegre,3507753,2020-04-20T00:00:00Z,0,0,0.0,0.0
11,Brejo Alegre,3507753,2020-04-21T00:00:00Z,0,0,0.0,0.0
12,Brejo Alegre,3507753,2020-04-22T00:00:00Z,0,0,0.0,0.0
13,Brejo Alegre,3507753,2020-04-23T00:00:00Z,0,0,0.0,0.0
14,Brejo Alegre,3507753,2020-04-24T00:00:00Z,0,0,0.0,0.0
15,Brejo Alegre,3507753,2020-04-25T00:00:00Z,0,0,0.0,0.0
16,Brejo Alegre,3507753,2020-04-26T00:00:00Z,0,0,0.0,0.0
17,Brejo Alegre,3507753,2020-04-27T00:00:00Z,0,0,0.0,0.0
18,Brejo Alegre,3507753,2020-04-28T00:00:00Z,0,0,0.0,0.0
19,Brejo Alegre,3507753,2020-04-29T00:00:00Z,0,0,0.0,0.0
20,Brejo Alegre,3507753,2020-04-30T00:00:00Z,0,0,0.0,0.0
21,Brejo Alegre,3507753,2020-05-01T00:00:00Z,0,0,0.0,0.0
22,Brejo Alegre,3507753,2020-05-02T00:00:00Z,0,0,0.0,0.0
23,Brejo Alegre,3507753,2020-05-03T00:00:00Z,0,0,0.0,0.0
24,Brejo Alegre,3507753,2020-05-04T00:00:00Z,0,0,0.0,0.0
25,Brejo Alegre,3507753,2020-05-05T00:00:00Z,0,0,0.0,0.0
26,Brejo Alegre,3507753,2020-05-06T00:00:00Z,0,0,0.0,0.0
27,Brejo Alegre,3507753,2020-05-07T00:00:00Z,0,0,0.0,0.0
28,Brejo Alegre,3507753,2020-05-08T00:00:00Z,0,0,0.0,0.0
29,Brejo Alegre,3507753,2020-05-09T00:00:00Z,0,0,0.0,0.0
30,Brejo Alegre,3507753,2020-05-10T00:00:00Z,0,0,0.0,0.0
31,Brejo Alegre,3507753,2020-05-11T00:00:00Z,0,0,0.0,0.0
32,Brejo Alegre,3507753,2020-05-12T00:00:00Z,0,0,0.0,0.0
33,Brejo Alegre,3507753,2020-05-13T00:00:00Z,0,0,0.0,0.0
34,Brejo Alegre,3507753,2020-05-14T00:00:00Z,0,0,0.0,0.0
35,Brejo Alegre,3507753,2020-05-15T00:00:00Z,0,0,0.0,0.0
36,Brejo Alegre,3507753,2020-05-16T00:00:00Z,0,0,0.0,0.0
37,Brejo Alegre,3507753,2020-05-17T00:00:00Z,0,0,0.0,0.0
38,Brejo Alegre,3507753,2020-05-18T00:00:00Z,0,0,0.0,0.0
39,Brejo Alegre,3507753,2020-05-19T00:00:00Z,0,0,0.0,0.0
40,Brejo Alegre,3507753,2020-05-20T00:00:00Z,0,0,0.0,0.0
41,Brejo Alegre,3507753,2020-05-21T00:00:00Z,0,0,0.0,0.0
42,Brejo Alegre,3507753,2020-05-22T00:00:00Z,0,0,0.0,0.0
43,Brejo Alegre,3507753,2020-05-23T00:00:00Z,0,0,0.0,0.0
44,Brejo Alegre,3507753,2020-05-24T00:00:00Z,0,0,0.0,0.0
45,Brejo Alegre,3507753,2020-05-25T00:00:00Z,0,0,0.0,0.0
46,Brejo Alegre,3507753,2020-05-26T00:00:00Z,0,0,0.0,0.0
47,Brejo Alegre,3507753,2020-05-27T00:00:00Z,0,0,0.0,0.0
48,Brejo Alegre,3507753,2020-05-28T00:00:00Z,0,0,0.0,0.0
49,Brejo Alegre,3507753,2020-05-29T00:00:00Z,1,0,0.14285714285714285,0.0
50,Brejo Alegre,3507753,2020-05-30T00:00:00Z,0,0,0.14285714285714285,0.0
51,Brejo Alegre,3507753,2020-05-31T00:00:00Z,0,0,0.14285714285714285,0.0
52,Brejo Alegre,3507753,2020-06-01T00:00:00Z,1,0,0.2857142857142857,0.0
