,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Pratânia,3541059,2020-03-15T00:00:00Z,1,0,,
1,Pratânia,3541059,2020-03-16T00:00:00Z,0,0,,
2,Pratânia,3541059,2020-03-17T00:00:00Z,0,0,,
3,Pratânia,3541059,2020-03-18T00:00:00Z,0,0,,
4,Pratânia,3541059,2020-03-19T00:00:00Z,0,0,,
5,Pratânia,3541059,2020-03-20T00:00:00Z,0,0,,
6,Pratânia,3541059,2020-03-21T00:00:00Z,0,0,0.14285714285714285,0.0
7,Pratânia,3541059,2020-03-22T00:00:00Z,0,0,0.0,0.0
8,Pratânia,3541059,2020-03-23T00:00:00Z,0,0,0.0,0.0
9,Pratânia,3541059,2020-03-24T00:00:00Z,0,0,0.0,0.0
10,Pratânia,3541059,2020-03-25T00:00:00Z,0,0,0.0,0.0
11,Pratânia,3541059,2020-03-26T00:00:00Z,0,0,0.0,0.0
12,Pratânia,3541059,2020-03-27T00:00:00Z,0,0,0.0,0.0
13,Pratânia,3541059,2020-03-28T00:00:00Z,0,0,0.0,0.0
14,Pratânia,3541059,2020-03-29T00:00:00Z,0,0,0.0,0.0
15,Pratânia,3541059,2020-03-30T00:00:00Z,0,0,0.0,0.0
16,Pratânia,3541059,2020-03-31T00:00:00Z,0,0,0.0,0.0
17,Pratânia,3541059,2020-04-01T00:00:00Z,0,0,0.0,0.0
18,Pratânia,3541059,2020-04-02T00:00:00Z,1,0,0.14285714285714285,0.0
19,Pratânia,3541059,2020-04-03T00:00:00Z,1,0,0.2857142857142857,0.0
20,Pratânia,3541059,2020-04-04T00:00:00Z,1,0,0.42857142857142855,0.0
21,Pratânia,3541059,2020-04-05T00:00:00Z,0,0,0.42857142857142855,0.0
22,Pratânia,3541059,2020-04-06T00:00:00Z,0,0,0.42857142857142855,0.0
23,Pratânia,3541059,2020-04-07T00:00:00Z,0,0,0.42857142857142855,0.0
24,Pratânia,3541059,2020-04-08T00:00:00Z,0,0,0.42857142857142855,0.0
25,Pratânia,3541059,2020-04-09T00:00:00Z,0,0,0.2857142857142857,0.0
26,Pratânia,3541059,2020-04-10T00:00:00Z,0,0,0.14285714285714285,0.0
27,Pratânia,3541059,2020-04-11T00:00:00Z,0,0,0.0,0.0
28,Pratânia,3541059,2020-04-12T00:00:00Z,0,0,0.0,0.0
29,Pratânia,3541059,2020-04-13T00:00:00Z,0,0,0.0,0.0
30,Pratânia,3541059,2020-04-14T00:00:00Z,0,0,0.0,0.0
31,Pratânia,3541059,2020-04-15T00:00:00Z,0,0,0.0,0.0
32,Pratânia,3541059,2020-04-16T00:00:00Z,0,0,0.0,0.0
33,Pratânia,3541059,2020-04-17T00:00:00Z,0,0,0.0,0.0
34,Pratânia,3541059,2020-04-18T00:00:00Z,0,0,0.0,0.0
35,Pratânia,3541059,2020-04-19T00:00:00Z,0,0,0.0,0.0
36,Pratânia,3541059,2020-04-20T00:00:00Z,0,0,0.0,0.0
37,Pratânia,3541059,2020-04-21T00:00:00Z,0,0,0.0,0.0
38,Pratânia,3541059,2020-04-22T00:00:00Z,0,0,0.0,0.0
