,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Guarulhos,3518800,2020-02-05T00:00:00Z,1,0,,
1,Guarulhos,3518800,2020-02-06T00:00:00Z,0,0,,
2,Guarulhos,3518800,2020-02-07T00:00:00Z,0,0,,
3,Guarulhos,3518800,2020-02-08T00:00:00Z,0,0,,
4,Guarulhos,3518800,2020-02-09T00:00:00Z,0,0,,
5,Guarulhos,3518800,2020-02-10T00:00:00Z,1,0,,
6,Guarulhos,3518800,2020-02-11T00:00:00Z,0,0,0.2857142857142857,0.0
7,Guarulhos,3518800,2020-02-12T00:00:00Z,0,0,0.14285714285714285,0.0
8,Guarulhos,3518800,2020-02-13T00:00:00Z,0,0,0.14285714285714285,0.0
9,Guarulhos,3518800,2020-02-14T00:00:00Z,0,0,0.14285714285714285,0.0
10,Guarulhos,3518800,2020-02-15T00:00:00Z,1,0,0.2857142857142857,0.0
11,Guarulhos,3518800,2020-02-16T00:00:00Z,0,0,0.2857142857142857,0.0
12,Guarulhos,3518800,2020-02-17T00:00:00Z,0,0,0.14285714285714285,0.0
13,Guarulhos,3518800,2020-02-18T00:00:00Z,2,0,0.42857142857142855,0.0
14,Guarulhos,3518800,2020-02-19T00:00:00Z,0,0,0.42857142857142855,0.0
15,Guarulhos,3518800,2020-02-20T00:00:00Z,2,1,0.7142857142857143,0.14285714285714285
16,Guarulhos,3518800,2020-02-21T00:00:00Z,1,0,0.8571428571428571,0.14285714285714285
17,Guarulhos,3518800,2020-02-22T00:00:00Z,0,0,0.7142857142857143,0.14285714285714285
18,Guarulhos,3518800,2020-02-23T00:00:00Z,0,0,0.7142857142857143,0.14285714285714285
19,Guarulhos,3518800,2020-02-24T00:00:00Z,0,0,0.7142857142857143,0.14285714285714285
20,Guarulhos,3518800,2020-02-25T00:00:00Z,1,0,0.5714285714285714,0.14285714285714285
21,Guarulhos,3518800,2020-02-26T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
22,Guarulhos,3518800,2020-02-27T00:00:00Z,0,0,0.2857142857142857,0.0
23,Guarulhos,3518800,2020-02-28T00:00:00Z,0,0,0.14285714285714285,0.0
24,Guarulhos,3518800,2020-02-29T00:00:00Z,1,0,0.2857142857142857,0.0
25,Guarulhos,3518800,2020-03-01T00:00:00Z,8,0,1.4285714285714286,0.0
26,Guarulhos,3518800,2020-03-02T00:00:00Z,1,0,1.5714285714285714,0.0
27,Guarulhos,3518800,2020-03-03T00:00:00Z,6,0,2.2857142857142856,0.0
28,Guarulhos,3518800,2020-03-04T00:00:00Z,1,0,2.4285714285714284,0.0
29,Guarulhos,3518800,2020-03-05T00:00:00Z,9,0,3.7142857142857144,0.0
30,Guarulhos,3518800,2020-03-06T00:00:00Z,1,0,3.857142857142857,0.0
31,Guarulhos,3518800,2020-03-07T00:00:00Z,1,0,3.857142857142857,0.0
32,Guarulhos,3518800,2020-03-08T00:00:00Z,5,2,3.4285714285714284,0.2857142857142857
33,Guarulhos,3518800,2020-03-09T00:00:00Z,2,0,3.5714285714285716,0.2857142857142857
34,Guarulhos,3518800,2020-03-10T00:00:00Z,6,1,3.5714285714285716,0.42857142857142855
35,Guarulhos,3518800,2020-03-11T00:00:00Z,9,0,4.714285714285714,0.42857142857142855
36,Guarulhos,3518800,2020-03-12T00:00:00Z,9,2,4.714285714285714,0.7142857142857143
37,Guarulhos,3518800,2020-03-13T00:00:00Z,16,5,6.857142857142857,1.4285714285714286
38,Guarulhos,3518800,2020-03-14T00:00:00Z,8,0,7.857142857142857,1.4285714285714286
39,Guarulhos,3518800,2020-03-15T00:00:00Z,21,2,10.142857142857142,1.4285714285714286
40,Guarulhos,3518800,2020-03-16T00:00:00Z,17,2,12.285714285714286,1.7142857142857142
41,Guarulhos,3518800,2020-03-17T00:00:00Z,18,2,14.0,1.8571428571428572
42,Guarulhos,3518800,2020-03-18T00:00:00Z,13,0,14.571428571428571,1.8571428571428572
43,Guarulhos,3518800,2020-03-19T00:00:00Z,19,1,16.0,1.7142857142857142
44,Guarulhos,3518800,2020-03-20T00:00:00Z,35,3,18.714285714285715,1.4285714285714286
45,Guarulhos,3518800,2020-03-21T00:00:00Z,22,2,20.714285714285715,1.7142857142857142
46,Guarulhos,3518800,2020-03-22T00:00:00Z,18,3,20.285714285714285,1.8571428571428572
47,Guarulhos,3518800,2020-03-23T00:00:00Z,24,5,21.285714285714285,2.2857142857142856
48,Guarulhos,3518800,2020-03-24T00:00:00Z,28,3,22.714285714285715,2.4285714285714284
49,Guarulhos,3518800,2020-03-25T00:00:00Z,19,1,23.571428571428573,2.5714285714285716
50,Guarulhos,3518800,2020-03-26T00:00:00Z,37,8,26.142857142857142,3.5714285714285716
51,Guarulhos,3518800,2020-03-27T00:00:00Z,28,10,25.142857142857142,4.571428571428571
52,Guarulhos,3518800,2020-03-28T00:00:00Z,27,4,25.857142857142858,4.857142857142857
53,Guarulhos,3518800,2020-03-29T00:00:00Z,20,7,26.142857142857142,5.428571428571429
54,Guarulhos,3518800,2020-03-30T00:00:00Z,39,4,28.285714285714285,5.285714285714286
55,Guarulhos,3518800,2020-03-31T00:00:00Z,34,9,29.142857142857142,6.142857142857143
56,Guarulhos,3518800,2020-04-01T00:00:00Z,50,5,33.57142857142857,6.714285714285714
57,Guarulhos,3518800,2020-04-02T00:00:00Z,40,4,34.0,6.142857142857143
58,Guarulhos,3518800,2020-04-03T00:00:00Z,40,6,35.714285714285715,5.571428571428571
59,Guarulhos,3518800,2020-04-04T00:00:00Z,37,9,37.142857142857146,6.285714285714286
60,Guarulhos,3518800,2020-04-05T00:00:00Z,41,6,40.142857142857146,6.142857142857143
61,Guarulhos,3518800,2020-04-06T00:00:00Z,38,5,40.0,6.285714285714286
62,Guarulhos,3518800,2020-04-07T00:00:00Z,32,2,39.714285714285715,5.285714285714286
63,Guarulhos,3518800,2020-04-08T00:00:00Z,45,7,39.0,5.571428571428571
64,Guarulhos,3518800,2020-04-09T00:00:00Z,41,7,39.142857142857146,6.0
65,Guarulhos,3518800,2020-04-10T00:00:00Z,58,5,41.714285714285715,5.857142857142857
66,Guarulhos,3518800,2020-04-11T00:00:00Z,41,1,42.285714285714285,4.714285714285714
67,Guarulhos,3518800,2020-04-12T00:00:00Z,36,6,41.57142857142857,4.714285714285714
68,Guarulhos,3518800,2020-04-13T00:00:00Z,54,10,43.857142857142854,5.428571428571429
