,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Jandira,3525003,2020-02-09T00:00:00Z,1,0,,
1,Jandira,3525003,2020-02-10T00:00:00Z,0,0,,
2,Jandira,3525003,2020-02-11T00:00:00Z,0,0,,
3,Jandira,3525003,2020-02-12T00:00:00Z,0,0,,
4,Jandira,3525003,2020-02-13T00:00:00Z,0,0,,
5,Jandira,3525003,2020-02-14T00:00:00Z,1,0,,
6,Jandira,3525003,2020-02-15T00:00:00Z,0,0,0.2857142857142857,0.0
7,Jandira,3525003,2020-02-16T00:00:00Z,0,0,0.14285714285714285,0.0
8,Jandira,3525003,2020-02-17T00:00:00Z,0,0,0.14285714285714285,0.0
9,Jandira,3525003,2020-02-18T00:00:00Z,0,0,0.14285714285714285,0.0
10,Jandira,3525003,2020-02-19T00:00:00Z,0,0,0.14285714285714285,0.0
11,Jandira,3525003,2020-02-20T00:00:00Z,1,0,0.2857142857142857,0.0
12,Jandira,3525003,2020-02-21T00:00:00Z,0,0,0.14285714285714285,0.0
13,Jandira,3525003,2020-02-22T00:00:00Z,0,0,0.14285714285714285,0.0
14,Jandira,3525003,2020-02-23T00:00:00Z,0,0,0.14285714285714285,0.0
15,Jandira,3525003,2020-02-24T00:00:00Z,0,0,0.14285714285714285,0.0
16,Jandira,3525003,2020-02-25T00:00:00Z,0,0,0.14285714285714285,0.0
17,Jandira,3525003,2020-02-26T00:00:00Z,0,0,0.14285714285714285,0.0
18,Jandira,3525003,2020-02-27T00:00:00Z,1,0,0.14285714285714285,0.0
19,Jandira,3525003,2020-02-28T00:00:00Z,2,0,0.42857142857142855,0.0
20,Jandira,3525003,2020-02-29T00:00:00Z,1,0,0.5714285714285714,0.0
21,Jandira,3525003,2020-03-01T00:00:00Z,0,0,0.5714285714285714,0.0
22,Jandira,3525003,2020-03-02T00:00:00Z,0,0,0.5714285714285714,0.0
23,Jandira,3525003,2020-03-03T00:00:00Z,0,0,0.5714285714285714,0.0
24,Jandira,3525003,2020-03-04T00:00:00Z,0,0,0.5714285714285714,0.0
25,Jandira,3525003,2020-03-05T00:00:00Z,0,0,0.42857142857142855,0.0
26,Jandira,3525003,2020-03-06T00:00:00Z,0,0,0.14285714285714285,0.0
27,Jandira,3525003,2020-03-07T00:00:00Z,0,0,0.0,0.0
28,Jandira,3525003,2020-03-08T00:00:00Z,0,0,0.0,0.0
29,Jandira,3525003,2020-03-09T00:00:00Z,0,0,0.0,0.0
30,Jandira,3525003,2020-03-10T00:00:00Z,1,0,0.14285714285714285,0.0
31,Jandira,3525003,2020-03-11T00:00:00Z,1,0,0.2857142857142857,0.0
32,Jandira,3525003,2020-03-12T00:00:00Z,1,0,0.42857142857142855,0.0
33,Jandira,3525003,2020-03-13T00:00:00Z,0,0,0.42857142857142855,0.0
34,Jandira,3525003,2020-03-14T00:00:00Z,0,0,0.42857142857142855,0.0
35,Jandira,3525003,2020-03-15T00:00:00Z,2,0,0.7142857142857143,0.0
36,Jandira,3525003,2020-03-16T00:00:00Z,2,1,1.0,0.14285714285714285
37,Jandira,3525003,2020-03-17T00:00:00Z,0,0,0.8571428571428571,0.14285714285714285
38,Jandira,3525003,2020-03-18T00:00:00Z,0,0,0.7142857142857143,0.14285714285714285
39,Jandira,3525003,2020-03-19T00:00:00Z,1,0,0.7142857142857143,0.14285714285714285
40,Jandira,3525003,2020-03-20T00:00:00Z,2,1,1.0,0.2857142857142857
41,Jandira,3525003,2020-03-21T00:00:00Z,0,0,1.0,0.2857142857142857
42,Jandira,3525003,2020-03-22T00:00:00Z,2,0,1.0,0.2857142857142857
43,Jandira,3525003,2020-03-23T00:00:00Z,0,0,0.7142857142857143,0.14285714285714285
44,Jandira,3525003,2020-03-24T00:00:00Z,2,1,1.0,0.2857142857142857
45,Jandira,3525003,2020-03-25T00:00:00Z,0,0,1.0,0.2857142857142857
46,Jandira,3525003,2020-03-26T00:00:00Z,1,0,1.0,0.2857142857142857
47,Jandira,3525003,2020-03-27T00:00:00Z,1,0,0.8571428571428571,0.14285714285714285
48,Jandira,3525003,2020-03-28T00:00:00Z,1,0,1.0,0.14285714285714285
49,Jandira,3525003,2020-03-29T00:00:00Z,2,1,1.0,0.2857142857142857
50,Jandira,3525003,2020-03-30T00:00:00Z,2,1,1.2857142857142858,0.42857142857142855
51,Jandira,3525003,2020-03-31T00:00:00Z,2,1,1.2857142857142858,0.42857142857142855
52,Jandira,3525003,2020-04-01T00:00:00Z,4,1,1.8571428571428572,0.5714285714285714
53,Jandira,3525003,2020-04-02T00:00:00Z,0,0,1.7142857142857142,0.5714285714285714
54,Jandira,3525003,2020-04-03T00:00:00Z,2,1,1.8571428571428572,0.7142857142857143
55,Jandira,3525003,2020-04-04T00:00:00Z,1,0,1.8571428571428572,0.7142857142857143
56,Jandira,3525003,2020-04-05T00:00:00Z,5,1,2.2857142857142856,0.7142857142857143
57,Jandira,3525003,2020-04-06T00:00:00Z,2,0,2.2857142857142856,0.5714285714285714
58,Jandira,3525003,2020-04-07T00:00:00Z,2,0,2.2857142857142856,0.42857142857142855
