,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 16 Sorocaba,2020-03-01,38.30769230769231,SALTO,3545209.0
1,DRS 16 Sorocaba,"domingo, 01/03",36%,SALTO,3545209.0
2,DRS 16 Sorocaba,2020-03-02,31%,SALTO,3545209.0
3,DRS 16 Sorocaba,"segunda-feira, 02/03",35.76923076923077,SALTO,3545209.0
4,DRS 16 Sorocaba,2020-03-03,32%,SALTO,3545209.0
5,DRS 16 Sorocaba,"terça-feira, 03/03",36.53846153846154,SALTO,3545209.0
6,DRS 16 Sorocaba,2020-03-04,36.333333333333336,SALTO,3545209.0
7,DRS 16 Sorocaba,"quarta-feira, 04/03",31%,SALTO,3545209.0
8,DRS 16 Sorocaba,2020-03-05,31%,SALTO,3545209.0
9,DRS 16 Sorocaba,"quinta-feira, 05/03",35.84615384615385,SALTO,3545209.0
10,DRS 16 Sorocaba,2020-03-06,30%,SALTO,3545209.0
11,DRS 16 Sorocaba,"sexta-feira, 06/03",34.583333333333336,SALTO,3545209.0
12,DRS 16 Sorocaba,2020-03-07,36.15384615384615,SALTO,3545209.0
13,DRS 16 Sorocaba,"sábado, 07/03",33%,SALTO,3545209.0
14,DRS 16 Sorocaba,2020-03-08,38.61538461538461,SALTO,3545209.0
15,DRS 16 Sorocaba,"domingo, 08/03",35%,SALTO,3545209.0
16,DRS 16 Sorocaba,2020-03-09,31%,SALTO,3545209.0
17,DRS 16 Sorocaba,"segunda-feira, 09/03",35.15384615384615,SALTO,3545209.0
18,DRS 16 Sorocaba,2020-03-10,35.38461538461539,SALTO,3545209.0
19,DRS 16 Sorocaba,"terça-feira, 10/03",31%,SALTO,3545209.0
20,DRS 16 Sorocaba,2020-03-11,34.333333333333336,SALTO,3545209.0
21,DRS 16 Sorocaba,2020-03-12,37.07692307692308,SALTO,3545209.0
22,DRS 16 Sorocaba,"quinta-feira, 12/03",33%,SALTO,3545209.0
23,DRS 16 Sorocaba,2020-03-13,37.61538461538461,SALTO,3545209.0
24,DRS 16 Sorocaba,"sexta-feira, 13/03",35%,SALTO,3545209.0
25,DRS 16 Sorocaba,2020-03-17,42.84615384615385,SALTO,3545209.0
