,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 02 Araçatuba,2020-03-01,36.25,ARAÇATUBA,3502804.0
1,DRS 02 Araçatuba,"domingo, 01/03",33%,ARAÇATUBA,3502804.0
2,DRS 02 Araçatuba,2020-03-02,31%,ARAÇATUBA,3502804.0
3,DRS 02 Araçatuba,"segunda-feira, 02/03",36.75,ARAÇATUBA,3502804.0
4,DRS 02 Araçatuba,2020-03-03,31%,ARAÇATUBA,3502804.0
5,DRS 02 Araçatuba,"terça-feira, 03/03",36.5,ARAÇATUBA,3502804.0
6,DRS 02 Araçatuba,2020-03-04,35.75,ARAÇATUBA,3502804.0
7,DRS 02 Araçatuba,"quarta-feira, 04/03",30%,ARAÇATUBA,3502804.0
8,DRS 02 Araçatuba,2020-03-05,37.0,ARAÇATUBA,3502804.0
9,DRS 02 Araçatuba,2020-03-06,35.666666666666664,ARAÇATUBA,3502804.0
10,DRS 02 Araçatuba,2020-03-07,35.25,ARAÇATUBA,3502804.0
11,DRS 02 Araçatuba,"sábado, 07/03",31%,ARAÇATUBA,3502804.0
12,DRS 02 Araçatuba,2020-03-08,33%,ARAÇATUBA,3502804.0
13,DRS 02 Araçatuba,"domingo, 08/03",36.25,ARAÇATUBA,3502804.0
14,DRS 02 Araçatuba,2020-03-09,30%,ARAÇATUBA,3502804.0
15,DRS 02 Araçatuba,"segunda-feira, 09/03",35.5,ARAÇATUBA,3502804.0
16,DRS 02 Araçatuba,2020-03-10,30%,ARAÇATUBA,3502804.0
17,DRS 02 Araçatuba,"terça-feira, 10/03",35.75,ARAÇATUBA,3502804.0
18,DRS 02 Araçatuba,2020-03-11,34.666666666666664,ARAÇATUBA,3502804.0
19,DRS 02 Araçatuba,2020-03-12,37.0,ARAÇATUBA,3502804.0
20,DRS 02 Araçatuba,"quinta-feira, 12/03",29%,ARAÇATUBA,3502804.0
21,DRS 02 Araçatuba,2020-03-13,31%,ARAÇATUBA,3502804.0
22,DRS 02 Araçatuba,"sexta-feira, 13/03",37.25,ARAÇATUBA,3502804.0
23,DRS 02 Araçatuba,2020-03-17,36%,ARAÇATUBA,3502804.0
24,DRS 02 Araçatuba,"terça-feira, 17/03",41.5,ARAÇATUBA,3502804.0
25,DRS 02 Araçatuba,2020-03-18,42.25,ARAÇATUBA,3502804.0
