,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 07 Campinas,2020-03-01,37.90909090909091,JAGUARIÚNA,3524709.0
1,DRS 07 Campinas,"domingo, 01/03",40%,JAGUARIÚNA,3524709.0
2,DRS 07 Campinas,2020-03-02,34.666666666666664,JAGUARIÚNA,3524709.0
3,DRS 07 Campinas,"segunda-feira, 02/03",37%,JAGUARIÚNA,3524709.0
4,DRS 07 Campinas,2020-03-03,37%,JAGUARIÚNA,3524709.0
5,DRS 07 Campinas,"terça-feira, 03/03",34.666666666666664,JAGUARIÚNA,3524709.0
6,DRS 07 Campinas,2020-03-04,34.5,JAGUARIÚNA,3524709.0
7,DRS 07 Campinas,"quarta-feira, 04/03",37%,JAGUARIÚNA,3524709.0
8,DRS 07 Campinas,2020-03-05,36%,JAGUARIÚNA,3524709.0
9,DRS 07 Campinas,"quinta-feira, 05/03",34.1,JAGUARIÚNA,3524709.0
10,DRS 07 Campinas,2020-03-06,33.470588235294116,JAGUARIÚNA,3524709.0
11,DRS 07 Campinas,"sexta-feira, 06/03",35%,JAGUARIÚNA,3524709.0
12,DRS 07 Campinas,2020-03-07,35.68181818181818,JAGUARIÚNA,3524709.0
13,DRS 07 Campinas,"sábado, 07/03",37%,JAGUARIÚNA,3524709.0
14,DRS 07 Campinas,2020-03-08,38%,JAGUARIÚNA,3524709.0
15,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,JAGUARIÚNA,3524709.0
16,DRS 07 Campinas,2020-03-09,34.473684210526315,JAGUARIÚNA,3524709.0
17,DRS 07 Campinas,"segunda-feira, 09/03",36%,JAGUARIÚNA,3524709.0
18,DRS 07 Campinas,2020-03-10,34.285714285714285,JAGUARIÚNA,3524709.0
19,DRS 07 Campinas,"terça-feira, 10/03",37%,JAGUARIÚNA,3524709.0
20,DRS 07 Campinas,2020-03-11,35%,JAGUARIÚNA,3524709.0
21,DRS 07 Campinas,"quarta-feira, 11/03",34.35294117647059,JAGUARIÚNA,3524709.0
22,DRS 07 Campinas,2020-03-12,33.54545454545455,JAGUARIÚNA,3524709.0
23,DRS 07 Campinas,"quinta-feira, 12/03",38%,JAGUARIÚNA,3524709.0
24,DRS 07 Campinas,2020-03-13,34.81818181818182,JAGUARIÚNA,3524709.0
25,DRS 07 Campinas,"sexta-feira, 13/03",37%,JAGUARIÚNA,3524709.0
26,DRS 07 Campinas,2020-03-17,42%,JAGUARIÚNA,3524709.0
27,DRS 07 Campinas,"terça-feira, 17/03",39.81818181818182,JAGUARIÚNA,3524709.0
28,DRS 07 Campinas,2020-03-18,42%,JAGUARIÚNA,3524709.0
29,DRS 07 Campinas,"quarta-feira, 18/03",41.04545454545455,JAGUARIÚNA,3524709.0
30,DRS 07 Campinas,2020-03-19,42.77272727272727,JAGUARIÚNA,3524709.0
31,DRS 07 Campinas,"quinta-feira, 19/03",44%,JAGUARIÚNA,3524709.0
32,DRS 07 Campinas,2020-03-20,43.63636363636363,JAGUARIÚNA,3524709.0
33,DRS 07 Campinas,"sexta-feira, 20/03",44%,JAGUARIÚNA,3524709.0
34,DRS 07 Campinas,2020-03-21,51%,JAGUARIÚNA,3524709.0
35,DRS 07 Campinas,"sábado, 21/03",55.04545454545455,JAGUARIÚNA,3524709.0
36,DRS 07 Campinas,2020-03-22,55.36363636363637,JAGUARIÚNA,3524709.0
37,DRS 07 Campinas,"domingo, 22/03",54%,JAGUARIÚNA,3524709.0
38,DRS 07 Campinas,2020-03-23,48%,JAGUARIÚNA,3524709.0
39,DRS 07 Campinas,"segunda-feira, 23/03",50.5,JAGUARIÚNA,3524709.0
40,DRS 07 Campinas,2020-03-24,51.95454545454545,JAGUARIÚNA,3524709.0
41,DRS 07 Campinas,"terça-feira, 24/03",50%,JAGUARIÚNA,3524709.0
42,DRS 07 Campinas,2020-03-25,52.77272727272727,JAGUARIÚNA,3524709.0
43,DRS 07 Campinas,"quarta-feira, 25/03",51%,JAGUARIÚNA,3524709.0
44,DRS 07 Campinas,2020-03-26,52.04545454545455,JAGUARIÚNA,3524709.0
45,DRS 07 Campinas,"quinta-feira, 26/03",46%,JAGUARIÚNA,3524709.0
46,DRS 07 Campinas,2020-03-27,52.22727272727273,JAGUARIÚNA,3524709.0
47,DRS 07 Campinas,"sexta-feira, 27/03",49%,JAGUARIÚNA,3524709.0
48,DRS 07 Campinas,2020-03-28,53%,JAGUARIÚNA,3524709.0
49,DRS 07 Campinas,"sábado, 28/03",55.22727272727273,JAGUARIÚNA,3524709.0
50,DRS 07 Campinas,2020-03-29,56%,JAGUARIÚNA,3524709.0
51,DRS 07 Campinas,"domingo, 29/03",57.86363636363637,JAGUARIÚNA,3524709.0
52,DRS 07 Campinas,2020-03-30,47%,JAGUARIÚNA,3524709.0
53,DRS 07 Campinas,"segunda-feira, 30/03",53.77272727272727,JAGUARIÚNA,3524709.0
54,DRS 07 Campinas,2020-03-31,53.77272727272727,JAGUARIÚNA,3524709.0
