,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 10 Piracicaba,2020-03-01,37.42857142857143,PIRASSUNUNGA,3539301.0
1,DRS 10 Piracicaba,"domingo, 01/03",40%,PIRASSUNUNGA,3539301.0
2,DRS 10 Piracicaba,2020-03-02,36.8,PIRASSUNUNGA,3539301.0
3,DRS 10 Piracicaba,"segunda-feira, 02/03",39%,PIRASSUNUNGA,3539301.0
4,DRS 10 Piracicaba,2020-03-03,38%,PIRASSUNUNGA,3539301.0
5,DRS 10 Piracicaba,"terça-feira, 03/03",36.333333333333336,PIRASSUNUNGA,3539301.0
6,DRS 10 Piracicaba,2020-03-04,36.0,PIRASSUNUNGA,3539301.0
7,DRS 10 Piracicaba,"quarta-feira, 04/03",38%,PIRASSUNUNGA,3539301.0
8,DRS 10 Piracicaba,2020-03-05,34%,PIRASSUNUNGA,3539301.0
9,DRS 10 Piracicaba,"quinta-feira, 05/03",35.6,PIRASSUNUNGA,3539301.0
10,DRS 10 Piracicaba,2020-03-06,37%,PIRASSUNUNGA,3539301.0
11,DRS 10 Piracicaba,"sexta-feira, 06/03",35.8,PIRASSUNUNGA,3539301.0
12,DRS 10 Piracicaba,2020-03-07,38%,PIRASSUNUNGA,3539301.0
13,DRS 10 Piracicaba,"sábado, 07/03",36.833333333333336,PIRASSUNUNGA,3539301.0
14,DRS 10 Piracicaba,2020-03-08,36%,PIRASSUNUNGA,3539301.0
15,DRS 10 Piracicaba,"domingo, 08/03",36.714285714285715,PIRASSUNUNGA,3539301.0
16,DRS 10 Piracicaba,2020-03-09,35.333333333333336,PIRASSUNUNGA,3539301.0
17,DRS 10 Piracicaba,"segunda-feira, 09/03",38%,PIRASSUNUNGA,3539301.0
18,DRS 10 Piracicaba,2020-03-10,38%,PIRASSUNUNGA,3539301.0
19,DRS 10 Piracicaba,"terça-feira, 10/03",36.0,PIRASSUNUNGA,3539301.0
20,DRS 10 Piracicaba,2020-03-11,36%,PIRASSUNUNGA,3539301.0
