,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 14 São João da Boa Vista,2020-03-01,41.833333333333336,MOCOCA,3530508.0
1,DRS 14 São João da Boa Vista,"domingo, 01/03",46%,MOCOCA,3530508.0
2,DRS 14 São João da Boa Vista,2020-03-02,40.666666666666664,MOCOCA,3530508.0
3,DRS 14 São João da Boa Vista,"segunda-feira, 02/03",48%,MOCOCA,3530508.0
4,DRS 14 São João da Boa Vista,2020-03-03,48%,MOCOCA,3530508.0
5,DRS 14 São João da Boa Vista,"terça-feira, 03/03",40.833333333333336,MOCOCA,3530508.0
6,DRS 14 São João da Boa Vista,2020-03-04,39.666666666666664,MOCOCA,3530508.0
7,DRS 14 São João da Boa Vista,"quarta-feira, 04/03",43%,MOCOCA,3530508.0
8,DRS 14 São João da Boa Vista,2020-03-05,47%,MOCOCA,3530508.0
9,DRS 14 São João da Boa Vista,"quinta-feira, 05/03",40.333333333333336,MOCOCA,3530508.0
10,DRS 14 São João da Boa Vista,2020-03-06,38.666666666666664,MOCOCA,3530508.0
11,DRS 14 São João da Boa Vista,"sexta-feira, 06/03",46%,MOCOCA,3530508.0
12,DRS 14 São João da Boa Vista,2020-03-07,40.666666666666664,MOCOCA,3530508.0
13,DRS 14 São João da Boa Vista,"sábado, 07/03",46%,MOCOCA,3530508.0
14,DRS 14 São João da Boa Vista,2020-03-08,47%,MOCOCA,3530508.0
15,DRS 14 São João da Boa Vista,"domingo, 08/03",42.0,MOCOCA,3530508.0
16,DRS 14 São João da Boa Vista,2020-03-09,40.5,MOCOCA,3530508.0
17,DRS 14 São João da Boa Vista,"segunda-feira, 09/03",47%,MOCOCA,3530508.0
18,DRS 14 São João da Boa Vista,2020-03-10,40.666666666666664,MOCOCA,3530508.0
19,DRS 14 São João da Boa Vista,"terça-feira, 10/03",47%,MOCOCA,3530508.0
20,DRS 14 São João da Boa Vista,2020-03-11,46%,MOCOCA,3530508.0
21,DRS 14 São João da Boa Vista,"quarta-feira, 11/03",38.666666666666664,MOCOCA,3530508.0
22,DRS 14 São João da Boa Vista,2020-03-12,39.5,MOCOCA,3530508.0
23,DRS 14 São João da Boa Vista,"quinta-feira, 12/03",46%,MOCOCA,3530508.0
24,DRS 14 São João da Boa Vista,2020-03-13,41.166666666666664,MOCOCA,3530508.0
25,DRS 14 São João da Boa Vista,"sexta-feira, 13/03",47%,MOCOCA,3530508.0
26,DRS 14 São João da Boa Vista,2020-03-17,50%,MOCOCA,3530508.0
27,DRS 14 São João da Boa Vista,"terça-feira, 17/03",46.0,MOCOCA,3530508.0
28,DRS 14 São João da Boa Vista,2020-03-18,51%,MOCOCA,3530508.0
29,DRS 14 São João da Boa Vista,"quarta-feira, 18/03",46.333333333333336,MOCOCA,3530508.0
30,DRS 14 São João da Boa Vista,2020-03-19,48.333333333333336,MOCOCA,3530508.0
31,DRS 14 São João da Boa Vista,"quinta-feira, 19/03",51%,MOCOCA,3530508.0
32,DRS 14 São João da Boa Vista,2020-03-20,48.833333333333336,MOCOCA,3530508.0
33,DRS 14 São João da Boa Vista,"sexta-feira, 20/03",51%,MOCOCA,3530508.0
34,DRS 14 São João da Boa Vista,2020-03-21,54%,MOCOCA,3530508.0
35,DRS 14 São João da Boa Vista,"sábado, 21/03",58.166666666666664,MOCOCA,3530508.0
36,DRS 14 São João da Boa Vista,2020-03-22,57.666666666666664,MOCOCA,3530508.0
37,DRS 14 São João da Boa Vista,"domingo, 22/03",55%,MOCOCA,3530508.0
38,DRS 14 São João da Boa Vista,2020-03-23,53%,MOCOCA,3530508.0
39,DRS 14 São João da Boa Vista,"segunda-feira, 23/03",54.166666666666664,MOCOCA,3530508.0
40,DRS 14 São João da Boa Vista,2020-03-24,55.333333333333336,MOCOCA,3530508.0
41,DRS 14 São João da Boa Vista,"terça-feira, 24/03",54%,MOCOCA,3530508.0
42,DRS 14 São João da Boa Vista,2020-03-25,55.666666666666664,MOCOCA,3530508.0
43,DRS 14 São João da Boa Vista,"quarta-feira, 25/03",55%,MOCOCA,3530508.0
44,DRS 14 São João da Boa Vista,2020-03-26,55.5,MOCOCA,3530508.0
45,DRS 14 São João da Boa Vista,"quinta-feira, 26/03",55%,MOCOCA,3530508.0
46,DRS 14 São João da Boa Vista,2020-03-27,55.333333333333336,MOCOCA,3530508.0
47,DRS 14 São João da Boa Vista,"sexta-feira, 27/03",54%,MOCOCA,3530508.0
48,DRS 14 São João da Boa Vista,2020-03-28,55%,MOCOCA,3530508.0
49,DRS 14 São João da Boa Vista,"sábado, 28/03",57.666666666666664,MOCOCA,3530508.0
50,DRS 14 São João da Boa Vista,2020-03-29,56%,MOCOCA,3530508.0
51,DRS 14 São João da Boa Vista,"domingo, 29/03",60.5,MOCOCA,3530508.0
52,DRS 14 São João da Boa Vista,2020-03-30,55%,MOCOCA,3530508.0
53,DRS 14 São João da Boa Vista,"segunda-feira, 30/03",57.333333333333336,MOCOCA,3530508.0
54,DRS 14 São João da Boa Vista,2020-03-31,56.833333333333336,MOCOCA,3530508.0
55,DRS 14 São João da Boa Vista,"terça-feira, 31/03",52%,MOCOCA,3530508.0
56,DRS 14 São João da Boa Vista,2020-04-01,56.5,MOCOCA,3530508.0
57,DRS 14 São João da Boa Vista,"quarta-feira, 01/04",55%,MOCOCA,3530508.0
58,DRS 14 São João da Boa Vista,2020-04-02,49%,MOCOCA,3530508.0
59,DRS 14 São João da Boa Vista,"quinta-feira, 02/04",55.0,MOCOCA,3530508.0
60,DRS 14 São João da Boa Vista,2020-04-03,52%,MOCOCA,3530508.0
61,DRS 14 São João da Boa Vista,"sexta-feira, 03/04",55.333333333333336,MOCOCA,3530508.0
62,DRS 14 São João da Boa Vista,2020-04-04,53%,MOCOCA,3530508.0
63,DRS 14 São João da Boa Vista,"sábado, 04/04",58.5,MOCOCA,3530508.0
64,DRS 14 São João da Boa Vista,2020-04-05,59.333333333333336,MOCOCA,3530508.0
65,DRS 14 São João da Boa Vista,"domingo, 05/04",55%,MOCOCA,3530508.0
66,DRS 14 São João da Boa Vista,2020-04-06,54%,MOCOCA,3530508.0
67,DRS 14 São João da Boa Vista,"segunda-feira, 06/04",54.5,MOCOCA,3530508.0
68,DRS 14 São João da Boa Vista,2020-04-07,53.5,MOCOCA,3530508.0
69,DRS 14 São João da Boa Vista,"terça-feira, 07/04",54%,MOCOCA,3530508.0
70,DRS 14 São João da Boa Vista,2020-04-08,52.166666666666664,MOCOCA,3530508.0
71,DRS 14 São João da Boa Vista,"quarta-feira, 08/04",54%,MOCOCA,3530508.0
72,DRS 14 São João da Boa Vista,2020-04-09,50.666666666666664,MOCOCA,3530508.0
73,DRS 14 São João da Boa Vista,"quinta-feira, 09/04",53%,MOCOCA,3530508.0
74,DRS 14 São João da Boa Vista,2020-04-10,61.5,MOCOCA,3530508.0
75,DRS 14 São João da Boa Vista,"sexta-feira, 10/04",57%,MOCOCA,3530508.0
76,DRS 14 São João da Boa Vista,2020-04-11,55.5,MOCOCA,3530508.0
77,DRS 14 São João da Boa Vista,"sábado, 11/04",54%,MOCOCA,3530508.0
