,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 08 Franca,2020-03-01,43.0,FRANCA,3516200.0
1,DRS 08 Franca,"domingo, 01/03",41%,FRANCA,3516200.0
2,DRS 08 Franca,2020-03-02,43.0,FRANCA,3516200.0
3,DRS 08 Franca,"segunda-feira, 02/03",40%,FRANCA,3516200.0
4,DRS 08 Franca,2020-03-03,42%,FRANCA,3516200.0
5,DRS 08 Franca,"terça-feira, 03/03",44.0,FRANCA,3516200.0
6,DRS 08 Franca,2020-03-04,43.5,FRANCA,3516200.0
7,DRS 08 Franca,"quarta-feira, 04/03",41%,FRANCA,3516200.0
8,DRS 08 Franca,2020-03-05,41%,FRANCA,3516200.0
9,DRS 08 Franca,"quinta-feira, 05/03",43.0,FRANCA,3516200.0
10,DRS 08 Franca,2020-03-06,36.0,FRANCA,3516200.0
11,DRS 08 Franca,"sexta-feira, 06/03",32%,FRANCA,3516200.0
12,DRS 08 Franca,2020-03-07,42.5,FRANCA,3516200.0
13,DRS 08 Franca,"sábado, 07/03",40%,FRANCA,3516200.0
14,DRS 08 Franca,2020-03-08,39%,FRANCA,3516200.0
15,DRS 08 Franca,"domingo, 08/03",42.0,FRANCA,3516200.0
16,DRS 08 Franca,2020-03-09,43.5,FRANCA,3516200.0
17,DRS 08 Franca,"segunda-feira, 09/03",41%,FRANCA,3516200.0
18,DRS 08 Franca,2020-03-10,43.5,FRANCA,3516200.0
19,DRS 08 Franca,"terça-feira, 10/03",41%,FRANCA,3516200.0
20,DRS 08 Franca,2020-03-11,40%,FRANCA,3516200.0
21,DRS 08 Franca,"quarta-feira, 11/03",42.5,FRANCA,3516200.0
22,DRS 08 Franca,2020-03-12,39.0,FRANCA,3516200.0
23,DRS 08 Franca,"quinta-feira, 12/03",28%,FRANCA,3516200.0
24,DRS 08 Franca,2020-03-13,39.0,FRANCA,3516200.0
25,DRS 08 Franca,"sexta-feira, 13/03",32%,FRANCA,3516200.0
26,DRS 08 Franca,2020-03-17,36%,FRANCA,3516200.0
27,DRS 08 Franca,"terça-feira, 17/03",41.5,FRANCA,3516200.0
28,DRS 08 Franca,2020-03-18,38%,FRANCA,3516200.0
29,DRS 08 Franca,"quarta-feira, 18/03",43.0,FRANCA,3516200.0
30,DRS 08 Franca,2020-03-19,43.5,FRANCA,3516200.0
31,DRS 08 Franca,"quinta-feira, 19/03",39%,FRANCA,3516200.0
32,DRS 08 Franca,2020-03-20,45.0,FRANCA,3516200.0
33,DRS 08 Franca,"sexta-feira, 20/03",44%,FRANCA,3516200.0
34,DRS 08 Franca,2020-03-21,58%,FRANCA,3516200.0
35,DRS 08 Franca,"sábado, 21/03",53.5,FRANCA,3516200.0
36,DRS 08 Franca,2020-03-22,54.0,FRANCA,3516200.0
37,DRS 08 Franca,"domingo, 22/03",58%,FRANCA,3516200.0
38,DRS 08 Franca,2020-03-23,53%,FRANCA,3516200.0
39,DRS 08 Franca,"segunda-feira, 23/03",51.0,FRANCA,3516200.0
40,DRS 08 Franca,2020-03-24,51.5,FRANCA,3516200.0
41,DRS 08 Franca,"terça-feira, 24/03",53%,FRANCA,3516200.0
42,DRS 08 Franca,2020-03-25,52.0,FRANCA,3516200.0
43,DRS 08 Franca,"quarta-feira, 25/03",54%,FRANCA,3516200.0
44,DRS 08 Franca,2020-03-26,51.0,FRANCA,3516200.0
45,DRS 08 Franca,"quinta-feira, 26/03",52%,FRANCA,3516200.0
46,DRS 08 Franca,2020-03-27,51.0,FRANCA,3516200.0
47,DRS 08 Franca,"sexta-feira, 27/03",50%,FRANCA,3516200.0
48,DRS 08 Franca,2020-03-28,54%,FRANCA,3516200.0
49,DRS 08 Franca,"sábado, 28/03",53.0,FRANCA,3516200.0
50,DRS 08 Franca,2020-03-29,58%,FRANCA,3516200.0
51,DRS 08 Franca,"domingo, 29/03",56.0,FRANCA,3516200.0
52,DRS 08 Franca,2020-03-30,52%,FRANCA,3516200.0
53,DRS 08 Franca,"segunda-feira, 30/03",52.0,FRANCA,3516200.0
54,DRS 08 Franca,2020-03-31,50.5,FRANCA,3516200.0
55,DRS 08 Franca,"terça-feira, 31/03",50%,FRANCA,3516200.0
56,DRS 08 Franca,2020-04-01,49.5,FRANCA,3516200.0
57,DRS 08 Franca,"quarta-feira, 01/04",50%,FRANCA,3516200.0
58,DRS 08 Franca,2020-04-02,48%,FRANCA,3516200.0
59,DRS 08 Franca,"quinta-feira, 02/04",48.0,FRANCA,3516200.0
60,DRS 08 Franca,2020-04-03,50%,FRANCA,3516200.0
61,DRS 08 Franca,"sexta-feira, 03/04",50.5,FRANCA,3516200.0
62,DRS 08 Franca,2020-04-04,55%,FRANCA,3516200.0
63,DRS 08 Franca,"sábado, 04/04",53.0,FRANCA,3516200.0
64,DRS 08 Franca,2020-04-05,55.0,FRANCA,3516200.0
65,DRS 08 Franca,"domingo, 05/04",58%,FRANCA,3516200.0
66,DRS 08 Franca,2020-04-06,47%,FRANCA,3516200.0
67,DRS 08 Franca,"segunda-feira, 06/04",48.5,FRANCA,3516200.0
68,DRS 08 Franca,2020-04-07,48.5,FRANCA,3516200.0
69,DRS 08 Franca,"terça-feira, 07/04",46%,FRANCA,3516200.0
70,DRS 08 Franca,2020-04-08,47.0,FRANCA,3516200.0
71,DRS 08 Franca,"quarta-feira, 08/04",45%,FRANCA,3516200.0
72,DRS 08 Franca,2020-04-09,46.0,FRANCA,3516200.0
73,DRS 08 Franca,"quinta-feira, 09/04",43%,FRANCA,3516200.0
74,DRS 08 Franca,2020-04-10,57.5,FRANCA,3516200.0
75,DRS 08 Franca,"sexta-feira, 10/04",60%,FRANCA,3516200.0
76,DRS 08 Franca,2020-04-11,51.5,FRANCA,3516200.0
77,DRS 08 Franca,"sábado, 11/04",52%,FRANCA,3516200.0
78,DRS 08 Franca,2020-04-12,55.0,FRANCA,3516200.0
79,DRS 08 Franca,"domingo, 12/04",59%,FRANCA,3516200.0
80,DRS 08 Franca,2020-04-13,47.5,FRANCA,3516200.0
81,DRS 08 Franca,"segunda-feira, 13/04",46%,FRANCA,3516200.0
82,DRS 08 Franca,2020-04-14,47.5,FRANCA,3516200.0
83,DRS 08 Franca,"terça-feira, 14/04",45%,FRANCA,3516200.0
84,DRS 08 Franca,2020-04-15,44%,FRANCA,3516200.0
85,DRS 08 Franca,"quarta-feira, 15/04",47.0,FRANCA,3516200.0
86,DRS 08 Franca,2020-04-16,47.5,FRANCA,3516200.0
87,DRS 08 Franca,"quinta-feira, 16/04",45%,FRANCA,3516200.0
88,DRS 08 Franca,2020-04-17,46.5,FRANCA,3516200.0
89,DRS 08 Franca,"sexta-feira, 17/04",44%,FRANCA,3516200.0
90,DRS 08 Franca,2020-04-18,51%,FRANCA,3516200.0
91,DRS 08 Franca,"sábado, 18/04",50.5,FRANCA,3516200.0
92,DRS 08 Franca,2020-04-19,56.5,FRANCA,3516200.0
93,DRS 08 Franca,"domingo, 19/04",61%,FRANCA,3516200.0
94,DRS 08 Franca,2020-04-20,47.5,FRANCA,3516200.0
95,DRS 08 Franca,"segunda-feira, 20/04",46%,FRANCA,3516200.0
96,DRS 08 Franca,2020-04-21,53.5,FRANCA,3516200.0
97,DRS 08 Franca,"terça-feira, 21/04",53%,FRANCA,3516200.0
98,DRS 08 Franca,2020-04-22,41%,FRANCA,3516200.0
99,DRS 08 Franca,"quarta-feira, 22/04",44.5,FRANCA,3516200.0
100,DRS 08 Franca,2020-04-23,46.0,FRANCA,3516200.0
101,DRS 08 Franca,"quinta-feira, 23/04",42%,FRANCA,3516200.0
102,DRS 08 Franca,2020-04-24,45.0,FRANCA,3516200.0
103,DRS 08 Franca,"sexta-feira, 24/04",41%,FRANCA,3516200.0
104,DRS 08 Franca,2020-04-25,50%,FRANCA,3516200.0
105,DRS 08 Franca,"sábado, 25/04",50.0,FRANCA,3516200.0
106,DRS 08 Franca,2020-04-26,60%,FRANCA,3516200.0
107,DRS 08 Franca,"domingo, 26/04",56.0,FRANCA,3516200.0
108,DRS 08 Franca,2020-04-27,47.5,FRANCA,3516200.0
109,DRS 08 Franca,"segunda-feira, 27/04",43%,FRANCA,3516200.0
110,DRS 08 Franca,2020-04-28,44%,FRANCA,3516200.0
111,DRS 08 Franca,"terça-feira, 28/04",48.0,FRANCA,3516200.0
112,DRS 08 Franca,2020-04-29,44%,FRANCA,3516200.0
113,DRS 08 Franca,"quarta-feira, 29/04",45.5,FRANCA,3516200.0
114,DRS 08 Franca,2020-04-30,47.0,FRANCA,3516200.0
115,DRS 08 Franca,"quinta-feira, 30/04",42%,FRANCA,3516200.0
116,DRS 08 Franca,2020-05-01,55%,FRANCA,3516200.0
117,DRS 08 Franca,"sexta-feira, 01/05",54.0,FRANCA,3516200.0
118,DRS 08 Franca,2020-05-02,54%,FRANCA,3516200.0
119,DRS 08 Franca,"sábado, 02/05",53.5,FRANCA,3516200.0
120,DRS 08 Franca,2020-05-03,61%,FRANCA,3516200.0
121,DRS 08 Franca,"domingo, 03/05",58.0,FRANCA,3516200.0
122,DRS 08 Franca,2020-05-04,48.5,FRANCA,3516200.0
