,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 02 Araçatuba,2020-03-01,36.25,ANDRADINA,3502101.0
1,DRS 02 Araçatuba,"domingo, 01/03",37%,ANDRADINA,3502101.0
2,DRS 02 Araçatuba,2020-03-02,36.75,ANDRADINA,3502101.0
3,DRS 02 Araçatuba,"segunda-feira, 02/03",39%,ANDRADINA,3502101.0
4,DRS 02 Araçatuba,2020-03-03,38%,ANDRADINA,3502101.0
5,DRS 02 Araçatuba,"terça-feira, 03/03",36.5,ANDRADINA,3502101.0
6,DRS 02 Araçatuba,2020-03-04,35.75,ANDRADINA,3502101.0
7,DRS 02 Araçatuba,"quarta-feira, 04/03",38%,ANDRADINA,3502101.0
8,DRS 02 Araçatuba,2020-03-05,38%,ANDRADINA,3502101.0
9,DRS 02 Araçatuba,"quinta-feira, 05/03",37.0,ANDRADINA,3502101.0
10,DRS 02 Araçatuba,2020-03-06,35.666666666666664,ANDRADINA,3502101.0
11,DRS 02 Araçatuba,"sexta-feira, 06/03",37%,ANDRADINA,3502101.0
12,DRS 02 Araçatuba,2020-03-07,35.25,ANDRADINA,3502101.0
13,DRS 02 Araçatuba,"sábado, 07/03",37%,ANDRADINA,3502101.0
14,DRS 02 Araçatuba,2020-03-08,38%,ANDRADINA,3502101.0
15,DRS 02 Araçatuba,"domingo, 08/03",36.25,ANDRADINA,3502101.0
16,DRS 02 Araçatuba,2020-03-09,35.5,ANDRADINA,3502101.0
17,DRS 02 Araçatuba,"segunda-feira, 09/03",38%,ANDRADINA,3502101.0
18,DRS 02 Araçatuba,2020-03-10,35.75,ANDRADINA,3502101.0
19,DRS 02 Araçatuba,"terça-feira, 10/03",38%,ANDRADINA,3502101.0
20,DRS 02 Araçatuba,2020-03-11,34%,ANDRADINA,3502101.0
21,DRS 02 Araçatuba,"quarta-feira, 11/03",34.666666666666664,ANDRADINA,3502101.0
22,DRS 02 Araçatuba,2020-03-12,37.0,ANDRADINA,3502101.0
23,DRS 02 Araçatuba,"quinta-feira, 12/03",38%,ANDRADINA,3502101.0
24,DRS 02 Araçatuba,2020-03-13,37.25,ANDRADINA,3502101.0
25,DRS 02 Araçatuba,"sexta-feira, 13/03",38%,ANDRADINA,3502101.0
26,DRS 02 Araçatuba,2020-03-17,43%,ANDRADINA,3502101.0
27,DRS 02 Araçatuba,"terça-feira, 17/03",41.5,ANDRADINA,3502101.0
28,DRS 02 Araçatuba,2020-03-18,42%,ANDRADINA,3502101.0
29,DRS 02 Araçatuba,"quarta-feira, 18/03",42.25,ANDRADINA,3502101.0
30,DRS 02 Araçatuba,2020-03-19,43.5,ANDRADINA,3502101.0
31,DRS 02 Araçatuba,"quinta-feira, 19/03",44%,ANDRADINA,3502101.0
32,DRS 02 Araçatuba,2020-03-20,43.75,ANDRADINA,3502101.0
33,DRS 02 Araçatuba,"sexta-feira, 20/03",44%,ANDRADINA,3502101.0
34,DRS 02 Araçatuba,2020-03-21,50%,ANDRADINA,3502101.0
35,DRS 02 Araçatuba,"sábado, 21/03",51.5,ANDRADINA,3502101.0
36,DRS 02 Araçatuba,2020-03-22,51.75,ANDRADINA,3502101.0
37,DRS 02 Araçatuba,"domingo, 22/03",50%,ANDRADINA,3502101.0
38,DRS 02 Araçatuba,2020-03-23,49%,ANDRADINA,3502101.0
39,DRS 02 Araçatuba,"segunda-feira, 23/03",50.0,ANDRADINA,3502101.0
40,DRS 02 Araçatuba,2020-03-24,51.0,ANDRADINA,3502101.0
41,DRS 02 Araçatuba,"terça-feira, 24/03",49%,ANDRADINA,3502101.0
42,DRS 02 Araçatuba,2020-03-25,51.25,ANDRADINA,3502101.0
43,DRS 02 Araçatuba,"quarta-feira, 25/03",50%,ANDRADINA,3502101.0
44,DRS 02 Araçatuba,2020-03-26,50.25,ANDRADINA,3502101.0
45,DRS 02 Araçatuba,"quinta-feira, 26/03",49%,ANDRADINA,3502101.0
46,DRS 02 Araçatuba,2020-03-27,50.25,ANDRADINA,3502101.0
47,DRS 02 Araçatuba,"sexta-feira, 27/03",50%,ANDRADINA,3502101.0
48,DRS 02 Araçatuba,2020-03-28,50%,ANDRADINA,3502101.0
49,DRS 02 Araçatuba,"sábado, 28/03",51.0,ANDRADINA,3502101.0
50,DRS 02 Araçatuba,2020-03-29,53%,ANDRADINA,3502101.0
51,DRS 02 Araçatuba,"domingo, 29/03",54.5,ANDRADINA,3502101.0
52,DRS 02 Araçatuba,2020-03-30,52%,ANDRADINA,3502101.0
53,DRS 02 Araçatuba,"segunda-feira, 30/03",53.0,ANDRADINA,3502101.0
54,DRS 02 Araçatuba,2020-03-31,52.25,ANDRADINA,3502101.0
55,DRS 02 Araçatuba,"terça-feira, 31/03",50%,ANDRADINA,3502101.0
56,DRS 02 Araçatuba,2020-04-01,51.25,ANDRADINA,3502101.0
57,DRS 02 Araçatuba,"quarta-feira, 01/04",48%,ANDRADINA,3502101.0
58,DRS 02 Araçatuba,2020-04-02,47%,ANDRADINA,3502101.0
59,DRS 02 Araçatuba,"quinta-feira, 02/04",50.25,ANDRADINA,3502101.0
60,DRS 02 Araçatuba,2020-04-03,46%,ANDRADINA,3502101.0
61,DRS 02 Araçatuba,"sexta-feira, 03/04",50.0,ANDRADINA,3502101.0
62,DRS 02 Araçatuba,2020-04-04,47%,ANDRADINA,3502101.0
63,DRS 02 Araçatuba,"sábado, 04/04",51.5,ANDRADINA,3502101.0
