,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 06 Bauru,2020-03-01,35.5,LENÇÓIS PAULISTA,3526803.0
1,DRS 06 Bauru,"domingo, 01/03",35%,LENÇÓIS PAULISTA,3526803.0
2,DRS 06 Bauru,2020-03-02,34%,LENÇÓIS PAULISTA,3526803.0
3,DRS 06 Bauru,"segunda-feira, 02/03",33.166666666666664,LENÇÓIS PAULISTA,3526803.0
4,DRS 06 Bauru,2020-03-03,34%,LENÇÓIS PAULISTA,3526803.0
5,DRS 06 Bauru,"terça-feira, 03/03",33.0,LENÇÓIS PAULISTA,3526803.0
6,DRS 06 Bauru,2020-03-04,33.2,LENÇÓIS PAULISTA,3526803.0
7,DRS 06 Bauru,"quarta-feira, 04/03",33%,LENÇÓIS PAULISTA,3526803.0
8,DRS 06 Bauru,2020-03-05,33%,LENÇÓIS PAULISTA,3526803.0
9,DRS 06 Bauru,"quinta-feira, 05/03",32.6,LENÇÓIS PAULISTA,3526803.0
10,DRS 06 Bauru,2020-03-06,31%,LENÇÓIS PAULISTA,3526803.0
11,DRS 06 Bauru,"sexta-feira, 06/03",31.25,LENÇÓIS PAULISTA,3526803.0
12,DRS 06 Bauru,2020-03-07,32.5,LENÇÓIS PAULISTA,3526803.0
13,DRS 06 Bauru,"sábado, 07/03",33%,LENÇÓIS PAULISTA,3526803.0
14,DRS 06 Bauru,2020-03-08,34.5,LENÇÓIS PAULISTA,3526803.0
15,DRS 06 Bauru,"domingo, 08/03",35%,LENÇÓIS PAULISTA,3526803.0
16,DRS 06 Bauru,2020-03-09,33%,LENÇÓIS PAULISTA,3526803.0
17,DRS 06 Bauru,"segunda-feira, 09/03",32.8,LENÇÓIS PAULISTA,3526803.0
18,DRS 06 Bauru,2020-03-10,32.8,LENÇÓIS PAULISTA,3526803.0
19,DRS 06 Bauru,"terça-feira, 10/03",33%,LENÇÓIS PAULISTA,3526803.0
20,DRS 06 Bauru,2020-03-11,32.0,LENÇÓIS PAULISTA,3526803.0
21,DRS 06 Bauru,2020-03-12,32.166666666666664,LENÇÓIS PAULISTA,3526803.0
22,DRS 06 Bauru,"quinta-feira, 12/03",35%,LENÇÓIS PAULISTA,3526803.0
23,DRS 06 Bauru,2020-03-13,33.833333333333336,LENÇÓIS PAULISTA,3526803.0
24,DRS 06 Bauru,"sexta-feira, 13/03",32%,LENÇÓIS PAULISTA,3526803.0
25,DRS 06 Bauru,2020-03-17,38.833333333333336,LENÇÓIS PAULISTA,3526803.0
26,DRS 06 Bauru,"terça-feira, 17/03",36%,LENÇÓIS PAULISTA,3526803.0
27,DRS 06 Bauru,2020-03-18,40.0,LENÇÓIS PAULISTA,3526803.0
28,DRS 06 Bauru,"quarta-feira, 18/03",37%,LENÇÓIS PAULISTA,3526803.0
29,DRS 06 Bauru,2020-03-19,41.5,LENÇÓIS PAULISTA,3526803.0
30,DRS 06 Bauru,"quinta-feira, 19/03",38%,LENÇÓIS PAULISTA,3526803.0
31,DRS 06 Bauru,2020-03-20,37%,LENÇÓIS PAULISTA,3526803.0
32,DRS 06 Bauru,"sexta-feira, 20/03",41.5,LENÇÓIS PAULISTA,3526803.0
33,DRS 06 Bauru,2020-03-21,51.0,LENÇÓIS PAULISTA,3526803.0
34,DRS 06 Bauru,"sábado, 21/03",46%,LENÇÓIS PAULISTA,3526803.0
35,DRS 06 Bauru,2020-03-22,47%,LENÇÓIS PAULISTA,3526803.0
36,DRS 06 Bauru,"domingo, 22/03",52.5,LENÇÓIS PAULISTA,3526803.0
37,DRS 06 Bauru,2020-03-23,45%,LENÇÓIS PAULISTA,3526803.0
38,DRS 06 Bauru,"segunda-feira, 23/03",50.0,LENÇÓIS PAULISTA,3526803.0
39,DRS 06 Bauru,2020-03-24,49.5,LENÇÓIS PAULISTA,3526803.0
40,DRS 06 Bauru,"terça-feira, 24/03",45%,LENÇÓIS PAULISTA,3526803.0
41,DRS 06 Bauru,2020-03-25,50.666666666666664,LENÇÓIS PAULISTA,3526803.0
42,DRS 06 Bauru,"quarta-feira, 25/03",46%,LENÇÓIS PAULISTA,3526803.0
43,DRS 06 Bauru,2020-03-26,46%,LENÇÓIS PAULISTA,3526803.0
44,DRS 06 Bauru,"quinta-feira, 26/03",50.166666666666664,LENÇÓIS PAULISTA,3526803.0
45,DRS 06 Bauru,2020-03-27,47%,LENÇÓIS PAULISTA,3526803.0
46,DRS 06 Bauru,"sexta-feira, 27/03",50.0,LENÇÓIS PAULISTA,3526803.0
47,DRS 06 Bauru,2020-03-28,48%,LENÇÓIS PAULISTA,3526803.0
48,DRS 06 Bauru,"sábado, 28/03",52.166666666666664,LENÇÓIS PAULISTA,3526803.0
49,DRS 06 Bauru,2020-03-29,55.333333333333336,LENÇÓIS PAULISTA,3526803.0
50,DRS 06 Bauru,"domingo, 29/03",52%,LENÇÓIS PAULISTA,3526803.0
51,DRS 06 Bauru,2020-03-30,53.166666666666664,LENÇÓIS PAULISTA,3526803.0
52,DRS 06 Bauru,"segunda-feira, 30/03",48%,LENÇÓIS PAULISTA,3526803.0
53,DRS 06 Bauru,2020-03-31,53.0,LENÇÓIS PAULISTA,3526803.0
54,DRS 06 Bauru,"terça-feira, 31/03",47%,LENÇÓIS PAULISTA,3526803.0
55,DRS 06 Bauru,2020-04-01,45%,LENÇÓIS PAULISTA,3526803.0
56,DRS 06 Bauru,"quarta-feira, 01/04",51.833333333333336,LENÇÓIS PAULISTA,3526803.0
57,DRS 06 Bauru,2020-04-02,45%,LENÇÓIS PAULISTA,3526803.0
58,DRS 06 Bauru,"quinta-feira, 02/04",51.333333333333336,LENÇÓIS PAULISTA,3526803.0
59,DRS 06 Bauru,2020-04-03,50.833333333333336,LENÇÓIS PAULISTA,3526803.0
60,DRS 06 Bauru,"sexta-feira, 03/04",44%,LENÇÓIS PAULISTA,3526803.0
61,DRS 06 Bauru,2020-04-04,53.666666666666664,LENÇÓIS PAULISTA,3526803.0
62,DRS 06 Bauru,"sábado, 04/04",45%,LENÇÓIS PAULISTA,3526803.0
63,DRS 06 Bauru,2020-04-05,48%,LENÇÓIS PAULISTA,3526803.0
64,DRS 06 Bauru,"domingo, 05/04",55.0,LENÇÓIS PAULISTA,3526803.0
65,DRS 06 Bauru,2020-04-06,43%,LENÇÓIS PAULISTA,3526803.0
66,DRS 06 Bauru,"segunda-feira, 06/04",48.833333333333336,LENÇÓIS PAULISTA,3526803.0
67,DRS 06 Bauru,2020-04-07,44%,LENÇÓIS PAULISTA,3526803.0
68,DRS 06 Bauru,"terça-feira, 07/04",48.0,LENÇÓIS PAULISTA,3526803.0
69,DRS 06 Bauru,2020-04-08,42%,LENÇÓIS PAULISTA,3526803.0
70,DRS 06 Bauru,"quarta-feira, 08/04",46.833333333333336,LENÇÓIS PAULISTA,3526803.0
71,DRS 06 Bauru,2020-04-09,42%,LENÇÓIS PAULISTA,3526803.0
72,DRS 06 Bauru,"quinta-feira, 09/04",45.166666666666664,LENÇÓIS PAULISTA,3526803.0
73,DRS 06 Bauru,2020-04-10,47%,LENÇÓIS PAULISTA,3526803.0
74,DRS 06 Bauru,"sexta-feira, 10/04",56.333333333333336,LENÇÓIS PAULISTA,3526803.0
75,DRS 06 Bauru,2020-04-11,51.666666666666664,LENÇÓIS PAULISTA,3526803.0
76,DRS 06 Bauru,"sábado, 11/04",44%,LENÇÓIS PAULISTA,3526803.0
77,DRS 06 Bauru,2020-04-12,46%,LENÇÓIS PAULISTA,3526803.0
78,DRS 06 Bauru,"domingo, 12/04",56.166666666666664,LENÇÓIS PAULISTA,3526803.0
79,DRS 06 Bauru,2020-04-13,48.166666666666664,LENÇÓIS PAULISTA,3526803.0
80,DRS 06 Bauru,"segunda-feira, 13/04",42%,LENÇÓIS PAULISTA,3526803.0
81,DRS 06 Bauru,2020-04-14,51.0,LENÇÓIS PAULISTA,3526803.0
82,DRS 06 Bauru,"terça-feira, 14/04",44%,LENÇÓIS PAULISTA,3526803.0
83,DRS 06 Bauru,2020-04-15,43%,LENÇÓIS PAULISTA,3526803.0
84,DRS 06 Bauru,"quarta-feira, 15/04",47.833333333333336,LENÇÓIS PAULISTA,3526803.0
85,DRS 06 Bauru,2020-04-16,42%,LENÇÓIS PAULISTA,3526803.0
86,DRS 06 Bauru,"quinta-feira, 16/04",46.333333333333336,LENÇÓIS PAULISTA,3526803.0
87,DRS 06 Bauru,2020-04-17,46.0,LENÇÓIS PAULISTA,3526803.0
88,DRS 06 Bauru,"sexta-feira, 17/04",42%,LENÇÓIS PAULISTA,3526803.0
89,DRS 06 Bauru,2020-04-18,45%,LENÇÓIS PAULISTA,3526803.0
90,DRS 06 Bauru,"sábado, 18/04",51.0,LENÇÓIS PAULISTA,3526803.0
91,DRS 06 Bauru,2020-04-19,56.666666666666664,LENÇÓIS PAULISTA,3526803.0
92,DRS 06 Bauru,"domingo, 19/04",48%,LENÇÓIS PAULISTA,3526803.0
93,DRS 06 Bauru,2020-04-20,43%,LENÇÓIS PAULISTA,3526803.0
94,DRS 06 Bauru,"segunda-feira, 20/04",47.833333333333336,LENÇÓIS PAULISTA,3526803.0
95,DRS 06 Bauru,2020-04-21,47%,LENÇÓIS PAULISTA,3526803.0
96,DRS 06 Bauru,"terça-feira, 21/04",55.166666666666664,LENÇÓIS PAULISTA,3526803.0
97,DRS 06 Bauru,2020-04-22,41%,LENÇÓIS PAULISTA,3526803.0
98,DRS 06 Bauru,"quarta-feira, 22/04",45.833333333333336,LENÇÓIS PAULISTA,3526803.0
99,DRS 06 Bauru,2020-04-23,45.666666666666664,LENÇÓIS PAULISTA,3526803.0
100,DRS 06 Bauru,"quinta-feira, 23/04",42%,LENÇÓIS PAULISTA,3526803.0
101,DRS 06 Bauru,2020-04-24,41%,LENÇÓIS PAULISTA,3526803.0
102,DRS 06 Bauru,"sexta-feira, 24/04",45.833333333333336,LENÇÓIS PAULISTA,3526803.0
103,DRS 06 Bauru,2020-04-25,50.0,LENÇÓIS PAULISTA,3526803.0
104,DRS 06 Bauru,"sábado, 25/04",43%,LENÇÓIS PAULISTA,3526803.0
105,DRS 06 Bauru,2020-04-26,56.833333333333336,LENÇÓIS PAULISTA,3526803.0
106,DRS 06 Bauru,"domingo, 26/04",48%,LENÇÓIS PAULISTA,3526803.0
107,DRS 06 Bauru,2020-04-27,46.666666666666664,LENÇÓIS PAULISTA,3526803.0
108,DRS 06 Bauru,"segunda-feira, 27/04",44%,LENÇÓIS PAULISTA,3526803.0
109,DRS 06 Bauru,2020-04-28,44%,LENÇÓIS PAULISTA,3526803.0
110,DRS 06 Bauru,"terça-feira, 28/04",46.5,LENÇÓIS PAULISTA,3526803.0
111,DRS 06 Bauru,2020-04-29,46.333333333333336,LENÇÓIS PAULISTA,3526803.0
112,DRS 06 Bauru,"quarta-feira, 29/04",43%,LENÇÓIS PAULISTA,3526803.0
113,DRS 06 Bauru,2020-04-30,42%,LENÇÓIS PAULISTA,3526803.0
114,DRS 06 Bauru,"quinta-feira, 30/04",45.0,LENÇÓIS PAULISTA,3526803.0
115,DRS 06 Bauru,2020-05-01,48%,LENÇÓIS PAULISTA,3526803.0
116,DRS 06 Bauru,"sexta-feira, 01/05",54.333333333333336,LENÇÓIS PAULISTA,3526803.0
117,DRS 06 Bauru,2020-05-02,50.833333333333336,LENÇÓIS PAULISTA,3526803.0
118,DRS 06 Bauru,"sábado, 02/05",46%,LENÇÓIS PAULISTA,3526803.0
119,DRS 06 Bauru,2020-05-03,57.0,LENÇÓIS PAULISTA,3526803.0
120,DRS 06 Bauru,"domingo, 03/05",50%,LENÇÓIS PAULISTA,3526803.0
121,DRS 06 Bauru,2020-05-04,45.833333333333336,LENÇÓIS PAULISTA,3526803.0
122,DRS 06 Bauru,"segunda-feira, 04/05",43%,LENÇÓIS PAULISTA,3526803.0
123,DRS 06 Bauru,2020-05-05,43%,LENÇÓIS PAULISTA,3526803.0
124,DRS 06 Bauru,"terça-feira, 05/05",45.166666666666664,LENÇÓIS PAULISTA,3526803.0
125,DRS 06 Bauru,2020-05-06,42%,LENÇÓIS PAULISTA,3526803.0
126,DRS 06 Bauru,"quarta-feira, 06/05",44.833333333333336,LENÇÓIS PAULISTA,3526803.0
127,DRS 06 Bauru,2020-05-07,42%,LENÇÓIS PAULISTA,3526803.0
128,DRS 06 Bauru,"quinta-feira, 07/05",44.5,LENÇÓIS PAULISTA,3526803.0
129,DRS 06 Bauru,2020-05-08,42.666666666666664,LENÇÓIS PAULISTA,3526803.0
130,DRS 06 Bauru,"sexta-feira, 08/05",41%,LENÇÓIS PAULISTA,3526803.0
131,DRS 06 Bauru,2020-05-09,44%,LENÇÓIS PAULISTA,3526803.0
132,DRS 06 Bauru,"sábado, 09/05",46.5,LENÇÓIS PAULISTA,3526803.0
133,DRS 06 Bauru,2020-05-10,51.333333333333336,LENÇÓIS PAULISTA,3526803.0
134,DRS 06 Bauru,"domingo, 10/05",47%,LENÇÓIS PAULISTA,3526803.0
135,DRS 06 Bauru,2020-05-11,45.166666666666664,LENÇÓIS PAULISTA,3526803.0
136,DRS 06 Bauru,"segunda-feira, 11/05",43%,LENÇÓIS PAULISTA,3526803.0
137,DRS 06 Bauru,2020-05-12,44.666666666666664,LENÇÓIS PAULISTA,3526803.0
138,DRS 06 Bauru,"terça-feira, 12/05",43%,LENÇÓIS PAULISTA,3526803.0
139,DRS 06 Bauru,2020-05-13,45.333333333333336,LENÇÓIS PAULISTA,3526803.0
140,DRS 06 Bauru,"quarta-feira, 13/05",43%,LENÇÓIS PAULISTA,3526803.0
141,DRS 06 Bauru,2020-05-14,45.166666666666664,LENÇÓIS PAULISTA,3526803.0
142,DRS 06 Bauru,"quinta-feira, 14/05",43%,LENÇÓIS PAULISTA,3526803.0
143,DRS 06 Bauru,2020-05-15,43%,LENÇÓIS PAULISTA,3526803.0
144,DRS 06 Bauru,"sexta-feira, 15/05",44.5,LENÇÓIS PAULISTA,3526803.0
145,DRS 06 Bauru,2020-05-16,45%,LENÇÓIS PAULISTA,3526803.0
146,DRS 06 Bauru,"sábado, 16/05",45.333333333333336,LENÇÓIS PAULISTA,3526803.0
147,DRS 06 Bauru,2020-05-17,50%,LENÇÓIS PAULISTA,3526803.0
148,DRS 06 Bauru,"domingo, 17/05",49.0,LENÇÓIS PAULISTA,3526803.0
149,DRS 06 Bauru,2020-05-18,43%,LENÇÓIS PAULISTA,3526803.0
150,DRS 06 Bauru,"segunda-feira, 18/05",44.166666666666664,LENÇÓIS PAULISTA,3526803.0
151,DRS 06 Bauru,2020-05-19,42%,LENÇÓIS PAULISTA,3526803.0
152,DRS 06 Bauru,"terça-feira, 19/05",42.833333333333336,LENÇÓIS PAULISTA,3526803.0
153,DRS 06 Bauru,2020-05-20,42.666666666666664,LENÇÓIS PAULISTA,3526803.0
154,DRS 06 Bauru,"quarta-feira, 20/05",43%,LENÇÓIS PAULISTA,3526803.0
155,DRS 06 Bauru,2020-05-21,43%,LENÇÓIS PAULISTA,3526803.0
156,DRS 06 Bauru,"quinta-feira, 21/05",42.666666666666664,LENÇÓIS PAULISTA,3526803.0
157,DRS 06 Bauru,2020-05-22,41%,LENÇÓIS PAULISTA,3526803.0
158,DRS 06 Bauru,"sexta-feira, 22/05",41.833333333333336,LENÇÓIS PAULISTA,3526803.0
159,DRS 06 Bauru,2020-05-23,46.333333333333336,LENÇÓIS PAULISTA,3526803.0
160,DRS 06 Bauru,"sábado, 23/05",45%,LENÇÓIS PAULISTA,3526803.0
161,DRS 06 Bauru,2020-05-24,52%,LENÇÓIS PAULISTA,3526803.0
162,DRS 06 Bauru,"domingo, 24/05",51.166666666666664,LENÇÓIS PAULISTA,3526803.0
163,DRS 06 Bauru,2020-05-25,46.333333333333336,LENÇÓIS PAULISTA,3526803.0
164,DRS 06 Bauru,"segunda-feira, 25/05",46%,LENÇÓIS PAULISTA,3526803.0
165,DRS 06 Bauru,2020-05-26,40.666666666666664,LENÇÓIS PAULISTA,3526803.0
166,DRS 06 Bauru,"terça-feira, 26/05",42%,LENÇÓIS PAULISTA,3526803.0
167,DRS 06 Bauru,2020-05-27,42%,LENÇÓIS PAULISTA,3526803.0
168,DRS 06 Bauru,"quarta-feira, 27/05",42.166666666666664,LENÇÓIS PAULISTA,3526803.0
169,DRS 06 Bauru,2020-05-28,42.333333333333336,LENÇÓIS PAULISTA,3526803.0
170,DRS 06 Bauru,"quinta-feira, 28/05",42%,LENÇÓIS PAULISTA,3526803.0
171,DRS 06 Bauru,2020-05-29,41%,LENÇÓIS PAULISTA,3526803.0
172,DRS 06 Bauru,"sexta-feira, 29/05",41.333333333333336,LENÇÓIS PAULISTA,3526803.0
173,DRS 06 Bauru,2020-05-30,42%,LENÇÓIS PAULISTA,3526803.0
174,DRS 06 Bauru,"sábado, 30/05",44.166666666666664,LENÇÓIS PAULISTA,3526803.0
175,DRS 06 Bauru,2020-05-31,47.5,LENÇÓIS PAULISTA,3526803.0
176,DRS 06 Bauru,"domingo, 31/05",48%,LENÇÓIS PAULISTA,3526803.0
177,DRS 06 Bauru,2020-06-01,41.833333333333336,LENÇÓIS PAULISTA,3526803.0
178,DRS 06 Bauru,"segunda-feira, 01/06",42%,LENÇÓIS PAULISTA,3526803.0
179,DRS 06 Bauru,2020-06-02,42.166666666666664,LENÇÓIS PAULISTA,3526803.0
180,DRS 06 Bauru,"terça-feira, 02/06",42%,LENÇÓIS PAULISTA,3526803.0
181,DRS 06 Bauru,2020-06-03,41.5,LENÇÓIS PAULISTA,3526803.0
182,DRS 06 Bauru,"quarta-feira, 03/06",42%,LENÇÓIS PAULISTA,3526803.0
183,DRS 06 Bauru,2020-06-04,41.333333333333336,LENÇÓIS PAULISTA,3526803.0
