,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 07 Campinas,2020-03-01,37.90909090909091,ITATIBA,3523404.0
1,DRS 07 Campinas,"domingo, 01/03",36%,ITATIBA,3523404.0
2,DRS 07 Campinas,2020-03-02,34.666666666666664,ITATIBA,3523404.0
3,DRS 07 Campinas,"segunda-feira, 02/03",32%,ITATIBA,3523404.0
4,DRS 07 Campinas,2020-03-03,34.666666666666664,ITATIBA,3523404.0
5,DRS 07 Campinas,"terça-feira, 03/03",31%,ITATIBA,3523404.0
6,DRS 07 Campinas,2020-03-04,31%,ITATIBA,3523404.0
7,DRS 07 Campinas,"quarta-feira, 04/03",34.5,ITATIBA,3523404.0
8,DRS 07 Campinas,2020-03-05,31%,ITATIBA,3523404.0
9,DRS 07 Campinas,"quinta-feira, 05/03",34.1,ITATIBA,3523404.0
10,DRS 07 Campinas,2020-03-06,33.470588235294116,ITATIBA,3523404.0
11,DRS 07 Campinas,2020-03-07,33%,ITATIBA,3523404.0
12,DRS 07 Campinas,"sábado, 07/03",35.68181818181818,ITATIBA,3523404.0
13,DRS 07 Campinas,2020-03-08,36%,ITATIBA,3523404.0
14,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,ITATIBA,3523404.0
15,DRS 07 Campinas,2020-03-09,34.473684210526315,ITATIBA,3523404.0
16,DRS 07 Campinas,"segunda-feira, 09/03",31%,ITATIBA,3523404.0
17,DRS 07 Campinas,2020-03-10,32%,ITATIBA,3523404.0
18,DRS 07 Campinas,"terça-feira, 10/03",34.285714285714285,ITATIBA,3523404.0
19,DRS 07 Campinas,2020-03-11,34.35294117647059,ITATIBA,3523404.0
20,DRS 07 Campinas,2020-03-12,30%,ITATIBA,3523404.0
21,DRS 07 Campinas,"quinta-feira, 12/03",33.54545454545455,ITATIBA,3523404.0
22,DRS 07 Campinas,2020-03-13,33%,ITATIBA,3523404.0
23,DRS 07 Campinas,"sexta-feira, 13/03",34.81818181818182,ITATIBA,3523404.0
24,DRS 07 Campinas,2020-03-17,37%,ITATIBA,3523404.0
25,DRS 07 Campinas,"terça-feira, 17/03",39.81818181818182,ITATIBA,3523404.0
26,DRS 07 Campinas,2020-03-18,40%,ITATIBA,3523404.0
27,DRS 07 Campinas,"quarta-feira, 18/03",41.04545454545455,ITATIBA,3523404.0
28,DRS 07 Campinas,2020-03-19,41%,ITATIBA,3523404.0
29,DRS 07 Campinas,"quinta-feira, 19/03",42.77272727272727,ITATIBA,3523404.0
30,DRS 07 Campinas,2020-03-20,43.63636363636363,ITATIBA,3523404.0
31,DRS 07 Campinas,"sexta-feira, 20/03",42%,ITATIBA,3523404.0
32,DRS 07 Campinas,2020-03-21,55%,ITATIBA,3523404.0
33,DRS 07 Campinas,"sábado, 21/03",55.04545454545455,ITATIBA,3523404.0
34,DRS 07 Campinas,2020-03-22,55.36363636363637,ITATIBA,3523404.0
35,DRS 07 Campinas,"domingo, 22/03",55%,ITATIBA,3523404.0
36,DRS 07 Campinas,2020-03-23,50%,ITATIBA,3523404.0
37,DRS 07 Campinas,"segunda-feira, 23/03",50.5,ITATIBA,3523404.0
38,DRS 07 Campinas,2020-03-24,50%,ITATIBA,3523404.0
39,DRS 07 Campinas,"terça-feira, 24/03",51.95454545454545,ITATIBA,3523404.0
40,DRS 07 Campinas,2020-03-25,52%,ITATIBA,3523404.0
41,DRS 07 Campinas,"quarta-feira, 25/03",52.77272727272727,ITATIBA,3523404.0
42,DRS 07 Campinas,2020-03-26,52.04545454545455,ITATIBA,3523404.0
43,DRS 07 Campinas,"quinta-feira, 26/03",51%,ITATIBA,3523404.0
44,DRS 07 Campinas,2020-03-27,50%,ITATIBA,3523404.0
45,DRS 07 Campinas,"sexta-feira, 27/03",52.22727272727273,ITATIBA,3523404.0
46,DRS 07 Campinas,2020-03-28,55.22727272727273,ITATIBA,3523404.0
47,DRS 07 Campinas,"sábado, 28/03",53%,ITATIBA,3523404.0
48,DRS 07 Campinas,2020-03-29,57.86363636363637,ITATIBA,3523404.0
49,DRS 07 Campinas,"domingo, 29/03",57%,ITATIBA,3523404.0
50,DRS 07 Campinas,2020-03-30,53.77272727272727,ITATIBA,3523404.0
51,DRS 07 Campinas,"segunda-feira, 30/03",54%,ITATIBA,3523404.0
52,DRS 07 Campinas,2020-03-31,53.77272727272727,ITATIBA,3523404.0
53,DRS 07 Campinas,"terça-feira, 31/03",53%,ITATIBA,3523404.0
54,DRS 07 Campinas,2020-04-01,53%,ITATIBA,3523404.0
55,DRS 07 Campinas,"quarta-feira, 01/04",53.18181818181818,ITATIBA,3523404.0
56,DRS 07 Campinas,2020-04-02,48%,ITATIBA,3523404.0
57,DRS 07 Campinas,"quinta-feira, 02/04",52.31818181818182,ITATIBA,3523404.0
58,DRS 07 Campinas,2020-04-03,51%,ITATIBA,3523404.0
59,DRS 07 Campinas,"sexta-feira, 03/04",51.68181818181818,ITATIBA,3523404.0
60,DRS 07 Campinas,2020-04-04,55%,ITATIBA,3523404.0
61,DRS 07 Campinas,"sábado, 04/04",55.18181818181818,ITATIBA,3523404.0
62,DRS 07 Campinas,2020-04-05,56.72727272727273,ITATIBA,3523404.0
63,DRS 07 Campinas,"domingo, 05/04",57%,ITATIBA,3523404.0
64,DRS 07 Campinas,2020-04-06,49%,ITATIBA,3523404.0
65,DRS 07 Campinas,"segunda-feira, 06/04",50.54545454545455,ITATIBA,3523404.0
66,DRS 07 Campinas,2020-04-07,49%,ITATIBA,3523404.0
67,DRS 07 Campinas,"terça-feira, 07/04",49.77272727272727,ITATIBA,3523404.0
68,DRS 07 Campinas,2020-04-08,48.95454545454545,ITATIBA,3523404.0
69,DRS 07 Campinas,"quarta-feira, 08/04",46%,ITATIBA,3523404.0
70,DRS 07 Campinas,2020-04-09,47.22727272727273,ITATIBA,3523404.0
71,DRS 07 Campinas,"quinta-feira, 09/04",44%,ITATIBA,3523404.0
72,DRS 07 Campinas,2020-04-10,57.45454545454545,ITATIBA,3523404.0
73,DRS 07 Campinas,"sexta-feira, 10/04",56%,ITATIBA,3523404.0
74,DRS 07 Campinas,2020-04-11,50%,ITATIBA,3523404.0
75,DRS 07 Campinas,"sábado, 11/04",53.63636363636363,ITATIBA,3523404.0
76,DRS 07 Campinas,2020-04-12,55%,ITATIBA,3523404.0
77,DRS 07 Campinas,"domingo, 12/04",57.18181818181818,ITATIBA,3523404.0
78,DRS 07 Campinas,2020-04-13,47%,ITATIBA,3523404.0
79,DRS 07 Campinas,"segunda-feira, 13/04",49.90909090909091,ITATIBA,3523404.0
80,DRS 07 Campinas,2020-04-14,47%,ITATIBA,3523404.0
81,DRS 07 Campinas,"terça-feira, 14/04",49.36363636363637,ITATIBA,3523404.0
82,DRS 07 Campinas,2020-04-15,47%,ITATIBA,3523404.0
83,DRS 07 Campinas,"quarta-feira, 15/04",50.13636363636363,ITATIBA,3523404.0
84,DRS 07 Campinas,2020-04-16,49.27272727272727,ITATIBA,3523404.0
85,DRS 07 Campinas,"quinta-feira, 16/04",46%,ITATIBA,3523404.0
86,DRS 07 Campinas,2020-04-17,44%,ITATIBA,3523404.0
87,DRS 07 Campinas,"sexta-feira, 17/04",48.36363636363637,ITATIBA,3523404.0
88,DRS 07 Campinas,2020-04-18,49%,ITATIBA,3523404.0
89,DRS 07 Campinas,"sábado, 18/04",52.90909090909091,ITATIBA,3523404.0
90,DRS 07 Campinas,2020-04-19,58.86363636363637,ITATIBA,3523404.0
91,DRS 07 Campinas,"domingo, 19/04",56%,ITATIBA,3523404.0
92,DRS 07 Campinas,2020-04-20,50.59090909090909,ITATIBA,3523404.0
93,DRS 07 Campinas,"segunda-feira, 20/04",47%,ITATIBA,3523404.0
94,DRS 07 Campinas,2020-04-21,56.68181818181818,ITATIBA,3523404.0
95,DRS 07 Campinas,"terça-feira, 21/04",53%,ITATIBA,3523404.0
96,DRS 07 Campinas,2020-04-22,44%,ITATIBA,3523404.0
97,DRS 07 Campinas,"quarta-feira, 22/04",47.54545454545455,ITATIBA,3523404.0
