,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 08 Franca,2020-03-01,43.0,SÃO JOAQUIM DA BARRA,3549409.0
1,DRS 08 Franca,"domingo, 01/03",45%,SÃO JOAQUIM DA BARRA,3549409.0
2,DRS 08 Franca,2020-03-02,43.0,SÃO JOAQUIM DA BARRA,3549409.0
3,DRS 08 Franca,"segunda-feira, 02/03",46%,SÃO JOAQUIM DA BARRA,3549409.0
4,DRS 08 Franca,2020-03-03,46%,SÃO JOAQUIM DA BARRA,3549409.0
5,DRS 08 Franca,"terça-feira, 03/03",44.0,SÃO JOAQUIM DA BARRA,3549409.0
6,DRS 08 Franca,2020-03-04,43.5,SÃO JOAQUIM DA BARRA,3549409.0
7,DRS 08 Franca,"quarta-feira, 04/03",46%,SÃO JOAQUIM DA BARRA,3549409.0
8,DRS 08 Franca,2020-03-05,45%,SÃO JOAQUIM DA BARRA,3549409.0
9,DRS 08 Franca,"quinta-feira, 05/03",43.0,SÃO JOAQUIM DA BARRA,3549409.0
10,DRS 08 Franca,2020-03-06,40%,SÃO JOAQUIM DA BARRA,3549409.0
11,DRS 08 Franca,"sexta-feira, 06/03",36.0,SÃO JOAQUIM DA BARRA,3549409.0
12,DRS 08 Franca,2020-03-07,45%,SÃO JOAQUIM DA BARRA,3549409.0
13,DRS 08 Franca,"sábado, 07/03",42.5,SÃO JOAQUIM DA BARRA,3549409.0
14,DRS 08 Franca,2020-03-08,45%,SÃO JOAQUIM DA BARRA,3549409.0
15,DRS 08 Franca,"domingo, 08/03",42.0,SÃO JOAQUIM DA BARRA,3549409.0
16,DRS 08 Franca,2020-03-09,46%,SÃO JOAQUIM DA BARRA,3549409.0
17,DRS 08 Franca,"segunda-feira, 09/03",43.5,SÃO JOAQUIM DA BARRA,3549409.0
18,DRS 08 Franca,2020-03-10,46%,SÃO JOAQUIM DA BARRA,3549409.0
19,DRS 08 Franca,"terça-feira, 10/03",43.5,SÃO JOAQUIM DA BARRA,3549409.0
20,DRS 08 Franca,2020-03-11,45%,SÃO JOAQUIM DA BARRA,3549409.0
21,DRS 08 Franca,"quarta-feira, 11/03",42.5,SÃO JOAQUIM DA BARRA,3549409.0
22,DRS 08 Franca,2020-03-12,50%,SÃO JOAQUIM DA BARRA,3549409.0
23,DRS 08 Franca,"quinta-feira, 12/03",39.0,SÃO JOAQUIM DA BARRA,3549409.0
24,DRS 08 Franca,2020-03-13,39.0,SÃO JOAQUIM DA BARRA,3549409.0
25,DRS 08 Franca,"sexta-feira, 13/03",46%,SÃO JOAQUIM DA BARRA,3549409.0
