,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 06 Bauru,2020-03-01,35.5,AVARÉ,3504503.0
1,DRS 06 Bauru,"domingo, 01/03",36%,AVARÉ,3504503.0
2,DRS 06 Bauru,2020-03-02,33%,AVARÉ,3504503.0
3,DRS 06 Bauru,"segunda-feira, 02/03",33.166666666666664,AVARÉ,3504503.0
4,DRS 06 Bauru,2020-03-03,34%,AVARÉ,3504503.0
5,DRS 06 Bauru,"terça-feira, 03/03",33.0,AVARÉ,3504503.0
6,DRS 06 Bauru,2020-03-04,33.2,AVARÉ,3504503.0
7,DRS 06 Bauru,"quarta-feira, 04/03",33%,AVARÉ,3504503.0
8,DRS 06 Bauru,2020-03-05,33%,AVARÉ,3504503.0
9,DRS 06 Bauru,"quinta-feira, 05/03",32.6,AVARÉ,3504503.0
10,DRS 06 Bauru,2020-03-06,31%,AVARÉ,3504503.0
11,DRS 06 Bauru,"sexta-feira, 06/03",31.25,AVARÉ,3504503.0
12,DRS 06 Bauru,2020-03-07,32.5,AVARÉ,3504503.0
13,DRS 06 Bauru,"sábado, 07/03",33%,AVARÉ,3504503.0
14,DRS 06 Bauru,2020-03-08,34.5,AVARÉ,3504503.0
15,DRS 06 Bauru,"domingo, 08/03",36%,AVARÉ,3504503.0
16,DRS 06 Bauru,2020-03-09,33%,AVARÉ,3504503.0
17,DRS 06 Bauru,"segunda-feira, 09/03",32.8,AVARÉ,3504503.0
18,DRS 06 Bauru,2020-03-10,32.8,AVARÉ,3504503.0
19,DRS 06 Bauru,"terça-feira, 10/03",33%,AVARÉ,3504503.0
20,DRS 06 Bauru,2020-03-11,32.0,AVARÉ,3504503.0
21,DRS 06 Bauru,2020-03-12,32.166666666666664,AVARÉ,3504503.0
22,DRS 06 Bauru,"quinta-feira, 12/03",34%,AVARÉ,3504503.0
23,DRS 06 Bauru,2020-03-13,33.833333333333336,AVARÉ,3504503.0
24,DRS 06 Bauru,"sexta-feira, 13/03",37%,AVARÉ,3504503.0
25,DRS 06 Bauru,2020-03-17,38.833333333333336,AVARÉ,3504503.0
26,DRS 06 Bauru,"terça-feira, 17/03",42%,AVARÉ,3504503.0
27,DRS 06 Bauru,2020-03-18,40.0,AVARÉ,3504503.0
28,DRS 06 Bauru,"quarta-feira, 18/03",43%,AVARÉ,3504503.0
29,DRS 06 Bauru,2020-03-19,41.5,AVARÉ,3504503.0
30,DRS 06 Bauru,"quinta-feira, 19/03",45%,AVARÉ,3504503.0
31,DRS 06 Bauru,2020-03-20,44%,AVARÉ,3504503.0
32,DRS 06 Bauru,"sexta-feira, 20/03",41.5,AVARÉ,3504503.0
33,DRS 06 Bauru,2020-03-21,51.0,AVARÉ,3504503.0
34,DRS 06 Bauru,"sábado, 21/03",51%,AVARÉ,3504503.0
35,DRS 06 Bauru,2020-03-22,57%,AVARÉ,3504503.0
36,DRS 06 Bauru,"domingo, 22/03",52.5,AVARÉ,3504503.0
37,DRS 06 Bauru,2020-03-23,55%,AVARÉ,3504503.0
38,DRS 06 Bauru,"segunda-feira, 23/03",50.0,AVARÉ,3504503.0
39,DRS 06 Bauru,2020-03-24,49.5,AVARÉ,3504503.0
40,DRS 06 Bauru,"terça-feira, 24/03",53%,AVARÉ,3504503.0
41,DRS 06 Bauru,2020-03-25,50.666666666666664,AVARÉ,3504503.0
42,DRS 06 Bauru,"quarta-feira, 25/03",55%,AVARÉ,3504503.0
43,DRS 06 Bauru,2020-03-26,55%,AVARÉ,3504503.0
44,DRS 06 Bauru,"quinta-feira, 26/03",50.166666666666664,AVARÉ,3504503.0
45,DRS 06 Bauru,2020-03-27,54%,AVARÉ,3504503.0
46,DRS 06 Bauru,"sexta-feira, 27/03",50.0,AVARÉ,3504503.0
47,DRS 06 Bauru,2020-03-28,55%,AVARÉ,3504503.0
48,DRS 06 Bauru,"sábado, 28/03",52.166666666666664,AVARÉ,3504503.0
49,DRS 06 Bauru,2020-03-29,55.333333333333336,AVARÉ,3504503.0
50,DRS 06 Bauru,"domingo, 29/03",57%,AVARÉ,3504503.0
51,DRS 06 Bauru,2020-03-30,53.166666666666664,AVARÉ,3504503.0
52,DRS 06 Bauru,"segunda-feira, 30/03",57%,AVARÉ,3504503.0
53,DRS 06 Bauru,2020-03-31,53.0,AVARÉ,3504503.0
