,DRS,data,media_isolamento,cidade,cod_ibge
0,DRS 07 Campinas,2020-03-01,37.90909090909091,JUNDIAÍ,3525904.0
1,DRS 07 Campinas,"domingo, 01/03",35%,JUNDIAÍ,3525904.0
2,DRS 07 Campinas,2020-03-02,34.666666666666664,JUNDIAÍ,3525904.0
3,DRS 07 Campinas,"segunda-feira, 02/03",30%,JUNDIAÍ,3525904.0
4,DRS 07 Campinas,2020-03-03,34.666666666666664,JUNDIAÍ,3525904.0
5,DRS 07 Campinas,2020-03-04,34.5,JUNDIAÍ,3525904.0
6,DRS 07 Campinas,2020-03-05,34.1,JUNDIAÍ,3525904.0
7,DRS 07 Campinas,2020-03-06,33.470588235294116,JUNDIAÍ,3525904.0
8,DRS 07 Campinas,2020-03-07,35.68181818181818,JUNDIAÍ,3525904.0
9,DRS 07 Campinas,"sábado, 07/03",31%,JUNDIAÍ,3525904.0
10,DRS 07 Campinas,2020-03-08,35%,JUNDIAÍ,3525904.0
11,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,JUNDIAÍ,3525904.0
12,DRS 07 Campinas,2020-03-09,34.473684210526315,JUNDIAÍ,3525904.0
13,DRS 07 Campinas,2020-03-10,34.285714285714285,JUNDIAÍ,3525904.0
14,DRS 07 Campinas,2020-03-11,34.35294117647059,JUNDIAÍ,3525904.0
15,DRS 07 Campinas,2020-03-12,27%,JUNDIAÍ,3525904.0
16,DRS 07 Campinas,"quinta-feira, 12/03",33.54545454545455,JUNDIAÍ,3525904.0
17,DRS 07 Campinas,2020-03-13,29%,JUNDIAÍ,3525904.0
18,DRS 07 Campinas,"sexta-feira, 13/03",34.81818181818182,JUNDIAÍ,3525904.0
19,DRS 07 Campinas,2020-03-17,35%,JUNDIAÍ,3525904.0
20,DRS 07 Campinas,"terça-feira, 17/03",39.81818181818182,JUNDIAÍ,3525904.0
21,DRS 07 Campinas,2020-03-18,41.04545454545455,JUNDIAÍ,3525904.0
22,DRS 07 Campinas,"quarta-feira, 18/03",37%,JUNDIAÍ,3525904.0
23,DRS 07 Campinas,2020-03-19,39%,JUNDIAÍ,3525904.0
24,DRS 07 Campinas,"quinta-feira, 19/03",42.77272727272727,JUNDIAÍ,3525904.0
25,DRS 07 Campinas,2020-03-20,43.63636363636363,JUNDIAÍ,3525904.0
26,DRS 07 Campinas,"sexta-feira, 20/03",42%,JUNDIAÍ,3525904.0
27,DRS 07 Campinas,2020-03-21,55.04545454545455,JUNDIAÍ,3525904.0
28,DRS 07 Campinas,"sábado, 21/03",55%,JUNDIAÍ,3525904.0
29,DRS 07 Campinas,2020-03-22,53%,JUNDIAÍ,3525904.0
30,DRS 07 Campinas,"domingo, 22/03",55.36363636363637,JUNDIAÍ,3525904.0
31,DRS 07 Campinas,2020-03-23,50%,JUNDIAÍ,3525904.0
32,DRS 07 Campinas,"segunda-feira, 23/03",50.5,JUNDIAÍ,3525904.0
33,DRS 07 Campinas,2020-03-24,51.95454545454545,JUNDIAÍ,3525904.0
