,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,2527,1003,0,3530,4335,81.43021914648212,7.1971746746034,2.856654609666486
1,ADOLFO,3500204,3554,203,90,0,293,391,74.93606138107417,5.711873944850873,2.5323579065841306
2,AGUAÍ,3500303,36648,1095,307,0,1402,2118,66.19452313503305,2.9878847413228553,0.8376991923160881
3,ÁGUAS DA PRATA,3500402,8221,340,64,0,404,754,53.58090185676393,4.135749908770222,0.7784941004743948
4,ÁGUAS DE LINDÓIA,3500501,18808,683,153,0,836,1498,55.80774365821095,3.63143343258188,0.8134836239897916
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,242,94,0,336,490,68.57142857142857,3.9613684727451304,1.5387133737109184
6,ÁGUAS DE SÃO PEDRO,3500600,3521,329,73,0,402,584,68.83561643835617,9.343936381709742,2.073274637886964
7,AGUDOS,3500709,37401,2504,822,0,3326,5220,63.71647509578544,6.69500815486217,2.197802197802198
8,ALAMBARI,3500758,6129,198,40,0,238,354,67.2316384180791,3.2305433186490458,0.6526350138684941
9,ALFREDO MARCONDES,3500808,4184,353,56,0,409,546,74.9084249084249,8.436902485659656,1.338432122370937
10,ALTAIR,3500907,4186,217,84,0,301,340,88.52941176470588,5.183946488294314,2.0066889632107023
11,ALTINÓPOLIS,3501004,16203,775,334,0,1109,1596,69.48621553884712,4.7830648645312595,2.061346664197988
12,ALTO ALEGRE,3501103,4088,179,50,0,229,480,47.708333333333336,4.37866927592955,1.223091976516634
13,ALUMÍNIO,3501152,18767,536,151,0,687,842,81.59144893111639,2.8560771567112484,0.8046038258645494
14,ÁLVARES FLORENCE,3501202,3647,191,58,0,249,404,61.633663366336634,5.237181244858788,1.5903482314230875
15,ÁLVARES MACHADO,3501301,24998,1080,190,0,1270,1791,70.91010608598548,4.320345627650212,0.7600608048643892
16,ÁLVARO DE CARVALHO,3501400,5274,120,48,0,168,277,60.64981949458483,2.2753128555176336,0.9101251422070534
17,ALVINLÂNDIA,3501509,3237,146,59,0,205,220,93.18181818181817,4.510349088662342,1.8226753166512202
18,AMERICANA,3501608,242018,9842,3090,0,12932,19845,65.16502897455278,4.066639671429398,1.2767645381748465
19,AMÉRICO BRASILIENSE,3501707,41032,1705,612,0,2317,3445,67.25689404934688,4.155293429518425,1.4915188145837395
20,AMÉRICO DE CAMPOS,3501806,5981,295,67,0,362,541,66.91312384473198,4.932285570974754,1.1202140110349441
21,AMPARO,3501905,72677,3612,780,0,4392,6606,66.4850136239782,4.9699354678921805,1.0732418784484774
22,ANALÂNDIA,3502002,5056,197,72,0,269,298,90.26845637583892,3.8963607594936707,1.4240506329113924
23,ANDRADINA,3502101,57202,3241,286,0,3527,6215,56.74979887369268,5.665885808188524,0.4999825180937729
24,ANGATUBA,3502200,25479,787,169,0,956,1537,62.19908913467794,3.0888182424741943,0.6632913379645983
25,ANHEMBI,3502309,6819,180,46,0,226,406,55.66502463054187,2.639683238011439,0.674585716380701
