,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,4804,1744,0,6548,8165,80.19595835884874,13.6823217794993,4.967104326279514
1,ADOLFO,3500204,3554,503,167,0,670,743,90.1749663526245,14.153066966797976,4.69893078221722
2,AGUAÍ,3500303,36648,2922,910,0,3832,4538,84.44248567650948,7.973149967256058,2.483082296441825
3,ÁGUAS DA PRATA,3500402,8221,1016,265,0,1281,1794,71.40468227424749,12.358593845031018,3.2234521347767915
4,ÁGUAS DE LINDÓIA,3500501,18808,1676,418,0,2094,3259,64.25283829395521,8.911101658868567,2.222458528285836
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,685,178,0,863,1043,82.74209012464046,11.212964478638074,2.9137338353249302
6,ÁGUAS DE SÃO PEDRO,3500600,3521,751,232,0,983,1126,87.30017761989343,21.3291678500426,6.589037205339392
7,AGUDOS,3500709,37401,4369,1441,0,5810,7790,74.58279845956355,11.681505842089784,3.8528381594075025
8,ALAMBARI,3500758,6129,441,120,0,561,744,75.40322580645162,7.195301027900147,1.957905041605482
9,ALFREDO MARCONDES,3500808,4184,693,207,0,900,1096,82.11678832116789,16.563097514340345,4.947418738049713
10,ALTAIR,3500907,4186,434,125,0,559,612,91.33986928104575,10.367892976588628,2.9861442904921165
11,ALTINÓPOLIS,3501004,16203,1505,472,0,1977,3118,63.40602950609365,9.288403382089736,2.9130407949145223
12,ALTO ALEGRE,3501103,4088,581,203,0,784,1000,78.4,14.212328767123289,4.965753424657534
13,ALUMÍNIO,3501152,18767,1098,283,0,1381,1854,74.48759439050701,5.850695369531625,1.507966110726275
14,ÁLVARES FLORENCE,3501202,3647,658,114,0,772,894,86.35346756152126,18.042226487523994,3.1258568686591723
15,ÁLVARES MACHADO,3501301,24998,2550,606,0,3156,4031,78.29322748697594,10.200816065285224,2.424193935514841
16,ÁLVARO DE CARVALHO,3501400,5274,341,73,0,414,590,70.16949152542374,6.4656806977626085,1.3841486537732273
17,ALVINLÂNDIA,3501509,3237,358,87,0,445,482,92.32365145228216,11.059623107815879,2.6876737720111215
18,AMERICANA,3501608,242018,18102,6851,0,24953,38580,64.67858994297563,7.4796089547058475,2.8307811815650075
19,AMÉRICO BRASILIENSE,3501707,41032,3448,1322,0,4770,5375,88.74418604651163,8.403197504386819,3.221875609280562
20,AMÉRICO DE CAMPOS,3501806,5981,703,189,0,892,1184,75.33783783783784,11.753887309814411,3.160006687844842
21,AMPARO,3501905,72677,7256,2390,0,9646,13056,73.88174019607843,9.983901371823272,3.2885231916562327
