,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
78,BOITUVA,3507001,62170,1923,679,0,2602,3996,65.11511511511512,3.093131735563777,1.0921666398584526
79,BOM JESUS DOS PERDÕES,3507100,25985,962,200,0,1162,1474,78.83310719131615,3.702135847604387,0.7696748123917645
80,BOM SUCESSO DE ITARARÉ,3507159,3984,136,59,0,195,230,84.78260869565217,3.413654618473896,1.4809236947791165
81,BORÁ,3507209,838,75,37,0,112,132,84.84848484848484,8.949880668257757,4.41527446300716
82,BORACÉIA,3507308,4868,274,66,0,340,494,68.82591093117408,5.628594905505341,1.3557929334428924
83,BORBOREMA,3507407,16164,1034,257,0,1291,1358,95.06627393225331,6.3969314526107395,1.5899529819351645
84,BOREBI,3507456,2683,118,39,0,157,268,58.582089552238806,4.39806187103988,1.4535967200894522
85,BOTUCATU,3507506,148130,14031,5174,0,19205,21299,90.16855251420255,9.47208533045298,3.492877877539999
86,BRAGANÇA PAULISTA,3507605,170533,9933,2954,0,12887,17508,73.60635138222527,5.8246790943688325,1.7322160520251213
87,BRAÚNA,3507704,5741,381,183,0,564,738,76.42276422764228,6.636474481797597,3.18759797944609
88,BREJO ALEGRE,3507753,2889,158,46,0,204,356,57.30337078651685,5.46902042229145,1.5922464520595363
89,BRODOWSKI,3507803,25277,1249,369,0,1618,2456,65.87947882736157,4.94125093958935,1.4598251374767577
90,BROTAS,3507902,24636,1163,407,0,1570,2066,75.99225556631171,4.720733885371002,1.652053904854684
91,BURI,3508009,19965,596,151,0,747,1272,58.72641509433962,2.985224142248936,0.7563235662409216
92,BURITAMA,3508108,17281,896,335,0,1231,1497,82.2311289245157,5.184885133962155,1.9385452230773683
93,BURITIZAL,3508207,4514,340,123,0,463,518,89.38223938223938,7.5321222862206465,2.724856003544528
94,CABRÁLIA PAULISTA,3508306,4243,261,78,0,339,438,77.3972602739726,6.151308036766439,1.8383219420221542
95,CABREÚVA,3508405,50429,1521,324,0,1845,2465,74.84787018255578,3.0161216760197505,0.6424874576136747
96,CAÇAPAVA,3508504,95018,3700,1473,0,5173,8862,58.37282780410743,3.8939990317624034,1.550232587509735
97,CACHOEIRA PAULISTA,3508603,33581,1909,604,0,2513,3524,71.31101021566401,5.684762216729698,1.7986361335278878
98,CACONDE,3508702,19009,815,215,0,1030,1856,55.495689655172406,4.287442790257247,1.1310431900678626
99,CAFELÂNDIA,3508801,17843,773,117,0,890,2016,44.14682539682539,4.3322311270526255,0.6557193297091296
100,CAIABU,3508900,4193,232,64,0,296,444,66.66666666666666,5.533031242547103,1.5263534462198902
101,CAIEIRAS,3509007,102775,3850,1523,0,5373,6528,82.30698529411765,3.7460471904646067,1.4818778885915835
102,CAIUÁ,3509106,5946,338,107,0,445,610,72.95081967213115,5.684493777329297,1.7995290951900438
103,CAJAMAR,3509205,77934,2313,548,0,2861,4177,68.49413454632511,2.9678959119254755,0.7031590833269177
104,CAJATI,3509254,28494,1040,242,0,1282,1841,69.63606735469854,3.6498912051659995,0.8493016073559345
105,CAJOBI,3509304,10596,687,242,0,929,901,103.10765815760266,6.483578708946772,2.2838807097017746
106,CAJURU,3509403,26393,1612,388,0,2000,2958,67.6132521974307,6.107680066684348,1.4700867654302276
107,CAMPINA DO MONTE ALEGRE,3509452,6057,286,60,0,346,468,73.93162393162393,4.7218094766386,0.9905894006934125
108,CAMPINAS,3509502,1213792,80524,34413,0,114937,144050,79.7896563693162,6.634085576441433,2.835164509240463
109,CAMPO LIMPO PAULISTA,3509601,85541,2325,1090,0,3415,5168,66.07972136222911,2.717994879648356,1.2742427607813795
110,CAMPOS DO JORDÃO,3509700,52405,2261,1073,0,3334,4098,81.35675939482675,4.314473809750978,2.0475145501383456
111,CAMPOS NOVOS PAULISTA,3509809,4997,241,82,0,323,406,79.55665024630541,4.8228937362417446,1.640984590754453
112,CANANÉIA,3509908,12541,600,232,0,832,1198,69.44908180300501,4.784307471493501,1.8499322223108203
113,CANAS,3509957,5204,160,51,0,211,332,63.55421686746988,3.074558032282859,0.9800153727901615
114,CÂNDIDO MOTA,3510005,31346,1691,480,0,2171,2710,80.11070110701107,5.394627703694251,1.531295859120781
115,CÂNDIDO RODRIGUES,3510104,2799,207,74,0,281,277,101.44404332129963,7.395498392282958,2.643801357627724
116,CANITAR,3510153,5292,166,62,0,228,274,83.21167883211679,3.1368102796674227,1.1715797430083144
117,CAPÃO BONITO,3510203,47118,2049,644,0,2693,3199,84.18255704907783,4.348656564370304,1.3667812725497686
118,CAPELA DO ALTO,3510302,20985,534,218,0,752,1109,67.80883678990082,2.544674767691208,1.0388372647128903
119,CAPIVARI,3510401,56379,2616,855,0,3471,4452,77.96495956873315,4.640025541424999,1.5165221092960144
120,CARAGUATATUBA,3510500,123389,6348,1415,0,7763,8226,94.37150498419645,5.144704957492159,1.1467796967314754
121,CARAPICUÍBA,3510609,403183,11767,2177,0,13944,22145,62.966809663580946,2.9185258307021873,0.5399533214446046
122,CARDOSO,3510708,12349,668,166,0,834,1363,61.188554658840786,5.409344886225606,1.3442383998704348
123,CASA BRANCA,3510807,30520,2076,841,0,2917,4134,70.56119980648282,6.802096985583224,2.7555701179554393
124,CÁSSIA DOS COQUEIROS,3510906,2505,209,44,0,253,786,32.1882951653944,8.343313373253492,1.7564870259481038
125,CASTILHO,3511003,21267,1111,448,0,1559,2441,63.86726751331422,5.224056049278224,2.1065500540743876
126,CATANDUVA,3511102,122497,11505,5019,0,16524,19032,86.82219419924337,9.392066744491702,4.097243197792599
127,CATIGUÁ,3511201,7855,518,43,0,561,613,91.51712887438825,6.594525779758116,0.547422024188415
128,CEDRAL,3511300,9346,809,410,0,1219,1542,79.05317769130998,8.656109565589556,4.386903488123261
129,CERQUEIRA CÉSAR,3511409,20191,1135,383,0,1518,1728,87.84722222222221,5.621316428111535,1.8968847506314694
130,CERQUILHO,3511508,49802,1498,379,0,1877,3480,53.93678160919541,3.0079113288622947,0.7610136139110879
131,CESÁRIO LANGE,3511607,18375,695,267,0,962,1137,84.60861917326298,3.782312925170068,1.453061224489796
132,CHARQUEADA,3511706,17367,679,223,0,902,1233,73.15490673154906,3.9097138250705363,1.2840444521218404
133,CLEMENTINA,3511904,8757,329,118,0,447,580,77.06896551724138,3.7569944044764187,1.3474934338243691
134,COLINA,3512001,18535,777,242,0,1019,1515,67.26072607260726,4.192069058537902,1.3056379821958457
135,COLÔMBIA,3512100,6216,363,129,0,492,579,84.97409326424871,5.83976833976834,2.0752895752895753
136,CONCHAL,3512209,28273,1149,352,0,1501,1809,82.97401879491431,4.063947936193542,1.2450040674848795
137,CONCHAS,3512308,18019,1039,208,0,1247,1809,68.9331122166943,5.766135745601865,1.1543370886286697
138,CORDEIRÓPOLIS,3512407,24826,1095,150,0,1245,2250,55.333333333333336,4.410698461290583,0.6042052686699428
139,COROADOS,3512506,6129,267,80,0,347,382,90.83769633507853,4.356338717572198,1.3052700277369882
140,CORONEL MACEDO,3512605,4635,268,131,0,399,442,90.27149321266968,5.7820927723840345,2.826321467098166
141,CORUMBATAÍ,3512704,4064,216,76,0,292,362,80.66298342541437,5.31496062992126,1.8700787401574805
142,COSMÓPOLIS,3512803,73474,2218,621,0,2839,3708,76.56418554476807,3.01875493371805,0.8451969404142963
143,COSMORAMA,3512902,7298,517,154,0,671,811,82.73736128236744,7.084132639079199,2.110167169087421
144,COTIA,3513009,253608,7538,2579,0,10117,16794,60.24175300702632,2.9723037128166303,1.0169237563483802
145,CRAVINHOS,3513108,35579,1283,539,0,1822,2958,61.59567275185937,3.6060597543494755,1.5149385873689536
146,CRISTAIS PAULISTA,3513207,8718,387,129,0,516,692,74.56647398843931,4.439091534755677,1.4796971782518926
147,CRUZÁLIA,3513306,2046,152,43,0,195,196,99.48979591836735,7.429130009775172,2.101661779081134
148,CRUZEIRO,3513405,82571,4007,1387,0,5394,7042,76.59755751207044,4.852793353598721,1.6797665039783944
149,CUBATÃO,3513504,131626,5377,1309,0,6686,9092,73.53717553893533,4.0850591828362175,0.994484372388434
150,CUNHA,3513603,21459,1189,276,0,1465,1899,77.14586624539231,5.540798732466564,1.2861736334405145
151,DESCALVADO,3513702,33910,2577,855,0,3432,2985,114.97487437185929,7.599528162783839,2.5213801238572695
152,DIADEMA,3513801,426757,15008,3889,0,18897,27536,68.62652527600233,3.516755436934836,0.9112914375159634
153,DIRCE REIS,3513850,1799,122,35,0,157,229,68.5589519650655,6.781545302946081,1.9455252918287937
154,DIVINOLÂNDIA,3513900,11086,1026,434,0,1460,1617,90.29066171923314,9.254916110409525,3.9148475554753746
155,DOBRADA,3514007,9010,310,68,0,378,450,84.0,3.4406215316315207,0.7547169811320755
156,DOIS CÓRREGOS,3514106,27512,1368,551,0,1919,2642,72.63436790310371,4.972375690607735,2.0027624309392267
157,DOLCINÓPOLIS,3514205,2112,180,36,0,216,250,86.4,8.522727272727272,1.7045454545454544
158,DOURADO,3514304,8878,527,175,0,702,818,85.81907090464547,5.936021626492454,1.971164676728993
159,DRACENA,3514403,47043,4505,1817,0,6322,7587,83.32674311321998,9.576345046021725,3.862423739982569
160,DUARTINA,3514502,12433,1034,337,0,1371,1498,91.52202937249666,8.316576851926325,2.710528432397651
161,DUMONT,3514601,10023,417,134,0,551,1425,38.666666666666664,4.160431008680035,1.3369250723336326
162,ECHAPORÃ,3514700,6064,386,156,0,542,948,57.17299578059072,6.3654353562005275,2.5725593667546174
163,ELDORADO,3514809,15544,1735,1086,0,2821,3281,85.97988418165194,11.161863098301597,6.986618630983016
164,ELIAS FAUSTO,3514908,17936,564,220,0,784,1154,67.93760831889082,3.1445138269402317,1.2265834076717217
165,ELISIÁRIO,3514924,3697,220,65,0,285,341,83.57771260997067,5.95077089532053,1.7581823099810656
166,EMBAÚBA,3514957,2449,148,49,0,197,250,78.8,6.043282972641895,2.000816659861168
167,EMBU DAS ARTES,3515004,276535,8222,2033,0,10255,11950,85.81589958158996,2.9732221961053753,0.7351691467626159
168,EMBU-GUAÇU,3515103,69901,3251,734,0,3985,5028,79.25616547334926,4.650863363900373,1.0500565084905795
169,EMILIANÓPOLIS,3515129,3227,220,75,0,295,318,92.76729559748428,6.817477533312674,2.3241400681747755
170,ENGENHEIRO COELHO,3515152,21249,667,285,0,952,1140,83.50877192982456,3.1389712457056804,1.3412395877453056
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,3198,1243,0,4441,5136,86.46806853582555,7.191203256054507,2.7950799397360075
172,ESPÍRITO SANTO DO TURVO,3515194,4878,161,62,0,223,274,81.38686131386861,3.300533005330053,1.2710127101271012
173,ESTRELA D'OESTE,3515202,8419,695,255,0,950,1043,91.08341323106424,8.255137189689988,3.0288632854258224
174,ESTRELA DO NORTE,3515301,2770,151,52,0,203,239,84.93723849372385,5.4512635379061365,1.8772563176895307
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,448,142,0,590,736,80.16304347826086,4.804289544235925,1.5227882037533513
176,FARTURA,3515400,16070,963,324,0,1287,1730,74.39306358381504,5.992532669570629,2.016179215930305
177,FERNANDÓPOLIS,3515509,69402,6687,2336,0,9023,10454,86.31145972833365,9.635169015302154,3.3658972363908823
178,FERNANDO PRESTES,3515608,5794,443,156,0,599,818,73.22738386308069,7.645840524680704,2.6924404556437693
179,FERNÃO,3515657,1727,151,51,0,202,236,85.59322033898306,8.743485813549508,2.9530978575564566
180,FERRAZ DE VASCONCELOS,3515707,196500,5621,2892,0,8513,9215,92.38198589256646,2.860559796437659,1.4717557251908395
181,FLORA RICA,3515806,1430,231,69,0,300,315,95.23809523809523,16.153846153846153,4.825174825174825
182,FLOREAL,3515905,2900,198,90,0,288,434,66.3594470046083,6.827586206896552,3.103448275862069
183,FLÓRIDA PAULISTA,3516002,14790,753,228,0,981,1240,79.11290322580645,5.0912778904665315,1.5415821501014197
184,FLORÍNEA,3516101,2653,205,108,0,313,328,95.42682926829268,7.727101394647569,4.070863173765549
185,FRANCA,3516200,355901,13844,5326,0,19170,27638,69.36102467617049,3.889845771717416,1.496483572678919
186,FRANCISCO MORATO,3516309,177633,4570,1888,0,6458,9042,71.42225171422251,2.572720158979469,1.062865571149505
187,FRANCO DA ROCHA,3516408,156492,6762,3035,0,9797,11997,81.66208218721347,4.320987654320987,1.9393962630677608
188,GABRIEL MONTEIRO,3516507,2776,153,32,0,185,287,64.45993031358886,5.511527377521614,1.1527377521613833
189,GÁLIA,3516606,6482,473,301,0,774,924,83.76623376623377,7.2971305152730634,4.643628509719223
190,GARÇA,3516705,44409,2701,1203,0,3904,5304,73.60482654600303,6.082100475128915,2.7089103560089174
191,GASTÃO VIDIGAL,3516804,4860,234,81,0,315,359,87.74373259052925,4.814814814814815,1.6666666666666667
192,GAVIÃO PEIXOTO,3516853,4815,280,101,0,381,333,114.41441441441442,5.815160955347872,2.097611630321911
193,GENERAL SALGADO,3516903,10862,891,391,0,1282,1444,88.78116343490305,8.202909224820475,3.5997053949548885
194,GETULINA,3517000,11447,478,132,0,610,1220,50.0,4.175766576395562,1.1531405608456364
195,GLICÉRIO,3517109,4829,233,89,0,322,443,72.686230248307,4.825015531165873,1.8430316835783804
196,GUAIÇARA,3517208,12294,528,133,0,661,836,79.06698564593302,4.2947779404587605,1.0818285342443468
197,GUAIMBÊ,3517307,5785,387,139,0,526,648,81.17283950617285,6.6897147796024194,2.4027657735522903
198,GUAÍRA,3517406,41040,1948,718,0,2666,2729,97.69146207401978,4.746588693957115,1.7495126705653021
199,GUAPIAÇU,3517505,21775,875,299,0,1174,1774,66.17812852311161,4.018369690011482,1.373134328358209
200,GUAPIARA,3517604,17025,717,123,0,840,1358,61.855670103092784,4.211453744493392,0.722466960352423
201,GUARÁ,3517703,21308,1172,521,0,1693,1933,87.58406621831351,5.500281584381453,2.4450910456166697
202,GUARAÇAÍ,3517802,8290,653,222,0,875,1006,86.97813121272365,7.876960193003618,2.6779252110977083
203,GUARACI,3517901,11287,693,241,0,934,1020,91.56862745098039,6.13980685744662,2.135199787365996
204,GUARANI D'OESTE,3518008,1998,115,49,0,164,222,73.87387387387388,5.7557557557557555,2.4524524524524525
205,GUARANTÃ,3518107,6675,357,79,0,436,622,70.09646302250803,5.348314606741573,1.1835205992509363
206,GUARARAPES,3518206,33100,1862,525,0,2387,3065,77.87928221859707,5.625377643504532,1.5861027190332326
207,GUARAREMA,3518305,30136,1477,593,0,2070,1743,118.76075731497417,4.901114945580037,1.967746217148925
208,GUARATINGUETÁ,3518404,122505,7133,1861,0,8994,12658,71.05387896982145,5.822619484918983,1.5191216685033264
209,GUAREÍ,3518503,18887,606,238,0,844,1010,83.56435643564356,3.2085561497326207,1.2601260126012601
210,GUARIBA,3518602,40487,1342,525,0,1867,2400,77.79166666666667,3.3146442067824236,1.2967125250080271
211,GUARUJÁ,3518701,322750,12712,2828,0,15540,27031,57.48954903629166,3.938652207591015,0.8762199845081333
212,GUARULHOS,3518800,1392121,47270,22835,0,70105,71352,98.25232649400158,3.395538175201725,1.6403028185050006
213,GUATAPARÁ,3518859,7709,340,123,0,463,595,77.81512605042018,4.410429368270853,1.5955376832273966
214,GUZOLÂNDIA,3518909,5307,243,67,0,310,344,90.11627906976744,4.5788581119276435,1.2624835123421896
215,HERCULÂNDIA,3519006,9588,444,137,0,581,954,60.901467505241094,4.630788485607009,1.428869420108469
216,HOLAMBRA,3519055,15272,571,258,0,829,994,83.40040241448692,3.738868517548455,1.6893661602933472
217,HORTOLÂNDIA,3519071,234259,7403,2136,0,9539,16976,56.19109330819981,3.1601774104730236,0.9118112857990515
218,IACANGA,3519105,11858,615,237,0,852,1108,76.89530685920577,5.186372069488952,1.9986506999494014
219,IACRI,3519204,6295,349,132,0,481,685,70.21897810218978,5.544082605242256,2.096902303415409
220,IARAS,3519253,9517,273,107,0,380,424,89.62264150943396,2.868551013974992,1.1243038772722498
221,IBATÉ,3519303,35472,1335,337,0,1672,1648,101.45631067961165,3.763531799729364,0.950045105999098
222,IBIRÁ,3519402,12518,591,250,0,841,1328,63.32831325301205,4.721201469883368,1.9971241412366194
223,IBIRAREMA,3519501,7841,448,149,0,597,784,76.14795918367348,5.713556944267313,1.9002678229817624
224,IBITINGA,3519600,60600,3336,1302,0,4638,4929,94.09616555082167,5.504950495049505,2.148514851485148
225,IBIÚNA,3519709,79479,2522,1181,0,3703,7926,46.719656825637145,3.1731652386164897,1.4859271002403152
226,ICÉM,3519808,8304,406,187,0,593,810,73.20987654320987,4.889210019267823,2.2519267822736033
227,IEPÊ,3519907,8194,645,213,0,858,959,89.4681960375391,7.871613375640712,2.599463021723212
228,IGARAÇU DO TIETÊ,3520004,24749,924,223,0,1147,1541,74.43218689162882,3.733484181179038,0.9010465069295729
229,IGARAPAVA,3520103,30614,1492,588,0,2080,2621,79.35902327355971,4.873587247664467,1.9206898804468544
230,IGARATÁ,3520202,9583,548,130,0,678,858,79.02097902097903,5.718459772513826,1.3565689241364915
231,IGUAPE,3520301,30989,1396,522,0,1918,2961,64.77541371158392,4.504824292490884,1.6844686824357031
232,ILHABELA,3520400,35591,1644,570,0,2214,2039,108.58263854830798,4.619145289539491,1.6015284763001882
233,ILHA COMPRIDA,3520426,11362,488,160,0,648,747,86.74698795180723,4.295018482661503,1.408202781200493
234,ILHA SOLTEIRA,3520442,26788,1747,625,0,2372,2986,79.43737441393168,6.521576825444229,2.3331342392115872
235,INDAIATUBA,3520509,256223,9863,4642,0,14505,19734,73.5025843721496,3.849381203092619,1.811703086764264
236,INDIANA,3520608,4879,269,146,0,415,561,73.97504456327985,5.513424882147981,2.9924164787866365
237,INDIAPORÃ,3520707,3886,296,126,0,422,600,70.33333333333334,7.61708697889861,3.242408646423057
238,INÚBIA PAULISTA,3520806,4019,268,120,0,388,442,87.78280542986425,6.668325454093058,2.9858173675043544
239,IPAUSSU,3520905,15069,755,280,0,1035,1248,82.9326923076923,5.010286017652134,1.8581193178047648
240,IPERÓ,3521002,37964,855,350,0,1205,1479,81.47396889790399,2.252133600252871,0.9219260351912337
241,IPEÚNA,3521101,7687,244,97,0,341,447,76.28635346756153,3.17419019123195,1.261870690776636
242,IPIGUÁ,3521150,5476,275,105,0,380,402,94.5273631840796,5.021913805697589,1.9174579985390798
243,IPORANGA,3521200,4199,469,221,0,690,1012,68.18181818181817,11.169326030007145,5.263157894736842
244,IPUÃ,3521309,16604,697,201,0,898,1178,76.23089983022071,4.197783666586365,1.2105516742953504
245,IRACEMÁPOLIS,3521408,24614,956,481,0,1437,1854,77.50809061488673,3.883968473226619,1.9541724221987486
246,IRAPUÃ,3521507,8048,413,153,0,566,673,84.10104011887073,5.131709741550696,1.901093439363817
247,IRAPURU,3521606,8325,438,156,0,594,747,79.51807228915662,5.261261261261261,1.8738738738738738
