,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6782,4319,0,11101,11379,97.55690306705334,19.315883911025033,12.300988294266753
1,ADOLFO,3500204,3554,705,417,0,1122,1104,101.63043478260869,19.83680360157569,11.733258300506472
2,AGUAÍ,3500303,36648,3799,2254,0,6053,6773,89.36955558836557,10.366186422178563,6.150403841955905
3,ÁGUAS DA PRATA,3500402,8221,1487,751,0,2238,2531,88.4235480047412,18.08782386570977,9.135141710254228
4,ÁGUAS DE LINDÓIA,3500501,18808,2918,1627,0,4545,4823,94.23595272651878,15.514674606550404,8.65057422373458
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,962,538,0,1500,1521,98.61932938856016,15.747258143722377,8.806678670813554
6,ÁGUAS DE SÃO PEDRO,3500600,3521,994,551,0,1545,1542,100.19455252918289,28.230616302186878,15.648963362681057
7,AGUDOS,3500709,37401,5659,3191,0,8850,10258,86.27412751023591,15.130611480976444,8.531857436966925
8,ALAMBARI,3500758,6129,746,277,0,1023,1142,89.57968476357267,12.171643008647413,4.519497471039322
9,ALFREDO MARCONDES,3500808,4184,898,608,0,1506,1545,97.47572815533981,21.462715105162523,14.531548757170173
10,ALTAIR,3500907,4186,499,341,0,840,883,95.13023782559456,11.920688007644529,8.146201624462494
11,ALTINÓPOLIS,3501004,16203,2489,1555,0,4044,4460,90.67264573991032,15.361352835894587,9.596988212059495
12,ALTO ALEGRE,3501103,4088,822,498,0,1320,1421,92.89232934553132,20.107632093933464,12.181996086105675
13,ALUMÍNIO,3501152,18767,1753,625,0,2378,2907,81.80254557963536,9.340864283050035,3.330313848777109
14,ÁLVARES FLORENCE,3501202,3647,783,330,0,1113,1291,86.21223857474826,21.46970112421168,9.048533040855498
15,ÁLVARES MACHADO,3501301,24998,3494,1607,0,5101,5986,85.21550283995991,13.977118169453556,6.428514281142491
16,ÁLVARO DE CARVALHO,3501400,5274,484,273,0,757,891,84.96071829405163,9.177095183921123,5.176336746302616
17,ALVINLÂNDIA,3501509,3237,475,199,0,674,699,96.42346208869814,14.674080939141179,6.147667593450726
18,AMERICANA,3501608,242018,32582,17476,0,50058,55941,89.48356303963104,13.462635010619046,7.220950507813469
19,AMÉRICO BRASILIENSE,3501707,41032,4276,2356,0,6632,7368,90.01085776330075,10.421134724117762,5.741860011698187
20,AMÉRICO DE CAMPOS,3501806,5981,987,412,0,1399,1731,80.82033506643559,16.502257147634175,6.888480187259656
21,AMPARO,3501905,72677,10883,5111,0,15994,18730,85.39241857981847,14.974476106608694,7.032486206089959
22,ANALÂNDIA,3502002,5056,669,315,0,984,1131,87.0026525198939,13.231803797468356,6.230221518987341
23,ANDRADINA,3502101,57202,9878,4031,0,13909,16367,84.98197592717052,17.268626971084927,7.04695640012587
24,ANGATUBA,3502200,25479,3156,930,0,4086,5074,80.52818289318093,12.386671376427646,3.65006475921347
25,ANHEMBI,3502309,6819,804,279,0,1083,1277,84.80814408770556,11.790585129784425,4.09150901891773
26,ANHUMAS,3502408,4144,625,326,0,951,986,96.45030425963489,15.082046332046332,7.866795366795366
27,APARECIDA,3502507,36185,4555,2762,0,7317,8048,90.91699801192843,12.588088987149371,7.63299709824513
28,APARECIDA D'OESTE,3502606,4158,903,639,0,1542,1464,105.32786885245902,21.71717171717172,15.367965367965366
29,APIAÍ,3502705,24226,3002,1786,0,4788,4979,96.16388833099016,12.391645339717659,7.372244695781392
30,ARAÇARIGUAMA,3502754,22860,1782,866,0,2648,2896,91.4364640883978,7.7952755905511815,3.78827646544182
31,ARAÇATUBA,3502804,198129,31391,17553,0,48944,54793,89.32527877648604,15.84371798171898,8.859379495177384
