,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6737,3457,0,10194,10059,101.3420817178646,19.187718948477688,9.845917233915296
1,ADOLFO,3500204,3554,687,331,0,1018,949,107.27081138040042,19.330332020258865,9.313449634214969
2,AGUAÍ,3500303,36648,3758,1743,0,5501,5812,94.64900206469373,10.254311285745471,4.756057629338573
3,ÁGUAS DA PRATA,3500402,8221,1485,550,0,2035,2216,91.83212996389891,18.06349592506994,6.69018367595183
4,ÁGUAS DE LINDÓIA,3500501,18808,2758,1173,0,3931,4213,93.30643247092333,14.663972777541472,6.2367077839217355
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,933,401,0,1334,1313,101.5993907083016,15.27254869864135,6.564085775085939
6,ÁGUAS DE SÃO PEDRO,3500600,3521,974,416,0,1390,1392,99.85632183908046,27.66259585345072,11.814825333712013
7,AGUDOS,3500709,37401,5626,2957,0,8583,9252,92.76913099870299,15.042378546028182,7.906205716424694
8,ALAMBARI,3500758,6129,708,240,0,948,992,95.56451612903226,11.551639745472345,3.915810083210964
9,ALFREDO MARCONDES,3500808,4184,894,410,0,1304,1373,94.97450837581938,21.367112810707457,9.79923518164436
10,ALTAIR,3500907,4186,499,264,0,763,768,99.34895833333334,11.920688007644529,6.306736741519351
11,ALTINÓPOLIS,3501004,16203,2403,1150,0,3553,3902,91.05586878523833,14.830586928346603,7.0974510893044505
12,ALTO ALEGRE,3501103,4088,812,390,0,1202,1255,95.77689243027888,19.863013698630137,9.540117416829744
13,ALUMÍNIO,3501152,18767,1716,514,0,2230,2493,89.45046129161652,9.143709703202429,2.7388501092342943
14,ÁLVARES FLORENCE,3501202,3647,782,324,0,1106,1116,99.10394265232975,21.442281327118177,8.884014258294489
15,ÁLVARES MACHADO,3501301,24998,3350,1354,0,4704,5172,90.95127610208816,13.40107208576686,5.4164333146651735
16,ÁLVARO DE CARVALHO,3501400,5274,482,226,0,708,777,91.11969111969111,9.139173302995829,4.28517254455821
17,ALVINLÂNDIA,3501509,3237,472,169,0,641,621,103.22061191626408,14.581402533209761,5.220883534136546
18,AMERICANA,3501608,242018,32220,14733,0,46953,48669,96.47414165074278,13.313059359221215,6.087563734928807
19,AMÉRICO BRASILIENSE,3501707,41032,4239,2219,0,6458,6552,98.56532356532357,10.330961201013842,5.4079742639890815
20,AMÉRICO DE CAMPOS,3501806,5981,984,362,0,1346,1525,88.26229508196721,16.452098311319176,6.052499582009697
21,AMPARO,3501905,72677,10426,4557,0,14983,16429,91.19849047416155,14.345666441927982,6.270209282166298
22,ANALÂNDIA,3502002,5056,668,288,0,956,985,97.05583756345177,13.212025316455698,5.69620253164557
23,ANDRADINA,3502101,57202,9167,3185,0,12352,14454,85.45731285457313,16.02566343834132,5.5679871333170174
24,ANGATUBA,3502200,25479,2947,833,0,3780,4374,86.41975308641975,11.566388005808705,3.269359080026689
25,ANHEMBI,3502309,6819,776,210,0,986,1102,89.47368421052632,11.379967737204868,3.0796304443466784
26,ANHUMAS,3502408,4144,621,231,0,852,866,98.38337182448036,14.985521235521235,5.574324324324325
27,APARECIDA,3502507,36185,4155,1331,0,5486,6978,78.61851533390657,11.48265856017687,3.678319745751002
28,APARECIDA D'OESTE,3502606,4158,899,579,0,1478,1281,115.37861046057768,21.62097162097162,13.924963924963926
29,APIAÍ,3502705,24226,2958,1560,0,4518,4290,105.3146853146853,12.210022290101543,6.439362668207711
30,ARAÇARIGUAMA,3502754,22860,1687,598,0,2285,2506,91.18116520351157,7.379702537182851,2.6159230096237973
31,ARAÇATUBA,3502804,198129,30188,15576,0,45764,48392,94.56935030583567,15.236537811224002,7.8615447511469805
32,ARAÇOIABA DA SERRA,3502903,34776,3621,1369,0,4990,5792,86.15331491712708,10.412353347135955,3.936622958362089
33,ARAMINA,3503000,5655,739,369,0,1108,1122,98.75222816399287,13.068081343943414,6.525198938992043
34,ARANDU,3503109,6365,862,284,0,1146,1174,97.61499148211243,13.542812254516889,4.461901021209741
35,ARAPEÍ,3503158,2460,377,182,0,559,556,100.53956834532374,15.325203252032521,7.398373983739838
36,ARARAQUARA,3503208,238339,37430,16699,0,54129,56560,95.70190947666195,15.704521710672614,7.006406840676515
37,ARARAS,3503307,135506,18484,7240,0,25724,27132,94.81055580126787,13.640724395967707,5.342936844124983
38,ARCO-ÍRIS,3503356,1773,499,306,0,805,849,94.81743227326265,28.1443880428652,17.258883248730964
39,AREALVA,3503406,8613,1411,470,0,1881,2211,85.07462686567165,16.382212933937073,5.456867525833043
40,AREIAS,3503505,3896,569,248,0,817,822,99.39172749391727,14.604722792607802,6.365503080082135
41,AREIÓPOLIS,3503604,11158,923,342,0,1265,1531,82.62573481384716,8.272091772719126,3.0650654239110953
42,ARIRANHA,3503703,9761,1199,792,0,1991,1866,106.69882100750267,12.283577502305091,8.113922753816208
43,ARTUR NOGUEIRA,3503802,55340,5582,1933,0,7515,8357,89.92461409596744,10.086736537766534,3.4929526563064686
44,ARUJÁ,3503901,91157,7743,3692,0,11435,12418,92.0840715090997,8.494136489792336,4.0501552266967975
45,ASPÁSIA,3503950,1818,330,206,0,536,498,107.63052208835342,18.151815181518153,11.331133113311331
46,ASSIS,3504008,105087,16017,9721,0,25738,25191,102.17141042435792,15.241656912843643,9.25043059560174
47,ATIBAIA,3504107,144088,20352,10337,0,30689,31545,97.28641623078143,14.124701571262008,7.174088057298318
48,AURIFLAMA,3504206,15253,2180,787,0,2967,3679,80.6469149225333,14.292270373041369,5.159640726414476
49,AVAÍ,3504305,5436,985,576,0,1561,1816,85.95814977973568,18.119941133186167,10.596026490066226
50,AVANHANDAVA,3504404,13859,1225,473,0,1698,1684,100.8313539192399,8.83902157442817,3.412944656901652
51,AVARÉ,3504503,91232,12828,4613,0,17441,19632,88.83964955175225,14.060855840056123,5.056339880743598
52,BADY BASSITT,3504602,17761,2391,1327,0,3718,3478,106.90051753881542,13.462079837846968,7.471426158437025
53,BALBINOS,3504701,5934,316,107,0,423,398,106.28140703517587,5.325244354566903,1.8031681833501856
54,BÁLSAMO,3504800,9139,1538,1010,0,2548,2174,117.2033118675253,16.828974723711564,11.05153736732684
55,BANANAL,3504909,10993,1661,844,0,2505,2606,96.12432847275518,15.109615209678887,7.677613026471391
56,BARÃO DE ANTONINA,3505005,3498,572,255,0,827,870,95.05747126436782,16.352201257861633,7.289879931389365
57,BARBOSA,3505104,7468,840,444,0,1284,1410,91.06382978723404,11.247991430101766,5.945366898768077
58,BARIRI,3505203,35558,5141,1933,0,7074,7821,90.4487917146145,14.45806850779009,5.436188762022611
59,BARRA BONITA,3505302,36126,5553,2196,0,7749,8299,93.37269550548258,15.371200797209767,6.078724464374688
60,BARRA DO CHAPÉU,3505351,5760,549,169,0,718,979,73.34014300306436,9.53125,2.9340277777777777
61,BARRA DO TURVO,3505401,7632,1738,911,0,2649,2777,95.39070939863161,22.772536687631025,11.93658280922432
62,BARRETOS,3505500,122833,19839,10056,0,29895,32707,91.40245207447947,16.151197153859304,8.186725065739662
63,BARRINHA,3505609,33180,2546,1498,0,4044,3999,101.12528132033007,7.673297166968053,4.514767932489452
64,BARUERI,3505708,276982,27640,15555,0,43195,42678,101.21139697267914,9.97898780426165,5.615888397079955
65,BASTOS,3505807,20953,2929,1416,0,4345,4143,104.87569394158822,13.978905168710925,6.757982150527371
66,BATATAIS,3505906,62980,7988,3528,0,11516,13251,86.90664855482605,12.68339155287393,5.601778342330899
67,BAURU,3506003,379297,59674,31027,0,90701,96297,94.1888116971453,15.732789871789127,8.180133246506035
68,BEBEDOURO,3506102,77555,11667,5190,0,16857,19581,86.08855523211277,15.043517503707045,6.692025014505834
69,BENTO DE ABREU,3506201,3005,363,138,0,501,509,98.42829076620825,12.079866888519135,4.592346089850249
70,BERNARDINO DE CAMPOS,3506300,11158,1843,943,0,2786,2885,96.5684575389948,16.517297006632013,8.451335364760709
71,BERTIOGA,3506359,64723,6014,3056,0,9070,8799,103.07989544266394,9.291905504998223,4.721659997218917
72,BILAC,3506409,8117,1435,685,0,2120,2045,103.66748166259168,17.67894542318591,8.439078477269927
73,BIRIGUI,3506508,124883,14729,5771,0,20500,23726,86.40310208210403,11.794239408085968,4.6211253733494555
74,BIRITIBA MIRIM,3506607,32936,3171,1738,0,4909,4711,104.20292931437064,9.62776293417537,5.276900655817342
75,BOA ESPERANÇA DO SUL,3506706,15018,1631,532,0,2163,2238,96.64879356568365,10.860300972166733,3.5424157677453723
76,BOCAINA,3506805,12452,1465,533,0,1998,2119,94.28975932043416,11.765178284612913,4.280436877610023
77,BOFETE,3506904,11921,1416,534,0,1950,2162,90.19426456984274,11.878198137740123,4.479489975673181
78,BOITUVA,3507001,62170,5793,1920,0,7713,8819,87.45889556639075,9.317999034904295,3.088306257037156
79,BOM JESUS DOS PERDÕES,3507100,25985,2372,825,0,3197,3540,90.31073446327683,9.128343274966328,3.1749086011160284
80,BOM SUCESSO DE ITARARÉ,3507159,3984,316,125,0,441,495,89.0909090909091,7.931726907630522,3.1375502008032132
81,BORÁ,3507209,838,157,78,0,235,227,103.52422907488987,18.73508353221957,9.307875894988067
82,BORACÉIA,3507308,4868,681,272,0,953,1043,91.37104506232023,13.989317995069845,5.587510271158587
