,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,2079,547,0,2626,2805,93.61853832442067,5.921221269687562,1.557916322520008
1,ADOLFO,3500204,3554,191,68,0,259,261,99.23371647509579,5.374226223972988,1.9133370849746762
2,AGUAÍ,3500303,36648,873,253,0,1126,1308,86.08562691131499,2.382121807465619,0.6903514516481117
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,404,99.75247524752476,4.135749908770222,0.7663301301544824
4,ÁGUAS DE LINDÓIA,3500501,18808,675,152,0,827,878,94.19134396355354,3.5888983411314337,0.8081667375584858
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,236,47,0,283,300,94.33333333333334,3.863152725486987,0.7693566868554592
6,ÁGUAS DE SÃO PEDRO,3500600,3521,271,67,0,338,374,90.37433155080214,7.696677080374894,1.9028685032661177
7,AGUDOS,3500709,37401,2064,653,0,2717,3840,70.75520833333333,5.518569022218657,1.7459426218550307
8,ALAMBARI,3500758,6129,163,34,0,197,224,87.94642857142857,2.659487681514113,0.5547397617882199
9,ALFREDO MARCONDES,3500808,4184,268,55,0,323,326,99.079754601227,6.405353728489484,1.31453154875717
10,ALTAIR,3500907,4186,177,54,0,231,230,100.43478260869566,4.228380315336837,1.2900143334925944
11,ALTINÓPOLIS,3501004,16203,688,146,0,834,1026,81.28654970760235,4.246127260383879,0.9010677035116954
12,ALTO ALEGRE,3501103,4088,150,48,0,198,280,70.71428571428572,3.669275929549902,1.1741682974559686
13,ALUMÍNIO,3501152,18767,390,119,0,509,532,95.67669172932331,2.078115841636916,0.6340917568071615
14,ÁLVARES FLORENCE,3501202,3647,159,43,0,202,244,82.78688524590164,4.35974773786674,1.1790512750205648
15,ÁLVARES MACHADO,3501301,24998,782,155,0,937,1081,86.67900092506939,3.1282502600208018,0.6200496039683175
16,ÁLVARO DE CARVALHO,3501400,5274,106,34,0,140,177,79.09604519774011,2.009859689040576,0.6446719757299962
17,ALVINLÂNDIA,3501509,3237,119,33,0,152,150,101.33333333333334,3.6762434352795794,1.0194624652455977
18,AMERICANA,3501608,242018,8953,1570,0,10523,12965,81.16467412263788,3.699311621449644,0.6487120792668314
19,AMÉRICO BRASILIENSE,3501707,41032,1557,483,0,2040,2625,77.71428571428571,3.794599337102749,1.1771300448430493
20,AMÉRICO DE CAMPOS,3501806,5981,250,67,0,317,321,98.75389408099689,4.179903026249791,1.1202140110349441
