,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
32142,32142,DRS 07 Campinas,"domingo, 01/03",37.90909090909091,JARINU,3525201
16679,16679,DRS 07 Campinas,"domingo, 01/11",44.86363636363637,JARINU,3525201
5031,5031,DRS 07 Campinas,"domingo, 02/05",46.36363636363637,JARINU,3525201
22498,22498,DRS 07 Campinas,"domingo, 02/08",48.22727272727273,JARINU,3525201
12647,12647,DRS 07 Campinas,"domingo, 03/01",48.40909090909091,JARINU,3525201
28322,28322,DRS 07 Campinas,"domingo, 03/05",57.31818181818182,JARINU,3525201
6823,6823,DRS 07 Campinas,"domingo, 04/04",49.45454545454545,JARINU,3525201
999,999,DRS 07 Campinas,"domingo, 04/07",45.59090909090909,JARINU,3525201
18469,18469,DRS 07 Campinas,"domingo, 04/10",43.86363636363637,JARINU,3525201
30114,30114,DRS 07 Campinas,"domingo, 05/04",56.72727272727273,JARINU,3525201
24290,24290,DRS 07 Campinas,"domingo, 05/07",48.90909090909091,JARINU,3525201
2791,2791,DRS 07 Campinas,"domingo, 06/06",45.72727272727273,JARINU,3525201
20259,20259,DRS 07 Campinas,"domingo, 06/09",43.40909090909091,JARINU,3525201
14439,14439,DRS 07 Campinas,"domingo, 06/12",43.13636363636363,JARINU,3525201
10407,10407,DRS 07 Campinas,"domingo, 07/02",44.40909090909091,JARINU,3525201
8615,8615,DRS 07 Campinas,"domingo, 07/03",48.5,JARINU,3525201
26082,26082,DRS 07 Campinas,"domingo, 07/06",49.31818181818182,JARINU,3525201
31705,31705,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,JARINU,3525201
16231,16231,DRS 07 Campinas,"domingo, 08/11",44.09090909090909,JARINU,3525201
4583,4583,DRS 07 Campinas,"domingo, 09/05",44.0,JARINU,3525201
22051,22051,DRS 07 Campinas,"domingo, 09/08",45.81818181818182,JARINU,3525201
12199,12199,DRS 07 Campinas,"domingo, 10/01",44.68181818181818,JARINU,3525201
27874,27874,DRS 07 Campinas,"domingo, 10/05",52.81818181818182,JARINU,3525201
6375,6375,DRS 07 Campinas,"domingo, 11/04",48.04545454545455,JARINU,3525201
551,551,DRS 07 Campinas,"domingo, 11/07",44.63636363636363,JARINU,3525201
18021,18021,DRS 07 Campinas,"domingo, 11/10",44.09090909090909,JARINU,3525201
29666,29666,DRS 07 Campinas,"domingo, 12/04",57.18181818181818,JARINU,3525201
23842,23842,DRS 07 Campinas,"domingo, 12/07",49.13636363636363,JARINU,3525201
2343,2343,DRS 07 Campinas,"domingo, 13/06",45.63636363636363,JARINU,3525201
19811,19811,DRS 07 Campinas,"domingo, 13/09",45.13636363636363,JARINU,3525201
13991,13991,DRS 07 Campinas,"domingo, 13/12",42.59090909090909,JARINU,3525201
9959,9959,DRS 07 Campinas,"domingo, 14/02",46.0,JARINU,3525201
8167,8167,DRS 07 Campinas,"domingo, 14/03",47.40909090909091,JARINU,3525201
25634,25634,DRS 07 Campinas,"domingo, 14/06",49.36363636363637,JARINU,3525201
15783,15783,DRS 07 Campinas,"domingo, 15/11",43.22727272727273,JARINU,3525201
4135,4135,DRS 07 Campinas,"domingo, 16/05",45.77272727272727,JARINU,3525201
21603,21603,DRS 07 Campinas,"domingo, 16/08",49.0,JARINU,3525201
11751,11751,DRS 07 Campinas,"domingo, 17/01",45.27272727272727,JARINU,3525201
27426,27426,DRS 07 Campinas,"domingo, 17/05",51.04545454545455,JARINU,3525201
5927,5927,DRS 07 Campinas,"domingo, 18/04",47.22727272727273,JARINU,3525201
103,103,DRS 07 Campinas,"domingo, 18/07",45.68181818181818,JARINU,3525201
17573,17573,DRS 07 Campinas,"domingo, 18/10",44.59090909090909,JARINU,3525201
29218,29218,DRS 07 Campinas,"domingo, 19/04",58.86363636363637,JARINU,3525201
23394,23394,DRS 07 Campinas,"domingo, 19/07",48.54545454545455,JARINU,3525201
1895,1895,DRS 07 Campinas,"domingo, 20/06",44.81818181818182,JARINU,3525201
19364,19364,DRS 07 Campinas,"domingo, 20/09",44.72727272727273,JARINU,3525201
13543,13543,DRS 07 Campinas,"domingo, 20/12",42.59090909090909,JARINU,3525201
9511,9511,DRS 07 Campinas,"domingo, 21/02",44.22727272727273,JARINU,3525201
7719,7719,DRS 07 Campinas,"domingo, 21/03",48.63636363636363,JARINU,3525201
25186,25186,DRS 07 Campinas,"domingo, 21/06",49.0,JARINU,3525201
31010,31010,DRS 07 Campinas,"domingo, 22/03",55.36363636363637,JARINU,3525201
15335,15335,DRS 07 Campinas,"domingo, 22/11",43.45454545454545,JARINU,3525201
3687,3687,DRS 07 Campinas,"domingo, 23/05",47.18181818181818,JARINU,3525201
21155,21155,DRS 07 Campinas,"domingo, 23/08",47.86363636363637,JARINU,3525201
11303,11303,DRS 07 Campinas,"domingo, 24/01",45.31818181818182,JARINU,3525201
26978,26978,DRS 07 Campinas,"domingo, 24/05",52.45454545454545,JARINU,3525201
5479,5479,DRS 07 Campinas,"domingo, 25/04",47.31818181818182,JARINU,3525201
17127,17127,DRS 07 Campinas,"domingo, 25/10",44.40909090909091,JARINU,3525201
28770,28770,DRS 07 Campinas,"domingo, 26/04",57.86363636363637,JARINU,3525201
22946,22946,DRS 07 Campinas,"domingo, 26/07",48.22727272727273,JARINU,3525201
1447,1447,DRS 07 Campinas,"domingo, 27/06",44.63636363636363,JARINU,3525201
18916,18916,DRS 07 Campinas,"domingo, 27/09",43.54545454545455,JARINU,3525201
13095,13095,DRS 07 Campinas,"domingo, 27/12",47.18181818181818,JARINU,3525201
9063,9063,DRS 07 Campinas,"domingo, 28/02",46.0,JARINU,3525201
7271,7271,DRS 07 Campinas,"domingo, 28/03",48.95454545454545,JARINU,3525201
24738,24738,DRS 07 Campinas,"domingo, 28/06",49.36363636363637,JARINU,3525201
30562,30562,DRS 07 Campinas,"domingo, 29/03",57.86363636363637,JARINU,3525201
