,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
23125,23125,DRS 11 Presidente Prudente,"domingo, 01/03",31.0,TACIBA,3552908
12002,12002,DRS 11 Presidente Prudente,"domingo, 01/11",39.0,TACIBA,3552908
3630,3630,DRS 11 Presidente Prudente,"domingo, 02/05",44.0,TACIBA,3552908
16188,16188,DRS 11 Presidente Prudente,"domingo, 02/08",42.0,TACIBA,3552908
9104,9104,DRS 11 Presidente Prudente,"domingo, 03/01",43.0,TACIBA,3552908
20374,20374,DRS 11 Presidente Prudente,"domingo, 03/05",53.0,TACIBA,3552908
4918,4918,DRS 11 Presidente Prudente,"domingo, 04/04",45.0,TACIBA,3552908
732,732,DRS 11 Presidente Prudente,"domingo, 04/07",43.0,TACIBA,3552908
13290,13290,DRS 11 Presidente Prudente,"domingo, 04/10",40.0,TACIBA,3552908
21662,21662,DRS 11 Presidente Prudente,"domingo, 05/04",51.0,TACIBA,3552908
17476,17476,DRS 11 Presidente Prudente,"domingo, 05/07",44.0,TACIBA,3552908
2020,2020,DRS 11 Presidente Prudente,"domingo, 06/06",43.0,TACIBA,3552908
14578,14578,DRS 11 Presidente Prudente,"domingo, 06/09",39.0,TACIBA,3552908
10392,10392,DRS 11 Presidente Prudente,"domingo, 06/12",38.0,TACIBA,3552908
7494,7494,DRS 11 Presidente Prudente,"domingo, 07/02",41.0,TACIBA,3552908
6206,6206,DRS 11 Presidente Prudente,"domingo, 07/03",47.0,TACIBA,3552908
18764,18764,DRS 11 Presidente Prudente,"domingo, 07/06",47.0,TACIBA,3552908
22809,22809,DRS 11 Presidente Prudente,"domingo, 08/03",30.0,TACIBA,3552908
11680,11680,DRS 11 Presidente Prudente,"domingo, 08/11",39.0,TACIBA,3552908
3308,3308,DRS 11 Presidente Prudente,"domingo, 09/05",41.0,TACIBA,3552908
15866,15866,DRS 11 Presidente Prudente,"domingo, 09/08",39.0,TACIBA,3552908
8782,8782,DRS 11 Presidente Prudente,"domingo, 10/01",42.0,TACIBA,3552908
20052,20052,DRS 11 Presidente Prudente,"domingo, 10/05",47.0,TACIBA,3552908
4596,4596,DRS 11 Presidente Prudente,"domingo, 11/04",45.0,TACIBA,3552908
410,410,DRS 11 Presidente Prudente,"domingo, 11/07",42.0,TACIBA,3552908
12968,12968,DRS 11 Presidente Prudente,"domingo, 11/10",39.0,TACIBA,3552908
21340,21340,DRS 11 Presidente Prudente,"domingo, 12/04",52.0,TACIBA,3552908
17154,17154,DRS 11 Presidente Prudente,"domingo, 12/07",43.0,TACIBA,3552908
1698,1698,DRS 11 Presidente Prudente,"domingo, 13/06",43.0,TACIBA,3552908
14256,14256,DRS 11 Presidente Prudente,"domingo, 13/09",40.0,TACIBA,3552908
10070,10070,DRS 11 Presidente Prudente,"domingo, 13/12",39.0,TACIBA,3552908
7172,7172,DRS 11 Presidente Prudente,"domingo, 14/02",41.0,TACIBA,3552908
5884,5884,DRS 11 Presidente Prudente,"domingo, 14/03",45.0,TACIBA,3552908
18442,18442,DRS 11 Presidente Prudente,"domingo, 14/06",45.0,TACIBA,3552908
11358,11358,DRS 11 Presidente Prudente,"domingo, 15/11",39.0,TACIBA,3552908
2986,2986,DRS 11 Presidente Prudente,"domingo, 16/05",43.0,TACIBA,3552908
15544,15544,DRS 11 Presidente Prudente,"domingo, 16/08",44.0,TACIBA,3552908
8460,8460,DRS 11 Presidente Prudente,"domingo, 17/01",43.0,TACIBA,3552908
19730,19730,DRS 11 Presidente Prudente,"domingo, 17/05",47.0,TACIBA,3552908
4274,4274,DRS 11 Presidente Prudente,"domingo, 18/04",46.0,TACIBA,3552908
88,88,DRS 11 Presidente Prudente,"domingo, 18/07",42.0,TACIBA,3552908
12646,12646,DRS 11 Presidente Prudente,"domingo, 18/10",40.0,TACIBA,3552908
21018,21018,DRS 11 Presidente Prudente,"domingo, 19/04",54.0,TACIBA,3552908
16832,16832,DRS 11 Presidente Prudente,"domingo, 19/07",41.0,TACIBA,3552908
1376,1376,DRS 11 Presidente Prudente,"domingo, 20/06",44.0,TACIBA,3552908
13934,13934,DRS 11 Presidente Prudente,"domingo, 20/09",41.0,TACIBA,3552908
9748,9748,DRS 11 Presidente Prudente,"domingo, 20/12",39.0,TACIBA,3552908
6850,6850,DRS 11 Presidente Prudente,"domingo, 21/02",42.0,TACIBA,3552908
5562,5562,DRS 11 Presidente Prudente,"domingo, 21/03",47.0,TACIBA,3552908
18120,18120,DRS 11 Presidente Prudente,"domingo, 21/06",45.0,TACIBA,3552908
22306,22306,DRS 11 Presidente Prudente,"domingo, 22/03",49.0,TACIBA,3552908
11036,11036,DRS 11 Presidente Prudente,"domingo, 22/11",39.0,TACIBA,3552908
2664,2664,DRS 11 Presidente Prudente,"domingo, 23/05",45.0,TACIBA,3552908
