,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
22108,22108,DRS 02 Araçatuba,"domingo, 01/03",36.25,GUZOLÂNDIA,3518909
11463,11463,DRS 02 Araçatuba,"domingo, 01/11",45.25,GUZOLÂNDIA,3518909
3455,3455,DRS 02 Araçatuba,"domingo, 02/05",47.25,GUZOLÂNDIA,3518909
15467,15467,DRS 02 Araçatuba,"domingo, 02/08",47.0,GUZOLÂNDIA,3518909
8691,8691,DRS 02 Araçatuba,"domingo, 03/01",47.25,GUZOLÂNDIA,3518909
19471,19471,DRS 02 Araçatuba,"domingo, 03/05",52.0,GUZOLÂNDIA,3518909
4687,4687,DRS 02 Araçatuba,"domingo, 04/04",48.75,GUZOLÂNDIA,3518909
683,683,DRS 02 Araçatuba,"domingo, 04/07",45.75,GUZOLÂNDIA,3518909
12695,12695,DRS 02 Araçatuba,"domingo, 04/10",44.25,GUZOLÂNDIA,3518909
20703,20703,DRS 02 Araçatuba,"domingo, 05/04",52.0,GUZOLÂNDIA,3518909
16699,16699,DRS 02 Araçatuba,"domingo, 05/07",48.0,GUZOLÂNDIA,3518909
1915,1915,DRS 02 Araçatuba,"domingo, 06/06",45.0,GUZOLÂNDIA,3518909
13927,13927,DRS 02 Araçatuba,"domingo, 06/09",41.75,GUZOLÂNDIA,3518909
9923,9923,DRS 02 Araçatuba,"domingo, 06/12",43.75,GUZOLÂNDIA,3518909
7151,7151,DRS 02 Araçatuba,"domingo, 07/02",44.5,GUZOLÂNDIA,3518909
5919,5919,DRS 02 Araçatuba,"domingo, 07/03",50.0,GUZOLÂNDIA,3518909
17931,17931,DRS 02 Araçatuba,"domingo, 07/06",49.25,GUZOLÂNDIA,3518909
21802,21802,DRS 02 Araçatuba,"domingo, 08/03",36.25,GUZOLÂNDIA,3518909
11155,11155,DRS 02 Araçatuba,"domingo, 08/11",44.5,GUZOLÂNDIA,3518909
3147,3147,DRS 02 Araçatuba,"domingo, 09/05",45.0,GUZOLÂNDIA,3518909
15159,15159,DRS 02 Araçatuba,"domingo, 09/08",45.0,GUZOLÂNDIA,3518909
8383,8383,DRS 02 Araçatuba,"domingo, 10/01",44.5,GUZOLÂNDIA,3518909
19163,19163,DRS 02 Araçatuba,"domingo, 10/05",48.5,GUZOLÂNDIA,3518909
4379,4379,DRS 02 Araçatuba,"domingo, 11/04",48.75,GUZOLÂNDIA,3518909
375,375,DRS 02 Araçatuba,"domingo, 11/07",45.25,GUZOLÂNDIA,3518909
12387,12387,DRS 02 Araçatuba,"domingo, 11/10",43.75,GUZOLÂNDIA,3518909
20395,20395,DRS 02 Araçatuba,"domingo, 12/04",51.75,GUZOLÂNDIA,3518909
16391,16391,DRS 02 Araçatuba,"domingo, 12/07",46.5,GUZOLÂNDIA,3518909
1607,1607,DRS 02 Araçatuba,"domingo, 13/06",46.0,GUZOLÂNDIA,3518909
13619,13619,DRS 02 Araçatuba,"domingo, 13/09",44.5,GUZOLÂNDIA,3518909
9615,9615,DRS 02 Araçatuba,"domingo, 13/12",43.0,GUZOLÂNDIA,3518909
6843,6843,DRS 02 Araçatuba,"domingo, 14/02",45.25,GUZOLÂNDIA,3518909
5611,5611,DRS 02 Araçatuba,"domingo, 14/03",49.25,GUZOLÂNDIA,3518909
17623,17623,DRS 02 Araçatuba,"domingo, 14/06",45.75,GUZOLÂNDIA,3518909
10847,10847,DRS 02 Araçatuba,"domingo, 15/11",43.75,GUZOLÂNDIA,3518909
2839,2839,DRS 02 Araçatuba,"domingo, 16/05",47.25,GUZOLÂNDIA,3518909
14851,14851,DRS 02 Araçatuba,"domingo, 16/08",48.5,GUZOLÂNDIA,3518909
8075,8075,DRS 02 Araçatuba,"domingo, 17/01",46.25,GUZOLÂNDIA,3518909
18855,18855,DRS 02 Araçatuba,"domingo, 17/05",48.5,GUZOLÂNDIA,3518909
4071,4071,DRS 02 Araçatuba,"domingo, 18/04",50.0,GUZOLÂNDIA,3518909
67,67,DRS 02 Araçatuba,"domingo, 18/07",46.25,GUZOLÂNDIA,3518909
12079,12079,DRS 02 Araçatuba,"domingo, 18/10",44.75,GUZOLÂNDIA,3518909
20087,20087,DRS 02 Araçatuba,"domingo, 19/04",53.75,GUZOLÂNDIA,3518909
16083,16083,DRS 02 Araçatuba,"domingo, 19/07",46.5,GUZOLÂNDIA,3518909
1299,1299,DRS 02 Araçatuba,"domingo, 20/06",45.5,GUZOLÂNDIA,3518909
13311,13311,DRS 02 Araçatuba,"domingo, 20/09",45.5,GUZOLÂNDIA,3518909
9307,9307,DRS 02 Araçatuba,"domingo, 20/12",44.5,GUZOLÂNDIA,3518909
6535,6535,DRS 02 Araçatuba,"domingo, 21/02",44.25,GUZOLÂNDIA,3518909
5303,5303,DRS 02 Araçatuba,"domingo, 21/03",49.75,GUZOLÂNDIA,3518909
17315,17315,DRS 02 Araçatuba,"domingo, 21/06",47.0,GUZOLÂNDIA,3518909
21319,21319,DRS 02 Araçatuba,"domingo, 22/03",51.75,GUZOLÂNDIA,3518909
10539,10539,DRS 02 Araçatuba,"domingo, 22/11",44.5,GUZOLÂNDIA,3518909
2531,2531,DRS 02 Araçatuba,"domingo, 23/05",48.75,GUZOLÂNDIA,3518909
14543,14543,DRS 02 Araçatuba,"domingo, 23/08",46.5,GUZOLÂNDIA,3518909
7767,7767,DRS 02 Araçatuba,"domingo, 24/01",46.0,GUZOLÂNDIA,3518909
18547,18547,DRS 02 Araçatuba,"domingo, 24/05",49.25,GUZOLÂNDIA,3518909
3763,3763,DRS 02 Araçatuba,"domingo, 25/04",49.5,GUZOLÂNDIA,3518909
11771,11771,DRS 02 Araçatuba,"domingo, 25/10",44.5,GUZOLÂNDIA,3518909
19779,19779,DRS 02 Araçatuba,"domingo, 26/04",53.0,GUZOLÂNDIA,3518909
15775,15775,DRS 02 Araçatuba,"domingo, 26/07",46.75,GUZOLÂNDIA,3518909
991,991,DRS 02 Araçatuba,"domingo, 27/06",45.0,GUZOLÂNDIA,3518909
13003,13003,DRS 02 Araçatuba,"domingo, 27/09",44.0,GUZOLÂNDIA,3518909
8999,8999,DRS 02 Araçatuba,"domingo, 27/12",46.25,GUZOLÂNDIA,3518909
