,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
13074,13074,DRS 14 São João da Boa Vista,"domingo, 01/03",41.833333333333336,ESTIVA GERBI,3557303
6785,6785,DRS 14 São João da Boa Vista,"domingo, 01/11",52.5,ESTIVA GERBI,3557303
2053,2053,DRS 14 São João da Boa Vista,"domingo, 02/05",55.166666666666664,ESTIVA GERBI,3557303
9148,9148,DRS 14 São João da Boa Vista,"domingo, 02/08",55.333333333333336,ESTIVA GERBI,3557303
5147,5147,DRS 14 São João da Boa Vista,"domingo, 03/01",54.333333333333336,ESTIVA GERBI,3557303
11514,11514,DRS 14 São João da Boa Vista,"domingo, 03/05",58.666666666666664,ESTIVA GERBI,3557303
2781,2781,DRS 14 São João da Boa Vista,"domingo, 04/04",55.833333333333336,ESTIVA GERBI,3557303
415,415,DRS 14 São João da Boa Vista,"domingo, 04/07",53.0,ESTIVA GERBI,3557303
7513,7513,DRS 14 São João da Boa Vista,"domingo, 04/10",52.166666666666664,ESTIVA GERBI,3557303
12242,12242,DRS 14 São João da Boa Vista,"domingo, 05/04",59.333333333333336,ESTIVA GERBI,3557303
9876,9876,DRS 14 São João da Boa Vista,"domingo, 05/07",51.5,ESTIVA GERBI,3557303
1143,1143,DRS 14 São João da Boa Vista,"domingo, 06/06",53.0,ESTIVA GERBI,3557303
8239,8239,DRS 14 São João da Boa Vista,"domingo, 06/09",50.666666666666664,ESTIVA GERBI,3557303
5875,5875,DRS 14 São João da Boa Vista,"domingo, 06/12",47.833333333333336,ESTIVA GERBI,3557303
4237,4237,DRS 14 São João da Boa Vista,"domingo, 07/02",52.666666666666664,ESTIVA GERBI,3557303
3509,3509,DRS 14 São João da Boa Vista,"domingo, 07/03",58.666666666666664,ESTIVA GERBI,3557303
10604,10604,DRS 14 São João da Boa Vista,"domingo, 07/06",52.833333333333336,ESTIVA GERBI,3557303
12892,12892,DRS 14 São João da Boa Vista,"domingo, 08/03",42.0,ESTIVA GERBI,3557303
6603,6603,DRS 14 São João da Boa Vista,"domingo, 08/11",51.666666666666664,ESTIVA GERBI,3557303
1871,1871,DRS 14 São João da Boa Vista,"domingo, 09/05",52.666666666666664,ESTIVA GERBI,3557303
8967,8967,DRS 14 São João da Boa Vista,"domingo, 09/08",52.5,ESTIVA GERBI,3557303
4965,4965,DRS 14 São João da Boa Vista,"domingo, 10/01",52.5,ESTIVA GERBI,3557303
11332,11332,DRS 14 São João da Boa Vista,"domingo, 10/05",55.333333333333336,ESTIVA GERBI,3557303
2599,2599,DRS 14 São João da Boa Vista,"domingo, 11/04",56.333333333333336,ESTIVA GERBI,3557303
233,233,DRS 14 São João da Boa Vista,"domingo, 11/07",52.5,ESTIVA GERBI,3557303
7331,7331,DRS 14 São João da Boa Vista,"domingo, 11/10",51.666666666666664,ESTIVA GERBI,3557303
12060,12060,DRS 14 São João da Boa Vista,"domingo, 12/04",58.5,ESTIVA GERBI,3557303
9694,9694,DRS 14 São João da Boa Vista,"domingo, 12/07",51.5,ESTIVA GERBI,3557303
961,961,DRS 14 São João da Boa Vista,"domingo, 13/06",53.833333333333336,ESTIVA GERBI,3557303
8057,8057,DRS 14 São João da Boa Vista,"domingo, 13/09",47.333333333333336,ESTIVA GERBI,3557303
5693,5693,DRS 14 São João da Boa Vista,"domingo, 13/12",48.666666666666664,ESTIVA GERBI,3557303
4055,4055,DRS 14 São João da Boa Vista,"domingo, 14/02",53.833333333333336,ESTIVA GERBI,3557303
3327,3327,DRS 14 São João da Boa Vista,"domingo, 14/03",55.833333333333336,ESTIVA GERBI,3557303
10422,10422,DRS 14 São João da Boa Vista,"domingo, 14/06",52.333333333333336,ESTIVA GERBI,3557303
6421,6421,DRS 14 São João da Boa Vista,"domingo, 15/11",51.5,ESTIVA GERBI,3557303
