,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
32162,32162,DRS 07 Campinas,"domingo, 01/03",37.90909090909091,TUIUTI,3554953
16699,16699,DRS 07 Campinas,"domingo, 01/11",44.86363636363637,TUIUTI,3554953
5051,5051,DRS 07 Campinas,"domingo, 02/05",46.36363636363637,TUIUTI,3554953
22518,22518,DRS 07 Campinas,"domingo, 02/08",48.22727272727273,TUIUTI,3554953
12667,12667,DRS 07 Campinas,"domingo, 03/01",48.40909090909091,TUIUTI,3554953
28342,28342,DRS 07 Campinas,"domingo, 03/05",57.31818181818182,TUIUTI,3554953
6843,6843,DRS 07 Campinas,"domingo, 04/04",49.45454545454545,TUIUTI,3554953
1019,1019,DRS 07 Campinas,"domingo, 04/07",45.59090909090909,TUIUTI,3554953
18489,18489,DRS 07 Campinas,"domingo, 04/10",43.86363636363637,TUIUTI,3554953
30134,30134,DRS 07 Campinas,"domingo, 05/04",56.72727272727273,TUIUTI,3554953
24310,24310,DRS 07 Campinas,"domingo, 05/07",48.90909090909091,TUIUTI,3554953
2811,2811,DRS 07 Campinas,"domingo, 06/06",45.72727272727273,TUIUTI,3554953
20279,20279,DRS 07 Campinas,"domingo, 06/09",43.40909090909091,TUIUTI,3554953
14459,14459,DRS 07 Campinas,"domingo, 06/12",43.13636363636363,TUIUTI,3554953
10427,10427,DRS 07 Campinas,"domingo, 07/02",44.40909090909091,TUIUTI,3554953
8635,8635,DRS 07 Campinas,"domingo, 07/03",48.5,TUIUTI,3554953
26102,26102,DRS 07 Campinas,"domingo, 07/06",49.31818181818182,TUIUTI,3554953
31725,31725,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,TUIUTI,3554953
16251,16251,DRS 07 Campinas,"domingo, 08/11",44.09090909090909,TUIUTI,3554953
4603,4603,DRS 07 Campinas,"domingo, 09/05",44.0,TUIUTI,3554953
22071,22071,DRS 07 Campinas,"domingo, 09/08",45.81818181818182,TUIUTI,3554953
12219,12219,DRS 07 Campinas,"domingo, 10/01",44.68181818181818,TUIUTI,3554953
27894,27894,DRS 07 Campinas,"domingo, 10/05",52.81818181818182,TUIUTI,3554953
6395,6395,DRS 07 Campinas,"domingo, 11/04",48.04545454545455,TUIUTI,3554953
571,571,DRS 07 Campinas,"domingo, 11/07",44.63636363636363,TUIUTI,3554953
18041,18041,DRS 07 Campinas,"domingo, 11/10",44.09090909090909,TUIUTI,3554953
29686,29686,DRS 07 Campinas,"domingo, 12/04",57.18181818181818,TUIUTI,3554953
23862,23862,DRS 07 Campinas,"domingo, 12/07",49.13636363636363,TUIUTI,3554953
2363,2363,DRS 07 Campinas,"domingo, 13/06",45.63636363636363,TUIUTI,3554953
19831,19831,DRS 07 Campinas,"domingo, 13/09",45.13636363636363,TUIUTI,3554953
14011,14011,DRS 07 Campinas,"domingo, 13/12",42.59090909090909,TUIUTI,3554953
9979,9979,DRS 07 Campinas,"domingo, 14/02",46.0,TUIUTI,3554953
8187,8187,DRS 07 Campinas,"domingo, 14/03",47.40909090909091,TUIUTI,3554953
25654,25654,DRS 07 Campinas,"domingo, 14/06",49.36363636363637,TUIUTI,3554953
15803,15803,DRS 07 Campinas,"domingo, 15/11",43.22727272727273,TUIUTI,3554953
4155,4155,DRS 07 Campinas,"domingo, 16/05",45.77272727272727,TUIUTI,3554953
21623,21623,DRS 07 Campinas,"domingo, 16/08",49.0,TUIUTI,3554953
11771,11771,DRS 07 Campinas,"domingo, 17/01",45.27272727272727,TUIUTI,3554953
27446,27446,DRS 07 Campinas,"domingo, 17/05",51.04545454545455,TUIUTI,3554953
5947,5947,DRS 07 Campinas,"domingo, 18/04",47.22727272727273,TUIUTI,3554953
123,123,DRS 07 Campinas,"domingo, 18/07",45.68181818181818,TUIUTI,3554953
17593,17593,DRS 07 Campinas,"domingo, 18/10",44.59090909090909,TUIUTI,3554953
29238,29238,DRS 07 Campinas,"domingo, 19/04",58.86363636363637,TUIUTI,3554953
23414,23414,DRS 07 Campinas,"domingo, 19/07",48.54545454545455,TUIUTI,3554953
1915,1915,DRS 07 Campinas,"domingo, 20/06",44.81818181818182,TUIUTI,3554953
19384,19384,DRS 07 Campinas,"domingo, 20/09",44.72727272727273,TUIUTI,3554953
13563,13563,DRS 07 Campinas,"domingo, 20/12",42.59090909090909,TUIUTI,3554953
9531,9531,DRS 07 Campinas,"domingo, 21/02",44.22727272727273,TUIUTI,3554953
7739,7739,DRS 07 Campinas,"domingo, 21/03",48.63636363636363,TUIUTI,3554953
25206,25206,DRS 07 Campinas,"domingo, 21/06",49.0,TUIUTI,3554953
31030,31030,DRS 07 Campinas,"domingo, 22/03",55.36363636363637,TUIUTI,3554953
15355,15355,DRS 07 Campinas,"domingo, 22/11",43.45454545454545,TUIUTI,3554953
3707,3707,DRS 07 Campinas,"domingo, 23/05",47.18181818181818,TUIUTI,3554953
21175,21175,DRS 07 Campinas,"domingo, 23/08",47.86363636363637,TUIUTI,3554953
11323,11323,DRS 07 Campinas,"domingo, 24/01",45.31818181818182,TUIUTI,3554953
26998,26998,DRS 07 Campinas,"domingo, 24/05",52.45454545454545,TUIUTI,3554953
5499,5499,DRS 07 Campinas,"domingo, 25/04",47.31818181818182,TUIUTI,3554953
17147,17147,DRS 07 Campinas,"domingo, 25/10",44.40909090909091,TUIUTI,3554953
28790,28790,DRS 07 Campinas,"domingo, 26/04",57.86363636363637,TUIUTI,3554953
22966,22966,DRS 07 Campinas,"domingo, 26/07",48.22727272727273,TUIUTI,3554953
1467,1467,DRS 07 Campinas,"domingo, 27/06",44.63636363636363,TUIUTI,3554953
18936,18936,DRS 07 Campinas,"domingo, 27/09",43.54545454545455,TUIUTI,3554953
13115,13115,DRS 07 Campinas,"domingo, 27/12",47.18181818181818,TUIUTI,3554953
9083,9083,DRS 07 Campinas,"domingo, 28/02",46.0,TUIUTI,3554953
7291,7291,DRS 07 Campinas,"domingo, 28/03",48.95454545454545,TUIUTI,3554953
24758,24758,DRS 07 Campinas,"domingo, 28/06",49.36363636363637,TUIUTI,3554953
30582,30582,DRS 07 Campinas,"domingo, 29/03",57.86363636363637,TUIUTI,3554953
14907,14907,DRS 07 Campinas,"domingo, 29/11",43.18181818181818,TUIUTI,3554953
3259,3259,DRS 07 Campinas,"domingo, 30/05",45.22727272727273,TUIUTI,3554953
20727,20727,DRS 07 Campinas,"domingo, 30/08",45.59090909090909,TUIUTI,3554953
10875,10875,DRS 07 Campinas,"domingo, 31/01",45.63636363636363,TUIUTI,3554953
26550,26550,DRS 07 Campinas,"domingo, 31/05",50.72727272727273,TUIUTI,3554953
30390,30390,DRS 07 Campinas,"quarta-feira, 01/04",53.18181818181818,TUIUTI,3554953
