,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
37209,37209,DRS 06 Bauru,"domingo, 01/03",35.5,TORRE DE PEDRA,3554656
19311,19311,DRS 06 Bauru,"domingo, 01/11",45.0,TORRE DE PEDRA,3554656
5843,5843,DRS 06 Bauru,"domingo, 02/05",47.166666666666664,TORRE DE PEDRA,3554656
26045,26045,DRS 06 Bauru,"domingo, 02/08",47.166666666666664,TORRE DE PEDRA,3554656
14649,14649,DRS 06 Bauru,"domingo, 03/01",46.833333333333336,TORRE DE PEDRA,3554656
32779,32779,DRS 06 Bauru,"domingo, 03/05",57.0,TORRE DE PEDRA,3554656
7915,7915,DRS 06 Bauru,"domingo, 04/04",50.0,TORRE DE PEDRA,3554656
1181,1181,DRS 06 Bauru,"domingo, 04/07",45.666666666666664,TORRE DE PEDRA,3554656
21383,21383,DRS 06 Bauru,"domingo, 04/10",44.166666666666664,TORRE DE PEDRA,3554656
34851,34851,DRS 06 Bauru,"domingo, 05/04",55.0,TORRE DE PEDRA,3554656
28117,28117,DRS 06 Bauru,"domingo, 05/07",47.833333333333336,TORRE DE PEDRA,3554656
3253,3253,DRS 06 Bauru,"domingo, 06/06",44.666666666666664,TORRE DE PEDRA,3554656
23455,23455,DRS 06 Bauru,"domingo, 06/09",42.666666666666664,TORRE DE PEDRA,3554656
16721,16721,DRS 06 Bauru,"domingo, 06/12",42.833333333333336,TORRE DE PEDRA,3554656
12059,12059,DRS 06 Bauru,"domingo, 07/02",46.666666666666664,TORRE DE PEDRA,3554656
9987,9987,DRS 06 Bauru,"domingo, 07/03",49.666666666666664,TORRE DE PEDRA,3554656
30189,30189,DRS 06 Bauru,"domingo, 07/06",49.0,TORRE DE PEDRA,3554656
36695,36695,DRS 06 Bauru,"domingo, 08/03",34.5,TORRE DE PEDRA,3554656
18793,18793,DRS 06 Bauru,"domingo, 08/11",43.333333333333336,TORRE DE PEDRA,3554656
5325,5325,DRS 06 Bauru,"domingo, 09/05",45.166666666666664,TORRE DE PEDRA,3554656
25527,25527,DRS 06 Bauru,"domingo, 09/08",43.333333333333336,TORRE DE PEDRA,3554656
14131,14131,DRS 06 Bauru,"domingo, 10/01",44.833333333333336,TORRE DE PEDRA,3554656
32261,32261,DRS 06 Bauru,"domingo, 10/05",51.333333333333336,TORRE DE PEDRA,3554656
7397,7397,DRS 06 Bauru,"domingo, 11/04",47.5,TORRE DE PEDRA,3554656
663,663,DRS 06 Bauru,"domingo, 11/07",44.5,TORRE DE PEDRA,3554656
20865,20865,DRS 06 Bauru,"domingo, 11/10",44.333333333333336,TORRE DE PEDRA,3554656
34333,34333,DRS 06 Bauru,"domingo, 12/04",56.166666666666664,TORRE DE PEDRA,3554656
27599,27599,DRS 06 Bauru,"domingo, 12/07",46.5,TORRE DE PEDRA,3554656
2735,2735,DRS 06 Bauru,"domingo, 13/06",45.333333333333336,TORRE DE PEDRA,3554656
22937,22937,DRS 06 Bauru,"domingo, 13/09",44.5,TORRE DE PEDRA,3554656
16203,16203,DRS 06 Bauru,"domingo, 13/12",42.5,TORRE DE PEDRA,3554656
11541,11541,DRS 06 Bauru,"domingo, 14/02",47.666666666666664,TORRE DE PEDRA,3554656
9469,9469,DRS 06 Bauru,"domingo, 14/03",49.666666666666664,TORRE DE PEDRA,3554656
29671,29671,DRS 06 Bauru,"domingo, 14/06",48.166666666666664,TORRE DE PEDRA,3554656
18275,18275,DRS 06 Bauru,"domingo, 15/11",42.5,TORRE DE PEDRA,3554656
4807,4807,DRS 06 Bauru,"domingo, 16/05",46.166666666666664,TORRE DE PEDRA,3554656
25009,25009,DRS 06 Bauru,"domingo, 16/08",48.333333333333336,TORRE DE PEDRA,3554656
13613,13613,DRS 06 Bauru,"domingo, 17/01",46.666666666666664,TORRE DE PEDRA,3554656
31743,31743,DRS 06 Bauru,"domingo, 17/05",49.0,TORRE DE PEDRA,3554656
6879,6879,DRS 06 Bauru,"domingo, 18/04",48.666666666666664,TORRE DE PEDRA,3554656
145,145,DRS 06 Bauru,"domingo, 18/07",45.5,TORRE DE PEDRA,3554656
20347,20347,DRS 06 Bauru,"domingo, 18/10",44.166666666666664,TORRE DE PEDRA,3554656
33815,33815,DRS 06 Bauru,"domingo, 19/04",56.666666666666664,TORRE DE PEDRA,3554656
27081,27081,DRS 06 Bauru,"domingo, 19/07",46.666666666666664,TORRE DE PEDRA,3554656
2217,2217,DRS 06 Bauru,"domingo, 20/06",46.0,TORRE DE PEDRA,3554656
22419,22419,DRS 06 Bauru,"domingo, 20/09",44.833333333333336,TORRE DE PEDRA,3554656
