,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
53236,53236,DRS 15 São José do Rio Preto,"domingo, 01/03",37.0,INDIAPORÃ,3520707
27592,27592,DRS 15 São José do Rio Preto,"domingo, 01/11",44.0,INDIAPORÃ,3520707
8300,8300,DRS 15 São José do Rio Preto,"domingo, 02/05",47.8,INDIAPORÃ,3520707
37237,37237,DRS 15 São José do Rio Preto,"domingo, 02/08",48.2,INDIAPORÃ,3520707
20914,20914,DRS 15 São José do Rio Preto,"domingo, 03/01",49.0,INDIAPORÃ,3520707
46883,46883,DRS 15 São José do Rio Preto,"domingo, 03/05",53.4,INDIAPORÃ,3520707
11268,11268,DRS 15 São José do Rio Preto,"domingo, 04/04",50.0,INDIAPORÃ,3520707
1622,1622,DRS 15 São José do Rio Preto,"domingo, 04/07",48.2,INDIAPORÃ,3520707
30560,30560,DRS 15 São José do Rio Preto,"domingo, 04/10",45.4,INDIAPORÃ,3520707
49851,49851,DRS 15 São José do Rio Preto,"domingo, 05/04",53.4,INDIAPORÃ,3520707
40205,40205,DRS 15 São José do Rio Preto,"domingo, 05/07",48.0,INDIAPORÃ,3520707
4590,4590,DRS 15 São José do Rio Preto,"domingo, 06/06",46.4,INDIAPORÃ,3520707
33528,33528,DRS 15 São José do Rio Preto,"domingo, 06/09",43.4,INDIAPORÃ,3520707
23882,23882,DRS 15 São José do Rio Preto,"domingo, 06/12",42.8,INDIAPORÃ,3520707
17204,17204,DRS 15 São José do Rio Preto,"domingo, 07/02",44.0,INDIAPORÃ,3520707
14236,14236,DRS 15 São José do Rio Preto,"domingo, 07/03",52.2,INDIAPORÃ,3520707
43173,43173,DRS 15 São José do Rio Preto,"domingo, 07/06",50.2,INDIAPORÃ,3520707
52498,52498,DRS 15 São José do Rio Preto,"domingo, 08/03",36.0,INDIAPORÃ,3520707
26850,26850,DRS 15 São José do Rio Preto,"domingo, 08/11",45.6,INDIAPORÃ,3520707
7558,7558,DRS 15 São José do Rio Preto,"domingo, 09/05",45.0,INDIAPORÃ,3520707
36495,36495,DRS 15 São José do Rio Preto,"domingo, 09/08",43.4,INDIAPORÃ,3520707
20172,20172,DRS 15 São José do Rio Preto,"domingo, 10/01",44.4,INDIAPORÃ,3520707
46141,46141,DRS 15 São José do Rio Preto,"domingo, 10/05",48.4,INDIAPORÃ,3520707
10526,10526,DRS 15 São José do Rio Preto,"domingo, 11/04",49.4,INDIAPORÃ,3520707
880,880,DRS 15 São José do Rio Preto,"domingo, 11/07",45.8,INDIAPORÃ,3520707
29818,29818,DRS 15 São José do Rio Preto,"domingo, 11/10",44.8,INDIAPORÃ,3520707
49109,49109,DRS 15 São José do Rio Preto,"domingo, 12/04",52.8,INDIAPORÃ,3520707
39463,39463,DRS 15 São José do Rio Preto,"domingo, 12/07",47.6,INDIAPORÃ,3520707
3848,3848,DRS 15 São José do Rio Preto,"domingo, 13/06",46.0,INDIAPORÃ,3520707
32786,32786,DRS 15 São José do Rio Preto,"domingo, 13/09",47.4,INDIAPORÃ,3520707
23140,23140,DRS 15 São José do Rio Preto,"domingo, 13/12",43.6,INDIAPORÃ,3520707
16462,16462,DRS 15 São José do Rio Preto,"domingo, 14/02",46.0,INDIAPORÃ,3520707
13494,13494,DRS 15 São José do Rio Preto,"domingo, 14/03",50.8,INDIAPORÃ,3520707
42431,42431,DRS 15 São José do Rio Preto,"domingo, 14/06",48.0,INDIAPORÃ,3520707
26108,26108,DRS 15 São José do Rio Preto,"domingo, 15/11",43.8,INDIAPORÃ,3520707
6816,6816,DRS 15 São José do Rio Preto,"domingo, 16/05",46.6,INDIAPORÃ,3520707
35753,35753,DRS 15 São José do Rio Preto,"domingo, 16/08",49.6,INDIAPORÃ,3520707
19430,19430,DRS 15 São José do Rio Preto,"domingo, 17/01",46.2,INDIAPORÃ,3520707
45399,45399,DRS 15 São José do Rio Preto,"domingo, 17/05",47.4,INDIAPORÃ,3520707
9784,9784,DRS 15 São José do Rio Preto,"domingo, 18/04",49.4,INDIAPORÃ,3520707
138,138,DRS 15 São José do Rio Preto,"domingo, 18/07",47.4,INDIAPORÃ,3520707
29076,29076,DRS 15 São José do Rio Preto,"domingo, 18/10",45.2,INDIAPORÃ,3520707
48367,48367,DRS 15 São José do Rio Preto,"domingo, 19/04",55.6,INDIAPORÃ,3520707
38721,38721,DRS 15 São José do Rio Preto,"domingo, 19/07",46.2,INDIAPORÃ,3520707
3106,3106,DRS 15 São José do Rio Preto,"domingo, 20/06",50.0,INDIAPORÃ,3520707
32044,32044,DRS 15 São José do Rio Preto,"domingo, 20/09",46.0,INDIAPORÃ,3520707
22398,22398,DRS 15 São José do Rio Preto,"domingo, 20/12",44.2,INDIAPORÃ,3520707
