,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
22094,22094,DRS 02 Araçatuba,"domingo, 01/03",36.25,BARBOSA,3505104
11449,11449,DRS 02 Araçatuba,"domingo, 01/11",45.25,BARBOSA,3505104
3441,3441,DRS 02 Araçatuba,"domingo, 02/05",47.25,BARBOSA,3505104
15453,15453,DRS 02 Araçatuba,"domingo, 02/08",47.0,BARBOSA,3505104
8677,8677,DRS 02 Araçatuba,"domingo, 03/01",47.25,BARBOSA,3505104
19457,19457,DRS 02 Araçatuba,"domingo, 03/05",52.0,BARBOSA,3505104
4673,4673,DRS 02 Araçatuba,"domingo, 04/04",48.75,BARBOSA,3505104
669,669,DRS 02 Araçatuba,"domingo, 04/07",45.75,BARBOSA,3505104
12681,12681,DRS 02 Araçatuba,"domingo, 04/10",44.25,BARBOSA,3505104
20689,20689,DRS 02 Araçatuba,"domingo, 05/04",52.0,BARBOSA,3505104
16685,16685,DRS 02 Araçatuba,"domingo, 05/07",48.0,BARBOSA,3505104
1901,1901,DRS 02 Araçatuba,"domingo, 06/06",45.0,BARBOSA,3505104
13913,13913,DRS 02 Araçatuba,"domingo, 06/09",41.75,BARBOSA,3505104
9909,9909,DRS 02 Araçatuba,"domingo, 06/12",43.75,BARBOSA,3505104
7137,7137,DRS 02 Araçatuba,"domingo, 07/02",44.5,BARBOSA,3505104
5905,5905,DRS 02 Araçatuba,"domingo, 07/03",50.0,BARBOSA,3505104
17917,17917,DRS 02 Araçatuba,"domingo, 07/06",49.25,BARBOSA,3505104
21788,21788,DRS 02 Araçatuba,"domingo, 08/03",36.25,BARBOSA,3505104
11141,11141,DRS 02 Araçatuba,"domingo, 08/11",44.5,BARBOSA,3505104
3133,3133,DRS 02 Araçatuba,"domingo, 09/05",45.0,BARBOSA,3505104
15145,15145,DRS 02 Araçatuba,"domingo, 09/08",45.0,BARBOSA,3505104
8369,8369,DRS 02 Araçatuba,"domingo, 10/01",44.5,BARBOSA,3505104
19149,19149,DRS 02 Araçatuba,"domingo, 10/05",48.5,BARBOSA,3505104
4365,4365,DRS 02 Araçatuba,"domingo, 11/04",48.75,BARBOSA,3505104
361,361,DRS 02 Araçatuba,"domingo, 11/07",45.25,BARBOSA,3505104
12373,12373,DRS 02 Araçatuba,"domingo, 11/10",43.75,BARBOSA,3505104
20381,20381,DRS 02 Araçatuba,"domingo, 12/04",51.75,BARBOSA,3505104
16377,16377,DRS 02 Araçatuba,"domingo, 12/07",46.5,BARBOSA,3505104
1593,1593,DRS 02 Araçatuba,"domingo, 13/06",46.0,BARBOSA,3505104
13605,13605,DRS 02 Araçatuba,"domingo, 13/09",44.5,BARBOSA,3505104
9601,9601,DRS 02 Araçatuba,"domingo, 13/12",43.0,BARBOSA,3505104
6829,6829,DRS 02 Araçatuba,"domingo, 14/02",45.25,BARBOSA,3505104
5597,5597,DRS 02 Araçatuba,"domingo, 14/03",49.25,BARBOSA,3505104
17609,17609,DRS 02 Araçatuba,"domingo, 14/06",45.75,BARBOSA,3505104
10833,10833,DRS 02 Araçatuba,"domingo, 15/11",43.75,BARBOSA,3505104
2825,2825,DRS 02 Araçatuba,"domingo, 16/05",47.25,BARBOSA,3505104
14837,14837,DRS 02 Araçatuba,"domingo, 16/08",48.5,BARBOSA,3505104
8061,8061,DRS 02 Araçatuba,"domingo, 17/01",46.25,BARBOSA,3505104
18841,18841,DRS 02 Araçatuba,"domingo, 17/05",48.5,BARBOSA,3505104
4057,4057,DRS 02 Araçatuba,"domingo, 18/04",50.0,BARBOSA,3505104
53,53,DRS 02 Araçatuba,"domingo, 18/07",46.25,BARBOSA,3505104
12065,12065,DRS 02 Araçatuba,"domingo, 18/10",44.75,BARBOSA,3505104
20073,20073,DRS 02 Araçatuba,"domingo, 19/04",53.75,BARBOSA,3505104
16069,16069,DRS 02 Araçatuba,"domingo, 19/07",46.5,BARBOSA,3505104
1285,1285,DRS 02 Araçatuba,"domingo, 20/06",45.5,BARBOSA,3505104
13297,13297,DRS 02 Araçatuba,"domingo, 20/09",45.5,BARBOSA,3505104
9293,9293,DRS 02 Araçatuba,"domingo, 20/12",44.5,BARBOSA,3505104
6521,6521,DRS 02 Araçatuba,"domingo, 21/02",44.25,BARBOSA,3505104
5289,5289,DRS 02 Araçatuba,"domingo, 21/03",49.75,BARBOSA,3505104
17301,17301,DRS 02 Araçatuba,"domingo, 21/06",47.0,BARBOSA,3505104
21305,21305,DRS 02 Araçatuba,"domingo, 22/03",51.75,BARBOSA,3505104
10525,10525,DRS 02 Araçatuba,"domingo, 22/11",44.5,BARBOSA,3505104
2517,2517,DRS 02 Araçatuba,"domingo, 23/05",48.75,BARBOSA,3505104
14529,14529,DRS 02 Araçatuba,"domingo, 23/08",46.5,BARBOSA,3505104
7753,7753,DRS 02 Araçatuba,"domingo, 24/01",46.0,BARBOSA,3505104
18533,18533,DRS 02 Araçatuba,"domingo, 24/05",49.25,BARBOSA,3505104
3749,3749,DRS 02 Araçatuba,"domingo, 25/04",49.5,BARBOSA,3505104
11757,11757,DRS 02 Araçatuba,"domingo, 25/10",44.5,BARBOSA,3505104
19765,19765,DRS 02 Araçatuba,"domingo, 26/04",53.0,BARBOSA,3505104
15761,15761,DRS 02 Araçatuba,"domingo, 26/07",46.75,BARBOSA,3505104
977,977,DRS 02 Araçatuba,"domingo, 27/06",45.0,BARBOSA,3505104
12989,12989,DRS 02 Araçatuba,"domingo, 27/09",44.0,BARBOSA,3505104
8985,8985,DRS 02 Araçatuba,"domingo, 27/12",46.25,BARBOSA,3505104
6213,6213,DRS 02 Araçatuba,"domingo, 28/02",47.0,BARBOSA,3505104
4981,4981,DRS 02 Araçatuba,"domingo, 28/03",50.5,BARBOSA,3505104
16993,16993,DRS 02 Araçatuba,"domingo, 28/06",47.25,BARBOSA,3505104
20997,20997,DRS 02 Araçatuba,"domingo, 29/03",54.5,BARBOSA,3505104
10217,10217,DRS 02 Araçatuba,"domingo, 29/11",43.25,BARBOSA,3505104
2209,2209,DRS 02 Araçatuba,"domingo, 30/05",47.0,BARBOSA,3505104
14221,14221,DRS 02 Araçatuba,"domingo, 30/08",45.25,BARBOSA,3505104
7445,7445,DRS 02 Araçatuba,"domingo, 31/01",46.75,BARBOSA,3505104
18225,18225,DRS 02 Araçatuba,"domingo, 31/05",47.5,BARBOSA,3505104
20865,20865,DRS 02 Araçatuba,"quarta-feira, 01/04",51.25,BARBOSA,3505104
16861,16861,DRS 02 Araçatuba,"quarta-feira, 01/07",42.5,BARBOSA,3505104
2077,2077,DRS 02 Araçatuba,"quarta-feira, 02/06",42.0,BARBOSA,3505104
14089,14089,DRS 02 Araçatuba,"quarta-feira, 02/09",41.25,BARBOSA,3505104
10085,10085,DRS 02 Araçatuba,"quarta-feira, 02/12",42.5,BARBOSA,3505104
7313,7313,DRS 02 Araçatuba,"quarta-feira, 03/02",40.0,BARBOSA,3505104
6081,6081,DRS 02 Araçatuba,"quarta-feira, 03/03",42.75,BARBOSA,3505104
18093,18093,DRS 02 Araçatuba,"quarta-feira, 03/06",43.5,BARBOSA,3505104
21962,21962,DRS 02 Araçatuba,"quarta-feira, 04/03",35.75,BARBOSA,3505104
11317,11317,DRS 02 Araçatuba,"quarta-feira, 04/11",41.0,BARBOSA,3505104
3309,3309,DRS 02 Araçatuba,"quarta-feira, 05/05",42.0,BARBOSA,3505104
15321,15321,DRS 02 Araçatuba,"quarta-feira, 05/08",41.0,BARBOSA,3505104
8545,8545,DRS 02 Araçatuba,"quarta-feira, 06/01",54.5,BARBOSA,3505104
19325,19325,DRS 02 Araçatuba,"quarta-feira, 06/05",43.75,BARBOSA,3505104
4541,4541,DRS 02 Araçatuba,"quarta-feira, 07/04",42.75,BARBOSA,3505104
537,537,DRS 02 Araçatuba,"quarta-feira, 07/07",41.0,BARBOSA,3505104
12549,12549,DRS 02 Araçatuba,"quarta-feira, 07/10",40.25,BARBOSA,3505104
20557,20557,DRS 02 Araçatuba,"quarta-feira, 08/04",47.5,BARBOSA,3505104
16553,16553,DRS 02 Araçatuba,"quarta-feira, 08/07",43.0,BARBOSA,3505104
1769,1769,DRS 02 Araçatuba,"quarta-feira, 09/06",41.5,BARBOSA,3505104
13781,13781,DRS 02 Araçatuba,"quarta-feira, 09/09",39.5,BARBOSA,3505104
9777,9777,DRS 02 Araçatuba,"quarta-feira, 09/12",40.75,BARBOSA,3505104
7005,7005,DRS 02 Araçatuba,"quarta-feira, 10/02",40.5,BARBOSA,3505104
5773,5773,DRS 02 Araçatuba,"quarta-feira, 10/03",43.5,BARBOSA,3505104
17785,17785,DRS 02 Araçatuba,"quarta-feira, 10/06",42.5,BARBOSA,3505104
21656,21656,DRS 02 Araçatuba,"quarta-feira, 11/03",34.666666666666664,BARBOSA,3505104
11009,11009,DRS 02 Araçatuba,"quarta-feira, 11/11",41.25,BARBOSA,3505104
3001,3001,DRS 02 Araçatuba,"quarta-feira, 12/05",42.0,BARBOSA,3505104
15013,15013,DRS 02 Araçatuba,"quarta-feira, 12/08",41.0,BARBOSA,3505104
8237,8237,DRS 02 Araçatuba,"quarta-feira, 13/01",42.0,BARBOSA,3505104
19017,19017,DRS 02 Araçatuba,"quarta-feira, 13/05",45.5,BARBOSA,3505104
4233,4233,DRS 02 Araçatuba,"quarta-feira, 14/04",42.5,BARBOSA,3505104
