,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
32132,32132,DRS 07 Campinas,"domingo, 01/03",37.90909090909091,CABREÚVA,3508405
16669,16669,DRS 07 Campinas,"domingo, 01/11",44.86363636363637,CABREÚVA,3508405
5021,5021,DRS 07 Campinas,"domingo, 02/05",46.36363636363637,CABREÚVA,3508405
22488,22488,DRS 07 Campinas,"domingo, 02/08",48.22727272727273,CABREÚVA,3508405
12637,12637,DRS 07 Campinas,"domingo, 03/01",48.40909090909091,CABREÚVA,3508405
28312,28312,DRS 07 Campinas,"domingo, 03/05",57.31818181818182,CABREÚVA,3508405
6813,6813,DRS 07 Campinas,"domingo, 04/04",49.45454545454545,CABREÚVA,3508405
989,989,DRS 07 Campinas,"domingo, 04/07",45.59090909090909,CABREÚVA,3508405
18459,18459,DRS 07 Campinas,"domingo, 04/10",43.86363636363637,CABREÚVA,3508405
30104,30104,DRS 07 Campinas,"domingo, 05/04",56.72727272727273,CABREÚVA,3508405
24280,24280,DRS 07 Campinas,"domingo, 05/07",48.90909090909091,CABREÚVA,3508405
2781,2781,DRS 07 Campinas,"domingo, 06/06",45.72727272727273,CABREÚVA,3508405
20249,20249,DRS 07 Campinas,"domingo, 06/09",43.40909090909091,CABREÚVA,3508405
14429,14429,DRS 07 Campinas,"domingo, 06/12",43.13636363636363,CABREÚVA,3508405
10397,10397,DRS 07 Campinas,"domingo, 07/02",44.40909090909091,CABREÚVA,3508405
8605,8605,DRS 07 Campinas,"domingo, 07/03",48.5,CABREÚVA,3508405
26072,26072,DRS 07 Campinas,"domingo, 07/06",49.31818181818182,CABREÚVA,3508405
31695,31695,DRS 07 Campinas,"domingo, 08/03",37.86363636363637,CABREÚVA,3508405
16221,16221,DRS 07 Campinas,"domingo, 08/11",44.09090909090909,CABREÚVA,3508405
4573,4573,DRS 07 Campinas,"domingo, 09/05",44.0,CABREÚVA,3508405
22041,22041,DRS 07 Campinas,"domingo, 09/08",45.81818181818182,CABREÚVA,3508405
