,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
25633,25633,DRS 17 Taubaté,"domingo, 01/03",39.083333333333336,PIQUETE,3538501
13294,13294,DRS 17 Taubaté,"domingo, 01/11",47.666666666666664,PIQUETE,3538501
4013,4013,DRS 17 Taubaté,"domingo, 02/05",47.25,PIQUETE,3538501
17935,17935,DRS 17 Taubaté,"domingo, 02/08",51.416666666666664,PIQUETE,3538501
10082,10082,DRS 17 Taubaté,"domingo, 03/01",48.5,PIQUETE,3538501
22576,22576,DRS 17 Taubaté,"domingo, 03/05",64.16666666666667,PIQUETE,3538501
5441,5441,DRS 17 Taubaté,"domingo, 04/04",50.166666666666664,PIQUETE,3538501
800,800,DRS 17 Taubaté,"domingo, 04/07",46.666666666666664,PIQUETE,3538501
14722,14722,DRS 17 Taubaté,"domingo, 04/10",45.583333333333336,PIQUETE,3538501
24004,24004,DRS 17 Taubaté,"domingo, 05/04",63.75,PIQUETE,3538501
19363,19363,DRS 17 Taubaté,"domingo, 05/07",52.416666666666664,PIQUETE,3538501
2228,2228,DRS 17 Taubaté,"domingo, 06/06",45.416666666666664,PIQUETE,3538501
16150,16150,DRS 17 Taubaté,"domingo, 06/09",46.25,PIQUETE,3538501
11509,11509,DRS 17 Taubaté,"domingo, 06/12",43.583333333333336,PIQUETE,3538501
8297,8297,DRS 17 Taubaté,"domingo, 07/02",46.75,PIQUETE,3538501
6869,6869,DRS 17 Taubaté,"domingo, 07/03",49.333333333333336,PIQUETE,3538501
20791,20791,DRS 17 Taubaté,"domingo, 07/06",53.583333333333336,PIQUETE,3538501
25277,25277,DRS 17 Taubaté,"domingo, 08/03",38.666666666666664,PIQUETE,3538501
12937,12937,DRS 17 Taubaté,"domingo, 08/11",44.916666666666664,PIQUETE,3538501
3656,3656,DRS 17 Taubaté,"domingo, 09/05",46.25,PIQUETE,3538501
17578,17578,DRS 17 Taubaté,"domingo, 09/08",48.166666666666664,PIQUETE,3538501
9725,9725,DRS 17 Taubaté,"domingo, 10/01",45.666666666666664,PIQUETE,3538501
22219,22219,DRS 17 Taubaté,"domingo, 10/05",59.666666666666664,PIQUETE,3538501
5084,5084,DRS 17 Taubaté,"domingo, 11/04",49.416666666666664,PIQUETE,3538501
443,443,DRS 17 Taubaté,"domingo, 11/07",45.25,PIQUETE,3538501
14365,14365,DRS 17 Taubaté,"domingo, 11/10",45.833333333333336,PIQUETE,3538501
23647,23647,DRS 17 Taubaté,"domingo, 12/04",65.0,PIQUETE,3538501
19006,19006,DRS 17 Taubaté,"domingo, 12/07",51.583333333333336,PIQUETE,3538501
1871,1871,DRS 17 Taubaté,"domingo, 13/06",46.083333333333336,PIQUETE,3538501
15793,15793,DRS 17 Taubaté,"domingo, 13/09",46.083333333333336,PIQUETE,3538501
11152,11152,DRS 17 Taubaté,"domingo, 13/12",42.75,PIQUETE,3538501
7940,7940,DRS 17 Taubaté,"domingo, 14/02",48.083333333333336,PIQUETE,3538501
6512,6512,DRS 17 Taubaté,"domingo, 14/03",48.833333333333336,PIQUETE,3538501
20434,20434,DRS 17 Taubaté,"domingo, 14/06",53.25,PIQUETE,3538501
12580,12580,DRS 17 Taubaté,"domingo, 15/11",44.25,PIQUETE,3538501
3299,3299,DRS 17 Taubaté,"domingo, 16/05",47.25,PIQUETE,3538501
17221,17221,DRS 17 Taubaté,"domingo, 16/08",50.083333333333336,PIQUETE,3538501
9368,9368,DRS 17 Taubaté,"domingo, 17/01",46.25,PIQUETE,3538501
21862,21862,DRS 17 Taubaté,"domingo, 17/05",55.666666666666664,PIQUETE,3538501
4727,4727,DRS 17 Taubaté,"domingo, 18/04",48.583333333333336,PIQUETE,3538501
86,86,DRS 17 Taubaté,"domingo, 18/07",46.666666666666664,PIQUETE,3538501
14008,14008,DRS 17 Taubaté,"domingo, 18/10",45.75,PIQUETE,3538501
23290,23290,DRS 17 Taubaté,"domingo, 19/04",65.83333333333333,PIQUETE,3538501
18649,18649,DRS 17 Taubaté,"domingo, 19/07",51.916666666666664,PIQUETE,3538501
1514,1514,DRS 17 Taubaté,"domingo, 20/06",46.75,PIQUETE,3538501
15436,15436,DRS 17 Taubaté,"domingo, 20/09",46.75,PIQUETE,3538501
10796,10796,DRS 17 Taubaté,"domingo, 20/12",43.5,PIQUETE,3538501
7583,7583,DRS 17 Taubaté,"domingo, 21/02",46.166666666666664,PIQUETE,3538501
6155,6155,DRS 17 Taubaté,"domingo, 21/03",49.75,PIQUETE,3538501
20077,20077,DRS 17 Taubaté,"domingo, 21/06",52.833333333333336,PIQUETE,3538501
24718,24718,DRS 17 Taubaté,"domingo, 22/03",62.25,PIQUETE,3538501
12223,12223,DRS 17 Taubaté,"domingo, 22/11",44.166666666666664,PIQUETE,3538501
2942,2942,DRS 17 Taubaté,"domingo, 23/05",47.583333333333336,PIQUETE,3538501
16864,16864,DRS 17 Taubaté,"domingo, 23/08",49.25,PIQUETE,3538501
9011,9011,DRS 17 Taubaté,"domingo, 24/01",46.333333333333336,PIQUETE,3538501
21505,21505,DRS 17 Taubaté,"domingo, 24/05",56.0,PIQUETE,3538501
4370,4370,DRS 17 Taubaté,"domingo, 25/04",48.333333333333336,PIQUETE,3538501
13651,13651,DRS 17 Taubaté,"domingo, 25/10",45.0,PIQUETE,3538501
22933,22933,DRS 17 Taubaté,"domingo, 26/04",64.33333333333333,PIQUETE,3538501
18292,18292,DRS 17 Taubaté,"domingo, 26/07",51.666666666666664,PIQUETE,3538501
1157,1157,DRS 17 Taubaté,"domingo, 27/06",46.25,PIQUETE,3538501
15079,15079,DRS 17 Taubaté,"domingo, 27/09",44.833333333333336,PIQUETE,3538501
10439,10439,DRS 17 Taubaté,"domingo, 27/12",47.333333333333336,PIQUETE,3538501
7226,7226,DRS 17 Taubaté,"domingo, 28/02",47.0,PIQUETE,3538501
5798,5798,DRS 17 Taubaté,"domingo, 28/03",51.083333333333336,PIQUETE,3538501
19720,19720,DRS 17 Taubaté,"domingo, 28/06",53.083333333333336,PIQUETE,3538501
24361,24361,DRS 17 Taubaté,"domingo, 29/03",63.25,PIQUETE,3538501
11866,11866,DRS 17 Taubaté,"domingo, 29/11",42.5,PIQUETE,3538501
2585,2585,DRS 17 Taubaté,"domingo, 30/05",47.833333333333336,PIQUETE,3538501
16507,16507,DRS 17 Taubaté,"domingo, 30/08",46.083333333333336,PIQUETE,3538501
8654,8654,DRS 17 Taubaté,"domingo, 31/01",46.666666666666664,PIQUETE,3538501
21148,21148,DRS 17 Taubaté,"domingo, 31/05",55.0,PIQUETE,3538501
24208,24208,DRS 17 Taubaté,"quarta-feira, 01/04",61.75,PIQUETE,3538501
19567,19567,DRS 17 Taubaté,"quarta-feira, 01/07",47.666666666666664,PIQUETE,3538501
2432,2432,DRS 17 Taubaté,"quarta-feira, 02/06",43.583333333333336,PIQUETE,3538501
16354,16354,DRS 17 Taubaté,"quarta-feira, 02/09",43.833333333333336,PIQUETE,3538501
11713,11713,DRS 17 Taubaté,"quarta-feira, 02/12",41.583333333333336,PIQUETE,3538501
8501,8501,DRS 17 Taubaté,"quarta-feira, 03/02",42.25,PIQUETE,3538501
7073,7073,DRS 17 Taubaté,"quarta-feira, 03/03",41.583333333333336,PIQUETE,3538501
20995,20995,DRS 17 Taubaté,"quarta-feira, 03/06",49.333333333333336,PIQUETE,3538501
25480,25480,DRS 17 Taubaté,"quarta-feira, 04/03",37.5,PIQUETE,3538501
13141,13141,DRS 17 Taubaté,"quarta-feira, 04/11",41.916666666666664,PIQUETE,3538501
3860,3860,DRS 17 Taubaté,"quarta-feira, 05/05",40.583333333333336,PIQUETE,3538501
17782,17782,DRS 17 Taubaté,"quarta-feira, 05/08",44.416666666666664,PIQUETE,3538501
9929,9929,DRS 17 Taubaté,"quarta-feira, 06/01",41.25,PIQUETE,3538501
22423,22423,DRS 17 Taubaté,"quarta-feira, 06/05",53.5,PIQUETE,3538501
5288,5288,DRS 17 Taubaté,"quarta-feira, 07/04",44.916666666666664,PIQUETE,3538501
647,647,DRS 17 Taubaté,"quarta-feira, 07/07",41.083333333333336,PIQUETE,3538501
14569,14569,DRS 17 Taubaté,"quarta-feira, 07/10",40.333333333333336,PIQUETE,3538501
23851,23851,DRS 17 Taubaté,"quarta-feira, 08/04",57.0,PIQUETE,3538501
19210,19210,DRS 17 Taubaté,"quarta-feira, 08/07",47.583333333333336,PIQUETE,3538501
2075,2075,DRS 17 Taubaté,"quarta-feira, 09/06",41.666666666666664,PIQUETE,3538501
15997,15997,DRS 17 Taubaté,"quarta-feira, 09/09",42.5,PIQUETE,3538501
11356,11356,DRS 17 Taubaté,"quarta-feira, 09/12",40.416666666666664,PIQUETE,3538501
8144,8144,DRS 17 Taubaté,"quarta-feira, 10/02",40.833333333333336,PIQUETE,3538501
6716,6716,DRS 17 Taubaté,"quarta-feira, 10/03",42.666666666666664,PIQUETE,3538501
20638,20638,DRS 17 Taubaté,"quarta-feira, 10/06",48.083333333333336,PIQUETE,3538501
25124,25124,DRS 17 Taubaté,"quarta-feira, 11/03",36.9,PIQUETE,3538501
12784,12784,DRS 17 Taubaté,"quarta-feira, 11/11",41.0,PIQUETE,3538501
3503,3503,DRS 17 Taubaté,"quarta-feira, 12/05",41.416666666666664,PIQUETE,3538501
17425,17425,DRS 17 Taubaté,"quarta-feira, 12/08",44.083333333333336,PIQUETE,3538501
9572,9572,DRS 17 Taubaté,"quarta-feira, 13/01",41.5,PIQUETE,3538501
22066,22066,DRS 17 Taubaté,"quarta-feira, 13/05",53.75,PIQUETE,3538501
4931,4931,DRS 17 Taubaté,"quarta-feira, 14/04",43.083333333333336,PIQUETE,3538501
290,290,DRS 17 Taubaté,"quarta-feira, 14/07",42.0,PIQUETE,3538501
