,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
15060,15060,DRS 03 Araraquara,"domingo, 01/03",39.333333333333336,BORBOREMA,3507407
7809,7809,DRS 03 Araraquara,"domingo, 01/11",48.166666666666664,BORBOREMA,3507407
2349,2349,DRS 03 Araraquara,"domingo, 02/05",50.666666666666664,BORBOREMA,3507407
10539,10539,DRS 03 Araraquara,"domingo, 02/08",52.333333333333336,BORBOREMA,3507407
5919,5919,DRS 03 Araraquara,"domingo, 03/01",51.166666666666664,BORBOREMA,3507407
13269,13269,DRS 03 Araraquara,"domingo, 03/05",56.0,BORBOREMA,3507407
3189,3189,DRS 03 Araraquara,"domingo, 04/04",52.166666666666664,BORBOREMA,3507407
459,459,DRS 03 Araraquara,"domingo, 04/07",49.833333333333336,BORBOREMA,3507407
8649,8649,DRS 03 Araraquara,"domingo, 04/10",48.0,BORBOREMA,3507407
14109,14109,DRS 03 Araraquara,"domingo, 05/04",56.0,BORBOREMA,3507407
11379,11379,DRS 03 Araraquara,"domingo, 05/07",50.5,BORBOREMA,3507407
1299,1299,DRS 03 Araraquara,"domingo, 06/06",49.166666666666664,BORBOREMA,3507407
9489,9489,DRS 03 Araraquara,"domingo, 06/09",47.0,BORBOREMA,3507407
6759,6759,DRS 03 Araraquara,"domingo, 06/12",45.166666666666664,BORBOREMA,3507407
4869,4869,DRS 03 Araraquara,"domingo, 07/02",49.833333333333336,BORBOREMA,3507407
4029,4029,DRS 03 Araraquara,"domingo, 07/03",54.333333333333336,BORBOREMA,3507407
12219,12219,DRS 03 Araraquara,"domingo, 07/06",52.5,BORBOREMA,3507407
14856,14856,DRS 03 Araraquara,"domingo, 08/03",39.0,BORBOREMA,3507407
7599,7599,DRS 03 Araraquara,"domingo, 08/11",47.666666666666664,BORBOREMA,3507407
2139,2139,DRS 03 Araraquara,"domingo, 09/05",49.333333333333336,BORBOREMA,3507407
10329,10329,DRS 03 Araraquara,"domingo, 09/08",49.333333333333336,BORBOREMA,3507407
5709,5709,DRS 03 Araraquara,"domingo, 10/01",47.333333333333336,BORBOREMA,3507407
13059,13059,DRS 03 Araraquara,"domingo, 10/05",51.833333333333336,BORBOREMA,3507407
2979,2979,DRS 03 Araraquara,"domingo, 11/04",50.5,BORBOREMA,3507407
249,249,DRS 03 Araraquara,"domingo, 11/07",49.166666666666664,BORBOREMA,3507407
8439,8439,DRS 03 Araraquara,"domingo, 11/10",47.5,BORBOREMA,3507407
13899,13899,DRS 03 Araraquara,"domingo, 12/04",54.833333333333336,BORBOREMA,3507407
11169,11169,DRS 03 Araraquara,"domingo, 12/07",50.166666666666664,BORBOREMA,3507407
1089,1089,DRS 03 Araraquara,"domingo, 13/06",50.5,BORBOREMA,3507407
9279,9279,DRS 03 Araraquara,"domingo, 13/09",49.333333333333336,BORBOREMA,3507407
6549,6549,DRS 03 Araraquara,"domingo, 13/12",45.666666666666664,BORBOREMA,3507407
4659,4659,DRS 03 Araraquara,"domingo, 14/02",52.0,BORBOREMA,3507407
3819,3819,DRS 03 Araraquara,"domingo, 14/03",52.333333333333336,BORBOREMA,3507407
12009,12009,DRS 03 Araraquara,"domingo, 14/06",50.166666666666664,BORBOREMA,3507407
7389,7389,DRS 03 Araraquara,"domingo, 15/11",47.166666666666664,BORBOREMA,3507407
1929,1929,DRS 03 Araraquara,"domingo, 16/05",49.833333333333336,BORBOREMA,3507407
10119,10119,DRS 03 Araraquara,"domingo, 16/08",52.833333333333336,BORBOREMA,3507407
5499,5499,DRS 03 Araraquara,"domingo, 17/01",49.833333333333336,BORBOREMA,3507407
12849,12849,DRS 03 Araraquara,"domingo, 17/05",53.0,BORBOREMA,3507407
2769,2769,DRS 03 Araraquara,"domingo, 18/04",51.5,BORBOREMA,3507407
39,39,DRS 03 Araraquara,"domingo, 18/07",50.666666666666664,BORBOREMA,3507407
8229,8229,DRS 03 Araraquara,"domingo, 18/10",49.333333333333336,BORBOREMA,3507407
13689,13689,DRS 03 Araraquara,"domingo, 19/04",57.666666666666664,BORBOREMA,3507407
10959,10959,DRS 03 Araraquara,"domingo, 19/07",51.0,BORBOREMA,3507407
879,879,DRS 03 Araraquara,"domingo, 20/06",49.333333333333336,BORBOREMA,3507407
9069,9069,DRS 03 Araraquara,"domingo, 20/09",48.666666666666664,BORBOREMA,3507407
6339,6339,DRS 03 Araraquara,"domingo, 20/12",47.5,BORBOREMA,3507407
4449,4449,DRS 03 Araraquara,"domingo, 21/02",52.666666666666664,BORBOREMA,3507407
3609,3609,DRS 03 Araraquara,"domingo, 21/03",52.333333333333336,BORBOREMA,3507407
11799,11799,DRS 03 Araraquara,"domingo, 21/06",51.0,BORBOREMA,3507407
14529,14529,DRS 03 Araraquara,"domingo, 22/03",54.833333333333336,BORBOREMA,3507407
7179,7179,DRS 03 Araraquara,"domingo, 22/11",47.333333333333336,BORBOREMA,3507407
1719,1719,DRS 03 Araraquara,"domingo, 23/05",51.833333333333336,BORBOREMA,3507407
9909,9909,DRS 03 Araraquara,"domingo, 23/08",51.666666666666664,BORBOREMA,3507407
5289,5289,DRS 03 Araraquara,"domingo, 24/01",48.833333333333336,BORBOREMA,3507407
12639,12639,DRS 03 Araraquara,"domingo, 24/05",54.0,BORBOREMA,3507407
2559,2559,DRS 03 Araraquara,"domingo, 25/04",51.833333333333336,BORBOREMA,3507407
8019,8019,DRS 03 Araraquara,"domingo, 25/10",48.166666666666664,BORBOREMA,3507407
13479,13479,DRS 03 Araraquara,"domingo, 26/04",56.666666666666664,BORBOREMA,3507407
10749,10749,DRS 03 Araraquara,"domingo, 26/07",52.166666666666664,BORBOREMA,3507407
669,669,DRS 03 Araraquara,"domingo, 27/06",50.5,BORBOREMA,3507407
8859,8859,DRS 03 Araraquara,"domingo, 27/09",47.833333333333336,BORBOREMA,3507407
6129,6129,DRS 03 Araraquara,"domingo, 27/12",49.5,BORBOREMA,3507407
4239,4239,DRS 03 Araraquara,"domingo, 28/02",53.666666666666664,BORBOREMA,3507407
3399,3399,DRS 03 Araraquara,"domingo, 28/03",51.0,BORBOREMA,3507407
11589,11589,DRS 03 Araraquara,"domingo, 28/06",50.833333333333336,BORBOREMA,3507407
14319,14319,DRS 03 Araraquara,"domingo, 29/03",58.0,BORBOREMA,3507407
6969,6969,DRS 03 Araraquara,"domingo, 29/11",47.5,BORBOREMA,3507407
1509,1509,DRS 03 Araraquara,"domingo, 30/05",52.666666666666664,BORBOREMA,3507407
9699,9699,DRS 03 Araraquara,"domingo, 30/08",51.333333333333336,BORBOREMA,3507407
5079,5079,DRS 03 Araraquara,"domingo, 31/01",50.0,BORBOREMA,3507407
12429,12429,DRS 03 Araraquara,"domingo, 31/05",51.833333333333336,BORBOREMA,3507407
14229,14229,DRS 03 Araraquara,"quarta-feira, 01/04",54.666666666666664,BORBOREMA,3507407
11499,11499,DRS 03 Araraquara,"quarta-feira, 01/07",46.333333333333336,BORBOREMA,3507407
1419,1419,DRS 03 Araraquara,"quarta-feira, 02/06",45.166666666666664,BORBOREMA,3507407
9609,9609,DRS 03 Araraquara,"quarta-feira, 02/09",45.166666666666664,BORBOREMA,3507407
6879,6879,DRS 03 Araraquara,"quarta-feira, 02/12",43.833333333333336,BORBOREMA,3507407
4989,4989,DRS 03 Araraquara,"quarta-feira, 03/02",43.833333333333336,BORBOREMA,3507407
4149,4149,DRS 03 Araraquara,"quarta-feira, 03/03",45.5,BORBOREMA,3507407
12339,12339,DRS 03 Araraquara,"quarta-feira, 03/06",47.166666666666664,BORBOREMA,3507407
14972,14972,DRS 03 Araraquara,"quarta-feira, 04/03",40.2,BORBOREMA,3507407
7719,7719,DRS 03 Araraquara,"quarta-feira, 04/11",43.666666666666664,BORBOREMA,3507407
2259,2259,DRS 03 Araraquara,"quarta-feira, 05/05",43.5,BORBOREMA,3507407
10449,10449,DRS 03 Araraquara,"quarta-feira, 05/08",45.0,BORBOREMA,3507407
5829,5829,DRS 03 Araraquara,"quarta-feira, 06/01",49.666666666666664,BORBOREMA,3507407
13179,13179,DRS 03 Araraquara,"quarta-feira, 06/05",46.833333333333336,BORBOREMA,3507407
3099,3099,DRS 03 Araraquara,"quarta-feira, 07/04",44.666666666666664,BORBOREMA,3507407
369,369,DRS 03 Araraquara,"quarta-feira, 07/07",43.333333333333336,BORBOREMA,3507407
8559,8559,DRS 03 Araraquara,"quarta-feira, 07/10",43.333333333333336,BORBOREMA,3507407
14019,14019,DRS 03 Araraquara,"quarta-feira, 08/04",50.833333333333336,BORBOREMA,3507407
11289,11289,DRS 03 Araraquara,"quarta-feira, 08/07",44.0,BORBOREMA,3507407
1209,1209,DRS 03 Araraquara,"quarta-feira, 09/06",43.5,BORBOREMA,3507407
9399,9399,DRS 03 Araraquara,"quarta-feira, 09/09",44.333333333333336,BORBOREMA,3507407
6669,6669,DRS 03 Araraquara,"quarta-feira, 09/12",43.0,BORBOREMA,3507407
4779,4779,DRS 03 Araraquara,"quarta-feira, 10/02",43.5,BORBOREMA,3507407
3939,3939,DRS 03 Araraquara,"quarta-feira, 10/03",45.0,BORBOREMA,3507407
12129,12129,DRS 03 Araraquara,"quarta-feira, 10/06",46.0,BORBOREMA,3507407
14768,14768,DRS 03 Araraquara,"quarta-feira, 11/03",38.0,BORBOREMA,3507407
7509,7509,DRS 03 Araraquara,"quarta-feira, 11/11",43.666666666666664,BORBOREMA,3507407
2049,2049,DRS 03 Araraquara,"quarta-feira, 12/05",43.666666666666664,BORBOREMA,3507407
10239,10239,DRS 03 Araraquara,"quarta-feira, 12/08",44.666666666666664,BORBOREMA,3507407
5619,5619,DRS 03 Araraquara,"quarta-feira, 13/01",44.333333333333336,BORBOREMA,3507407
12969,12969,DRS 03 Araraquara,"quarta-feira, 13/05",48.166666666666664,BORBOREMA,3507407
2889,2889,DRS 03 Araraquara,"quarta-feira, 14/04",44.833333333333336,BORBOREMA,3507407
159,159,DRS 03 Araraquara,"quarta-feira, 14/07",44.333333333333336,BORBOREMA,3507407
8349,8349,DRS 03 Araraquara,"quarta-feira, 14/10",43.5,BORBOREMA,3507407
13809,13809,DRS 03 Araraquara,"quarta-feira, 15/04",51.333333333333336,BORBOREMA,3507407
11079,11079,DRS 03 Araraquara,"quarta-feira, 15/07",46.0,BORBOREMA,3507407
999,999,DRS 03 Araraquara,"quarta-feira, 16/06",42.833333333333336,BORBOREMA,3507407
9189,9189,DRS 03 Araraquara,"quarta-feira, 16/09",43.333333333333336,BORBOREMA,3507407
6459,6459,DRS 03 Araraquara,"quarta-feira, 16/12",43.5,BORBOREMA,3507407
4569,4569,DRS 03 Araraquara,"quarta-feira, 17/02",45.333333333333336,BORBOREMA,3507407
3729,3729,DRS 03 Araraquara,"quarta-feira, 17/03",44.666666666666664,BORBOREMA,3507407
11919,11919,DRS 03 Araraquara,"quarta-feira, 17/06",46.666666666666664,BORBOREMA,3507407
14649,14649,DRS 03 Araraquara,"quarta-feira, 18/03",44.333333333333336,BORBOREMA,3507407
7299,7299,DRS 03 Araraquara,"quarta-feira, 18/11",43.333333333333336,BORBOREMA,3507407
1839,1839,DRS 03 Araraquara,"quarta-feira, 19/05",45.0,BORBOREMA,3507407
10029,10029,DRS 03 Araraquara,"quarta-feira, 19/08",45.166666666666664,BORBOREMA,3507407
5409,5409,DRS 03 Araraquara,"quarta-feira, 20/01",44.166666666666664,BORBOREMA,3507407
12759,12759,DRS 03 Araraquara,"quarta-feira, 20/05",48.833333333333336,BORBOREMA,3507407
2679,2679,DRS 03 Araraquara,"quarta-feira, 21/04",49.5,BORBOREMA,3507407
8139,8139,DRS 03 Araraquara,"quarta-feira, 21/10",43.833333333333336,BORBOREMA,3507407
13599,13599,DRS 03 Araraquara,"quarta-feira, 22/04",49.333333333333336,BORBOREMA,3507407
10869,10869,DRS 03 Araraquara,"quarta-feira, 22/07",45.333333333333336,BORBOREMA,3507407
789,789,DRS 03 Araraquara,"quarta-feira, 23/06",44.5,BORBOREMA,3507407
8979,8979,DRS 03 Araraquara,"quarta-feira, 23/09",44.666666666666664,BORBOREMA,3507407
6249,6249,DRS 03 Araraquara,"quarta-feira, 23/12",43.0,BORBOREMA,3507407
4359,4359,DRS 03 Araraquara,"quarta-feira, 24/02",54.666666666666664,BORBOREMA,3507407
3519,3519,DRS 03 Araraquara,"quarta-feira, 24/03",44.166666666666664,BORBOREMA,3507407
11709,11709,DRS 03 Araraquara,"quarta-feira, 24/06",46.166666666666664,BORBOREMA,3507407
14439,14439,DRS 03 Araraquara,"quarta-feira, 25/03",55.166666666666664,BORBOREMA,3507407
7089,7089,DRS 03 Araraquara,"quarta-feira, 25/11",43.0,BORBOREMA,3507407
15176,15176,DRS 03 Araraquara,"quarta-feira, 26/02",39.4,BORBOREMA,3507407
1629,1629,DRS 03 Araraquara,"quarta-feira, 26/05",44.333333333333336,BORBOREMA,3507407
9819,9819,DRS 03 Araraquara,"quarta-feira, 26/08",45.0,BORBOREMA,3507407
5199,5199,DRS 03 Araraquara,"quarta-feira, 27/01",43.0,BORBOREMA,3507407
12549,12549,DRS 03 Araraquara,"quarta-feira, 27/05",47.666666666666664,BORBOREMA,3507407
2469,2469,DRS 03 Araraquara,"quarta-feira, 28/04",43.666666666666664,BORBOREMA,3507407
7929,7929,DRS 03 Araraquara,"quarta-feira, 28/10",44.166666666666664,BORBOREMA,3507407
13389,13389,DRS 03 Araraquara,"quarta-feira, 29/04",48.0,BORBOREMA,3507407
10659,10659,DRS 03 Araraquara,"quarta-feira, 29/07",43.5,BORBOREMA,3507407
579,579,DRS 03 Araraquara,"quarta-feira, 30/06",44.0,BORBOREMA,3507407
8769,8769,DRS 03 Araraquara,"quarta-feira, 30/09",43.666666666666664,BORBOREMA,3507407
6039,6039,DRS 03 Araraquara,"quarta-feira, 30/12",45.0,BORBOREMA,3507407
3309,3309,DRS 03 Araraquara,"quarta-feira, 31/03",45.5,BORBOREMA,3507407
3279,3279,DRS 03 Araraquara,"quinta-feira, 01/04",44.666666666666664,BORBOREMA,3507407
549,549,DRS 03 Araraquara,"quinta-feira, 01/07",44.333333333333336,BORBOREMA,3507407
8739,8739,DRS 03 Araraquara,"quinta-feira, 01/10",45.0,BORBOREMA,3507407
14199,14199,DRS 03 Araraquara,"quinta-feira, 02/04",53.666666666666664,BORBOREMA,3507407
11469,11469,DRS 03 Araraquara,"quinta-feira, 02/07",46.333333333333336,BORBOREMA,3507407
1389,1389,DRS 03 Araraquara,"quinta-feira, 03/06",50.666666666666664,BORBOREMA,3507407
9579,9579,DRS 03 Araraquara,"quinta-feira, 03/09",44.833333333333336,BORBOREMA,3507407
6849,6849,DRS 03 Araraquara,"quinta-feira, 03/12",43.166666666666664,BORBOREMA,3507407
4959,4959,DRS 03 Araraquara,"quinta-feira, 04/02",44.166666666666664,BORBOREMA,3507407
4119,4119,DRS 03 Araraquara,"quinta-feira, 04/03",44.5,BORBOREMA,3507407
12309,12309,DRS 03 Araraquara,"quinta-feira, 04/06",46.5,BORBOREMA,3507407
14943,14943,DRS 03 Araraquara,"quinta-feira, 05/03",39.8,BORBOREMA,3507407
7689,7689,DRS 03 Araraquara,"quinta-feira, 05/11",42.333333333333336,BORBOREMA,3507407
2229,2229,DRS 03 Araraquara,"quinta-feira, 06/05",43.666666666666664,BORBOREMA,3507407
10419,10419,DRS 03 Araraquara,"quinta-feira, 06/08",44.666666666666664,BORBOREMA,3507407
5799,5799,DRS 03 Araraquara,"quinta-feira, 07/01",44.5,BORBOREMA,3507407
13149,13149,DRS 03 Araraquara,"quinta-feira, 07/05",47.833333333333336,BORBOREMA,3507407
3069,3069,DRS 03 Araraquara,"quinta-feira, 08/04",44.0,BORBOREMA,3507407
339,339,DRS 03 Araraquara,"quinta-feira, 08/07",42.0,BORBOREMA,3507407
8529,8529,DRS 03 Araraquara,"quinta-feira, 08/10",44.666666666666664,BORBOREMA,3507407
13989,13989,DRS 03 Araraquara,"quinta-feira, 09/04",48.666666666666664,BORBOREMA,3507407
11259,11259,DRS 03 Araraquara,"quinta-feira, 09/07",45.833333333333336,BORBOREMA,3507407
1179,1179,DRS 03 Araraquara,"quinta-feira, 10/06",43.0,BORBOREMA,3507407
