,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,12183,6774,0,18957,21809,86.92283002430189,34.69852752698584,19.293099028794394
1,ADOLFO,3500204,3554,1466,693,0,2159,2262,95.44650751547303,41.24929656724817,19.499155880697806
2,AGUAÍ,3500303,36648,8798,4024,0,12822,14764,86.84638309401245,24.00676708142327,10.980135341628465
3,ÁGUAS DA PRATA,3500402,8221,2811,1373,0,4184,4857,86.14371010912085,34.19292056927381,16.70113124923975
4,ÁGUAS DE LINDÓIA,3500501,18808,5617,2895,0,8512,10529,80.8433849368411,29.86495108464483,15.392386218630369
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1527,874,0,2401,3389,70.84685748008262,24.995907677197575,14.306760517269602
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1816,930,0,2746,2728,100.65982404692082,51.57625674524283,26.41295086623118
7,AGUDOS,3500709,37401,10159,5700,0,15859,19063,83.19257199811152,27.16237533755782,15.240234218336408
8,ALAMBARI,3500758,6129,1560,751,0,2311,2615,88.37476099426385,25.45276554087127,12.253222385380976
9,ALFREDO MARCONDES,3500808,4184,1597,957,0,2554,2697,94.69781238413051,38.169216061185466,22.87284894837476
10,ALTAIR,3500907,4186,1001,525,0,1526,1725,88.46376811594203,23.91304347826087,12.54180602006689
11,ALTINÓPOLIS,3501004,16203,4800,2520,0,7320,8643,84.69281499479348,29.624143677096832,15.552675430475837
12,ALTO ALEGRE,3501103,4088,1325,835,0,2160,2514,85.91885441527445,32.411937377690805,20.425636007827787
13,ALUMÍNIO,3501152,18767,3583,1747,0,5330,6616,80.56227327690448,19.09202323226941,9.308893270101775
14,ÁLVARES FLORENCE,3501202,3647,1335,759,0,2094,2788,75.10760401721664,36.605429119824514,20.811625993967645
15,ÁLVARES MACHADO,3501301,24998,7190,3394,0,10584,11857,89.26372606898877,28.762300984078728,13.577086166893352
16,ÁLVARO DE CARVALHO,3501400,5274,902,519,0,1421,1951,72.83444387493593,17.10276829730755,9.840728100113767
17,ALVINLÂNDIA,3501509,3237,840,450,0,1290,1533,84.14872798434442,25.949953660797032,13.901760889712698
18,AMERICANA,3501608,242018,64469,31889,0,96358,117214,82.2069036121965,26.638101298250543,13.176292672445852
19,AMÉRICO BRASILIENSE,3501707,41032,8969,4206,0,13175,15851,83.11778436691691,21.85854942483915,10.25053616689413
20,AMÉRICO DE CAMPOS,3501806,5981,2016,1008,0,3024,3377,89.54693514954101,33.70673800367832,16.85336900183916
21,AMPARO,3501905,72677,21660,10894,0,32554,37315,87.24105587565322,29.80310139383849,14.989611568997068
22,ANALÂNDIA,3502002,5056,1390,644,0,2034,2248,90.48042704626334,27.49208860759494,12.7373417721519
23,ANDRADINA,3502101,57202,16523,9742,0,26265,30564,85.93443266588143,28.885353658962977,17.03087304639698
24,ANGATUBA,3502200,25479,5960,3064,0,9024,11272,80.0567778566359,23.391812865497073,12.025589701322657
