,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,14232,6795,0,21027,24769,84.89240582986798,40.53430548830851,19.352909344649824
1,ADOLFO,3500204,3554,1581,715,0,2296,2625,87.46666666666667,44.48508722566123,20.11817670230726
2,AGUAÍ,3500303,36648,9935,4054,0,13989,16471,84.93109100843907,27.109255621043438,11.061995197555119
3,ÁGUAS DA PRATA,3500402,8221,3072,1383,0,4455,5310,83.89830508474576,37.36771682277095,16.822770952438876
4,ÁGUAS DE LINDÓIA,3500501,18808,6206,2922,0,9128,12517,72.92482224175122,32.996597192683964,15.535942152275627
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1796,875,0,2671,3863,69.14315298990422,29.399247012604352,14.323129808479292
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1887,930,0,2817,3009,93.61914257228315,53.59272933825617,26.41295086623118
7,AGUDOS,3500709,37401,11152,5749,0,16901,21042,80.32031175743751,29.81738456191011,15.371246758108073
8,ALAMBARI,3500758,6129,1795,753,0,2548,2965,85.93591905564925,29.286996247348668,12.2858541360744
9,ALFREDO MARCONDES,3500808,4184,1914,960,0,2874,2952,97.35772357723577,45.74569789674952,22.94455066921606
10,ALTAIR,3500907,4186,1115,533,0,1648,1995,82.60651629072682,26.636407071189677,12.732919254658384
11,ALTINÓPOLIS,3501004,16203,5102,2527,0,7629,9535,80.01048767697955,31.487996050114177,15.595877306671605
12,ALTO ALEGRE,3501103,4088,1380,836,0,2216,2765,80.14466546112115,33.7573385518591,20.45009784735812
13,ALUMÍNIO,3501152,18767,3967,1754,0,5721,7642,74.8626014132426,21.138168060958066,9.346192785208078
14,ÁLVARES FLORENCE,3501202,3647,1419,766,0,2185,3098,70.52937378954164,38.908692075678644,21.003564573622153
