,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,12095,6768,0,18863,21809,86.49181530560777,34.447893822448805,19.276010367121415
1,ADOLFO,3500204,3554,1431,691,0,2122,2262,93.8107869142352,40.26449071468768,19.44288126055149
2,AGUAÍ,3500303,36648,8560,4017,0,12577,14764,85.18694120834462,23.357345557738483,10.961034708578913
3,ÁGUAS DA PRATA,3500402,8221,2804,1373,0,4177,4857,85.99958822318303,34.10777277703442,16.70113124923975
4,ÁGUAS DE LINDÓIA,3500501,18808,5550,2895,0,8445,10529,80.20704720296324,29.50871969374734,15.392386218630369
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1523,871,0,2394,3389,70.64030687518442,24.930430512358814,14.257652643640531
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1776,930,0,2706,2728,99.19354838709677,50.44021584777052,26.41295086623118
7,AGUDOS,3500709,37401,10031,5691,0,15722,19063,82.47390232387347,26.820138498970614,15.216170690623246
8,ALAMBARI,3500758,6129,1558,751,0,2309,2615,88.29827915869981,25.420133790177847,12.253222385380976
9,ALFREDO MARCONDES,3500808,4184,1573,956,0,2529,2697,93.77085650723026,37.59560229445506,22.848948374760994
10,ALTAIR,3500907,4186,1001,525,0,1526,1725,88.46376811594203,23.91304347826087,12.54180602006689
11,ALTINÓPOLIS,3501004,16203,4673,2517,0,7190,8643,83.18870762466736,28.840338208973648,15.534160340677653
12,ALTO ALEGRE,3501103,4088,1320,834,0,2154,2514,85.68019093078759,32.28962818003914,20.401174168297455
13,ALUMÍNIO,3501152,18767,3556,1747,0,5303,6616,80.15417170495768,18.94815367400224,9.308893270101775
14,ÁLVARES FLORENCE,3501202,3647,1331,759,0,2090,2788,74.96413199426112,36.495749931450504,20.811625993967645
15,ÁLVARES MACHADO,3501301,24998,7094,3383,0,10477,11857,88.36130555789829,28.37827026162093,13.53308264661173
16,ÁLVARO DE CARVALHO,3501400,5274,902,519,0,1421,1951,72.83444387493593,17.10276829730755,9.840728100113767
17,ALVINLÂNDIA,3501509,3237,811,450,0,1261,1533,82.25701239399869,25.05406240345999,13.901760889712698
18,AMERICANA,3501608,242018,63980,31816,0,95796,117214,81.72743870186156,26.43605021114132,13.146129626721981
19,AMÉRICO BRASILIENSE,3501707,41032,8912,4196,0,13108,15851,82.69509810106618,21.719633456814194,10.226164944433613
20,AMÉRICO DE CAMPOS,3501806,5981,1986,1008,0,2994,3377,88.65857269766065,33.20514964052834,16.85336900183916
21,AMPARO,3501905,72677,21389,10881,0,32270,37315,86.47996784135066,29.430218638633953,14.971724204356263
22,ANALÂNDIA,3502002,5056,1342,643,0,1985,2248,88.30071174377224,26.542721518987346,12.717563291139241
23,ANDRADINA,3502101,57202,16473,9734,0,26207,30564,85.74466692841251,28.797944127827694,17.016887521415335
24,ANGATUBA,3502200,25479,5872,3061,0,8933,11272,79.24946770759404,23.04643039365752,12.013815298873583
25,ANHEMBI,3502309,6819,1785,798,0,2583,2993,86.3013698630137,26.176858776946766,11.702595688517379
26,ANHUMAS,3502408,4144,1118,606,0,1724,1975,87.29113924050634,26.97876447876448,14.623552123552125
27,APARECIDA,3502507,36185,10533,4707,0,15240,16977,89.76851033751547,29.10874671825342,13.008152549398922
28,APARECIDA D'OESTE,3502606,4158,1953,859,0,2812,2676,105.08221225710015,46.96969696969697,20.65897065897066
29,APIAÍ,3502705,24226,6268,3006,0,9274,10811,85.78299879752105,25.873028977132005,12.408156526046396
30,ARAÇARIGUAMA,3502754,22860,3474,1670,0,5144,7384,69.66413867822318,15.196850393700787,7.305336832895888
31,ARAÇATUBA,3502804,198129,62503,31386,0,93889,107630,87.233113444207,31.546618617163563,15.84119437336281
32,ARAÇOIABA DA SERRA,3502903,34776,6728,3479,0,10207,15024,67.93796592119276,19.346675868414998,10.00402576489533
33,ARAMINA,3503000,5655,1497,771,0,2268,2610,86.89655172413792,26.47214854111406,13.63395225464191
34,ARANDU,3503109,6365,1673,840,0,2513,2971,84.58431504543925,26.284367635506676,13.197172034564023
35,ARAPEÍ,3503158,2460,696,384,0,1080,1215,88.88888888888889,28.292682926829265,15.609756097560975
36,ARARAQUARA,3503208,238339,70154,37949,0,108103,123173,87.7651758096336,29.434544912918152,15.922278770994255
37,ARARAS,3503307,135506,34744,19018,0,53762,62690,85.7584941776998,25.640193054182102,14.034802886957035
38,ARCO-ÍRIS,3503356,1773,781,543,0,1324,1426,92.84712482468443,44.04963338973491,30.62605752961083
39,AREALVA,3503406,8613,2533,1527,0,4060,4815,84.31983385254414,29.40903285730872,17.72901428073842
40,AREIAS,3503505,3896,910,486,0,1396,1823,76.57707076247942,23.35728952772074,12.474332648870638
41,AREIÓPOLIS,3503604,11158,2108,907,0,3015,3960,76.13636363636364,18.892274601183008,8.128696899085858
42,ARIRANHA,3503703,9761,2402,1291,0,3693,4482,82.39625167336011,24.60813441245774,13.226103882798892
43,ARTUR NOGUEIRA,3503802,55340,11398,5732,0,17130,20810,82.31619413743392,20.59631369714492,10.357788218286954
44,ARUJÁ,3503901,91157,19941,7822,0,27763,34374,80.7674405073602,21.875445659686036,8.580800157969218
45,ASPÁSIA,3503950,1818,683,343,0,1026,1085,94.56221198156682,37.56875687568757,18.866886688668867
46,ASSIS,3504008,105087,31381,15658,0,47039,55354,84.97850200527513,29.86192392969635,14.90003520892213
47,ATIBAIA,3504107,144088,37918,19739,0,57657,71660,80.45911247557912,26.31586252845483,13.699267114541113
48,AURIFLAMA,3504206,15253,4297,2325,0,6622,7963,83.15961321110134,28.171507244476494,15.242903035468434
49,AVAÍ,3504305,5436,1512,1137,0,2649,3157,83.90877415267659,27.81456953642384,20.916114790286976
50,AVANHANDAVA,3504404,13859,2800,1192,0,3992,4659,85.68362309508478,20.203477884407246,8.600909156504798
51,AVARÉ,3504503,91232,24403,13062,0,37465,44908,83.42611561414446,26.748290073658364,14.317344791301299
52,BADY BASSITT,3504602,17761,5134,2318,0,7452,8973,83.04914744232697,28.90603006587467,13.051066944428804
53,BALBINOS,3504701,5934,571,311,0,882,1736,50.806451612903224,9.622514324233231,5.240984159083249
54,BÁLSAMO,3504800,9139,2963,1524,0,4487,4740,94.66244725738396,32.42149031622716,16.67578509683773
55,BANANAL,3504909,10993,2952,1771,0,4723,5813,81.24892482367109,26.853452196852544,16.110251978531792
