,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,17311,6830,0,24141,26443,91.29448247173165,49.30363703682607,19.452593204408874
1,ADOLFO,3500204,3554,2166,737,0,2903,2795,103.86404293381037,60.945413618458076,20.737197523916713
2,AGUAÍ,3500303,36648,12848,4144,0,16992,18011,94.34234634390096,35.0578476315215,11.30757476533508
3,ÁGUAS DA PRATA,3500402,8221,3732,1513,0,5245,5690,92.1792618629174,45.395937233913145,18.404087094027492
4,ÁGUAS DE LINDÓIA,3500501,18808,8812,2939,0,11751,13461,87.29663472253176,46.85240323266695,15.626329221607826
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2581,918,0,3499,4145,84.4149577804584,42.24914061221149,15.02700933049599
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2151,979,0,3130,3125,100.16000000000001,61.090599261573416,27.804600965634762
7,AGUDOS,3500709,37401,15956,5857,0,21813,22716,96.02482831484416,42.661960910136095,15.660009090666025
8,ALAMBARI,3500758,6129,2176,759,0,2935,3211,91.40454687013391,35.503344754446076,12.383749388154675
9,ALFREDO MARCONDES,3500808,4184,2285,963,0,3248,3068,105.8670143415906,54.61281070745698,23.016252390057364
10,ALTAIR,3500907,4186,1418,537,0,1955,2191,89.22866271109082,33.874820831342575,12.828475871954135
11,ALTINÓPOLIS,3501004,16203,6842,2534,0,9376,10265,91.3395031660984,42.22674813306178,15.639079182867372
12,ALTO ALEGRE,3501103,4088,1834,851,0,2685,2969,90.43448972718086,44.86301369863014,20.81702544031311
13,ALUMÍNIO,3501152,18767,5619,1790,0,7409,8592,86.23137802607076,29.940853626045715,9.538018862897639
14,ÁLVARES FLORENCE,3501202,3647,1936,773,0,2709,3292,82.29040097205346,53.08472717301892,21.195503153276665
15,ÁLVARES MACHADO,3501301,24998,10256,3428,0,13684,14220,96.23066104078762,41.0272821825746,13.713097047763819
16,ÁLVARO DE CARVALHO,3501400,5274,1636,520,0,2156,2435,88.54209445585217,31.020098596890406,9.859689040576413
17,ALVINLÂNDIA,3501509,3237,1385,464,0,1849,1872,98.77136752136752,42.786530738337966,14.334260117392647
18,AMERICANA,3501608,242018,98626,32405,0,131031,143847,91.0905336920478,40.7515143501723,13.389499954548837
19,AMÉRICO BRASILIENSE,3501707,41032,12050,4290,0,16340,19928,81.99518265756724,29.36732306492494,10.455254435562487
20,AMÉRICO DE CAMPOS,3501806,5981,2583,1019,0,3602,3974,90.63915450427781,43.186758067212835,17.03728473499415
21,AMPARO,3501905,72677,32930,11092,0,44022,45214,97.36364842747821,45.310070586292774,15.262049891987836
22,ANALÂNDIA,3502002,5056,1904,659,0,2563,2732,93.81405563689604,37.65822784810127,13.034018987341772
23,ANDRADINA,3502101,57202,25431,9851,0,35282,37069,95.17926029836251,44.45823572602357,17.22142582427188
24,ANGATUBA,3502200,25479,9440,3098,0,12538,13947,89.8974689897469,37.0501197064249,12.15903292907885
25,ANHEMBI,3502309,6819,2578,823,0,3401,3740,90.93582887700535,37.80612993107494,12.069218360463411
26,ANHUMAS,3502408,4144,1818,631,0,2449,2387,102.59740259740259,43.87065637065637,15.226833976833976
27,APARECIDA,3502507,36185,14784,4782,0,19566,20309,96.34152346250431,40.856708580903685,13.215420754456266
28,APARECIDA D'OESTE,3502606,4158,2361,873,0,3234,3129,103.35570469798658,56.78210678210678,20.995670995670995
29,APIAÍ,3502705,24226,9738,3036,0,12774,13624,93.76100998238402,40.19648311731198,12.53199042351193
30,ARAÇARIGUAMA,3502754,22860,5597,1762,0,7359,9780,75.24539877300613,24.483814523184602,7.707786526684164
31,ARAÇATUBA,3502804,198129,84500,32233,0,116733,127477,91.57181295449375,42.64898121930661,16.268693628898344
32,ARAÇOIABA DA SERRA,3502903,34776,10569,3591,0,14160,18797,75.33116986753205,30.391649413388542,10.326086956521738
33,ARAMINA,3503000,5655,2172,787,0,2959,3223,91.80887372013652,38.40848806366048,13.916887709991158
34,ARANDU,3503109,6365,2734,857,0,3591,3654,98.27586206896551,42.95365278868814,13.464257659073056
35,ARAPEÍ,3503158,2460,1012,400,0,1412,1481,95.34098582039164,41.13821138211382,16.260162601626014
36,ARARAQUARA,3503208,238339,95722,38418,0,134140,147212,91.1202891068663,40.162122019476456,16.119057309126916
37,ARARAS,3503307,135506,56604,19148,0,75752,76639,98.8426258171427,41.77232004486886,14.130739598246572
38,ARCO-ÍRIS,3503356,1773,1083,548,0,1631,1638,99.57264957264957,61.082910321489,30.90806542583192
39,AREALVA,3503406,8613,3978,1550,0,5528,5881,93.99761945247407,46.18599791013584,17.9960524788111
40,AREIAS,3503505,3896,1560,548,0,2108,2234,94.35989256938228,40.04106776180698,14.065708418891171
41,AREIÓPOLIS,3503604,11158,3805,1004,0,4809,5028,95.64439140811456,34.101093385911454,8.998028320487544
42,ARIRANHA,3503703,9761,3762,1307,0,5069,5695,89.00790166812995,38.541133080626985,13.39002151418912
43,ARTUR NOGUEIRA,3503802,55340,18474,5842,0,24316,26210,92.7737504769172,33.382724972894835,10.556559450668594
44,ARUJÁ,3503901,91157,27913,8057,0,35970,44028,81.69801035704552,30.620797086345537,8.838597145583993
45,ASPÁSIA,3503950,1818,974,348,0,1322,1334,99.10044977511244,53.575357535753575,19.141914191419144
46,ASSIS,3504008,105087,46114,16139,0,62253,65145,95.5606723463044,43.881736085338815,15.357751196627556
47,ATIBAIA,3504107,144088,49836,20055,0,69891,87424,79.94486639824304,34.58719671311976,13.918577535950252
48,AURIFLAMA,3504206,15253,6184,2353,0,8537,9639,88.5672787633572,40.54284403068249,15.426473480626763
49,AVAÍ,3504305,5436,2465,1170,0,3635,3676,98.88465723612623,45.34584253127299,21.52317880794702
50,AVANHANDAVA,3504404,13859,4192,1212,0,5404,5720,94.47552447552448,30.247492604083988,8.745219712821992
51,AVARÉ,3504503,91232,38090,13263,0,51353,54337,94.50834606253565,41.75070150824272,14.537662223781128
52,BADY BASSITT,3504602,17761,8102,2354,0,10456,11096,94.23215573179525,45.61680085580767,13.25375823433365
53,BALBINOS,3504701,5934,940,317,0,1257,2035,61.76904176904176,15.840916750926862,5.342096393663633
54,BÁLSAMO,3504800,9139,4098,1532,1,5631,5617,100.24924336834609,44.84079220921326,16.774264142685194
55,BANANAL,3504909,10993,3966,1803,0,5769,6959,82.89984193131197,36.077503866096606,16.401346311289004
56,BARÃO DE ANTONINA,3505005,3498,1736,616,0,2352,2329,100.98754830399312,49.62835906232132,17.61006289308176
57,BARBOSA,3505104,7468,2687,914,0,3601,3975,90.59119496855345,35.98018211033744,12.23888591322978
58,BARIRI,3505203,35558,14112,5208,0,19320,19946,96.86152612052543,39.68727150008437,14.646493053602565
59,BARRA BONITA,3505302,36126,16390,5800,0,22190,22591,98.22495684121996,45.36898632563805,16.054918894978687
60,BARRA DO CHAPÉU,3505351,5760,2033,576,0,2609,3087,84.51571104632329,35.295138888888886,10.0
61,BARRA DO TURVO,3505401,7632,2746,1564,0,4310,5573,77.33716131347569,35.980083857442345,20.49266247379455
62,BARRETOS,3505500,122833,54360,20394,0,74754,82446,90.67025689542247,44.25520829093159,16.603030130339565
63,BARRINHA,3505609,33180,9238,2542,0,11780,14081,83.65883104893118,27.84207353827607,7.661241711874624
64,BARUERI,3505708,276982,98537,28106,0,126643,141795,89.31415071053281,35.57523593590919,10.147229783884873
65,BASTOS,3505807,20953,9713,3061,0,12774,12460,102.52006420545747,46.35613038705675,14.608886555624492
66,BATATAIS,3505906,62980,25403,8192,0,33595,37663,89.1989485702148,40.33502699269609,13.007303906001905
67,BAURU,3506003,379297,166082,59727,0,225809,248114,91.01018080398526,43.786795044516566,15.7467630906651
68,BEBEDOURO,3506102,77555,32147,12349,0,44496,50642,87.86382844279453,41.450583456901555,15.922893430468699
69,BENTO DE ABREU,3506201,3005,1076,353,0,1429,1617,88.37353123067409,35.80698835274542,11.747088186356073
70,BERNARDINO DE CAMPOS,3506300,11158,5028,2025,0,7053,7079,99.63271648537929,45.061839039254345,18.148413694210433
71,BERTIOGA,3506359,64723,20768,5792,0,26560,31148,85.27032233209195,32.087511394712855,8.948905335043184
72,BILAC,3506409,8117,3771,1457,0,5228,5378,97.21085905541094,46.458051004065545,17.94998152026611
73,BIRIGUI,3506508,124883,42815,15259,0,58074,70831,81.98952436080246,34.28408990815403,12.218636643898689
74,BIRITIBA MIRIM,3506607,32936,10759,3216,0,13975,15815,88.36547581410053,32.66638328880253,9.764391547243138
75,BOA ESPERANÇA DO SUL,3506706,15018,5672,1676,0,7348,7455,98.56472166331322,37.76801171927021,11.159941403648954
76,BOCAINA,3506805,12452,4748,1478,0,6226,6276,99.20331421287443,38.130420815933185,11.869579184066817
77,BOFETE,3506904,11921,3724,1476,0,5200,6677,77.87928710498727,31.23899001761597,12.381511618152839
78,BOITUVA,3507001,62170,17571,6035,0,23606,29690,79.50825193667902,28.2628277304166,9.707254302718352
79,BOM JESUS DOS PERDÕES,3507100,25985,8018,2410,0,10428,12116,86.06800924397491,30.856263228785842,9.274581489320761
80,BOM SUCESSO DE ITARARÉ,3507159,3984,1136,372,0,1508,1770,85.19774011299435,28.514056224899598,9.33734939759036
81,BORÁ,3507209,838,514,167,0,681,893,76.25979843225083,61.336515513126486,19.928400954653938
82,BORACÉIA,3507308,4868,1939,713,0,2652,2798,94.7819871336669,39.83155299917831,14.646672144617911
83,BORBOREMA,3507407,16164,6895,2244,0,9139,10172,89.84467164766025,42.65652066320218,13.882702301410543
