,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,11326,6703,0,18029,20599,87.52366619738822,32.25769701802854,19.090883198997467
1,ADOLFO,3500204,3554,1307,676,0,1983,2137,92.79363593823116,36.77546426561621,19.020821609454135
2,AGUAÍ,3500303,36648,7772,3924,0,11696,13344,87.64988009592327,21.20716000873172,10.707269155206287
3,ÁGUAS DA PRATA,3500402,8221,2676,1284,0,3960,4592,86.23693379790942,32.55078457608563,15.618537890767549
4,ÁGUAS DE LINDÓIA,3500501,18808,5246,2689,0,7935,9869,80.4032830073969,27.89238621863037,14.297107613781371
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1445,860,0,2305,3169,72.73587882612811,23.65362579800295,14.077590440333934
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1625,929,0,2554,2613,97.74205893608878,46.15166145981255,26.384549843794375
7,AGUDOS,3500709,37401,9092,5621,0,14713,17658,83.32200702231283,24.309510440897302,15.029009919520869
8,ALAMBARI,3500758,6129,1478,740,0,2218,2375,93.38947368421053,24.114863762440855,12.073747756567139
9,ALFREDO MARCONDES,3500808,4184,1429,940,0,2369,2567,92.28671601090768,34.15391969407266,22.466539196940726
10,ALTAIR,3500907,4186,941,486,0,1427,1550,92.06451612903226,22.479694218824655,11.610129001433348
11,ALTINÓPOLIS,3501004,16203,4450,2495,0,6945,8048,86.29473161033798,27.46404986730852,15.398383015490957
12,ALTO ALEGRE,3501103,4088,1259,746,0,2005,2374,84.45661331086774,30.797455968688848,18.24853228962818
13,ALUMÍNIO,3501152,18767,3373,1738,0,5111,5906,86.53911276667795,17.9730377790803,9.260936750679384
14,ÁLVARES FLORENCE,3501202,3647,1270,740,0,2010,2668,75.33733133433283,34.82314230874691,20.290649849191116
15,ÁLVARES MACHADO,3501301,24998,6240,3249,0,9489,10987,86.3657049240011,24.961996959756778,12.997039763181053
