,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,2125,740,0,2865,2805,102.1390374331551,6.052234342513742,2.1076016063341974
1,ADOLFO,3500204,3554,191,69,0,260,311,83.60128617363344,5.374226223972988,1.9414743950478333
2,AGUAÍ,3500303,36648,887,256,0,1143,1678,68.11680572109654,2.420323073564724,0.6985374372407771
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,584,69.0068493150685,4.135749908770222,0.7663301301544824
4,ÁGUAS DE LINDÓIA,3500501,18808,683,152,0,835,1198,69.69949916527545,3.63143343258188,0.8081667375584858
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,236,51,0,287,390,73.58974358974359,3.863152725486987,0.8348338516942216
6,ÁGUAS DE SÃO PEDRO,3500600,3521,298,71,0,369,454,81.27753303964758,8.463504686168703,2.0164725930133485
7,AGUDOS,3500709,37401,2118,776,0,2894,4230,68.4160756501182,5.662950188497634,2.074810833934922
8,ALAMBARI,3500758,6129,166,34,0,200,274,72.99270072992701,2.70843530755425,0.5547397617882199
9,ALFREDO MARCONDES,3500808,4184,268,56,0,324,406,79.80295566502463,6.405353728489484,1.338432122370937
10,ALTAIR,3500907,4186,177,54,0,231,270,85.55555555555556,4.228380315336837,1.2900143334925944
11,ALTINÓPOLIS,3501004,16203,718,250,0,968,1266,76.4612954186414,4.431278158365735,1.5429241498487936
12,ALTO ALEGRE,3501103,4088,167,49,0,216,380,56.84210526315789,4.085127201565557,1.1986301369863013
13,ALUMÍNIO,3501152,18767,407,122,0,529,662,79.90936555891238,2.168700378323653,0.6500772632812916
14,ÁLVARES FLORENCE,3501202,3647,160,45,0,205,314,65.28662420382165,4.387167534960241,1.2338908692075679
15,ÁLVARES MACHADO,3501301,24998,880,188,0,1068,1401,76.23126338329764,3.520281622529802,0.752060164813185
16,ÁLVARO DE CARVALHO,3501400,5274,107,34,0,141,177,79.66101694915254,2.0288206295032234,0.6446719757299962
17,ALVINLÂNDIA,3501509,3237,121,34,0,155,150,103.33333333333334,3.738029039233858,1.050355267222737
