,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,CAJATI,3509254.0,28494.0,0.0,1.0,0.0,0.9827793834296725,0.0,1.0,2021-02-21,0.19444444444444442,0.0,0.2215909090909091,0.25,0.48414583042324344,0.5,0.0
1,CAJATI,3509254.0,28494.0,7.766387076731801e-05,0.013849237684504648,0.0,0.0052986512524084775,7.766387076732495e-05,0.013849237684504646,2021-02-22,0.1111111111111111,0.0,0.2215909090909091,0.25,0.3986590305908647,0.1428571428571428,0.0
2,CAJATI,3509254.0,28494.0,0.00023299161230195403,0.014031464496142867,0.0,0.005599710982658962,0.00023299161230196097,0.014031464496142865,2021-02-23,0.1388888888888889,0.0,0.20454545454545456,0.25,0.45565023047911724,0.2142857142857144,0.0
3,CAJATI,3509254.0,28494.0,0.001009630319975148,0.007775010629897346,0.0,0.0,0.001009630319975141,0.007775010629897343,2021-02-24,0.1388888888888889,0.0,0.17045454545454544,0.12499999999999994,0.3986590305908647,0.8571428571428572,0.0
4,CAJATI,3509254.0,28494.0,0.002096924510717614,0.007775010629897346,0.0,0.0008429672447013495,0.002096924510717621,0.007775010629897343,2021-02-25,0.19444444444444442,0.3333333333333333,0.1875,0.25,0.25618103087023325,0.2142857142857144,0.0
5,CAJATI,3509254.0,28494.0,0.004349176762969864,0.007896495170989492,0.0,0.002709537572254339,0.004349176762969864,0.00789649517098949,2021-02-26,0.16666666666666666,0.0,0.20454545454545456,0.12499999999999994,0.3416678307026122,0.1428571428571428,0.0
6,CAJATI,3509254.0,28494.0,0.004349176762969864,0.007896495170989492,0.0,0.002709537572254339,0.004349176762969864,0.00789649517098949,2021-02-27,0.08333333333333333,0.0,0.17045454545454544,0.12499999999999994,0.3701634306467384,0.28571428571428603,0.0
7,CAJATI,3509254.0,28494.0,0.004349176762969864,0.007896495170989492,0.0,0.002709537572254339,0.004349176762969864,0.00789649517098949,2021-02-28,0.1388888888888889,0.0,0.1590909090909091,0.12499999999999994,0.3986590305908647,0.6428571428571428,0.0
8,CAJATI,3509254.0,28494.0,0.006523765144454796,0.007896495170989492,0.0,0.004395472061657038,0.00652376514445481,0.00789649517098949,2021-03-01,0.25,0.0,0.1875,0.12499999999999994,0.3986590305908647,0.07142857142857162,0.0
9,CAJATI,3509254.0,28494.0,0.009086672879776325,0.010022474640102048,0.0,0.008489884393063585,0.009086672879776332,0.010022474640102046,2021-03-02,0.25,0.0,0.21022727272727273,0.12499999999999994,0.3986590305908647,0.28571428571428603,0.0
10,CAJATI,3509254.0,28494.0,0.021357564461012737,0.012269938650306749,0.0,0.020231213872832374,0.021357564461012737,0.012269938650306749,2021-03-03,0.2222222222222222,0.0,0.22727272727272727,0.12499999999999994,0.3701634306467384,0.0,0.0
11,CAJATI,3509254.0,28494.0,0.0228331780055918,0.012269938650306749,0.0,0.021375240847784208,0.0228331780055918,0.012269938650306749,2021-03-04,0.25,0.0,0.23863636363636362,0.0,0.3701634306467384,0.2142857142857144,0.0
12,CAJATI,3509254.0,28494.0,0.031220876048462257,0.013363299520136063,0.0,0.028961946050096346,0.03122087604846227,0.013363299520136061,2021-03-05,0.3055555555555555,0.0,0.26704545454545453,0.0,0.28467663081435957,0.1428571428571428,0.0
13,CAJATI,3509254.0,28494.0,0.034560422491456966,0.013363299520136063,0.0,0.03155105973025048,0.03456042249145698,0.013363299520136061,2021-03-06,0.19444444444444442,0.6666666666666666,0.2897727272727273,0.25,0.28467663081435957,0.3571428571428572,0.0
14,CAJATI,3509254.0,28494.0,0.03603603603603603,0.013363299520136063,0.0,0.03269508670520231,0.03603603603603606,0.013363299520136061,2021-03-07,0.1388888888888889,0.0,0.2897727272727273,0.25,0.3701634306467384,0.785714285714286,0.0
15,CAJATI,3509254.0,28494.0,0.038055296675986325,0.014699629472149669,0.0,0.035585260115606934,0.03805529667598634,0.014699629472149667,2021-03-08,0.3333333333333333,0.0,0.30681818181818177,0.25,0.3701634306467384,0.28571428571428603,0.0
16,CAJATI,3509254.0,28494.0,0.047918608263435844,0.015792990341978983,0.0,0.04431599229287091,0.04791860826343586,0.015792990341978983,2021-03-09,0.19444444444444442,0.0,0.2954545454545454,0.25,0.45565023047911724,0.28571428571428603,0.0
17,CAJATI,3509254.0,28494.0,0.0501708605156881,0.017676000728907248,0.0,0.04792870905587669,0.050170860515688115,0.017676000728907244,2021-03-10,0.38888888888888884,0.3333333333333333,0.32954545454545453,0.37499999999999994,0.48414583042324344,0.28571428571428603,0.0
18,CAJATI,3509254.0,28494.0,0.050714507611059334,0.020409402903480534,0.0,0.0510597302504817,0.05071450761105936,0.02040940290348053,2021-03-11,0.25,0.0,0.32954545454545453,0.37499999999999994,0.5697723145690738,0.2142857142857144,0.0
19,CAJATI,3509254.0,28494.0,0.051957129543336436,0.021684990584948067,0.0,0.053287572254335266,0.05195712954333648,0.021684990584948063,2021-03-12,0.3611111111111111,0.0,0.3409090909090909,0.37499999999999994,0.6067886576337478,0.28571428571428603,0.0
20,CAJATI,3509254.0,28494.0,0.051957129543336436,0.021684990584948067,0.0,0.053287572254335266,0.05195712954333648,0.021684990584948063,2021-03-13,0.2777777777777778,0.0,0.3579545454545454,0.12499999999999994,0.5697723145690738,0.3571428571428572,0.0
21,CAJATI,3509254.0,28494.0,0.051957129543336436,0.021684990584948067,0.0,0.053287572254335266,0.05195712954333648,0.021684990584948063,2021-03-14,0.2222222222222222,0.3333333333333333,0.375,0.25,0.746472971085347,0.7142857142857144,0.0
22,CAJATI,3509254.0,28494.0,0.0559179869524697,0.02302132053696167,0.0,0.05768304431599229,0.0559179869524697,0.02302132053696167,2021-03-15,0.3055555555555555,0.3333333333333333,0.3693181818181818,0.37499999999999994,0.6267635144573266,0.3571428571428572,0.0
23,CAJATI,3509254.0,28494.0,0.05949052500776639,0.02314280507805382,0.0,0.060573217726396913,0.0594905250077664,0.023142805078053816,2021-03-16,0.05555555555555555,0.0,0.3409090909090909,0.37499999999999994,0.5982679145132003,0.3571428571428572,0.0
24,CAJATI,3509254.0,28494.0,0.06073314694004349,0.023264289619145964,0.0,0.06165703275529866,0.0607331469400435,0.023264289619145957,2021-03-17,0.3055555555555555,0.0,0.3238636363636363,0.25,0.5697723145690738,0.4285714285714288,0.0
25,CAJATI,3509254.0,28494.0,0.06477166821994408,0.023446516430784183,0.0,0.06496868978805395,0.0647716682199441,0.02344651643078418,2021-03-18,0.3333333333333333,0.0,0.3409090909090909,0.25,0.7977371141220841,0.2142857142857144,0.0
26,CAJATI,3509254.0,28494.0,0.07921714818266543,0.02435765048897528,0.0,0.07707129094412332,0.07921714818266544,0.024357650488975275,2021-03-19,0.2777777777777778,0.0,0.3238636363636363,0.25,0.8548679983237883,0.2142857142857144,0.0
27,CAJATI,3509254.0,28494.0,0.07921714818266543,0.02435765048897528,0.0,0.07707129094412332,0.07921714818266544,0.024357650488975275,2021-03-20,0.05555555555555555,0.0,0.2784090909090909,0.25,0.8833635982679144,0.5,0.0
28,CAJATI,3509254.0,28494.0,0.07921714818266543,0.0,0.0,0.052926300578034685,0.07921714818266544,0.0,2021-03-21,0.2222222222222222,0.6666666666666666,0.2784090909090909,0.37499999999999994,0.8833635982679144,0.8571428571428572,0.0
29,CAJATI,3509254.0,28494.0,0.08884746815781297,0.0,0.0,0.06039258188824663,0.088847468157813,0.0,2021-03-22,0.3611111111111111,0.0,0.2897727272727273,0.25,0.8861572845369465,0.3571428571428572,0.0
30,CAJATI,3509254.0,28494.0,0.09319664492078283,0.026301403146449614,0.0,0.08983622350674374,0.09319664492078286,0.02630140314644961,2021-03-23,0.3055555555555555,0.0,0.3409090909090909,0.25,0.9688503981002934,0.3571428571428572,0.0
31,CAJATI,3509254.0,28494.0,0.09762348555452002,0.026422887687541762,0.0,0.09338872832369942,0.09762348555452005,0.02642288768754176,2021-03-24,0.3333333333333333,0.3333333333333333,0.34659090909090906,0.37499999999999994,0.9973459980444195,0.3571428571428572,0.0
32,CAJATI,3509254.0,28494.0,0.09762348555452002,0.026422887687541762,0.0,0.09338872832369942,0.09762348555452005,0.02642288768754176,2021-03-25,0.4444444444444444,0.0,0.3693181818181818,0.37499999999999994,0.9403547981561671,0.3571428571428572,0.0
33,CAJATI,3509254.0,28494.0,0.10236098167132648,0.03407641377634696,0.0,0.10464836223506745,0.10236098167132651,0.03407641377634696,2021-03-26,0.2777777777777778,0.0,0.3693181818181818,0.37499999999999994,0.8833635982679144,0.3571428571428572,0.0
34,CAJATI,3509254.0,28494.0,0.10236098167132648,0.03407641377634696,0.0,0.10464836223506745,0.10236098167132651,0.03407641377634696,2021-03-27,0.25,0.0,0.4090909090909091,0.37499999999999994,0.8833635982679144,0.5714285714285716,0.0
35,CAJATI,3509254.0,28494.0,0.10305995650823235,0.035352001457814496,0.0,0.10645472061657034,0.10305995650823241,0.03535200145781449,2021-03-28,0.1111111111111111,0.3333333333333333,0.3863636363636363,0.25,0.7407459142338317,1.0,0.0
36,CAJATI,3509254.0,28494.0,0.12799005902454177,0.036992042762558464,0.0,0.12740847784200388,0.1279900590245418,0.03699204276255846,2021-03-29,0.41666666666666663,0.3333333333333333,0.3977272727272727,0.37499999999999994,0.8262327140662102,0.5,0.0
37,CAJATI,3509254.0,28494.0,0.1313296054675365,0.04148697078296787,0.0,0.13445327552986513,0.13132960546753653,0.04148697078296787,2021-03-30,0.38888888888888884,0.3333333333333333,0.41477272727272724,0.5,0.8833635982679144,0.4285714285714288,0.0
38,CAJATI,3509254.0,28494.0,0.13777570674122397,0.04239810484115896,0.0,0.1403540462427746,0.137775706741224,0.042398104841158954,2021-03-31,0.08333333333333333,0.0,0.3636363636363636,0.37499999999999994,0.8548679983237883,0.3571428571428572,0.0
39,CAJATI,3509254.0,28494.0,0.14095992544268407,0.04288404300552755,0.0,0.1433044315992293,0.1409599254426841,0.04288404300552754,2021-04-01,0.19444444444444442,0.0,0.3125,0.37499999999999994,0.8833635982679144,0.28571428571428603,0.0
40,CAJATI,3509254.0,28494.0,0.14095992544268407,0.04288404300552755,0.0,0.1433044315992293,0.1409599254426841,0.04288404300552754,2021-04-02,0.2222222222222222,0.0,0.3011363636363636,0.37499999999999994,0.911859198212041,0.4285714285714288,0.0
41,CAJATI,3509254.0,28494.0,0.14127058092575334,0.04288404300552755,0.0,0.14354527938342965,0.1412705809257534,0.04288404300552754,2021-04-03,0.19444444444444442,0.0,0.2897727272727273,0.37499999999999994,0.9403547981561671,0.5714285714285716,0.0
42,CAJATI,3509254.0,28494.0,0.14127058092575334,0.04288404300552755,0.0,0.14354527938342965,0.1412705809257534,0.04288404300552754,2021-04-04,0.05555555555555555,0.0,0.2784090909090909,0.25,0.8833635982679144,0.9285714285714288,0.0
43,CAJATI,3509254.0,28494.0,0.14259086672879775,0.04476705339245581,0.0,0.1464354527938343,0.14259086672879778,0.044767053392455805,2021-04-05,0.16666666666666666,0.0,0.22727272727272727,0.12499999999999994,0.8833635982679144,0.4285714285714288,0.0
