,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,SALTINHO,3545159.0,8393.0,0.0,0.049301561216105176,0.0,0.0,0.0,0.04109589041095891,2021-02-21,0.0,0.0,0.13043478260869565,0.0,0.0,0.6494845360824741,0.0
1,SALTINHO,3545159.0,8393.0,0.0,0.2678718159408381,0.0,0.049059387679822944,0.0,0.2232876712328767,2021-02-22,0.07142857142857142,0.0,0.06521739130434781,0.0,0.06637649619151254,0.010309278350514983,0.0
2,SALTINHO,3545159.0,8393.0,0.0,0.2686935086277732,0.0,0.04924382146809296,0.0,0.22397260273972602,2021-02-23,0.07142857142857142,0.0,0.08695652173913046,0.0,0.03454842219804144,0.10309278350515427,0.0
3,SALTINHO,3545159.0,8393.0,0.0,0.6335250616269514,0.0,0.1311324234599779,0.0,0.5280821917808219,2021-02-24,0.07142857142857142,0.0,0.10869565217391305,0.0,0.16675734494015249,0.6494845360824741,0.0
4,SALTINHO,3545159.0,8393.0,0.0,0.6442070665571076,0.0,0.13353006270748802,0.0,0.536986301369863,2021-02-25,0.14285714285714285,0.0,0.06521739130434781,0.0,0.14798694232861798,0.08247422680412342,0.0
5,SALTINHO,3545159.0,8393.0,0.0,0.7584223500410846,0.0,0.15916635927701955,0.0,0.6321917808219177,2021-02-26,0.0,0.0,0.0,0.0,0.18770402611534265,0.061855670103092564,0.0
6,SALTINHO,3545159.0,8393.0,0.0,0.7584223500410846,0.0,0.15916635927701955,0.0,0.6321917808219177,2021-02-27,0.14285714285714285,0.0,0.043478260869565216,0.0,0.11126224156692044,0.3092783505154637,0.0
7,SALTINHO,3545159.0,8393.0,0.0,0.7584223500410846,0.0,0.15916635927701955,0.0,0.6321917808219177,2021-02-28,0.14285714285714285,0.0,0.08695652173913046,0.0,0.31284004352557115,0.7628865979381447,0.0
8,SALTINHO,3545159.0,8393.0,0.024117354549975142,0.8356614626129827,0.0,0.19439321283659167,0.024117354549975135,0.6965753424657534,2021-03-01,0.14285714285714285,0.5,0.10869565217391305,0.1999999999999999,0.30032644178454837,0.061855670103092564,0.0
9,SALTINHO,3545159.0,8393.0,0.024117354549975142,0.049301561216105176,0.0,0.017890077462191067,0.024117354549975135,0.04109589041095891,2021-03-02,0.14285714285714285,0.0,0.13043478260869565,0.1999999999999999,0.41648531011969525,0.1546391752577314,0.0
