,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,COLÔMBIA,3512100.0,6216.0,0.0,0.030155642023346304,0.0,0.0,0.0,0.02609427609427608,2021-02-21,0.0,0.0,0.14583333333333334,0.0,0.2051476154428462,0.6590909090909092,0.0
1,COLÔMBIA,3512100.0,6216.0,0.0056856187290969945,0.15856031128404668,0.0,0.035929587653725586,0.005685618729096981,0.13720538720538716,2021-02-22,0.09090909090909091,0.0,0.12500000000000003,0.0,0.1672975018925058,0.31818181818181834,0.0
2,COLÔMBIA,3512100.0,6216.0,0.01638795986622074,0.16342412451361868,0.0,0.04485170002411383,0.016387959866220728,0.14141414141414133,2021-02-23,0.09090909090909091,0.0,0.14583333333333334,0.0,0.0268735806207423,0.22727272727272751,0.0
3,COLÔMBIA,3512100.0,6216.0,0.023076923076923078,0.19649805447470817,0.0,0.05787316132143719,0.023076923076923092,0.17003367003366998,2021-02-24,0.09090909090909091,0.0,0.14583333333333334,0.0,0.2789553368660105,0.545454545454545,0.0
4,COLÔMBIA,3512100.0,6216.0,0.023076923076923078,0.19649805447470817,0.0,0.05787316132143719,0.023076923076923092,0.17003367003366998,2021-02-25,0.0,0.0,0.08333333333333334,0.0,0.2789553368660105,0.2954545454545454,0.0
5,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.19649805447470817,0.0,0.05811429949360984,0.023411371237458192,0.17003367003366998,2021-02-26,0.09090909090909091,0.0,0.0625,0.0,0.0,0.22727272727272751,0.0
6,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.19649805447470817,0.0,0.05811429949360984,0.023411371237458192,0.17003367003366998,2021-02-27,0.0,0.0,0.020833333333333336,0.0,0.3277819833459499,0.4090909090909087,0.0
7,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.19649805447470817,0.0,0.05811429949360984,0.023411371237458192,0.17003367003366998,2021-02-28,0.0,0.0,0.020833333333333336,0.0,0.36336109008327044,0.8181818181818175,0.0
8,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.2188715953307393,0.0,0.0636604774535809,0.023411371237458192,0.18939393939393928,2021-03-01,0.09090909090909091,0.0,0.020833333333333336,0.0,0.25700227100681294,0.2727272727272725,0.0
9,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.10116731517509728,0.0,0.034482758620689655,0.023411371237458192,0.0875420875420875,2021-03-02,0.0,0.0,0.0,0.0,0.3255109765329296,0.4772727272727266,0.0
10,COLÔMBIA,3512100.0,6216.0,0.023411371237458192,0.10116731517509728,0.0,0.034482758620689655,0.023411371237458192,0.0875420875420875,2021-03-03,0.09090909090909091,0.0,0.0,0.0,0.43792581377744133,0.36363636363636376,0.0
11,COLÔMBIA,3512100.0,6216.0,0.027090301003344475,0.10505836575875487,0.0,0.03809983120327949,0.02709030100334449,0.09090909090909087,2021-03-04,0.09090909090909091,0.0,0.020833333333333336,0.0,0.5128690386071155,0.4090909090909087,0.0
12,COLÔMBIA,3512100.0,6216.0,0.03645484949832775,0.10700389105058367,0.0,0.045333976368459136,0.03645484949832775,0.09259259259259256,2021-03-05,0.0,0.0,0.0,0.0,0.4753974261922784,0.2954545454545454,0.0
13,COLÔMBIA,3512100.0,6216.0,0.04013377926421405,0.10700389105058367,0.0,0.04798649626235833,0.04013377926421406,0.09259259259259256,2021-03-06,0.2727272727272727,0.0,0.0625,0.0,0.6691900075700228,0.7499999999999991,0.0
14,COLÔMBIA,3512100.0,6216.0,0.04013377926421405,0.10700389105058367,0.0,0.04798649626235833,0.04013377926421406,0.09259259259259256,2021-03-07,0.18181818181818182,0.0,0.10416666666666666,0.0,0.6290688872066617,0.9090909090909087,0.0
15,COLÔMBIA,3512100.0,6216.0,0.04046822742474916,0.1254863813229572,0.0,0.052809259705811434,0.04046822742474916,0.10858585858585858,2021-03-08,0.09090909090909091,0.0,0.10416666666666666,0.0,0.6290688872066617,0.5227272727272729,0.0
16,COLÔMBIA,3512100.0,6216.0,0.04113712374581939,0.13424124513618677,0.0,0.055461779599710645,0.04113712374581939,0.11616161616161612,2021-03-09,0.0,0.0,0.10416666666666666,0.0,0.6290688872066617,0.6363636363636362,0.0
17,COLÔMBIA,3512100.0,6216.0,0.046153846153846156,0.1556420233463035,0.0,0.06438389197009887,0.04615384615384614,0.13468013468013462,2021-03-10,0.2727272727272727,0.0,0.14583333333333334,0.0,0.7774413323239968,0.5681818181818179,0.0
18,COLÔMBIA,3512100.0,6216.0,0.04849498327759197,0.18968871595330739,0.0,0.07451169520135038,0.04849498327759198,0.16414141414141406,2021-03-11,0.0,0.0,0.12500000000000003,0.0,0.8126419379258136,0.4090909090909087,0.0
19,COLÔMBIA,3512100.0,6216.0,0.05150501672240804,0.18968871595330739,0.0,0.07668193875090427,0.05150501672240802,0.16414141414141406,2021-03-12,0.2727272727272727,0.0,0.1875,0.0,0.7751703255109765,0.4772727272727266,0.0
20,COLÔMBIA,3512100.0,6216.0,0.05150501672240804,0.18968871595330739,0.0,0.07668193875090427,0.05150501672240802,0.16414141414141406,2021-03-13,0.09090909090909091,0.0,0.14583333333333334,0.0,0.8875851627554883,0.7272727272727271,0.0
21,COLÔMBIA,3512100.0,6216.0,0.05150501672240804,0.18968871595330739,0.0,0.07668193875090427,0.05150501672240802,0.16414141414141406,2021-03-14,0.0,0.0,0.10416666666666666,0.0,0.5995457986373958,0.9772727272727271,0.0
22,COLÔMBIA,3512100.0,6216.0,0.05451505016722408,0.1916342412451362,0.0,0.07933445864480347,0.05451505016722406,0.16582491582491576,2021-03-15,0.18181818181818182,0.0,0.12500000000000003,0.0,0.7089326267978802,0.4772727272727266,0.0
23,COLÔMBIA,3512100.0,6216.0,0.06220735785953177,0.20136186770428016,0.0,0.08729201832650109,0.062207357859531756,0.17424242424242417,2021-03-16,0.18181818181818182,0.0,0.16666666666666669,0.0,0.8198334595003782,0.6136363636363629,0.0
24,COLÔMBIA,3512100.0,6216.0,0.06387959866220735,0.20622568093385213,0.0,0.08970340004822765,0.06387959866220737,0.17845117845117833,2021-03-17,0.18181818181818182,0.0,0.14583333333333334,0.0,0.8198334595003782,0.4090909090909087,0.0
25,COLÔMBIA,3512100.0,6216.0,0.06387959866220735,0.20622568093385213,0.0,0.08970340004822765,0.06387959866220737,0.17845117845117833,2021-03-18,0.09090909090909091,0.0,0.16666666666666669,0.0,0.8557910673732021,0.6136363636363629,0.0
