,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,PAULÍNIA,3536505.0,112003.0,0.0,0.002572055374839246,0.0,0.0,0.0,0.002136752136752134,2021-02-21,0.5428571428571428,0.0,0.48137535816618904,0.47058823529411764,0.3249770712320392,0.515625,0.0
1,PAULÍNIA,3536505.0,112003.0,0.0008404538450763333,0.009077842499432635,0.0,0.002077939773811141,0.0008404538450763333,0.0075414781297134205,2021-02-22,0.6,0.2857142857142857,0.5071633237822348,0.47058823529411764,0.32100275145215496,0.11458333333333326,0.0
2,PAULÍNIA,3536505.0,112003.0,0.0024513237148059835,0.009229139874423179,0.0,0.0032872325929963198,0.0024513237148059697,0.00766716943187531,2021-02-23,0.29999999999999993,0.2857142857142857,0.5300859598853868,0.5294117647058825,0.37419749312136985,0.3203125,0.0
3,PAULÍNIA,3536505.0,112003.0,0.002941588457767194,0.0017399198123912549,0.0,0.0019587137212154215,0.002941588457767194,0.0014454499748617377,2021-02-24,0.5428571428571428,0.2857142857142857,0.5759312320916906,0.47058823529411764,0.4411494955671047,0.604166666666667,0.0
4,PAULÍNIA,3536505.0,112003.0,0.0029882803380492096,0.0017399198123912549,0.0,0.0019927783076713404,0.0029882803380492096,0.0014454499748617377,2021-02-25,0.5,0.0,0.5959885386819486,0.411764705882353,0.4503210027514519,0.05729166666666674,0.0
5,PAULÍNIA,3536505.0,112003.0,0.003268431619741316,0.0017399198123912549,0.0,0.0021971658264068675,0.003268431619741316,0.0014454499748617377,2021-02-26,0.5857142857142856,0.2857142857142857,0.6017191977077364,0.5294117647058825,0.4704983185570162,0.30989583333333304,0.0
6,PAULÍNIA,3536505.0,112003.0,0.003268431619741316,0.0017399198123912549,0.0,0.0021971658264068675,0.003268431619741316,0.0014454499748617377,2021-02-27,0.6857142857142857,0.2857142857142857,0.653295128939828,0.5882352941176471,0.4460409660654234,0.2864583333333335,0.0
7,PAULÍNIA,3536505.0,112003.0,0.003268431619741316,0.0017399198123912549,0.0,0.0021971658264068675,0.003268431619741316,0.0014454499748617377,2021-02-28,0.7142857142857142,0.2857142857142857,0.6876790830945557,0.7058823529411765,0.5432589422195047,0.6875,0.0
8,PAULÍNIA,3536505.0,112003.0,0.018093103609282332,0.0024964066873439743,0.0,0.013182994958441198,0.018093103609282346,0.0020739064856711885,2021-03-01,0.6857142857142857,0.14285714285714285,0.7048710601719198,0.6470588235294118,0.5560990522775906,0.05729166666666674,0.0
9,PAULÍNIA,3536505.0,112003.0,0.019400476257178875,0.08570996293214313,0.0,0.03287232592996321,0.01940047625717886,0.07120412267471092,2021-03-02,0.29999999999999993,0.14285714285714285,0.7048710601719198,0.5882352941176471,0.5949250993579944,0.375,0.0
