,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,SANTA ADÉLIA,3545605.0,15561.0,0.0,0.013270547945205479,0.0,0.0,0.0,0.011235955056179777,2021-02-21,0.4,0.0,0.5769230769230769,0.09999999999999995,0.022807707432167312,0.5365853658536586,0.0
1,SANTA ADÉLIA,3545605.0,15561.0,0.0001321353065539127,0.5055650684931506,0.0,0.11179098679098678,0.0001321353065539127,0.42805364262413925,2021-02-22,0.45,0.0,0.6153846153846153,0.09999999999999995,0.12583562721195474,0.03658536585365857,0.0
2,SANTA ADÉLIA,3545605.0,15561.0,0.0009249471458773889,0.559931506849315,0.0,0.1247086247086247,0.000924947145877375,0.474084813338166,2021-02-23,0.4,0.25,0.6282051282051281,0.19999999999999998,0.062131340935903,0.09756097560975618,0.0
3,SANTA ADÉLIA,3545605.0,15561.0,0.0010570824524313016,0.026969178082191778,0.0,0.0038850038850038876,0.0010570824524313016,0.022834360275462123,2021-02-24,0.05,0.0,0.5769230769230769,0.19999999999999998,0.11128588281557272,0.5,0.0
4,SANTA ADÉLIA,3545605.0,15561.0,0.0010570824524313016,0.026969178082191778,0.0,0.0038850038850038876,0.0010570824524313016,0.022834360275462123,2021-02-25,0.65,0.25,0.6538461538461537,0.29999999999999993,0.32835233975619404,0.048780487804878536,0.0
5,SANTA ADÉLIA,3545605.0,15561.0,0.0010570824524313016,0.026969178082191778,0.0,0.0038850038850038876,0.0010570824524313016,0.022834360275462123,2021-02-26,0.55,0.25,0.7051282051282051,0.29999999999999993,0.4463232402674011,0.048780487804878536,0.0
6,SANTA ADÉLIA,3545605.0,15561.0,0.0010570824524313016,0.026969178082191778,0.0,0.0038850038850038876,0.0010570824524313016,0.022834360275462123,2021-02-27,0.2,0.0,0.5897435897435896,0.29999999999999993,0.4750294927251284,0.21951219512195141,0.0
7,SANTA ADÉLIA,3545605.0,15561.0,0.0010570824524313016,0.026969178082191778,0.0,0.0038850038850038876,0.0010570824524313016,0.022834360275462123,2021-02-28,0.45,1.0,0.6025641025641024,0.7,0.6614235155328356,0.5853658536585367,0.0
8,SANTA ADÉLIA,3545605.0,15561.0,0.013609936575052856,0.034674657534246575,0.0,0.01486013986013987,0.013609936575052856,0.029358463211308444,2021-03-01,0.65,0.25,0.6538461538461537,0.7999999999999999,0.6209201730239875,0.048780487804878536,0.0
9,SANTA ADÉLIA,3545605.0,15561.0,0.01612050739957717,0.09803082191780821,0.0,0.031080031080031087,0.016120507399577155,0.08300108735048932,2021-03-02,0.8500000000000001,0.25,0.769230769230769,0.7999999999999999,0.5768777034998034,0.10975609756097571,0.0
