,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,CORUMBATAÍ,3512704.0,4064.0,0.0,0.043859649122807015,0.0,0.0,0.0,0.039267015706806276,2021-02-21,0.0,0.0,0.4193548387096773,0.0,0.0,0.6494845360824741,0.0
1,CORUMBATAÍ,3512704.0,4064.0,0.0,0.10818713450292397,0.0,0.017214397496087636,0.0,0.09685863874345552,2021-02-22,0.5714285714285714,1.0,0.4193548387096773,0.4999999999999998,0.06637649619151254,0.010309278350514983,0.0
2,CORUMBATAÍ,3512704.0,4064.0,0.0,0.10964912280701754,0.0,0.017605633802816892,0.0,0.09816753926701566,2021-02-23,0.2857142857142857,0.0,0.3225806451612903,0.4999999999999998,0.03454842219804144,0.10309278350515427,0.0
3,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5570175438596491,0.0,0.13732394366197184,0.0,0.4986910994764397,2021-02-24,0.0,0.0,0.2903225806451613,0.4999999999999998,0.16675734494015249,0.6494845360824741,0.0
4,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5614035087719298,0.0,0.13849765258215962,0.0,0.5026178010471203,2021-02-25,0.2857142857142857,0.0,0.3548387096774193,0.4999999999999998,0.14798694232861798,0.08247422680412342,0.0
5,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5906432748538011,0.0,0.14632237871674492,0.0,0.5287958115183246,2021-02-26,0.14285714285714285,0.0,0.3870967741935484,0.4999999999999998,0.18770402611534265,0.061855670103092564,0.0
6,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5906432748538011,0.0,0.14632237871674492,0.0,0.5287958115183246,2021-02-27,0.14285714285714285,0.0,0.3225806451612903,0.4999999999999998,0.11126224156692044,0.3092783505154637,0.0
7,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5906432748538011,0.0,0.14632237871674492,0.0,0.5287958115183246,2021-02-28,0.2857142857142857,0.0,0.3870967741935484,0.4999999999999998,0.31284004352557115,0.7628865979381447,0.0
8,CORUMBATAÍ,3512704.0,4064.0,0.0,0.5906432748538011,0.0,0.14632237871674492,0.0,0.5287958115183246,2021-03-01,0.14285714285714285,0.0,0.2903225806451613,0.0,0.30032644178454837,0.061855670103092564,0.0
9,CORUMBATAÍ,3512704.0,4064.0,0.0,0.06140350877192982,0.0,0.004694835680751172,0.0,0.0549738219895288,2021-03-02,0.14285714285714285,0.0,0.25806451612903225,0.0,0.41648531011969525,0.1546391752577314,0.0
10,CORUMBATAÍ,3512704.0,4064.0,0.007683863885839734,0.09649122807017543,0.0,0.019561815336463215,0.007683863885839734,0.0863874345549738,2021-03-03,0.42857142857142855,0.0,0.3548387096774193,0.0,0.5160500544069642,0.10309278350515427,0.0
11,CORUMBATAÍ,3512704.0,4064.0,0.007683863885839734,0.09649122807017543,0.0,0.019561815336463215,0.007683863885839734,0.0863874345549738,2021-03-04,0.42857142857142855,1.0,0.3870967741935484,0.4999999999999998,0.5495103373231771,0.11340206185567059,0.0
12,CORUMBATAÍ,3512704.0,4064.0,0.03293084522502744,0.09649122807017543,0.0,0.03755868544600939,0.032930845225027455,0.0863874345549738,2021-03-05,0.2857142857142857,0.0,0.4193548387096773,0.4999999999999998,0.6014689880304682,0.08247422680412342,0.0
13,CORUMBATAÍ,3512704.0,4064.0,0.040065861690450066,0.1111111111111111,0.0,0.046557120500782465,0.040065861690450066,0.0994764397905759,2021-03-06,0.14285714285714285,1.0,0.4193548387096773,1.0,0.6849836779107727,0.556701030927834,0.0
14,CORUMBATAÍ,3512704.0,4064.0,0.040065861690450066,0.1111111111111111,0.0,0.046557120500782465,0.040065861690450066,0.0994764397905759,2021-03-07,0.5714285714285714,0.0,0.48387096774193544,1.0,0.6079978237214365,0.9690721649484533,0.0
15,CORUMBATAÍ,3512704.0,4064.0,0.040065861690450066,0.1111111111111111,0.0,0.046557120500782465,0.040065861690450066,0.0994764397905759,2021-03-08,0.42857142857142855,0.0,0.5483870967741935,1.0,0.643634385201306,0.257731958762887,0.0
16,CORUMBATAÍ,3512704.0,4064.0,0.040065861690450066,0.1111111111111111,0.0,0.046557120500782465,0.040065861690450066,0.0994764397905759,2021-03-09,0.0,0.0,0.5161290322580645,1.0,0.7151795429815015,0.31958762886597913,0.0
17,CORUMBATAÍ,3512704.0,4064.0,0.040065861690450066,0.1111111111111111,0.0,0.046557120500782465,0.040065861690450066,0.0994764397905759,2021-03-10,0.2857142857142857,0.0,0.48387096774193544,1.0,0.702665941240479,0.31958762886597913,0.0
