,cod_ibge,data,ocupacao_leitos
49147,3517000,2020-10-08,"67,53"
52615,3517000,2020-10-09,"68,26"
53363,3517000,2020-10-10,"68,28"
40851,3517000,2020-10-11,"63,04"
40715,3517000,2020-10-12,"64,19"
44523,3517000,2020-10-13,"61,90"
42551,3517000,2020-10-14,"59,03"
38879,3517000,2020-10-15,"60,09"
39151,3517000,2020-10-16,"56,19"
52275,3517000,2020-10-17,"57,14"
52071,3517000,2020-10-18,"52,14"
53499,3517000,2020-10-19,"49,78"
54995,3517000,2020-10-20,"54,87"
46495,3517000,2020-10-21,"53,30"
47379,3517000,2020-10-22,"53,10"
45883,3517000,2020-10-23,"53,10"
50031,3517000,2020-10-24,"58,33"
48195,3517000,2020-10-25,"52,54"
48331,3517000,2020-10-26,"50,00"
45815,3517000,2020-10-27,"53,54"
47447,3517000,2020-10-28,"50,22"
54315,3517000,2020-10-29,"49,11"
51663,3517000,2020-10-30,"50,44"
52751,3517000,2020-10-31,"52,65"
38199,3517000,2020-11-01,"47,48"
42347,3517000,2020-11-02,"41,74"
40647,3517000,2020-11-03,"42,42"
41395,3517000,2020-11-04,"45,13"
46087,3517000,2020-11-05,"46,88"
41327,3517000,2020-11-06,"50,23"
37859,3517000,2020-11-07,"49,10"
53227,3517000,2020-11-08,"46,22"
47107,3517000,2020-11-09,"47,11"
48399,3517000,2020-11-10,"47,30"
49691,3517000,2020-11-11,"47,95"
47039,3517000,2020-11-12,"47,03"
51391,3517000,2020-11-13,"42,47"
37655,3517000,2020-11-14,"45,37"
43027,3517000,2020-11-15,"42,47"
40511,3517000,2020-11-16,"42,92"
38335,3517000,2020-11-17,"42,79"
50167,3517000,2020-11-18,"43,18"
39627,3517000,2020-11-19,"44,13"
39559,3517000,2020-11-20,"49,07"
44251,3517000,2020-11-21,"47,20"
37111,3517000,2020-11-22,"49,51"
38743,3517000,2020-11-23,"50,00"
52139,3517000,2020-11-24,"54,15"
55199,3517000,2020-11-25,"56,19"
54791,3517000,2020-11-26,"56,46"
