,cod_ibge,data,ocupacao_leitos
159902,3511607,2020-10-08,"47,03"
159182,3511607,2020-10-09,"47,58"
159518,3511607,2020-10-10,"48,03"
158846,3511607,2020-10-11,"45,65"
158462,3511607,2020-10-12,"48,93"
160526,3511607,2020-10-13,"50,22"
159422,3511607,2020-10-14,"54,78"
160670,3511607,2020-10-15,"48,26"
159758,3511607,2020-10-16,"51,30"
158702,3511607,2020-10-17,"48,03"
160046,3511607,2020-10-18,"42,17"
159614,3511607,2020-10-19,"44,59"
159854,3511607,2020-10-20,"45,45"
160766,3511607,2020-10-21,"46,09"
158990,3511607,2020-10-22,"43,04"
160478,3511607,2020-10-23,"45,81"
158030,3511607,2020-10-24,"42,92"
160238,3511607,2020-10-25,"40,09"
160430,3511607,2020-10-26,"40,34"
159998,3511607,2020-10-27,"44,05"
159038,3511607,2020-10-28,"47,62"
158558,3511607,2020-10-29,"46,55"
158222,3511607,2020-10-30,"46,02"
159086,3511607,2020-10-31,"44,20"
159806,3511607,2020-11-01,"47,32"
158270,3511607,2020-11-02,"46,76"
159278,3511607,2020-11-03,"43,52"
158894,3511607,2020-11-04,"44,65"
158510,3511607,2020-11-05,"45,75"
166094,3511607,2020-11-06,"47,42"
168110,3511607,2020-11-07,"52,36"
168302,3511607,2020-11-08,"50,00"
168494,3511607,2020-11-09,"53,30"
168686,3511607,2020-11-10,"52,36"
168974,3511607,2020-11-11,"51,15"
169166,3511607,2020-11-12,"49,77"
166862,3511607,2020-11-13,"50,70"
167102,3511607,2020-11-14,"48,61"
167294,3511607,2020-11-15,"42,40"
167438,3511607,2020-11-16,"49,55"
167630,3511607,2020-11-17,"52,51"
169262,3511607,2020-11-18,"55,25"
170654,3511607,2020-11-19,"50,68"
170990,3511607,2020-11-20,"50,00"
171326,3511607,2020-11-21,"54,05"
171422,3511607,2020-11-22,"58,37"
169406,3511607,2020-11-23,"59,05"
169646,3511607,2020-11-24,"61,06"
169982,3511607,2020-11-25,"65,33"
170318,3511607,2020-11-26,"63,04"
170558,3511607,2020-11-27,"64,81"
170462,3511607,2020-11-28,"66,95"
171470,3511607,2020-11-29,"59,92"
162302,3511607,2020-11-30,"60,78"
162590,3511607,2020-12-01,"60,34"
162926,3511607,2020-12-02,"61,64"
163070,3511607,2020-12-03,"61,11"
163262,3511607,2020-12-04,"59,57"
163454,3511607,2020-12-05,"62,73"
162158,3511607,2020-12-06,"61,19"
161006,3511607,2020-12-07,"65,92"
161246,3511607,2020-12-08,"61,88"
161486,3511607,2020-12-09,"64,26"
161630,3511607,2020-12-10,"67,63"
161822,3511607,2020-12-11,"68,16"
162014,3511607,2020-12-12,"67,50"
163694,3511607,2020-12-13,"67,61"
165278,3511607,2020-12-14,"71,55"
165518,3511607,2020-12-15,"72,08"
165758,3511607,2020-12-16,"69,29"
165998,3511607,2020-12-17,"72,38"
166286,3511607,2020-12-18,"70,42"
163790,3511607,2020-12-19,"72,88"
164078,3511607,2020-12-20,"71,01"
164222,3511607,2020-12-21,"69,17"
164414,3511607,2020-12-22,"72,50"
164654,3511607,2020-12-23,"71,54"
164798,3511607,2020-12-24,"68,29"
169310,3511607,2020-12-25,"72,36"
164510,3511607,2020-12-26,"69,11"
163742,3511607,2020-12-27,"66,27"
160862,3511607,2020-12-28,"68,15"
165566,3511607,2020-12-29,"72,20"
163646,3511607,2020-12-30,"67,86"
161150,3511607,2020-12-31,"71,15"
163502,3511607,2021-01-01,"69,88"
163550,3511607,2021-01-02,"72,69"
163598,3511607,2021-01-03,"74,09"
170270,3511607,2021-01-04,"75,81"
169886,3511607,2021-01-05,"74,30"
167726,3511607,2021-01-06,"77,46"
166910,3511607,2021-01-07,"78,57"
167918,3511607,2021-01-08,"70,04"
168782,3511607,2021-01-09,"68,38"
161438,3511607,2021-01-10,"70,57"
168590,3511607,2021-01-11,"71,68"
166670,3511607,2021-01-12,"77,90"
167678,3511607,2021-01-13,"76,79"
169502,3511607,2021-01-14,"77,19"
170942,3511607,2021-01-15,"76,22"
162782,3511607,2021-01-16,"77,82"
161102,3511607,2021-01-17,"74,92"
165326,3511607,2021-01-18,"76,77"
165086,3511607,2021-01-19,"78,82"
164270,3511607,2021-01-20,"77,59"
164846,3511607,2021-01-21,"76,53"
164318,3511607,2021-01-22,"74,59"
163886,3511607,2021-01-23,"72,85"
165038,3511607,2021-01-24,"72,88"
165902,3511607,2021-01-25,"74,03"
166382,3511607,2021-01-26,"74,60"
165374,3511607,2021-01-27,"69,75"
165134,3511607,2021-01-28,"68,24"
161870,3511607,2021-01-29,"71,29"
161534,3511607,2021-01-30,"69,81"
161294,3511607,2021-01-31,"66,98"
160910,3511607,2021-02-01,"67,90"
163310,3511607,2021-02-02,"70,44"
162974,3511607,2021-02-03,"72,50"
162638,3511607,2021-02-04,"70,06"
162350,3511607,2021-02-05,"69,04"
171086,3511607,2021-02-06,"70,68"
170030,3511607,2021-02-07,"67,90"
170366,3511607,2021-02-08,"64,91"
169694,3511607,2021-02-09,"68,15"
171230,3511607,2021-02-10,"67,69"
170894,3511607,2021-02-11,"70,15"
167342,3511607,2021-02-12,"68,85"
167150,3511607,2021-02-13,"70,94"
166718,3511607,2021-02-14,"70,31"
167822,3511607,2021-02-15,"72,50"
168878,3511607,2021-02-16,"70,82"
169214,3511607,2021-02-17,"71,88"
168206,3511607,2021-02-18,"72,05"
160814,3511607,2021-02-19,"72,45"
168014,3511607,2021-02-20,"68,94"
168350,3511607,2021-02-21,"70,94"
168734,3511607,2021-02-22,"69,16"
169022,3511607,2021-02-23,"75,00"
166574,3511607,2021-02-24,"76,88"
166766,3511607,2021-02-25,"79,26"
167198,3511607,2021-02-26,"76,54"
167486,3511607,2021-02-27,"79,38"
170750,3511607,2021-02-28,"77,13"
171374,3511607,2021-03-01,"81,57"
169838,3511607,2021-03-02,"80,12"
170510,3511607,2021-03-03,"80,91"
169934,3511607,2021-03-04,"85,03"
170702,3511607,2021-03-05,"82,58"
162398,3511607,2021-03-06,"85,80"
162686,3511607,2021-03-07,"86,61"
163118,3511607,2021-03-08,"89,17"
163358,3511607,2021-03-09,"88,10"
161054,3511607,2021-03-10,"89,61"
161342,3511607,2021-03-11,"90,33"
161678,3511607,2021-03-12,"88,65"
161918,3511607,2021-03-13,"90,00"
165182,3511607,2021-03-14,"90,46"
165422,3511607,2021-03-15,"86,82"
165806,3511607,2021-03-16,"92,84"
166046,3511607,2021-03-17,"94,24"
164990,3511607,2021-03-18,"94,06"
163982,3511607,2021-03-19,"93,88"
164462,3511607,2021-03-20,"93,97"
164894,3511607,2021-03-21,"94,88"
164126,3511607,2021-03-22,"97,29"
166190,3511607,2021-03-23,"96,08"
162062,3511607,2021-03-24,"94,78"
162110,3511607,2021-03-25,"96,04"
162494,3511607,2021-03-26,"96,50"
169358,3511607,2021-03-27,"95,30"
171134,3511607,2021-03-28,"96,09"
166526,3511607,2021-03-29,"96,31"
166622,3511607,2021-03-30,"97,80"
168398,3511607,2021-03-31,"95,59"
168158,3511607,2021-04-01,"96,94"
168830,3511607,2021-04-02,"94,66"
167870,3511607,2021-04-03,"95,19"
167006,3511607,2021-04-04,"93,32"
171182,3511607,2021-04-05,"94,75"
169454,3511607,2021-04-06,"94,98"
170222,3511607,2021-04-07,"95,14"
166478,3511607,2021-04-08,"90,26"
163166,3511607,2021-04-09,"92,23"
162254,3511607,2021-04-10,"92,50"
161726,3511607,2021-04-11,"90,15"
165710,3511607,2021-04-12,"91,65"
165614,3511607,2021-04-13,"92,44"
166142,3511607,2021-04-14,"92,44"
163838,3511607,2021-04-15,"90,97"
164558,3511607,2021-04-16,"87,55"
162446,3511607,2021-04-17,"87,50"
164750,3511607,2021-04-18,"90,09"
164606,3511607,2021-04-19,"90,85"
164366,3511607,2021-04-20,"82,78"
164174,3511607,2021-04-21,"84,44"
164030,3511607,2021-04-22,"87,53"
164942,3511607,2021-04-23,"84,20"
166238,3511607,2021-04-24,"87,76"
165950,3511607,2021-04-25,"87,68"
165662,3511607,2021-04-26,"88,22"
165470,3511607,2021-04-27,"87,44"
165230,3511607,2021-04-28,"82,11"
162878,3511607,2021-04-29,"85,78"
161966,3511607,2021-04-30,"83,80"
161774,3511607,2021-05-01,"85,78"
161582,3511607,2021-05-02,"83,68"
161390,3511607,2021-05-03,"87,38"
161198,3511607,2021-05-04,"85,32"
160958,3511607,2021-05-05,"83,64"
162206,3511607,2021-05-06,"85,34"
163406,3511607,2021-05-07,"84,80"
163214,3511607,2021-05-08,"81,99"
163022,3511607,2021-05-09,"86,12"
162830,3511607,2021-05-10,"85,95"
162542,3511607,2021-05-11,"86,25"
166430,3511607,2021-05-12,"86,81"
170798,3511607,2021-05-13,"84,60"
169598,3511607,2021-05-14,"87,44"
170174,3511607,2021-05-15,"87,27"
170414,3511607,2021-05-16,"87,36"
170126,3511607,2021-05-17,"89,35"
169742,3511607,2021-05-18,"88,56"
169550,3511607,2021-05-19,"87,70"
170606,3511607,2021-05-20,"82,79"
171278,3511607,2021-05-21,"84,05"
170846,3511607,2021-05-22,"86,29"
