,cod_ibge,data,ocupacao_leitos
68627,3525409,2020-10-08,"50,91"
68385,3525409,2020-10-09,"47,27"
68957,3525409,2020-10-10,"44,55"
68803,3525409,2020-10-11,"47,27"
68011,3525409,2020-10-12,"47,27"
68187,3525409,2020-10-13,"44,55"
69947,3525409,2020-10-14,"40,00"
70233,3525409,2020-10-15,"38,74"
70541,3525409,2020-10-16,"40,00"
69177,3525409,2020-10-17,"42,86"
69485,3525409,2020-10-18,"38,18"
69859,3525409,2020-10-19,"37,84"
67967,3525409,2020-10-20,"38,74"
69221,3525409,2020-10-21,"36,04"
70563,3525409,2020-10-22,"41,82"
68099,3525409,2020-10-23,"39,09"
68341,3525409,2020-10-24,"43,81"
68561,3525409,2020-10-25,"43,81"
68913,3525409,2020-10-26,"40,95"
67923,3525409,2020-10-27,"37,14"
67813,3525409,2020-10-28,"43,56"
70035,3525409,2020-10-29,"39,60"
70585,3525409,2020-10-30,"39,60"
69925,3525409,2020-10-31,"38,61"
69837,3525409,2020-11-01,"37,00"
69551,3525409,2020-11-02,"22,00"
69661,3525409,2020-11-03,"23,76"
69815,3525409,2020-11-04,"25,71"
69463,3525409,2020-11-05,"27,10"
69309,3525409,2020-11-06,"32,67"
69683,3525409,2020-11-07,"29,70"
70343,3525409,2020-11-08,"27,72"
70431,3525409,2020-11-09,"23,76"
70607,3525409,2020-11-10,"26,73"
70211,3525409,2020-11-11,"27,72"
70057,3525409,2020-11-12,"28,71"
69881,3525409,2020-11-13,"28,71"
68143,3525409,2020-11-14,"30,69"
68319,3525409,2020-11-15,"32,67"
67879,3525409,2020-11-16,"30,69"
68715,3525409,2020-11-17,"33,66"
68847,3525409,2020-11-18,"31,68"
68979,3525409,2020-11-19,"32,67"
68759,3525409,2020-11-20,"34,00"
68451,3525409,2020-11-21,"31,25"
68605,3525409,2020-11-22,"34,38"
73533,3525409,2020-11-23,"34,02"
73467,3525409,2020-11-24,"32,99"
73863,3525409,2020-11-25,"29,90"
72763,3525409,2020-11-26,"29,90"
73203,3525409,2020-11-27,"30,93"
73115,3525409,2020-11-28,"39,18"
73269,3525409,2020-11-29,"33,33"
73005,3525409,2020-11-30,"33,33"
72939,3525409,2020-12-01,"31,25"
72851,3525409,2020-12-02,"34,83"
73379,3525409,2020-12-03,"39,24"
73951,3525409,2020-12-04,"34,18"
73819,3525409,2020-12-05,"32,50"
73577,3525409,2020-12-06,"36,25"
73643,3525409,2020-12-07,"32,50"
73731,3525409,2020-12-08,"29,11"
72081,3525409,2020-12-09,"39,24"
71333,3525409,2020-12-10,"35,44"
71575,3525409,2020-12-11,"36,71"
71487,3525409,2020-12-12,"36,71"
71135,3525409,2020-12-13,"36,71"
70717,3525409,2020-12-14,"37,66"
70827,3525409,2020-12-15,"39,74"
70915,3525409,2020-12-16,"39,24"
70959,3525409,2020-12-17,"37,97"
71355,3525409,2020-12-18,"34,18"
71641,3525409,2020-12-19,"32,91"
72191,3525409,2020-12-20,"28,21"
72301,3525409,2020-12-21,"29,11"
72389,3525409,2020-12-22,"31,65"
72477,3525409,2020-12-23,"34,18"
72323,3525409,2020-12-24,"35,44"
71685,3525409,2020-12-25,"32,91"
71751,3525409,2020-12-26,"34,18"
71883,3525409,2020-12-27,"31,65"
72015,3525409,2020-12-28,"38,75"
71949,3525409,2020-12-29,"42,68"
71773,3525409,2020-12-30,"39,02"
71839,3525409,2020-12-31,"48,65"
72411,3525409,2021-01-01,"42,35"
