,cod_ibge,data,ocupacao_leitos
109034,3526001,2020-10-08,"64,94"
105074,3526001,2020-10-09,"59,49"
107099,3526001,2020-10-10,"60,26"
106109,3526001,2020-10-11,"68,35"
110744,3526001,2020-10-12,"64,10"
106244,3526001,2020-10-13,"56,41"
105254,3526001,2020-10-14,"56,25"
110654,3526001,2020-10-15,"45,68"
109754,3526001,2020-10-16,"50,00"
100214,3526001,2020-10-17,"43,42"
102914,3526001,2020-10-18,"50,67"
101249,3526001,2020-10-19,"46,67"
102014,3526001,2020-10-20,"42,11"
102734,3526001,2020-10-21,"40,79"
104894,3526001,2020-10-22,"36,84"
98999,3526001,2020-10-23,"35,53"
99494,3526001,2020-10-24,"37,33"
100304,3526001,2020-10-25,"40,00"
103004,3526001,2020-10-26,"39,19"
100844,3526001,2020-10-27,"37,84"
101024,3526001,2020-10-28,"43,42"
103184,3526001,2020-10-29,"41,33"
99809,3526001,2020-10-30,"42,25"
109349,3526001,2020-10-31,"46,38"
104939,3526001,2020-11-01,"44,12"
108629,3526001,2020-11-02,"41,79"
105434,3526001,2020-11-03,"44,12"
108269,3526001,2020-11-04,"41,67"
110969,3526001,2020-11-05,"37,14"
110159,3526001,2020-11-06,"34,29"
109124,3526001,2020-11-07,"41,43"
110564,3526001,2020-11-08,"34,29"
106154,3526001,2020-11-09,"37,14"
105524,3526001,2020-11-10,"39,13"
107819,3526001,2020-11-11,"37,88"
106874,3526001,2020-11-12,"40,91"
107459,3526001,2020-11-13,"39,39"
108089,3526001,2020-11-14,"37,88"
105974,3526001,2020-11-15,"40,91"
109079,3526001,2020-11-16,"36,36"
110069,3526001,2020-11-17,"36,36"
110924,3526001,2020-11-18,"37,88"
104984,3526001,2020-11-19,"38,46"
107144,3526001,2020-11-20,"40,30"
107009,3526001,2020-11-21,"45,45"
108314,3526001,2020-11-22,"40,91"
105569,3526001,2020-11-23,"39,39"
106424,3526001,2020-11-24,"39,39"
111059,3526001,2020-11-25,"43,94"
111509,3526001,2020-11-26,"53,85"
108899,3526001,2020-11-27,"54,55"
99764,3526001,2020-11-28,"54,55"
99359,3526001,2020-11-29,"60,87"
100529,3526001,2020-11-30,"54,41"
98774,3526001,2020-12-01,"55,07"
103544,3526001,2020-12-02,"55,07"
102959,3526001,2020-12-03,"67,24"
104444,3526001,2020-12-04,"72,41"
104039,3526001,2020-12-05,"71,93"
101294,3526001,2020-12-06,"58,21"
101834,3526001,2020-12-07,"62,69"
102059,3526001,2020-12-08,"66,67"
102104,3526001,2020-12-09,"69,57"
102284,3526001,2020-12-10,"66,67"
100934,3526001,2020-12-11,"73,33"
101429,3526001,2020-12-12,"82,28"
104309,3526001,2020-12-13,"87,67"
104759,3526001,2020-12-14,"80,00"
103139,3526001,2020-12-15,"75,64"
100709,3526001,2020-12-16,"78,48"
99989,3526001,2020-12-17,"82,28"
100349,3526001,2020-12-18,"85,19"
99539,3526001,2020-12-19,"85,88"
110024,3526001,2020-12-20,"86,05"
99404,3526001,2020-12-21,"87,50"
100619,3526001,2020-12-22,"90,91"
100259,3526001,2020-12-23,"86,52"
98729,3526001,2020-12-24,"84,09"
98819,3526001,2020-12-25,"80,72"
103319,3526001,2020-12-26,"81,25"
103049,3526001,2020-12-27,"77,78"
103904,3526001,2020-12-28,"75,90"
104489,3526001,2020-12-29,"76,74"
104084,3526001,2020-12-30,"79,07"
101519,3526001,2020-12-31,"77,01"
101159,3526001,2021-01-01,"72,62"
102689,3526001,2021-01-02,"70,24"
102329,3526001,2021-01-03,"71,59"
101924,3526001,2021-01-04,"76,09"
101969,3526001,2021-01-05,"76,84"
102464,3526001,2021-01-06,"80,21"
100889,3526001,2021-01-07,"73,08"
101204,3526001,2021-01-08,"79,57"
102824,3526001,2021-01-09,"75,79"
104219,3526001,2021-01-10,"79,79"
104534,3526001,2021-01-11,"76,67"
100754,3526001,2021-01-12,"76,09"
103364,3526001,2021-01-13,"79,57"
103724,3526001,2021-01-14,"79,12"
98954,3526001,2021-01-15,"81,72"
100169,3526001,2021-01-16,"79,12"
100484,3526001,2021-01-17,"84,38"
99224,3526001,2021-01-18,"86,96"
99674,3526001,2021-01-19,"83,91"
109934,3526001,2021-01-20,"77,01"
108764,3526001,2021-01-21,"76,19"
109259,3526001,2021-01-22,"75,31"
110834,3526001,2021-01-23,"72,84"
111104,3526001,2021-01-24,"73,81"
106379,3526001,2021-01-25,"74,07"
105164,3526001,2021-01-26,"74,39"
105614,3526001,2021-01-27,"72,09"
108179,3526001,2021-01-28,"74,16"
106919,3526001,2021-01-29,"71,59"
107594,3526001,2021-01-30,"74,42"
106964,3526001,2021-01-31,"71,91"
105704,3526001,2021-02-01,"73,63"
106649,3526001,2021-02-02,"60,78"
110879,3526001,2021-02-03,"65,35"
109439,3526001,2021-02-04,"63,37"
109664,3526001,2021-02-05,"61,62"
108989,3526001,2021-02-06,"64,36"
111014,3526001,2021-02-07,"66,02"
106694,3526001,2021-02-08,"72,12"
108404,3526001,2021-02-09,"76,19"
107549,3526001,2021-02-10,"77,14"
108584,3526001,2021-02-11,"83,02"
107864,3526001,2021-02-12,"83,33"
105209,3526001,2021-02-13,"79,63"
106559,3526001,2021-02-14,"79,44"
106019,3526001,2021-02-15,"85,58"
110609,3526001,2021-02-16,"89,62"
109304,3526001,2021-02-17,"84,26"
108809,3526001,2021-02-18,"88,29"
109799,3526001,2021-02-19,"90,65"
109889,3526001,2021-02-20,"90,65"
108854,3526001,2021-02-21,"83,18"
109394,3526001,2021-02-22,"92,52"
110699,3526001,2021-02-23,"93,75"
106064,3526001,2021-02-24,"91,96"
106604,3526001,2021-02-25,"90,35"
105389,3526001,2021-02-26,"91,15"
107954,3526001,2021-02-27,"88,39"
107729,3526001,2021-02-28,"90,27"
107369,3526001,2021-03-01,"89,47"
107324,3526001,2021-03-02,"90,83"
106784,3526001,2021-03-03,"95,76"
108674,3526001,2021-03-04,"94,07"
110789,3526001,2021-03-05,"94,02"
109979,3526001,2021-03-06,"96,58"
110114,3526001,2021-03-07,"97,46"
111464,3526001,2021-03-08,"97,50"
105929,3526001,2021-03-09,"96,83"
105344,3526001,2021-03-10,"89,47"
108539,3526001,2021-03-11,"90,51"
107414,3526001,2021-03-12,"87,68"
107189,3526001,2021-03-13,"90,15"
108359,3526001,2021-03-14,"94,16"
106829,3526001,2021-03-15,"96,55"
105479,3526001,2021-03-16,"95,21"
105884,3526001,2021-03-17,"95,86"
106739,3526001,2021-03-18,"95,21"
111194,3526001,2021-03-19,"93,96"
111419,3526001,2021-03-20,"94,74"
109484,3526001,2021-03-21,"94,56"
110249,3526001,2021-03-22,"97,33"
110339,3526001,2021-03-23,"95,21"
99449,3526001,2021-03-24,"94,77"
99134,3526001,2021-03-25,"94,34"
100394,3526001,2021-03-26,"96,18"
99089,3526001,2021-03-27,"95,06"
102779,3526001,2021-03-28,"96,84"
103499,3526001,2021-03-29,"92,68"
103094,3526001,2021-03-30,"95,03"
104714,3526001,2021-03-31,"95,71"
104399,3526001,2021-04-01,"95,73"
103949,3526001,2021-04-02,"95,68"
101474,3526001,2021-04-03,"91,82"
101069,3526001,2021-04-04,"93,71"
102599,3526001,2021-04-05,"92,36"
102194,3526001,2021-04-06,"88,17"
104849,3526001,2021-04-07,"93,79"
102149,3526001,2021-04-08,"98,08"
102554,3526001,2021-04-09,"97,45"
101699,3526001,2021-04-10,"95,42"
101339,3526001,2021-04-11,"95,38"
101654,3526001,2021-04-12,"99,35"
104174,3526001,2021-04-13,"99,36"
104579,3526001,2021-04-14,"98,05"
103859,3526001,2021-04-15,"94,84"
103229,3526001,2021-04-16,"94,01"
103679,3526001,2021-04-17,"93,57"
98864,3526001,2021-04-18,"95,12"
100079,3526001,2021-04-19,"96,47"
100439,3526001,2021-04-20,"93,49"
99269,3526001,2021-04-21,"92,86"
99584,3526001,2021-04-22,"93,37"
99719,3526001,2021-04-23,"91,07"
99899,3526001,2021-04-24,"90,64"
100124,3526001,2021-04-25,"96,43"
98684,3526001,2021-04-26,"91,12"
103274,3526001,2021-04-27,"89,87"
103769,3526001,2021-04-28,"89,31"
104624,3526001,2021-04-29,"91,77"
103814,3526001,2021-04-30,"89,24"
101384,3526001,2021-05-01,"89,03"
102644,3526001,2021-05-02,"90,32"
102239,3526001,2021-05-03,"89,35"
101879,3526001,2021-05-04,"84,71"
102509,3526001,2021-05-05,"89,24"
101114,3526001,2021-05-06,"89,31"
101564,3526001,2021-05-07,"91,56"
104264,3526001,2021-05-08,"90,38"
104669,3526001,2021-05-09,"88,34"
103454,3526001,2021-05-10,"87,97"
100799,3526001,2021-05-11,"85,88"
100034,3526001,2021-05-12,"89,70"
99179,3526001,2021-05-13,"94,41"
99629,3526001,2021-05-14,"95,06"
110384,3526001,2021-05-15,"93,12"
110474,3526001,2021-05-16,"92,59"
111239,3526001,2021-05-17,"93,87"
108719,3526001,2021-05-18,"93,33"
105749,3526001,2021-05-19,"90,85"
105794,3526001,2021-05-20,"93,29"
108494,3526001,2021-05-21,"92,81"
107234,3526001,2021-05-22,"95,86"
108134,3526001,2021-05-23,"93,87"
106334,3526001,2021-05-24,"92,31"
109529,3526001,2021-05-25,"93,57"
107999,3526001,2021-05-26,"92,44"
110519,3526001,2021-05-27,"92,81"
106514,3526001,2021-05-28,"93,29"
107774,3526001,2021-05-29,"91,95"
111284,3526001,2021-05-30,"93,68"
108449,3526001,2021-05-31,"92,13"
107684,3526001,2021-06-01,"91,11"
105029,3526001,2021-06-02,"93,06"
109169,3526001,2021-06-03,"90,06"
111329,3526001,2021-06-04,"91,62"
109574,3526001,2021-06-05,"88,34"
109709,3526001,2021-06-06,"93,49"
106469,3526001,2021-06-07,"95,91"
107279,3526001,2021-06-08,"94,83"
110429,3526001,2021-06-09,"97,06"
107639,3526001,2021-06-10,"95,27"
105119,3526001,2021-06-11,"91,52"
110204,3526001,2021-06-12,"92,50"
99854,3526001,2021-06-13,"93,17"
104354,3526001,2021-06-14,"91,52"
99044,3526001,2021-06-15,"93,57"
101744,3526001,2021-06-16,"92,68"
103634,3526001,2021-06-17,"91,12"
99314,3526001,2021-06-18,"93,06"
100664,3526001,2021-06-19,"93,30"
103589,3526001,2021-06-20,"94,25"
104129,3526001,2021-06-21,"92,44"
102419,3526001,2021-06-22,"94,15"
102374,3526001,2021-06-23,"92,73"
102869,3526001,2021-06-24,"92,22"
103409,3526001,2021-06-25,"90,68"
99944,3526001,2021-06-26,"90,18"
108944,3526001,2021-06-27,"89,16"
111149,3526001,2021-06-28,"81,92"
108044,3526001,2021-06-29,"87,35"
107909,3526001,2021-06-30,"81,76"
109844,3526001,2021-07-01,"84,88"
108224,3526001,2021-07-02,"83,33"
107054,3526001,2021-07-03,"80,49"
106289,3526001,2021-07-04,"82,93"
109619,3526001,2021-07-05,"79,39"
101789,3526001,2021-07-06,"83,23"
110294,3526001,2021-07-07,"83,14"
106199,3526001,2021-07-08,"82,25"
101609,3526001,2021-07-09,"81,66"
103994,3526001,2021-07-10,"80,86"
100574,3526001,2021-07-11,"77,44"
109214,3526001,2021-07-12,"79,88"
111374,3526001,2021-07-13,"76,97"
107504,3526001,2021-07-14,"74,69"
104804,3526001,2021-07-15,"72,67"
98909,3526001,2021-07-16,"68,94"
100979,3526001,2021-07-17,"64,38"
105839,3526001,2021-07-18,"66,24"
105299,3526001,2021-07-19,"66,00"
105659,3526001,2021-07-20,"59,24"
