,cod_ibge,data,ocupacao_leitos
49135,3507308,2020-10-08,"67,53"
52603,3507308,2020-10-09,"68,26"
53351,3507308,2020-10-10,"68,28"
40839,3507308,2020-10-11,"63,04"
40703,3507308,2020-10-12,"64,19"
44511,3507308,2020-10-13,"61,90"
42539,3507308,2020-10-14,"59,03"
38867,3507308,2020-10-15,"60,09"
39139,3507308,2020-10-16,"56,19"
52263,3507308,2020-10-17,"57,14"
52059,3507308,2020-10-18,"52,14"
53487,3507308,2020-10-19,"49,78"
54983,3507308,2020-10-20,"54,87"
46483,3507308,2020-10-21,"53,30"
47367,3507308,2020-10-22,"53,10"
45871,3507308,2020-10-23,"53,10"
50019,3507308,2020-10-24,"58,33"
48183,3507308,2020-10-25,"52,54"
48319,3507308,2020-10-26,"50,00"
45803,3507308,2020-10-27,"53,54"
47435,3507308,2020-10-28,"50,22"
54303,3507308,2020-10-29,"49,11"
51651,3507308,2020-10-30,"50,44"
52739,3507308,2020-10-31,"52,65"
38187,3507308,2020-11-01,"47,48"
42335,3507308,2020-11-02,"41,74"
40635,3507308,2020-11-03,"42,42"
41383,3507308,2020-11-04,"45,13"
46075,3507308,2020-11-05,"46,88"
41315,3507308,2020-11-06,"50,23"
37847,3507308,2020-11-07,"49,10"
53215,3507308,2020-11-08,"46,22"
47095,3507308,2020-11-09,"47,11"
48387,3507308,2020-11-10,"47,30"
49679,3507308,2020-11-11,"47,95"
47027,3507308,2020-11-12,"47,03"
51379,3507308,2020-11-13,"42,47"
37643,3507308,2020-11-14,"45,37"
43015,3507308,2020-11-15,"42,47"
40499,3507308,2020-11-16,"42,92"
38323,3507308,2020-11-17,"42,79"
50155,3507308,2020-11-18,"43,18"
39615,3507308,2020-11-19,"44,13"
39547,3507308,2020-11-20,"49,07"
44239,3507308,2020-11-21,"47,20"
37099,3507308,2020-11-22,"49,51"
38731,3507308,2020-11-23,"50,00"
52127,3507308,2020-11-24,"54,15"
55187,3507308,2020-11-25,"56,19"
54779,3507308,2020-11-26,"56,46"
47571,3507308,2020-11-27,"51,18"
50087,3507308,2020-11-28,"49,29"
48999,3507308,2020-11-29,"47,85"
45123,3507308,2020-11-30,"44,60"
53827,3507308,2020-12-01,"48,13"
53147,3507308,2020-12-02,"53,52"
43083,3507308,2020-12-03,"53,08"
43763,3507308,2020-12-04,"52,66"
52875,3507308,2020-12-05,"51,21"
54439,3507308,2020-12-06,"51,42"
42675,3507308,2020-12-07,"52,11"
41995,3507308,2020-12-08,"56,40"
40567,3507308,2020-12-09,"57,48"
44579,3507308,2020-12-10,"61,72"
43219,3507308,2020-12-11,"62,38"
37575,3507308,2020-12-12,"59,33"
47707,3507308,2020-12-13,"54,93"
44919,3507308,2020-12-14,"58,29"
54167,3507308,2020-12-15,"56,02"
54235,3507308,2020-12-16,"59,42"
46959,3507308,2020-12-17,"61,84"
45395,3507308,2020-12-18,"61,84"
49883,3507308,2020-12-19,"59,42"
48727,3507308,2020-12-20,"58,77"
48455,3507308,2020-12-21,"60,29"
50359,3507308,2020-12-22,"58,53"
49543,3507308,2020-12-23,"58,74"
45667,3507308,2020-12-24,"63,90"
46415,3507308,2020-12-25,"63,90"
46891,3507308,2020-12-26,"60,29"
54643,3507308,2020-12-27,"58,05"
53759,3507308,2020-12-28,"58,82"
55255,3507308,2020-12-29,"60,77"
51719,3507308,2020-12-30,"63,11"
50835,3507308,2020-12-31,"58,94"
52943,3507308,2021-01-01,"60,87"
44851,3507308,2021-01-02,"63,59"
38459,3507308,2021-01-03,"62,75"
38255,3507308,2021-01-04,"62,62"
37371,3507308,2021-01-05,"70,33"
43355,3507308,2021-01-06,"71,01"
44715,3507308,2021-01-07,"70,94"
43967,3507308,2021-01-08,"67,76"
40431,3507308,2021-01-09,"70,56"
40771,3507308,2021-01-10,"70,83"
41179,3507308,2021-01-11,"76,17"
40295,3507308,2021-01-12,"71,89"
44987,3507308,2021-01-13,"77,73"
54575,3507308,2021-01-14,"79,17"
48115,3507308,2021-01-15,"79,63"
51515,3507308,2021-01-16,"75,78"
41791,3507308,2021-01-17,"84,75"
44443,3507308,2021-01-18,"85,84"
39071,3507308,2021-01-19,"84,82"
52467,3507308,2021-01-20,"86,78"
53555,3507308,2021-01-21,"89,91"
54847,3507308,2021-01-22,"83,06"
45259,3507308,2021-01-23,"83,20"
47911,3507308,2021-01-24,"88,24"
49339,3507308,2021-01-25,"86,42"
55323,3507308,2021-01-26,"85,95"
37507,3507308,2021-01-27,"87,95"
44171,3507308,2021-01-28,"89,43"
41723,3507308,2021-01-29,"88,58"
41247,3507308,2021-01-30,"90,59"
51787,3507308,2021-01-31,"91,30"
48251,3507308,2021-02-01,"89,02"
50631,3507308,2021-02-02,"87,40"
36691,3507308,2021-02-03,"90,15"
44035,3507308,2021-02-04,"91,54"
46279,3507308,2021-02-05,"90,53"
42607,3507308,2021-02-06,"89,93"
54371,3507308,2021-02-07,"93,33"
49747,3507308,2021-02-08,"92,41"
40227,3507308,2021-02-09,"93,41"
41587,3507308,2021-02-10,"94,91"
38391,3507308,2021-02-11,"95,36"
53623,3507308,2021-02-12,"93,55"
50495,3507308,2021-02-13,"93,26"
46143,3507308,2021-02-14,"90,94"
53963,3507308,2021-02-15,"96,92"
53283,3507308,2021-02-16,"94,68"
