,cod_ibge,data,ocupacao_leitos
90373,3535507,2020-10-08,"39,38"
84373,3535507,2020-10-09,"38,75"
83233,3535507,2020-10-10,"41,94"
87793,3535507,2020-10-11,"38,51"
86533,3535507,2020-10-12,"35,76"
87433,3535507,2020-10-13,"41,21"
85213,3535507,2020-10-14,"44,72"
88813,3535507,2020-10-15,"44,23"
91093,3535507,2020-10-16,"42,24"
90853,3535507,2020-10-17,"46,58"
91213,3535507,2020-10-18,"44,38"
83413,3535507,2020-10-19,"46,30"
87013,3535507,2020-10-20,"39,13"
86773,3535507,2020-10-21,"35,40"
87373,3535507,2020-10-22,"38,51"
84133,3535507,2020-10-23,"38,51"
89953,3535507,2020-10-24,"36,42"
90193,3535507,2020-10-25,"44,30"
84793,3535507,2020-10-26,"41,98"
87553,3535507,2020-10-27,"42,59"
85813,3535507,2020-10-28,"42,59"
82753,3535507,2020-10-29,"41,36"
89833,3535507,2020-10-30,"41,36"
90073,3535507,2020-10-31,"35,80"
85273,3535507,2020-11-01,"30,25"
85693,3535507,2020-11-02,"29,63"
88033,3535507,2020-11-03,"32,72"
83953,3535507,2020-11-04,"31,68"
88993,3535507,2020-11-05,"32,92"
90613,3535507,2020-11-06,"34,78"
89473,3535507,2020-11-07,"37,89"
89533,3535507,2020-11-08,"37,27"
90913,3535507,2020-11-09,"38,06"
84553,3535507,2020-11-10,"41,29"
85033,3535507,2020-11-11,"38,06"
82813,3535507,2020-11-12,"40,00"
83893,3535507,2020-11-13,"41,29"
87073,3535507,2020-11-14,"40,00"
88093,3535507,2020-11-15,"40,76"
85873,3535507,2020-11-16,"41,29"
86473,3535507,2020-11-17,"37,42"
86293,3535507,2020-11-18,"41,94"
85633,3535507,2020-11-19,"39,35"
87253,3535507,2020-11-20,"38,71"
83653,3535507,2020-11-21,"37,91"
83113,3535507,2020-11-22,"41,94"
85153,3535507,2020-11-23,"42,14"
84253,3535507,2020-11-24,"49,34"
91033,3535507,2020-11-25,"41,83"
89293,3535507,2020-11-26,"40,65"
89113,3535507,2020-11-27,"43,87"
84733,3535507,2020-11-28,"45,81"
88513,3535507,2020-11-29,"45,16"
90433,3535507,2020-11-30,"48,72"
88933,3535507,2020-12-01,"48,39"
88453,3535507,2020-12-02,"51,33"
85393,3535507,2020-12-03,"44,00"
82993,3535507,2020-12-04,"46,45"
83773,3535507,2020-12-05,"48,00"
87133,3535507,2020-12-06,"49,33"
87973,3535507,2020-12-07,"49,33"
86833,3535507,2020-12-08,"50,00"
86593,3535507,2020-12-09,"52,67"
86233,3535507,2020-12-10,"50,63"
88153,3535507,2020-12-11,"53,33"
87313,3535507,2020-12-12,"54,84"
83593,3535507,2020-12-13,"54,84"
82873,3535507,2020-12-14,"54,19"
84913,3535507,2020-12-15,"58,71"
85453,3535507,2020-12-16,"63,87"
88873,3535507,2020-12-17,"61,78"
88633,3535507,2020-12-18,"59,87"
89713,3535507,2020-12-19,"61,15"
90733,3535507,2020-12-20,"59,87"
88753,3535507,2020-12-21,"66,24"
90973,3535507,2020-12-22,"66,24"
89053,3535507,2020-12-23,"66,67"
89413,3535507,2020-12-24,"67,52"
90493,3535507,2020-12-25,"69,23"
84493,3535507,2020-12-26,"65,19"
85093,3535507,2020-12-27,"72,33"
82693,3535507,2020-12-28,"71,25"
83053,3535507,2020-12-29,"71,79"
83713,3535507,2020-12-30,"68,35"
85573,3535507,2020-12-31,"71,34"
87673,3535507,2021-01-01,"70,06"
86953,3535507,2021-01-02,"75,16"
86053,3535507,2021-01-03,"75,32"
86353,3535507,2021-01-04,"75,95"
88393,3535507,2021-01-05,"76,10"
85993,3535507,2021-01-06,"76,88"
88213,3535507,2021-01-07,"81,01"
88273,3535507,2021-01-08,"79,75"
86893,3535507,2021-01-09,"81,01"
83533,3535507,2021-01-10,"83,23"
83353,3535507,2021-01-11,"82,61"
83293,3535507,2021-01-12,"83,75"
84673,3535507,2021-01-13,"85,71"
84193,3535507,2021-01-14,"85,88"
90253,3535507,2021-01-15,"89,47"
89653,3535507,2021-01-16,"91,81"
90553,3535507,2021-01-17,"90,06"
88573,3535507,2021-01-18,"85,88"
90793,3535507,2021-01-19,"85,80"
90673,3535507,2021-01-20,"84,62"
89893,3535507,2021-01-21,"87,91"
89593,3535507,2021-01-22,"85,56"
90133,3535507,2021-01-23,"85,41"
90013,3535507,2021-01-24,"83,33"
88333,3535507,2021-01-25,"81,87"
84613,3535507,2021-01-26,"84,46"
85333,3535507,2021-01-27,"81,96"
82933,3535507,2021-01-28,"81,12"
83473,3535507,2021-01-29,"75,38"
