,cod_ibge,data,ocupacao_leitos
18277,3516507,2020-10-08,"49,17"
19597,3516507,2020-10-09,"50,40"
14517,3516507,2020-10-10,"55,46"
13957,3516507,2020-10-11,"52,03"
15237,3516507,2020-10-12,"53,33"
14877,3516507,2020-10-13,"52,14"
12357,3516507,2020-10-14,"53,85"
20517,3516507,2020-10-15,"52,14"
20037,3516507,2020-10-16,"51,28"
18397,3516507,2020-10-17,"50,43"
16397,3516507,2020-10-18,"48,70"
17877,3516507,2020-10-19,"51,30"
18117,3516507,2020-10-20,"49,57"
18477,3516507,2020-10-21,"45,00"
18717,3516507,2020-10-22,"45,69"
16517,3516507,2020-10-23,"45,76"
16317,3516507,2020-10-24,"43,59"
17197,3516507,2020-10-25,"41,53"
19317,3516507,2020-10-26,"41,53"
21397,3516507,2020-10-27,"39,32"
20117,3516507,2020-10-28,"37,61"
19557,3516507,2020-10-29,"41,53"
20797,3516507,2020-10-30,"41,03"
20277,3516507,2020-10-31,"35,90"
11477,3516507,2020-11-01,"38,14"
12437,3516507,2020-11-02,"39,50"
11917,3516507,2020-11-03,"39,17"
11037,3516507,2020-11-04,"39,67"
14797,3516507,2020-11-05,"40,34"
15117,3516507,2020-11-06,"39,50"
15477,3516507,2020-11-07,"37,19"
13317,3516507,2020-11-08,"37,40"
12757,3516507,2020-11-09,"36,07"
13917,3516507,2020-11-10,"38,66"
13877,3516507,2020-11-11,"37,82"
15397,3516507,2020-11-12,"34,45"
10757,3516507,2020-11-13,"37,19"
11677,3516507,2020-11-14,"40,50"
19917,3516507,2020-11-15,"34,96"
17077,3516507,2020-11-16,"36,36"
18597,3516507,2020-11-17,"31,09"
19877,3516507,2020-11-18,"32,17"
19077,3516507,2020-11-19,"35,65"
16197,3516507,2020-11-20,"34,78"
16917,3516507,2020-11-21,"34,21"
21077,3516507,2020-11-22,"36,84"
20437,3516507,2020-11-23,"37,04"
11237,3516507,2020-11-24,"33,91"
11077,3516507,2020-11-25,"31,03"
14357,3516507,2020-11-26,"27,59"
13237,3516507,2020-11-27,"32,17"
14037,3516507,2020-11-28,"33,91"
13837,3516507,2020-11-29,"35,04"
13437,3516507,2020-11-30,"34,78"
12877,3516507,2020-12-01,"33,62"
13197,3516507,2020-12-02,"33,91"
15357,3516507,2020-12-03,"36,75"
15677,3516507,2020-12-04,"40,52"
15877,3516507,2020-12-05,"38,79"
14677,3516507,2020-12-06,"37,72"
14957,3516507,2020-12-07,"41,23"
10997,3516507,2020-12-08,"43,48"
10637,3516507,2020-12-09,"42,61"
12197,3516507,2020-12-10,"39,83"
11837,3516507,2020-12-11,"34,78"
11317,3516507,2020-12-12,"38,60"
11717,3516507,2020-12-13,"38,05"
20397,3516507,2020-12-14,"41,23"
20717,3516507,2020-12-15,"41,59"
19437,3516507,2020-12-16,"42,11"
21037,3516507,2020-12-17,"41,23"
20997,3516507,2020-12-18,"42,98"
21437,3516507,2020-12-19,"48,67"
21477,3516507,2020-12-20,"46,55"
16877,3516507,2020-12-21,"43,48"
17277,3516507,2020-12-22,"45,22"
16157,3516507,2020-12-23,"44,74"
16437,3516507,2020-12-24,"50,43"
17557,3516507,2020-12-25,"51,28"
18797,3516507,2020-12-26,"48,72"
19117,3516507,2020-12-27,"53,39"
17797,3516507,2020-12-28,"59,02"
18317,3516507,2020-12-29,"57,94"
18077,3516507,2020-12-30,"65,52"
18677,3516507,2020-12-31,"67,83"
16717,3516507,2021-01-01,"60,68"
17157,3516507,2021-01-02,"60,68"
21677,3516507,2021-01-03,"61,90"
19357,3516507,2021-01-04,"72,27"
20957,3516507,2021-01-05,"65,04"
11277,3516507,2021-01-06,"57,89"
10717,3516507,2021-01-07,"61,54"
14837,3516507,2021-01-08,"56,80"
15517,3516507,2021-01-09,"60,48"
