,cod_ibge,data,ocupacao_leitos
159916,3532827,2020-10-08,"47,03"
159196,3532827,2020-10-09,"47,58"
159532,3532827,2020-10-10,"48,03"
158860,3532827,2020-10-11,"45,65"
158476,3532827,2020-10-12,"48,93"
160540,3532827,2020-10-13,"50,22"
159436,3532827,2020-10-14,"54,78"
160684,3532827,2020-10-15,"48,26"
159772,3532827,2020-10-16,"51,30"
158716,3532827,2020-10-17,"48,03"
160060,3532827,2020-10-18,"42,17"
159628,3532827,2020-10-19,"44,59"
159868,3532827,2020-10-20,"45,45"
160780,3532827,2020-10-21,"46,09"
159004,3532827,2020-10-22,"43,04"
160492,3532827,2020-10-23,"45,81"
158044,3532827,2020-10-24,"42,92"
160252,3532827,2020-10-25,"40,09"
160444,3532827,2020-10-26,"40,34"
160012,3532827,2020-10-27,"44,05"
159052,3532827,2020-10-28,"47,62"
158572,3532827,2020-10-29,"46,55"
158236,3532827,2020-10-30,"46,02"
159100,3532827,2020-10-31,"44,20"
159820,3532827,2020-11-01,"47,32"
158284,3532827,2020-11-02,"46,76"
159292,3532827,2020-11-03,"43,52"
158908,3532827,2020-11-04,"44,65"
158524,3532827,2020-11-05,"45,75"
166108,3532827,2020-11-06,"47,42"
168124,3532827,2020-11-07,"52,36"
168316,3532827,2020-11-08,"50,00"
168508,3532827,2020-11-09,"53,30"
168700,3532827,2020-11-10,"52,36"
168988,3532827,2020-11-11,"51,15"
169180,3532827,2020-11-12,"49,77"
166876,3532827,2020-11-13,"50,70"
167116,3532827,2020-11-14,"48,61"
167308,3532827,2020-11-15,"42,40"
167452,3532827,2020-11-16,"49,55"
167644,3532827,2020-11-17,"52,51"
169276,3532827,2020-11-18,"55,25"
170668,3532827,2020-11-19,"50,68"
171004,3532827,2020-11-20,"50,00"
171340,3532827,2020-11-21,"54,05"
171436,3532827,2020-11-22,"58,37"
169420,3532827,2020-11-23,"59,05"
169660,3532827,2020-11-24,"61,06"
169996,3532827,2020-11-25,"65,33"
170332,3532827,2020-11-26,"63,04"
170572,3532827,2020-11-27,"64,81"
170476,3532827,2020-11-28,"66,95"
171484,3532827,2020-11-29,"59,92"
162316,3532827,2020-11-30,"60,78"
162604,3532827,2020-12-01,"60,34"
162940,3532827,2020-12-02,"61,64"
163084,3532827,2020-12-03,"61,11"
163276,3532827,2020-12-04,"59,57"
163468,3532827,2020-12-05,"62,73"
162172,3532827,2020-12-06,"61,19"
161020,3532827,2020-12-07,"65,92"
161260,3532827,2020-12-08,"61,88"
161500,3532827,2020-12-09,"64,26"
161644,3532827,2020-12-10,"67,63"
161836,3532827,2020-12-11,"68,16"
162028,3532827,2020-12-12,"67,50"
163708,3532827,2020-12-13,"67,61"
165292,3532827,2020-12-14,"71,55"
165532,3532827,2020-12-15,"72,08"
165772,3532827,2020-12-16,"69,29"
166012,3532827,2020-12-17,"72,38"
166300,3532827,2020-12-18,"70,42"
163804,3532827,2020-12-19,"72,88"
164092,3532827,2020-12-20,"71,01"
164236,3532827,2020-12-21,"69,17"
164428,3532827,2020-12-22,"72,50"
164668,3532827,2020-12-23,"71,54"
164812,3532827,2020-12-24,"68,29"
169324,3532827,2020-12-25,"72,36"
164524,3532827,2020-12-26,"69,11"
163756,3532827,2020-12-27,"66,27"
160876,3532827,2020-12-28,"68,15"
165580,3532827,2020-12-29,"72,20"
163660,3532827,2020-12-30,"67,86"
161164,3532827,2020-12-31,"71,15"
163516,3532827,2021-01-01,"69,88"
163564,3532827,2021-01-02,"72,69"
163612,3532827,2021-01-03,"74,09"
170284,3532827,2021-01-04,"75,81"
169900,3532827,2021-01-05,"74,30"
167740,3532827,2021-01-06,"77,46"
166924,3532827,2021-01-07,"78,57"
167932,3532827,2021-01-08,"70,04"
168796,3532827,2021-01-09,"68,38"
161452,3532827,2021-01-10,"70,57"
168604,3532827,2021-01-11,"71,68"
166684,3532827,2021-01-12,"77,90"
167692,3532827,2021-01-13,"76,79"
169516,3532827,2021-01-14,"77,19"
170956,3532827,2021-01-15,"76,22"
162796,3532827,2021-01-16,"77,82"
161116,3532827,2021-01-17,"74,92"
165340,3532827,2021-01-18,"76,77"
165100,3532827,2021-01-19,"78,82"
164284,3532827,2021-01-20,"77,59"
164860,3532827,2021-01-21,"76,53"
164332,3532827,2021-01-22,"74,59"
163900,3532827,2021-01-23,"72,85"
165052,3532827,2021-01-24,"72,88"
165916,3532827,2021-01-25,"74,03"
166396,3532827,2021-01-26,"74,60"
165388,3532827,2021-01-27,"69,75"
165148,3532827,2021-01-28,"68,24"
161884,3532827,2021-01-29,"71,29"
161548,3532827,2021-01-30,"69,81"
161308,3532827,2021-01-31,"66,98"
160924,3532827,2021-02-01,"67,90"
163324,3532827,2021-02-02,"70,44"
162988,3532827,2021-02-03,"72,50"
162652,3532827,2021-02-04,"70,06"
162364,3532827,2021-02-05,"69,04"
171100,3532827,2021-02-06,"70,68"
170044,3532827,2021-02-07,"67,90"
170380,3532827,2021-02-08,"64,91"
169708,3532827,2021-02-09,"68,15"
171244,3532827,2021-02-10,"67,69"
170908,3532827,2021-02-11,"70,15"
167356,3532827,2021-02-12,"68,85"
167164,3532827,2021-02-13,"70,94"
166732,3532827,2021-02-14,"70,31"
167836,3532827,2021-02-15,"72,50"
168892,3532827,2021-02-16,"70,82"
169228,3532827,2021-02-17,"71,88"
168220,3532827,2021-02-18,"72,05"
160828,3532827,2021-02-19,"72,45"
168028,3532827,2021-02-20,"68,94"
168364,3532827,2021-02-21,"70,94"
168748,3532827,2021-02-22,"69,16"
169036,3532827,2021-02-23,"75,00"
166588,3532827,2021-02-24,"76,88"
166780,3532827,2021-02-25,"79,26"
