,cod_ibge,data,ocupacao_leitos
90376,3539707,2020-10-08,"39,38"
84376,3539707,2020-10-09,"38,75"
83236,3539707,2020-10-10,"41,94"
87796,3539707,2020-10-11,"38,51"
86536,3539707,2020-10-12,"35,76"
87436,3539707,2020-10-13,"41,21"
85216,3539707,2020-10-14,"44,72"
88816,3539707,2020-10-15,"44,23"
91096,3539707,2020-10-16,"42,24"
90856,3539707,2020-10-17,"46,58"
91216,3539707,2020-10-18,"44,38"
83416,3539707,2020-10-19,"46,30"
87016,3539707,2020-10-20,"39,13"
86776,3539707,2020-10-21,"35,40"
87376,3539707,2020-10-22,"38,51"
84136,3539707,2020-10-23,"38,51"
89956,3539707,2020-10-24,"36,42"
90196,3539707,2020-10-25,"44,30"
84796,3539707,2020-10-26,"41,98"
87556,3539707,2020-10-27,"42,59"
85816,3539707,2020-10-28,"42,59"
82756,3539707,2020-10-29,"41,36"
89836,3539707,2020-10-30,"41,36"
90076,3539707,2020-10-31,"35,80"
85276,3539707,2020-11-01,"30,25"
85696,3539707,2020-11-02,"29,63"
88036,3539707,2020-11-03,"32,72"
83956,3539707,2020-11-04,"31,68"
88996,3539707,2020-11-05,"32,92"
90616,3539707,2020-11-06,"34,78"
89476,3539707,2020-11-07,"37,89"
89536,3539707,2020-11-08,"37,27"
90916,3539707,2020-11-09,"38,06"
84556,3539707,2020-11-10,"41,29"
85036,3539707,2020-11-11,"38,06"
82816,3539707,2020-11-12,"40,00"
83896,3539707,2020-11-13,"41,29"
87076,3539707,2020-11-14,"40,00"
88096,3539707,2020-11-15,"40,76"
85876,3539707,2020-11-16,"41,29"
86476,3539707,2020-11-17,"37,42"
86296,3539707,2020-11-18,"41,94"
85636,3539707,2020-11-19,"39,35"
87256,3539707,2020-11-20,"38,71"
83656,3539707,2020-11-21,"37,91"
83116,3539707,2020-11-22,"41,94"
85156,3539707,2020-11-23,"42,14"
84256,3539707,2020-11-24,"49,34"
91036,3539707,2020-11-25,"41,83"
89296,3539707,2020-11-26,"40,65"
89116,3539707,2020-11-27,"43,87"
84736,3539707,2020-11-28,"45,81"
88516,3539707,2020-11-29,"45,16"
90436,3539707,2020-11-30,"48,72"
88936,3539707,2020-12-01,"48,39"
88456,3539707,2020-12-02,"51,33"
85396,3539707,2020-12-03,"44,00"
82996,3539707,2020-12-04,"46,45"
83776,3539707,2020-12-05,"48,00"
87136,3539707,2020-12-06,"49,33"
87976,3539707,2020-12-07,"49,33"
86836,3539707,2020-12-08,"50,00"
86596,3539707,2020-12-09,"52,67"
86236,3539707,2020-12-10,"50,63"
88156,3539707,2020-12-11,"53,33"
87316,3539707,2020-12-12,"54,84"
83596,3539707,2020-12-13,"54,84"
82876,3539707,2020-12-14,"54,19"
84916,3539707,2020-12-15,"58,71"
85456,3539707,2020-12-16,"63,87"
88876,3539707,2020-12-17,"61,78"
88636,3539707,2020-12-18,"59,87"
89716,3539707,2020-12-19,"61,15"
90736,3539707,2020-12-20,"59,87"
88756,3539707,2020-12-21,"66,24"
90976,3539707,2020-12-22,"66,24"
89056,3539707,2020-12-23,"66,67"
89416,3539707,2020-12-24,"67,52"
90496,3539707,2020-12-25,"69,23"
84496,3539707,2020-12-26,"65,19"
85096,3539707,2020-12-27,"72,33"
82696,3539707,2020-12-28,"71,25"
83056,3539707,2020-12-29,"71,79"
83716,3539707,2020-12-30,"68,35"
85576,3539707,2020-12-31,"71,34"
87676,3539707,2021-01-01,"70,06"
86956,3539707,2021-01-02,"75,16"
86056,3539707,2021-01-03,"75,32"
86356,3539707,2021-01-04,"75,95"
88396,3539707,2021-01-05,"76,10"
85996,3539707,2021-01-06,"76,88"
88216,3539707,2021-01-07,"81,01"
88276,3539707,2021-01-08,"79,75"
86896,3539707,2021-01-09,"81,01"
83536,3539707,2021-01-10,"83,23"
83356,3539707,2021-01-11,"82,61"
83296,3539707,2021-01-12,"83,75"
84676,3539707,2021-01-13,"85,71"
84196,3539707,2021-01-14,"85,88"
90256,3539707,2021-01-15,"89,47"
89656,3539707,2021-01-16,"91,81"
90556,3539707,2021-01-17,"90,06"
88576,3539707,2021-01-18,"85,88"
90796,3539707,2021-01-19,"85,80"
90676,3539707,2021-01-20,"84,62"
89896,3539707,2021-01-21,"87,91"
89596,3539707,2021-01-22,"85,56"
90136,3539707,2021-01-23,"85,41"
90016,3539707,2021-01-24,"83,33"
88336,3539707,2021-01-25,"81,87"
84616,3539707,2021-01-26,"84,46"
85336,3539707,2021-01-27,"81,96"
82936,3539707,2021-01-28,"81,12"
83476,3539707,2021-01-29,"75,38"
85516,3539707,2021-01-30,"79,90"
87496,3539707,2021-01-31,"76,73"
87916,3539707,2021-02-01,"76,68"
85756,3539707,2021-02-02,"78,24"
86116,3539707,2021-02-03,"74,75"
86656,3539707,2021-02-04,"70,44"
86416,3539707,2021-02-05,"71,72"
85936,3539707,2021-02-06,"72,50"
87616,3539707,2021-02-07,"73,63"
87736,3539707,2021-02-08,"69,80"
87196,3539707,2021-02-09,"74,37"
83836,3539707,2021-02-10,"72,36"
83176,3539707,2021-02-11,"75,63"
84076,3539707,2021-02-12,"72,00"
84856,3539707,2021-02-13,"72,00"
84436,3539707,2021-02-14,"75,76"
90316,3539707,2021-02-15,"74,87"
89356,3539707,2021-02-16,"74,50"
88696,3539707,2021-02-17,"75,88"
91156,3539707,2021-02-18,"75,50"
89176,3539707,2021-02-19,"78,50"
82636,3539707,2021-02-20,"78,43"
75916,3539707,2021-02-21,"79,81"
74956,3539707,2021-02-22,"80,29"
75856,3539707,2021-02-23,"80,77"
76696,3539707,2021-02-24,"79,81"
76876,3539707,2021-02-25,"77,03"
80476,3539707,2021-02-26,"77,88"
79936,3539707,2021-02-27,"80,77"
81196,3539707,2021-02-28,"81,34"
81976,3539707,2021-03-01,"82,30"
81496,3539707,2021-03-02,"85,17"
78076,3539707,2021-03-03,"86,60"
77596,3539707,2021-03-04,"85,78"
77056,3539707,2021-03-05,"88,04"
79396,3539707,2021-03-06,"90,05"
78976,3539707,2021-03-07,"79,45"
78436,3539707,2021-03-08,"91,93"
78676,3539707,2021-03-09,"93,78"
79156,3539707,2021-03-10,"95,15"
78916,3539707,2021-03-11,"95,20"
77236,3539707,2021-03-12,"91,74"
77716,3539707,2021-03-13,"93,22"
78016,3539707,2021-03-14,"91,60"
81436,3539707,2021-03-15,"96,96"
81916,3539707,2021-03-16,"96,07"
82336,3539707,2021-03-17,"96,96"
80356,3539707,2021-03-18,"94,83"
80236,3539707,2021-03-19,"95,71"
80596,3539707,2021-03-20,"92,70"
75136,3539707,2021-03-21,"95,76"
74176,3539707,2021-03-22,"95,73"
76036,3539707,2021-03-23,"96,65"
75256,3539707,2021-03-24,"96,23"
75436,3539707,2021-03-25,"96,67"
76336,3539707,2021-03-26,"96,23"
74116,3539707,2021-03-27,"93,88"
74356,3539707,2021-03-28,"96,68"
74236,3539707,2021-03-29,"92,53"
76456,3539707,2021-03-30,"95,06"
76096,3539707,2021-03-31,"95,44"
75796,3539707,2021-04-01,"95,88"
75496,3539707,2021-04-02,"95,92"
75076,3539707,2021-04-03,"96,36"
75016,3539707,2021-04-04,"95,16"
75196,3539707,2021-04-05,"95,55"
75556,3539707,2021-04-06,"94,82"
75676,3539707,2021-04-07,"94,05"
75976,3539707,2021-04-08,"94,42"
76276,3539707,2021-04-09,"95,60"
76516,3539707,2021-04-10,"94,38"
76636,3539707,2021-04-11,"94,49"
74416,3539707,2021-04-12,"94,07"
