,cod_ibge,data,ocupacao_leitos
173626,3520202,2020-10-08,"35,63"
173360,3520202,2020-10-09,"31,58"
172942,3520202,2020-10-10,"31,00"
173284,3520202,2020-10-11,"36,12"
175146,3520202,2020-10-12,"37,75"
175488,3520202,2020-10-13,"39,59"
174348,3520202,2020-10-14,"37,69"
174690,3520202,2020-10-15,"38,77"
171954,3520202,2020-10-16,"36,43"
172258,3520202,2020-10-17,"32,82"
175564,3520202,2020-10-18,"33,33"
180390,3520202,2020-10-19,"33,07"
180732,3520202,2020-10-20,"31,70"
179326,3520202,2020-10-21,"31,57"
179706,3520202,2020-10-22,"32,21"
180998,3520202,2020-10-23,"32,29"
182252,3520202,2020-10-24,"30,13"
181074,3520202,2020-10-25,"32,13"
181720,3520202,2020-10-26,"31,13"
176742,3520202,2020-10-27,"32,29"
177122,3520202,2020-10-28,"29,97"
175678,3520202,2020-10-29,"33,94"
176058,3520202,2020-10-30,"33,33"
177388,3520202,2020-10-31,"32,04"
178566,3520202,2020-11-01,"31,79"
178946,3520202,2020-11-02,"29,74"
177578,3520202,2020-11-03,"32,13"
177692,3520202,2020-11-04,"32,30"
178072,3520202,2020-11-05,"32,47"
175602,3520202,2020-11-06,"29,90"
178034,3520202,2020-11-07,"29,46"
177958,3520202,2020-11-08,"30,45"
177882,3520202,2020-11-09,"30,55"
177806,3520202,2020-11-10,"33,86"
177654,3520202,2020-11-11,"34,12"
177464,3520202,2020-11-12,"31,68"
178300,3520202,2020-11-13,"32,73"
179022,3520202,2020-11-14,"31,23"
178908,3520202,2020-11-15,"29,27"
178832,3520202,2020-11-16,"31,40"
179098,3520202,2020-11-17,"32,20"
178642,3520202,2020-11-18,"35,08"
178528,3520202,2020-11-19,"35,22"
178452,3520202,2020-11-20,"38,15"
178338,3520202,2020-11-21,"39,74"
178680,3520202,2020-11-22,"39,54"
176362,3520202,2020-11-23,"38,04"
176286,3520202,2020-11-24,"39,13"
176172,3520202,2020-11-25,"39,39"
176096,3520202,2020-11-26,"40,41"
175982,3520202,2020-11-27,"39,64"
175906,3520202,2020-11-28,"41,07"
175792,3520202,2020-11-29,"39,90"
176400,3520202,2020-11-30,"37,08"
177274,3520202,2020-12-01,"38,01"
177198,3520202,2020-12-02,"37,60"
177084,3520202,2020-12-03,"40,66"
177008,3520202,2020-12-04,"43,00"
176932,3520202,2020-12-05,"46,72"
176818,3520202,2020-12-06,"47,79"
176704,3520202,2020-12-07,"47,93"
176628,3520202,2020-12-08,"50,00"
177350,3520202,2020-12-09,"50,39"
179934,3520202,2020-12-10,"52,04"
181682,3520202,2020-12-11,"51,79"
181606,3520202,2020-12-12,"50,51"
181492,3520202,2020-12-13,"50,51"
181378,3520202,2020-12-14,"47,85"
181264,3520202,2020-12-15,"52,67"
181188,3520202,2020-12-16,"54,00"
181834,3520202,2020-12-17,"53,77"
182328,3520202,2020-12-18,"52,91"
181872,3520202,2020-12-19,"50,85"
182138,3520202,2020-12-20,"51,22"
182062,3520202,2020-12-21,"51,83"
181986,3520202,2020-12-22,"53,04"
181758,3520202,2020-12-23,"50,73"
180466,3520202,2020-12-24,"50,36"
179896,3520202,2020-12-25,"52,91"
179820,3520202,2020-12-26,"53,40"
179668,3520202,2020-12-27,"51,82"
179592,3520202,2020-12-28,"55,56"
179516,3520202,2020-12-29,"59,76"
179440,3520202,2020-12-30,"57,04"
179288,3520202,2020-12-31,"59,40"
179972,3520202,2021-01-01,"60,62"
180048,3520202,2021-01-02,"63,04"
180846,3520202,2021-01-03,"58,95"
180694,3520202,2021-01-04,"66,51"
180580,3520202,2021-01-05,"70,78"
180428,3520202,2021-01-06,"66,83"
180314,3520202,2021-01-07,"69,14"
180238,3520202,2021-01-08,"71,84"
180162,3520202,2021-01-09,"73,02"
176590,3520202,2021-01-10,"72,28"
172372,3520202,2021-01-11,"71,67"
172106,3520202,2021-01-12,"75,91"
171916,3520202,2021-01-13,"72,10"
172296,3520202,2021-01-14,"78,01"
171878,3520202,2021-01-15,"80,61"
172448,3520202,2021-01-16,"77,49"
171992,3520202,2021-01-17,"79,12"
172182,3520202,2021-01-18,"81,63"
172410,3520202,2021-01-19,"77,08"
171650,3520202,2021-01-20,"77,47"
174044,3520202,2021-01-21,"78,56"
174652,3520202,2021-01-22,"80,37"
174538,3520202,2021-01-23,"81,44"
174462,3520202,2021-01-24,"82,00"
174272,3520202,2021-01-25,"80,43"
174196,3520202,2021-01-26,"82,72"
174424,3520202,2021-01-27,"78,95"
175184,3520202,2021-01-28,"80,30"
175412,3520202,2021-01-29,"80,72"
175336,3520202,2021-01-30,"82,48"
175298,3520202,2021-01-31,"80,00"
175526,3520202,2021-02-01,"77,80"
175070,3520202,2021-02-02,"76,72"
174994,3520202,2021-02-03,"73,89"
174918,3520202,2021-02-04,"75,66"
174804,3520202,2021-02-05,"68,37"
173170,3520202,2021-02-06,"67,24"
173094,3520202,2021-02-07,"67,67"
173018,3520202,2021-02-08,"63,47"
172866,3520202,2021-02-09,"63,06"
172752,3520202,2021-02-10,"61,06"
172638,3520202,2021-02-11,"59,36"
173968,3520202,2021-02-12,"58,05"
173892,3520202,2021-02-13,"59,24"
173816,3520202,2021-02-14,"59,76"
173740,3520202,2021-02-15,"60,04"
173588,3520202,2021-02-16,"58,70"
173512,3520202,2021-02-17,"59,31"
173436,3520202,2021-02-18,"57,93"
181454,3520202,2021-02-19,"60,12"
173398,3520202,2021-02-20,"58,22"
