,cod_ibge,data,ocupacao_leitos
159905,3519709,2020-10-08,"47,03"
159185,3519709,2020-10-09,"47,58"
159521,3519709,2020-10-10,"48,03"
158849,3519709,2020-10-11,"45,65"
158465,3519709,2020-10-12,"48,93"
160529,3519709,2020-10-13,"50,22"
159425,3519709,2020-10-14,"54,78"
160673,3519709,2020-10-15,"48,26"
159761,3519709,2020-10-16,"51,30"
158705,3519709,2020-10-17,"48,03"
160049,3519709,2020-10-18,"42,17"
159617,3519709,2020-10-19,"44,59"
159857,3519709,2020-10-20,"45,45"
160769,3519709,2020-10-21,"46,09"
158993,3519709,2020-10-22,"43,04"
160481,3519709,2020-10-23,"45,81"
158033,3519709,2020-10-24,"42,92"
160241,3519709,2020-10-25,"40,09"
160433,3519709,2020-10-26,"40,34"
160001,3519709,2020-10-27,"44,05"
159041,3519709,2020-10-28,"47,62"
158561,3519709,2020-10-29,"46,55"
158225,3519709,2020-10-30,"46,02"
159089,3519709,2020-10-31,"44,20"
159809,3519709,2020-11-01,"47,32"
158273,3519709,2020-11-02,"46,76"
159281,3519709,2020-11-03,"43,52"
158897,3519709,2020-11-04,"44,65"
158513,3519709,2020-11-05,"45,75"
166097,3519709,2020-11-06,"47,42"
168113,3519709,2020-11-07,"52,36"
168305,3519709,2020-11-08,"50,00"
168497,3519709,2020-11-09,"53,30"
168689,3519709,2020-11-10,"52,36"
168977,3519709,2020-11-11,"51,15"
169169,3519709,2020-11-12,"49,77"
166865,3519709,2020-11-13,"50,70"
167105,3519709,2020-11-14,"48,61"
167297,3519709,2020-11-15,"42,40"
167441,3519709,2020-11-16,"49,55"
167633,3519709,2020-11-17,"52,51"
169265,3519709,2020-11-18,"55,25"
170657,3519709,2020-11-19,"50,68"
170993,3519709,2020-11-20,"50,00"
171329,3519709,2020-11-21,"54,05"
171425,3519709,2020-11-22,"58,37"
169409,3519709,2020-11-23,"59,05"
169649,3519709,2020-11-24,"61,06"
169985,3519709,2020-11-25,"65,33"
170321,3519709,2020-11-26,"63,04"
170561,3519709,2020-11-27,"64,81"
170465,3519709,2020-11-28,"66,95"
171473,3519709,2020-11-29,"59,92"
162305,3519709,2020-11-30,"60,78"
162593,3519709,2020-12-01,"60,34"
162929,3519709,2020-12-02,"61,64"
163073,3519709,2020-12-03,"61,11"
163265,3519709,2020-12-04,"59,57"
163457,3519709,2020-12-05,"62,73"
162161,3519709,2020-12-06,"61,19"
161009,3519709,2020-12-07,"65,92"
161249,3519709,2020-12-08,"61,88"
161489,3519709,2020-12-09,"64,26"
161633,3519709,2020-12-10,"67,63"
161825,3519709,2020-12-11,"68,16"
162017,3519709,2020-12-12,"67,50"
163697,3519709,2020-12-13,"67,61"
165281,3519709,2020-12-14,"71,55"
165521,3519709,2020-12-15,"72,08"
165761,3519709,2020-12-16,"69,29"
166001,3519709,2020-12-17,"72,38"
166289,3519709,2020-12-18,"70,42"
163793,3519709,2020-12-19,"72,88"
164081,3519709,2020-12-20,"71,01"
164225,3519709,2020-12-21,"69,17"
164417,3519709,2020-12-22,"72,50"
164657,3519709,2020-12-23,"71,54"
164801,3519709,2020-12-24,"68,29"
169313,3519709,2020-12-25,"72,36"
164513,3519709,2020-12-26,"69,11"
163745,3519709,2020-12-27,"66,27"
160865,3519709,2020-12-28,"68,15"
165569,3519709,2020-12-29,"72,20"
163649,3519709,2020-12-30,"67,86"
161153,3519709,2020-12-31,"71,15"
163505,3519709,2021-01-01,"69,88"
163553,3519709,2021-01-02,"72,69"
163601,3519709,2021-01-03,"74,09"
170273,3519709,2021-01-04,"75,81"
169889,3519709,2021-01-05,"74,30"
167729,3519709,2021-01-06,"77,46"
166913,3519709,2021-01-07,"78,57"
167921,3519709,2021-01-08,"70,04"
168785,3519709,2021-01-09,"68,38"
161441,3519709,2021-01-10,"70,57"
168593,3519709,2021-01-11,"71,68"
166673,3519709,2021-01-12,"77,90"
167681,3519709,2021-01-13,"76,79"
169505,3519709,2021-01-14,"77,19"
170945,3519709,2021-01-15,"76,22"
162785,3519709,2021-01-16,"77,82"
161105,3519709,2021-01-17,"74,92"
165329,3519709,2021-01-18,"76,77"
165089,3519709,2021-01-19,"78,82"
164273,3519709,2021-01-20,"77,59"
164849,3519709,2021-01-21,"76,53"
164321,3519709,2021-01-22,"74,59"
163889,3519709,2021-01-23,"72,85"
165041,3519709,2021-01-24,"72,88"
165905,3519709,2021-01-25,"74,03"
166385,3519709,2021-01-26,"74,60"
165377,3519709,2021-01-27,"69,75"
165137,3519709,2021-01-28,"68,24"
161873,3519709,2021-01-29,"71,29"
161537,3519709,2021-01-30,"69,81"
161297,3519709,2021-01-31,"66,98"
160913,3519709,2021-02-01,"67,90"
163313,3519709,2021-02-02,"70,44"
162977,3519709,2021-02-03,"72,50"
162641,3519709,2021-02-04,"70,06"
162353,3519709,2021-02-05,"69,04"
171089,3519709,2021-02-06,"70,68"
170033,3519709,2021-02-07,"67,90"
170369,3519709,2021-02-08,"64,91"
169697,3519709,2021-02-09,"68,15"
171233,3519709,2021-02-10,"67,69"
