,cod_ibge,data,ocupacao_leitos
90388,3553955,2020-10-08,"39,38"
84388,3553955,2020-10-09,"38,75"
83248,3553955,2020-10-10,"41,94"
87808,3553955,2020-10-11,"38,51"
86548,3553955,2020-10-12,"35,76"
87448,3553955,2020-10-13,"41,21"
85228,3553955,2020-10-14,"44,72"
88828,3553955,2020-10-15,"44,23"
91108,3553955,2020-10-16,"42,24"
90868,3553955,2020-10-17,"46,58"
91228,3553955,2020-10-18,"44,38"
83428,3553955,2020-10-19,"46,30"
87028,3553955,2020-10-20,"39,13"
86788,3553955,2020-10-21,"35,40"
87388,3553955,2020-10-22,"38,51"
84148,3553955,2020-10-23,"38,51"
89968,3553955,2020-10-24,"36,42"
90208,3553955,2020-10-25,"44,30"
84808,3553955,2020-10-26,"41,98"
87568,3553955,2020-10-27,"42,59"
85828,3553955,2020-10-28,"42,59"
82768,3553955,2020-10-29,"41,36"
89848,3553955,2020-10-30,"41,36"
90088,3553955,2020-10-31,"35,80"
85288,3553955,2020-11-01,"30,25"
85708,3553955,2020-11-02,"29,63"
88048,3553955,2020-11-03,"32,72"
83968,3553955,2020-11-04,"31,68"
89008,3553955,2020-11-05,"32,92"
90628,3553955,2020-11-06,"34,78"
89488,3553955,2020-11-07,"37,89"
89548,3553955,2020-11-08,"37,27"
90928,3553955,2020-11-09,"38,06"
84568,3553955,2020-11-10,"41,29"
85048,3553955,2020-11-11,"38,06"
82828,3553955,2020-11-12,"40,00"
83908,3553955,2020-11-13,"41,29"
87088,3553955,2020-11-14,"40,00"
88108,3553955,2020-11-15,"40,76"
85888,3553955,2020-11-16,"41,29"
86488,3553955,2020-11-17,"37,42"
86308,3553955,2020-11-18,"41,94"
85648,3553955,2020-11-19,"39,35"
87268,3553955,2020-11-20,"38,71"
83668,3553955,2020-11-21,"37,91"
83128,3553955,2020-11-22,"41,94"
85168,3553955,2020-11-23,"42,14"
84268,3553955,2020-11-24,"49,34"
91048,3553955,2020-11-25,"41,83"
89308,3553955,2020-11-26,"40,65"
89128,3553955,2020-11-27,"43,87"
84748,3553955,2020-11-28,"45,81"
88528,3553955,2020-11-29,"45,16"
90448,3553955,2020-11-30,"48,72"
88948,3553955,2020-12-01,"48,39"
88468,3553955,2020-12-02,"51,33"
85408,3553955,2020-12-03,"44,00"
83008,3553955,2020-12-04,"46,45"
83788,3553955,2020-12-05,"48,00"
87148,3553955,2020-12-06,"49,33"
87988,3553955,2020-12-07,"49,33"
86848,3553955,2020-12-08,"50,00"
86608,3553955,2020-12-09,"52,67"
86248,3553955,2020-12-10,"50,63"
88168,3553955,2020-12-11,"53,33"
87328,3553955,2020-12-12,"54,84"
83608,3553955,2020-12-13,"54,84"
82888,3553955,2020-12-14,"54,19"
84928,3553955,2020-12-15,"58,71"
85468,3553955,2020-12-16,"63,87"
88888,3553955,2020-12-17,"61,78"
88648,3553955,2020-12-18,"59,87"
89728,3553955,2020-12-19,"61,15"
90748,3553955,2020-12-20,"59,87"
88768,3553955,2020-12-21,"66,24"
90988,3553955,2020-12-22,"66,24"
89068,3553955,2020-12-23,"66,67"
89428,3553955,2020-12-24,"67,52"
90508,3553955,2020-12-25,"69,23"
84508,3553955,2020-12-26,"65,19"
85108,3553955,2020-12-27,"72,33"
82708,3553955,2020-12-28,"71,25"
83068,3553955,2020-12-29,"71,79"
83728,3553955,2020-12-30,"68,35"
85588,3553955,2020-12-31,"71,34"
87688,3553955,2021-01-01,"70,06"
86968,3553955,2021-01-02,"75,16"
86068,3553955,2021-01-03,"75,32"
86368,3553955,2021-01-04,"75,95"
88408,3553955,2021-01-05,"76,10"
86008,3553955,2021-01-06,"76,88"
88228,3553955,2021-01-07,"81,01"
88288,3553955,2021-01-08,"79,75"
86908,3553955,2021-01-09,"81,01"
83548,3553955,2021-01-10,"83,23"
83368,3553955,2021-01-11,"82,61"
83308,3553955,2021-01-12,"83,75"
84688,3553955,2021-01-13,"85,71"
84208,3553955,2021-01-14,"85,88"
90268,3553955,2021-01-15,"89,47"
89668,3553955,2021-01-16,"91,81"
90568,3553955,2021-01-17,"90,06"
88588,3553955,2021-01-18,"85,88"
90808,3553955,2021-01-19,"85,80"
90688,3553955,2021-01-20,"84,62"
89908,3553955,2021-01-21,"87,91"
89608,3553955,2021-01-22,"85,56"
90148,3553955,2021-01-23,"85,41"
90028,3553955,2021-01-24,"83,33"
88348,3553955,2021-01-25,"81,87"
84628,3553955,2021-01-26,"84,46"
85348,3553955,2021-01-27,"81,96"
82948,3553955,2021-01-28,"81,12"
83488,3553955,2021-01-29,"75,38"
85528,3553955,2021-01-30,"79,90"
87508,3553955,2021-01-31,"76,73"
87928,3553955,2021-02-01,"76,68"
85768,3553955,2021-02-02,"78,24"
86128,3553955,2021-02-03,"74,75"
86668,3553955,2021-02-04,"70,44"
86428,3553955,2021-02-05,"71,72"
85948,3553955,2021-02-06,"72,50"
87628,3553955,2021-02-07,"73,63"
87748,3553955,2021-02-08,"69,80"
87208,3553955,2021-02-09,"74,37"
83848,3553955,2021-02-10,"72,36"
83188,3553955,2021-02-11,"75,63"
84088,3553955,2021-02-12,"72,00"
84868,3553955,2021-02-13,"72,00"
84448,3553955,2021-02-14,"75,76"
90328,3553955,2021-02-15,"74,87"
89368,3553955,2021-02-16,"74,50"
88708,3553955,2021-02-17,"75,88"
91168,3553955,2021-02-18,"75,50"
89188,3553955,2021-02-19,"78,50"
82648,3553955,2021-02-20,"78,43"
75928,3553955,2021-02-21,"79,81"
74968,3553955,2021-02-22,"80,29"
75868,3553955,2021-02-23,"80,77"
76708,3553955,2021-02-24,"79,81"
76888,3553955,2021-02-25,"77,03"
80488,3553955,2021-02-26,"77,88"
79948,3553955,2021-02-27,"80,77"
81208,3553955,2021-02-28,"81,34"
81988,3553955,2021-03-01,"82,30"
81508,3553955,2021-03-02,"85,17"
78088,3553955,2021-03-03,"86,60"
77608,3553955,2021-03-04,"85,78"
77068,3553955,2021-03-05,"88,04"
79408,3553955,2021-03-06,"90,05"
78988,3553955,2021-03-07,"79,45"
78448,3553955,2021-03-08,"91,93"
78688,3553955,2021-03-09,"93,78"
79168,3553955,2021-03-10,"95,15"
78928,3553955,2021-03-11,"95,20"
77248,3553955,2021-03-12,"91,74"
77728,3553955,2021-03-13,"93,22"
78028,3553955,2021-03-14,"91,60"
81448,3553955,2021-03-15,"96,96"
81928,3553955,2021-03-16,"96,07"
82348,3553955,2021-03-17,"96,96"
80368,3553955,2021-03-18,"94,83"
80248,3553955,2021-03-19,"95,71"
80608,3553955,2021-03-20,"92,70"
75148,3553955,2021-03-21,"95,76"
74188,3553955,2021-03-22,"95,73"
76048,3553955,2021-03-23,"96,65"
75268,3553955,2021-03-24,"96,23"
75448,3553955,2021-03-25,"96,67"
76348,3553955,2021-03-26,"96,23"
74128,3553955,2021-03-27,"93,88"
74368,3553955,2021-03-28,"96,68"
74248,3553955,2021-03-29,"92,53"
76468,3553955,2021-03-30,"95,06"
76108,3553955,2021-03-31,"95,44"
75808,3553955,2021-04-01,"95,88"
75508,3553955,2021-04-02,"95,92"
75088,3553955,2021-04-03,"96,36"
75028,3553955,2021-04-04,"95,16"
75208,3553955,2021-04-05,"95,55"
75568,3553955,2021-04-06,"94,82"
75688,3553955,2021-04-07,"94,05"
75988,3553955,2021-04-08,"94,42"
76288,3553955,2021-04-09,"95,60"
76528,3553955,2021-04-10,"94,38"
76648,3553955,2021-04-11,"94,49"
74428,3553955,2021-04-12,"94,07"
74488,3553955,2021-04-13,"94,86"
82528,3553955,2021-04-14,"96,06"
80848,3553955,2021-04-15,"94,21"
80728,3553955,2021-04-16,"94,14"
81028,3553955,2021-04-17,"96,15"
80428,3553955,2021-04-18,"96,20"
80128,3553955,2021-04-19,"94,42"
80008,3553955,2021-04-20,"96,53"
79888,3553955,2021-04-21,"95,56"
81088,3553955,2021-04-22,"94,57"
82588,3553955,2021-04-23,"93,39"
82408,3553955,2021-04-24,"94,25"
82228,3553955,2021-04-25,"95,28"
82168,3553955,2021-04-26,"94,49"
82048,3553955,2021-04-27,"95,26"
81808,3553955,2021-04-28,"95,24"
81748,3553955,2021-04-29,"96,83"
81628,3553955,2021-04-30,"95,67"
81388,3553955,2021-05-01,"93,02"
81268,3553955,2021-05-02,"95,74"
78208,3553955,2021-05-03,"94,98"
77908,3553955,2021-05-04,"96,15"
77848,3553955,2021-05-05,"96,54"
78148,3553955,2021-05-06,"95,74"
77428,3553955,2021-05-07,"96,11"
77368,3553955,2021-05-08,"93,16"
77128,3553955,2021-05-09,"94,59"
77008,3553955,2021-05-10,"95,75"
77488,3553955,2021-05-11,"95,82"
78328,3553955,2021-05-12,"95,44"
79468,3553955,2021-05-13,"94,68"
79288,3553955,2021-05-14,"95,02"
79108,3553955,2021-05-15,"94,66"
79588,3553955,2021-05-16,"92,34"
78808,3553955,2021-05-17,"95,79"
78568,3553955,2021-05-18,"96,18"
78508,3553955,2021-05-19,"96,59"
76828,3553955,2021-05-20,"97,01"
78628,3553955,2021-05-21,"97,37"
