,cod_ibge,data,ocupacao_leitos
28454,3501707,2020-10-08,"39,84"
28334,3501707,2020-10-09,"37,40"
28190,3501707,2020-10-10,"35,77"
28022,3501707,2020-10-11,"39,68"
27854,3501707,2020-10-12,"35,48"
28766,3501707,2020-10-13,"33,33"
28838,3501707,2020-10-14,"29,27"
26510,3501707,2020-10-15,"28,46"
26702,3501707,2020-10-16,"27,87"
26822,3501707,2020-10-17,"27,87"
26078,3501707,2020-10-18,"26,23"
26270,3501707,2020-10-19,"30,33"
27374,3501707,2020-10-20,"27,05"
27518,3501707,2020-10-21,"30,33"
26030,3501707,2020-10-22,"28,69"
26966,3501707,2020-10-23,"25,41"
27110,3501707,2020-10-24,"26,23"
26774,3501707,2020-10-25,"29,75"
27134,3501707,2020-10-26,"26,23"
27686,3501707,2020-10-27,"30,25"
27494,3501707,2020-10-28,"29,41"
27734,3501707,2020-10-29,"30,00"
26198,3501707,2020-10-30,"30,43"
26750,3501707,2020-10-31,"26,96"
26870,3501707,2020-11-01,"29,06"
28622,3501707,2020-11-02,"31,93"
27926,3501707,2020-11-03,"35,34"
28166,3501707,2020-11-04,"36,21"
28406,3501707,2020-11-05,"40,17"
28262,3501707,2020-11-06,"39,32"
28742,3501707,2020-11-07,"33,33"
26726,3501707,2020-11-08,"35,54"
26846,3501707,2020-11-09,"34,15"
27038,3501707,2020-11-10,"35,20"
27278,3501707,2020-11-11,"33,87"
27710,3501707,2020-11-12,"30,40"
26294,3501707,2020-11-13,"28,80"
26438,3501707,2020-11-14,"29,84"
26558,3501707,2020-11-15,"31,45"
28526,3501707,2020-11-16,"32,79"
28502,3501707,2020-11-17,"34,15"
22094,3501707,2020-11-18,"33,33"
22718,3501707,2020-11-19,"33,61"
22454,3501707,2020-11-20,"31,40"
22238,3501707,2020-11-21,"33,06"
22430,3501707,2020-11-22,"32,50"
22310,3501707,2020-11-23,"34,15"
22406,3501707,2020-11-24,"34,71"
22910,3501707,2020-11-25,"30,58"
22790,3501707,2020-11-26,"29,27"
22574,3501707,2020-11-27,"28,33"
22262,3501707,2020-11-28,"29,66"
25166,3501707,2020-11-29,"33,33"
25046,3501707,2020-11-30,"34,45"
24950,3501707,2020-12-01,"35,83"
24878,3501707,2020-12-02,"35,83"
24734,3501707,2020-12-03,"35,54"
24662,3501707,2020-12-04,"36,07"
24590,3501707,2020-12-05,"34,71"
25262,3501707,2020-12-06,"35,83"
25910,3501707,2020-12-07,"35,29"
25838,3501707,2020-12-08,"34,43"
22958,3501707,2020-12-09,"34,43"
25670,3501707,2020-12-10,"34,43"
25550,3501707,2020-12-11,"30,33"
25454,3501707,2020-12-12,"30,58"
25382,3501707,2020-12-13,"32,50"
24470,3501707,2020-12-14,"33,33"
23630,3501707,2020-12-15,"36,67"
23534,3501707,2020-12-16,"37,82"
25982,3501707,2020-12-17,"34,71"
23342,3501707,2020-12-18,"34,17"
23294,3501707,2020-12-19,"35,83"
23174,3501707,2020-12-20,"31,40"
23078,3501707,2020-12-21,"32,50"
23678,3501707,2020-12-22,"35,83"
24302,3501707,2020-12-23,"38,33"
24254,3501707,2020-12-24,"37,82"
24182,3501707,2020-12-25,"32,79"
24086,3501707,2020-12-26,"37,90"
23990,3501707,2020-12-27,"40,98"
23918,3501707,2020-12-28,"42,62"
23774,3501707,2020-12-29,"43,55"
23822,3501707,2020-12-30,"43,65"
24422,3501707,2020-12-31,"44,88"
24374,3501707,2021-01-01,"42,52"
23006,3501707,2021-01-02,"42,28"
23366,3501707,2021-01-03,"43,09"
23582,3501707,2021-01-04,"42,40"
24494,3501707,2021-01-05,"46,46"
25502,3501707,2021-01-06,"46,88"
25766,3501707,2021-01-07,"46,88"
25598,3501707,2021-01-08,"48,82"
24686,3501707,2021-01-09,"49,61"
24974,3501707,2021-01-10,"43,41"
25118,3501707,2021-01-11,"40,94"
22886,3501707,2021-01-12,"48,03"
22286,3501707,2021-01-13,"48,44"
22358,3501707,2021-01-14,"51,18"
22646,3501707,2021-01-15,"53,97"
22862,3501707,2021-01-16,"51,59"
25214,3501707,2021-01-17,"56,69"
24830,3501707,2021-01-18,"61,42"
25286,3501707,2021-01-19,"57,81"
23102,3501707,2021-01-20,"57,69"
23870,3501707,2021-01-21,"61,24"
23942,3501707,2021-01-22,"67,18"
24158,3501707,2021-01-23,"64,12"
