,cod_ibge,data,ocupacao_leitos
109027,3515301,2020-10-08,"64,94"
105067,3515301,2020-10-09,"59,49"
107092,3515301,2020-10-10,"60,26"
106102,3515301,2020-10-11,"68,35"
110737,3515301,2020-10-12,"64,10"
106237,3515301,2020-10-13,"56,41"
105247,3515301,2020-10-14,"56,25"
110647,3515301,2020-10-15,"45,68"
109747,3515301,2020-10-16,"50,00"
100207,3515301,2020-10-17,"43,42"
102907,3515301,2020-10-18,"50,67"
101242,3515301,2020-10-19,"46,67"
102007,3515301,2020-10-20,"42,11"
102727,3515301,2020-10-21,"40,79"
104887,3515301,2020-10-22,"36,84"
98992,3515301,2020-10-23,"35,53"
99487,3515301,2020-10-24,"37,33"
100297,3515301,2020-10-25,"40,00"
102997,3515301,2020-10-26,"39,19"
100837,3515301,2020-10-27,"37,84"
101017,3515301,2020-10-28,"43,42"
103177,3515301,2020-10-29,"41,33"
99802,3515301,2020-10-30,"42,25"
109342,3515301,2020-10-31,"46,38"
104932,3515301,2020-11-01,"44,12"
108622,3515301,2020-11-02,"41,79"
105427,3515301,2020-11-03,"44,12"
108262,3515301,2020-11-04,"41,67"
110962,3515301,2020-11-05,"37,14"
110152,3515301,2020-11-06,"34,29"
109117,3515301,2020-11-07,"41,43"
110557,3515301,2020-11-08,"34,29"
106147,3515301,2020-11-09,"37,14"
105517,3515301,2020-11-10,"39,13"
107812,3515301,2020-11-11,"37,88"
106867,3515301,2020-11-12,"40,91"
107452,3515301,2020-11-13,"39,39"
108082,3515301,2020-11-14,"37,88"
105967,3515301,2020-11-15,"40,91"
109072,3515301,2020-11-16,"36,36"
110062,3515301,2020-11-17,"36,36"
110917,3515301,2020-11-18,"37,88"
104977,3515301,2020-11-19,"38,46"
107137,3515301,2020-11-20,"40,30"
107002,3515301,2020-11-21,"45,45"
108307,3515301,2020-11-22,"40,91"
105562,3515301,2020-11-23,"39,39"
106417,3515301,2020-11-24,"39,39"
111052,3515301,2020-11-25,"43,94"
111502,3515301,2020-11-26,"53,85"
108892,3515301,2020-11-27,"54,55"
99757,3515301,2020-11-28,"54,55"
99352,3515301,2020-11-29,"60,87"
100522,3515301,2020-11-30,"54,41"
98767,3515301,2020-12-01,"55,07"
103537,3515301,2020-12-02,"55,07"
102952,3515301,2020-12-03,"67,24"
104437,3515301,2020-12-04,"72,41"
104032,3515301,2020-12-05,"71,93"
101287,3515301,2020-12-06,"58,21"
101827,3515301,2020-12-07,"62,69"
102052,3515301,2020-12-08,"66,67"
102097,3515301,2020-12-09,"69,57"
102277,3515301,2020-12-10,"66,67"
100927,3515301,2020-12-11,"73,33"
101422,3515301,2020-12-12,"82,28"
104302,3515301,2020-12-13,"87,67"
104752,3515301,2020-12-14,"80,00"
103132,3515301,2020-12-15,"75,64"
100702,3515301,2020-12-16,"78,48"
99982,3515301,2020-12-17,"82,28"
100342,3515301,2020-12-18,"85,19"
99532,3515301,2020-12-19,"85,88"
110017,3515301,2020-12-20,"86,05"
99397,3515301,2020-12-21,"87,50"
100612,3515301,2020-12-22,"90,91"
100252,3515301,2020-12-23,"86,52"
98722,3515301,2020-12-24,"84,09"
98812,3515301,2020-12-25,"80,72"
103312,3515301,2020-12-26,"81,25"
103042,3515301,2020-12-27,"77,78"
103897,3515301,2020-12-28,"75,90"
104482,3515301,2020-12-29,"76,74"
104077,3515301,2020-12-30,"79,07"
101512,3515301,2020-12-31,"77,01"
101152,3515301,2021-01-01,"72,62"
102682,3515301,2021-01-02,"70,24"
102322,3515301,2021-01-03,"71,59"
101917,3515301,2021-01-04,"76,09"
101962,3515301,2021-01-05,"76,84"
102457,3515301,2021-01-06,"80,21"
100882,3515301,2021-01-07,"73,08"
101197,3515301,2021-01-08,"79,57"
102817,3515301,2021-01-09,"75,79"
104212,3515301,2021-01-10,"79,79"
104527,3515301,2021-01-11,"76,67"
100747,3515301,2021-01-12,"76,09"
103357,3515301,2021-01-13,"79,57"
103717,3515301,2021-01-14,"79,12"
98947,3515301,2021-01-15,"81,72"
100162,3515301,2021-01-16,"79,12"
100477,3515301,2021-01-17,"84,38"
99217,3515301,2021-01-18,"86,96"
99667,3515301,2021-01-19,"83,91"
109927,3515301,2021-01-20,"77,01"
108757,3515301,2021-01-21,"76,19"
109252,3515301,2021-01-22,"75,31"
110827,3515301,2021-01-23,"72,84"
111097,3515301,2021-01-24,"73,81"
106372,3515301,2021-01-25,"74,07"
105157,3515301,2021-01-26,"74,39"
105607,3515301,2021-01-27,"72,09"
108172,3515301,2021-01-28,"74,16"
106912,3515301,2021-01-29,"71,59"
107587,3515301,2021-01-30,"74,42"
106957,3515301,2021-01-31,"71,91"
105697,3515301,2021-02-01,"73,63"
106642,3515301,2021-02-02,"60,78"
110872,3515301,2021-02-03,"65,35"
109432,3515301,2021-02-04,"63,37"
109657,3515301,2021-02-05,"61,62"
108982,3515301,2021-02-06,"64,36"
111007,3515301,2021-02-07,"66,02"
106687,3515301,2021-02-08,"72,12"
108397,3515301,2021-02-09,"76,19"
107542,3515301,2021-02-10,"77,14"
108577,3515301,2021-02-11,"83,02"
107857,3515301,2021-02-12,"83,33"
105202,3515301,2021-02-13,"79,63"
106552,3515301,2021-02-14,"79,44"
106012,3515301,2021-02-15,"85,58"
110602,3515301,2021-02-16,"89,62"
109297,3515301,2021-02-17,"84,26"
108802,3515301,2021-02-18,"88,29"
109792,3515301,2021-02-19,"90,65"
109882,3515301,2021-02-20,"90,65"
108847,3515301,2021-02-21,"83,18"
109387,3515301,2021-02-22,"92,52"
110692,3515301,2021-02-23,"93,75"
106057,3515301,2021-02-24,"91,96"
106597,3515301,2021-02-25,"90,35"
105382,3515301,2021-02-26,"91,15"
107947,3515301,2021-02-27,"88,39"
107722,3515301,2021-02-28,"90,27"
107362,3515301,2021-03-01,"89,47"
107317,3515301,2021-03-02,"90,83"
106777,3515301,2021-03-03,"95,76"
108667,3515301,2021-03-04,"94,07"
110782,3515301,2021-03-05,"94,02"
109972,3515301,2021-03-06,"96,58"
110107,3515301,2021-03-07,"97,46"
111457,3515301,2021-03-08,"97,50"
105922,3515301,2021-03-09,"96,83"
105337,3515301,2021-03-10,"89,47"
108532,3515301,2021-03-11,"90,51"
107407,3515301,2021-03-12,"87,68"
107182,3515301,2021-03-13,"90,15"
108352,3515301,2021-03-14,"94,16"
106822,3515301,2021-03-15,"96,55"
105472,3515301,2021-03-16,"95,21"
105877,3515301,2021-03-17,"95,86"
106732,3515301,2021-03-18,"95,21"
111187,3515301,2021-03-19,"93,96"
111412,3515301,2021-03-20,"94,74"
109477,3515301,2021-03-21,"94,56"
110242,3515301,2021-03-22,"97,33"
110332,3515301,2021-03-23,"95,21"
99442,3515301,2021-03-24,"94,77"
99127,3515301,2021-03-25,"94,34"
100387,3515301,2021-03-26,"96,18"
99082,3515301,2021-03-27,"95,06"
102772,3515301,2021-03-28,"96,84"
103492,3515301,2021-03-29,"92,68"
103087,3515301,2021-03-30,"95,03"
104707,3515301,2021-03-31,"95,71"
104392,3515301,2021-04-01,"95,73"
103942,3515301,2021-04-02,"95,68"
101467,3515301,2021-04-03,"91,82"
101062,3515301,2021-04-04,"93,71"
102592,3515301,2021-04-05,"92,36"
102187,3515301,2021-04-06,"88,17"
104842,3515301,2021-04-07,"93,79"
102142,3515301,2021-04-08,"98,08"
102547,3515301,2021-04-09,"97,45"
101692,3515301,2021-04-10,"95,42"
101332,3515301,2021-04-11,"95,38"
101647,3515301,2021-04-12,"99,35"
104167,3515301,2021-04-13,"99,36"
104572,3515301,2021-04-14,"98,05"
103852,3515301,2021-04-15,"94,84"
103222,3515301,2021-04-16,"94,01"
103672,3515301,2021-04-17,"93,57"
98857,3515301,2021-04-18,"95,12"
100072,3515301,2021-04-19,"96,47"
100432,3515301,2021-04-20,"93,49"
99262,3515301,2021-04-21,"92,86"
99577,3515301,2021-04-22,"93,37"
99712,3515301,2021-04-23,"91,07"
99892,3515301,2021-04-24,"90,64"
100117,3515301,2021-04-25,"96,43"
98677,3515301,2021-04-26,"91,12"
103267,3515301,2021-04-27,"89,87"
103762,3515301,2021-04-28,"89,31"
104617,3515301,2021-04-29,"91,77"
103807,3515301,2021-04-30,"89,24"
101377,3515301,2021-05-01,"89,03"
102637,3515301,2021-05-02,"90,32"
102232,3515301,2021-05-03,"89,35"
101872,3515301,2021-05-04,"84,71"
102502,3515301,2021-05-05,"89,24"
101107,3515301,2021-05-06,"89,31"
101557,3515301,2021-05-07,"91,56"
104257,3515301,2021-05-08,"90,38"
104662,3515301,2021-05-09,"88,34"
103447,3515301,2021-05-10,"87,97"
100792,3515301,2021-05-11,"85,88"
100027,3515301,2021-05-12,"89,70"
99172,3515301,2021-05-13,"94,41"
99622,3515301,2021-05-14,"95,06"
110377,3515301,2021-05-15,"93,12"
110467,3515301,2021-05-16,"92,59"
111232,3515301,2021-05-17,"93,87"
108712,3515301,2021-05-18,"93,33"
105742,3515301,2021-05-19,"90,85"
105787,3515301,2021-05-20,"93,29"
108487,3515301,2021-05-21,"92,81"
107227,3515301,2021-05-22,"95,86"
108127,3515301,2021-05-23,"93,87"
106327,3515301,2021-05-24,"92,31"
109522,3515301,2021-05-25,"93,57"
107992,3515301,2021-05-26,"92,44"
110512,3515301,2021-05-27,"92,81"
106507,3515301,2021-05-28,"93,29"
107767,3515301,2021-05-29,"91,95"
111277,3515301,2021-05-30,"93,68"
108442,3515301,2021-05-31,"92,13"
107677,3515301,2021-06-01,"91,11"
105022,3515301,2021-06-02,"93,06"
109162,3515301,2021-06-03,"90,06"
111322,3515301,2021-06-04,"91,62"
109567,3515301,2021-06-05,"88,34"
109702,3515301,2021-06-06,"93,49"
106462,3515301,2021-06-07,"95,91"
107272,3515301,2021-06-08,"94,83"
110422,3515301,2021-06-09,"97,06"
107632,3515301,2021-06-10,"95,27"
105112,3515301,2021-06-11,"91,52"
110197,3515301,2021-06-12,"92,50"
99847,3515301,2021-06-13,"93,17"
104347,3515301,2021-06-14,"91,52"
99037,3515301,2021-06-15,"93,57"
101737,3515301,2021-06-16,"92,68"
103627,3515301,2021-06-17,"91,12"
99307,3515301,2021-06-18,"93,06"
100657,3515301,2021-06-19,"93,30"
103582,3515301,2021-06-20,"94,25"
104122,3515301,2021-06-21,"92,44"
102412,3515301,2021-06-22,"94,15"
102367,3515301,2021-06-23,"92,73"
102862,3515301,2021-06-24,"92,22"
103402,3515301,2021-06-25,"90,68"
99937,3515301,2021-06-26,"90,18"
108937,3515301,2021-06-27,"89,16"
111142,3515301,2021-06-28,"81,92"
108037,3515301,2021-06-29,"87,35"
107902,3515301,2021-06-30,"81,76"
109837,3515301,2021-07-01,"84,88"
108217,3515301,2021-07-02,"83,33"
107047,3515301,2021-07-03,"80,49"
106282,3515301,2021-07-04,"82,93"
109612,3515301,2021-07-05,"79,39"
101782,3515301,2021-07-06,"83,23"
110287,3515301,2021-07-07,"83,14"
106192,3515301,2021-07-08,"82,25"
101602,3515301,2021-07-09,"81,66"
103987,3515301,2021-07-10,"80,86"
100567,3515301,2021-07-11,"77,44"
109207,3515301,2021-07-12,"79,88"
111367,3515301,2021-07-13,"76,97"
107497,3515301,2021-07-14,"74,69"
104797,3515301,2021-07-15,"72,67"
98902,3515301,2021-07-16,"68,94"
100972,3515301,2021-07-17,"64,38"
105832,3515301,2021-07-18,"66,24"
105292,3515301,2021-07-19,"66,00"
105652,3515301,2021-07-20,"59,24"
