,cod_ibge,data,ocupacao_leitos
122443,3518859,2020-10-08,"49,51"
122235,3518859,2020-10-09,"48,38"
122183,3518859,2020-10-10,"48,05"
119687,3518859,2020-10-11,"47,44"
120233,3518859,2020-10-12,"42,35"
119193,3518859,2020-10-13,"43,24"
121169,3518859,2020-10-14,"49,49"
121533,3518859,2020-10-15,"52,01"
120467,3518859,2020-10-16,"49,66"
120935,3518859,2020-10-17,"47,81"
120623,3518859,2020-10-18,"44,59"
121403,3518859,2020-10-19,"44,30"
119427,3518859,2020-10-20,"38,72"
120285,3518859,2020-10-21,"42,28"
122677,3518859,2020-10-22,"40,48"
122079,3518859,2020-10-23,"39,29"
123093,3518859,2020-10-24,"37,68"
116671,3518859,2020-10-25,"38,55"
118725,3518859,2020-10-26,"40,00"
117607,3518859,2020-10-27,"40,07"
116983,3518859,2020-10-28,"37,46"
118283,3518859,2020-10-29,"36,69"
116281,3518859,2020-10-30,"32,12"
116593,3518859,2020-10-31,"30,66"
118647,3518859,2020-11-01,"30,36"
117659,3518859,2020-11-02,"30,40"
117243,3518859,2020-11-03,"27,54"
118803,3518859,2020-11-04,"30,80"
116515,3518859,2020-11-05,"30,69"
116177,3518859,2020-11-06,"30,94"
116359,3518859,2020-11-07,"25,54"
116723,3518859,2020-11-08,"27,21"
118127,3518859,2020-11-09,"30,26"
117867,3518859,2020-11-10,"32,10"
116775,3518859,2020-11-11,"27,51"
118491,3518859,2020-11-12,"28,52"
117139,3518859,2020-11-13,"29,84"
116905,3518859,2020-11-14,"26,85"
117711,3518859,2020-11-15,"29,57"
117477,3518859,2020-11-16,"24,90"
117451,3518859,2020-11-17,"22,09"
117737,3518859,2020-11-18,"36,41"
116879,3518859,2020-11-19,"34,87"
117217,3518859,2020-11-20,"38,54"
118517,3518859,2020-11-21,"36,22"
118777,3518859,2020-11-22,"35,03"
117945,3518859,2020-11-23,"36,73"
118153,3518859,2020-11-24,"39,59"
115865,3518859,2020-11-25,"34,04"
116489,3518859,2020-11-26,"38,62"
116203,3518859,2020-11-27,"37,63"
116021,3518859,2020-11-28,"36,07"
116229,3518859,2020-11-29,"35,14"
116567,3518859,2020-11-30,"40,00"
116411,3518859,2020-12-01,"36,32"
118101,3518859,2020-12-02,"36,65"
118309,3518859,2020-12-03,"34,03"
118621,3518859,2020-12-04,"36,51"
117841,3518859,2020-12-05,"36,69"
117035,3518859,2020-12-06,"38,69"
117009,3518859,2020-12-07,"41,36"
117763,3518859,2020-12-08,"45,96"
117347,3518859,2020-12-09,"42,50"
117581,3518859,2020-12-10,"39,38"
117295,3518859,2020-12-11,"43,75"
117061,3518859,2020-12-12,"44,03"
118413,3518859,2020-12-13,"40,00"
118699,3518859,2020-12-14,"40,62"
117893,3518859,2020-12-15,"45,24"
118231,3518859,2020-12-16,"43,11"
115839,3518859,2020-12-17,"47,02"
116463,3518859,2020-12-18,"46,39"
116099,3518859,2020-12-19,"47,56"
120415,3518859,2020-12-20,"47,24"
122287,3518859,2020-12-21,"48,43"
122313,3518859,2020-12-22,"48,43"
122573,3518859,2020-12-23,"55,97"
123015,3518859,2020-12-24,"51,61"
122755,3518859,2020-12-25,"50,32"
122157,3518859,2020-12-26,"51,92"
122053,3518859,2020-12-27,"55,77"
122833,3518859,2020-12-28,"55,84"
119713,3518859,2020-12-29,"52,63"
119817,3518859,2020-12-30,"56,77"
119999,3518859,2020-12-31,"58,33"
120181,3518859,2021-01-01,"57,74"
119583,3518859,2021-01-02,"52,07"
119011,3518859,2021-01-03,"53,29"
119271,3518859,2021-01-04,"54,91"
119453,3518859,2021-01-05,"62,07"
121195,3518859,2021-01-06,"63,79"
121299,3518859,2021-01-07,"65,50"
121481,3518859,2021-01-08,"69,95"
121637,3518859,2021-01-09,"70,65"
121065,3518859,2021-01-10,"72,54"
120545,3518859,2021-01-11,"76,65"
120675,3518859,2021-01-12,"71,50"
120805,3518859,2021-01-13,"71,57"
119609,3518859,2021-01-14,"64,50"
120987,3518859,2021-01-15,"66,38"
120909,3518859,2021-01-16,"76,53"
120831,3518859,2021-01-17,"70,91"
120727,3518859,2021-01-18,"73,87"
120571,3518859,2021-01-19,"72,32"
120701,3518859,2021-01-20,"76,57"
121741,3518859,2021-01-21,"74,69"
121585,3518859,2021-01-22,"79,44"
121429,3518859,2021-01-23,"82,40"
121325,3518859,2021-01-24,"81,75"
121221,3518859,2021-01-25,"82,86"
121793,3518859,2021-01-26,"82,33"
119531,3518859,2021-01-27,"82,33"
119349,3518859,2021-01-28,"82,61"
119557,3518859,2021-01-29,"75,70"
119141,3518859,2021-01-30,"78,23"
119063,3518859,2021-01-31,"78,31"
118933,3518859,2021-02-01,"77,38"
121845,3518859,2021-02-02,"74,80"
120155,3518859,2021-02-03,"71,54"
120025,3518859,2021-02-04,"75,19"
119895,3518859,2021-02-05,"75,95"
119739,3518859,2021-02-06,"73,43"
121819,3518859,2021-02-07,"74,91"
122937,3518859,2021-02-08,"74,91"
121949,3518859,2021-02-09,"75,36"
122417,3518859,2021-02-10,"73,74"
122547,3518859,2021-02-11,"74,01"
123145,3518859,2021-02-12,"73,48"
123223,3518859,2021-02-13,"75,63"
122495,3518859,2021-02-14,"71,89"
122131,3518859,2021-02-15,"68,38"
121871,3518859,2021-02-16,"70,17"
122209,3518859,2021-02-17,"69,58"
122599,3518859,2021-02-18,"71,38"
122729,3518859,2021-02-19,"75,00"
122781,3518859,2021-02-20,"74,74"
121975,3518859,2021-02-21,"76,74"
122391,3518859,2021-02-22,"77,05"
122651,3518859,2021-02-23,"76,98"
122625,3518859,2021-02-24,"79,31"
122703,3518859,2021-02-25,"80,55"
122885,3518859,2021-02-26,"81,02"
122911,3518859,2021-02-27,"79,25"
123249,3518859,2021-02-28,"82,15"
122339,3518859,2021-03-01,"82,25"
122989,3518859,2021-03-02,"84,80"
122859,3518859,2021-03-03,"85,32"
119661,3518859,2021-03-04,"85,76"
119765,3518859,2021-03-05,"86,62"
119947,3518859,2021-03-06,"84,62"
120077,3518859,2021-03-07,"87,75"
120207,3518859,2021-03-08,"90,97"
119219,3518859,2021-03-09,"89,81"
118959,3518859,2021-03-10,"89,49"
119089,3518859,2021-03-11,"85,23"
119167,3518859,2021-03-12,"85,63"
119297,3518859,2021-03-13,"83,77"
119375,3518859,2021-03-14,"86,30"
120311,3518859,2021-03-15,"91,43"
120389,3518859,2021-03-16,"93,24"
121247,3518859,2021-03-17,"94,20"
121351,3518859,2021-03-18,"92,78"
121507,3518859,2021-03-19,"92,93"
121559,3518859,2021-03-20,"93,14"
121715,3518859,2021-03-21,"91,47"
121117,3518859,2021-03-22,"91,82"
120441,3518859,2021-03-23,"93,96"
120597,3518859,2021-03-24,"95,04"
120753,3518859,2021-03-25,"92,86"
120857,3518859,2021-03-26,"92,64"
120961,3518859,2021-03-27,"92,44"
121013,3518859,2021-03-28,"93,97"
120779,3518859,2021-03-29,"93,43"
120649,3518859,2021-03-30,"93,48"
120519,3518859,2021-03-31,"93,25"
121091,3518859,2021-04-01,"93,02"
121611,3518859,2021-04-02,"92,27"
121455,3518859,2021-04-03,"94,39"
121273,3518859,2021-04-04,"94,88"
121143,3518859,2021-04-05,"92,23"
119505,3518859,2021-04-06,"93,63"
119323,3518859,2021-04-07,"91,57"
119245,3518859,2021-04-08,"90,33"
118985,3518859,2021-04-09,"90,33"
119635,3518859,2021-04-10,"91,33"
120103,3518859,2021-04-11,"91,33"
119921,3518859,2021-04-12,"89,89"
119791,3518859,2021-04-13,"91,19"
120337,3518859,2021-04-14,"88,15"
121897,3518859,2021-04-15,"92,42"
122261,3518859,2021-04-16,"89,60"
123119,3518859,2021-04-17,"89,39"
122521,3518859,2021-04-18,"89,60"
122963,3518859,2021-04-19,"90,76"
122027,3518859,2021-04-20,"91,96"
122469,3518859,2021-04-21,"82,94"
122001,3518859,2021-04-22,"86,99"
116073,3518859,2021-04-23,"90,27"
115969,3518859,2021-04-24,"89,80"
116697,3518859,2021-04-25,"89,38"
116749,3518859,2021-04-26,"91,91"
117919,3518859,2021-04-27,"89,86"
118751,3518859,2021-04-28,"91,57"
118543,3518859,2021-04-29,"90,47"
117113,3518859,2021-04-30,"89,33"
116853,3518859,2021-05-01,"87,26"
117633,3518859,2021-05-02,"86,27"
117373,3518859,2021-05-03,"88,46"
117555,3518859,2021-05-04,"90,97"
117529,3518859,2021-05-05,"92,86"
116957,3518859,2021-05-06,"92,69"
117815,3518859,2021-05-07,"93,13"
118569,3518859,2021-05-08,"90,80"
118361,3518859,2021-05-09,"92,53"
118075,3518859,2021-05-10,"92,09"
118257,3518859,2021-05-11,"92,57"
116645,3518859,2021-05-12,"89,98"
116333,3518859,2021-05-13,"91,00"
116125,3518859,2021-05-14,"90,02"
116151,3518859,2021-05-15,"91,95"
116385,3518859,2021-05-16,"88,92"
115995,3518859,2021-05-17,"92,74"
118205,3518859,2021-05-18,"88,60"
117971,3518859,2021-05-19,"89,57"
118335,3518859,2021-05-20,"88,86"
118595,3518859,2021-05-21,"90,24"
118387,3518859,2021-05-22,"93,95"
116931,3518859,2021-05-23,"93,87"
117321,3518859,2021-05-24,"94,96"
117503,3518859,2021-05-25,"95,25"
117399,3518859,2021-05-26,"93,33"
117685,3518859,2021-05-27,"95,26"
116827,3518859,2021-05-28,"95,49"
117087,3518859,2021-05-29,"94,65"
117789,3518859,2021-05-30,"94,22"
118673,3518859,2021-05-31,"93,63"
118049,3518859,2021-06-01,"90,49"
117997,3518859,2021-06-02,"95,32"
115891,3518859,2021-06-03,"94,48"
116541,3518859,2021-06-04,"94,74"
116255,3518859,2021-06-05,"93,61"
118907,3518859,2021-06-06,"95,36"
118023,3518859,2021-06-07,"93,93"
117191,3518859,2021-06-08,"93,91"
117425,3518859,2021-06-09,"93,12"
117269,3518859,2021-06-10,"93,87"
118179,3518859,2021-06-11,"92,92"
116047,3518859,2021-06-12,"92,79"
