,cod_ibge,data,ocupacao_leitos
31,3548807,2020-10-08,"41,91"
9022,3548807,2020-10-09,"41,21"
10243,3548807,2020-10-10,"41,42"
9614,3548807,2020-10-11,"40,49"
9133,3548807,2020-10-12,"40,49"
10465,3548807,2020-10-13,"42,43"
7875,3548807,2020-10-14,"41,39"
9651,3548807,2020-10-15,"40,20"
8541,3548807,2020-10-16,"38,83"
10576,3548807,2020-10-17,"41,27"
9059,3548807,2020-10-18,"41,36"
9318,3548807,2020-10-19,"40,48"
2769,3548807,2020-10-20,"39,88"
2473,3548807,2020-10-21,"39,74"
2214,3548807,2020-10-22,"39,66"
2362,3548807,2020-10-23,"39,17"
3657,3548807,2020-10-24,"39,45"
3768,3548807,2020-10-25,"40,59"
3065,3548807,2020-10-26,"40,12"
1918,3548807,2020-10-27,"41,33"
623,3548807,2020-10-28,"41,03"
290,3548807,2020-10-29,"41,42"
68,3548807,2020-10-30,"41,46"
1733,3548807,2020-10-31,"42,41"
1474,3548807,2020-11-01,"42,12"
1252,3548807,2020-11-02,"43,18"
3842,3548807,2020-11-03,"43,32"
6506,3548807,2020-11-04,"43,94"
6247,3548807,2020-11-05,"44,54"
5988,3548807,2020-11-06,"44,11"
7172,3548807,2020-11-07,"45,62"
7357,3548807,2020-11-08,"42,53"
7135,3548807,2020-11-09,"45,41"
6876,3548807,2020-11-10,"46,44"
4656,3548807,2020-11-11,"46,09"
4397,3548807,2020-11-12,"46,83"
4175,3548807,2020-11-13,"47,43"
3916,3548807,2020-11-14,"49,29"
5544,3548807,2020-11-15,"50,13"
5359,3548807,2020-11-16,"51,42"
5063,3548807,2020-11-17,"52,97"
7690,3548807,2020-11-18,"55,06"
4989,3548807,2020-11-19,"56,55"
5137,3548807,2020-11-20,"56,79"
5322,3548807,2020-11-21,"56,67"
5507,3548807,2020-11-22,"57,25"
5248,3548807,2020-11-23,"57,05"
3953,3548807,2020-11-24,"57,79"
4138,3548807,2020-11-25,"58,50"
4730,3548807,2020-11-26,"58,85"
4434,3548807,2020-11-27,"59,60"
4619,3548807,2020-11-28,"60,50"
6839,3548807,2020-11-29,"59,52"
7024,3548807,2020-11-30,"62,51"
7209,3548807,2020-12-01,"61,12"
7320,3548807,2020-12-02,"62,45"
6765,3548807,2020-12-03,"62,75"
5877,3548807,2020-12-04,"61,75"
5951,3548807,2020-12-05,"65,20"
6173,3548807,2020-12-06,"65,05"
6395,3548807,2020-12-07,"64,76"
6469,3548807,2020-12-08,"65,63"
5729,3548807,2020-12-09,"64,41"
1104,3548807,2020-12-10,"63,63"
1289,3548807,2020-12-11,"65,21"
1437,3548807,2020-12-12,"66,97"
1622,3548807,2020-12-13,"67,93"
1770,3548807,2020-12-14,"66,59"
438,3548807,2020-12-15,"66,92"
216,3548807,2020-12-16,"68,05"
882,3548807,2020-12-17,"68,18"
586,3548807,2020-12-18,"67,54"
919,3548807,2020-12-19,"66,17"
2991,3548807,2020-12-20,"65,11"
3250,3548807,2020-12-21,"66,86"
3361,3548807,2020-12-22,"67,14"
3620,3548807,2020-12-23,"66,38"
2880,3548807,2020-12-24,"66,14"
2029,3548807,2020-12-25,"64,68"
2177,3548807,2020-12-26,"63,64"
2436,3548807,2020-12-27,"64,66"
2547,3548807,2020-12-28,"64,79"
3805,3548807,2020-12-29,"66,26"
9873,3548807,2020-12-30,"65,04"
8282,3548807,2020-12-31,"65,23"
8689,3548807,2021-01-01,"64,28"
8985,3548807,2021-01-02,"64,51"
8504,3548807,2021-01-03,"65,40"
8208,3548807,2021-01-04,"66,52"
9429,3548807,2021-01-05,"65,01"
9355,3548807,2021-01-06,"66,54"
8578,3548807,2021-01-07,"66,38"
9466,3548807,2021-01-08,"68,21"
8726,3548807,2021-01-09,"66,98"
10132,3548807,2021-01-10,"65,98"
10095,3548807,2021-01-11,"68,36"
9207,3548807,2021-01-12,"71,58"
9910,3548807,2021-01-13,"70,46"
8097,3548807,2021-01-14,"71,52"
9392,3548807,2021-01-15,"70,95"
8430,3548807,2021-01-16,"71,22"
8911,3548807,2021-01-17,"72,48"
8615,3548807,2021-01-18,"71,18"
9503,3548807,2021-01-19,"71,38"
7727,3548807,2021-01-20,"71,97"
10428,3548807,2021-01-21,"72,20"
2621,3548807,2021-01-22,"71,64"
2140,3548807,2021-01-23,"70,78"
3583,3548807,2021-01-24,"70,42"
2954,3548807,2021-01-25,"68,61"
401,3548807,2021-01-26,"69,11"
1696,3548807,2021-01-27,"67,00"
1215,3548807,2021-01-28,"68,23"
6617,3548807,2021-01-29,"67,87"
6136,3548807,2021-01-30,"67,53"
7505,3548807,2021-01-31,"66,44"
6987,3548807,2021-02-01,"66,40"
4508,3548807,2021-02-02,"66,03"
4027,3548807,2021-02-03,"66,46"
5470,3548807,2021-02-04,"65,41"
5026,3548807,2021-02-05,"66,25"
5285,3548807,2021-02-06,"65,74"
4064,3548807,2021-02-07,"65,76"
6691,3548807,2021-02-08,"64,86"
7579,3548807,2021-02-09,"65,79"
6284,3548807,2021-02-10,"65,21"
1141,3548807,2021-02-11,"65,48"
956,3548807,2021-02-12,"63,92"
808,3548807,2021-02-13,"65,18"
3472,3548807,2021-02-14,"65,35"
2325,3548807,2021-02-15,"63,37"
10169,3548807,2021-02-16,"68,08"
8023,3548807,2021-02-17,"67,91"
8837,3548807,2021-02-18,"68,71"
10280,3548807,2021-02-19,"69,61"
993,3548807,2021-02-20,"68,19"
10502,3548807,2021-02-21,"68,39"
7801,3548807,2021-02-22,"70,26"
9244,3548807,2021-02-23,"72,04"
10206,3548807,2021-02-24,"73,29"
2288,3548807,2021-02-25,"74,11"
3435,3548807,2021-02-26,"75,15"
771,3548807,2021-02-27,"76,85"
327,3548807,2021-02-28,"78,19"
1511,3548807,2021-03-01,"79,00"
3879,3548807,2021-03-02,"80,17"
6099,3548807,2021-03-03,"81,49"
7246,3548807,2021-03-04,"82,02"
4545,3548807,2021-03-05,"82,30"
4804,3548807,2021-03-06,"82,88"
4952,3548807,2021-03-07,"82,73"
5211,3548807,2021-03-08,"84,47"
5618,3548807,2021-03-09,"87,32"
4212,3548807,2021-03-10,"87,86"
5766,3548807,2021-03-11,"88,03"
7098,3548807,2021-03-12,"88,86"
5840,3548807,2021-03-13,"88,95"
6358,3548807,2021-03-14,"90,75"
1030,3548807,2021-03-15,"90,08"
1844,3548807,2021-03-16,"90,56"
105,3548807,2021-03-17,"90,68"
734,3548807,2021-03-18,"90,95"
3213,3548807,2021-03-19,"91,75"
2917,3548807,2021-03-20,"91,79"
2806,3548807,2021-03-21,"91,21"
2732,3548807,2021-03-22,"91,88"
7764,3548807,2021-03-23,"91,77"
9096,3548807,2021-03-24,"92,11"
8245,3548807,2021-03-25,"91,40"
8134,3548807,2021-03-26,"92,21"
10354,3548807,2021-03-27,"92,69"
7986,3548807,2021-03-28,"91,32"
8467,3548807,2021-03-29,"92,57"
8171,3548807,2021-03-30,"91,87"
8060,3548807,2021-03-31,"91,66"
9984,3548807,2021-04-01,"92,66"
10539,3548807,2021-04-02,"91,58"
9170,3548807,2021-04-03,"91,10"
8652,3548807,2021-04-04,"91,20"
9577,3548807,2021-04-05,"90,54"
8356,3548807,2021-04-06,"88,85"
9688,3548807,2021-04-07,"88,14"
10317,3548807,2021-04-08,"87,08"
8800,3548807,2021-04-09,"87,16"
10021,3548807,2021-04-10,"85,21"
8319,3548807,2021-04-11,"84,77"
7912,3548807,2021-04-12,"84,36"
10391,3548807,2021-04-13,"83,07"
7653,3548807,2021-04-14,"82,66"
2695,3548807,2021-04-15,"81,69"
2510,3548807,2021-04-16,"80,89"
2251,3548807,2021-04-17,"80,21"
2103,3548807,2021-04-18,"78,25"
1992,3548807,2021-04-19,"79,13"
3731,3548807,2021-04-20,"79,43"
3546,3548807,2021-04-21,"79,50"
3287,3548807,2021-04-22,"78,96"
3102,3548807,2021-04-23,"79,11"
1955,3548807,2021-04-24,"78,25"
845,3548807,2021-04-25,"78,10"
512,3548807,2021-04-26,"77,14"
253,3548807,2021-04-27,"77,31"
179,3548807,2021-04-28,"77,62"
1400,3548807,2021-04-29,"77,00"
1659,3548807,2021-04-30,"75,69"
1585,3548807,2021-05-01,"75,44"
1363,3548807,2021-05-02,"75,06"
1178,3548807,2021-05-03,"76,54"
1881,3548807,2021-05-04,"77,43"
6580,3548807,2021-05-05,"77,13"
6432,3548807,2021-05-06,"76,08"
6654,3548807,2021-05-07,"76,50"
6062,3548807,2021-05-08,"76,79"
5914,3548807,2021-05-09,"76,44"
6728,3548807,2021-05-10,"76,39"
7431,3548807,2021-05-11,"76,26"
