,cod_ibge,data,ocupacao_leitos
109035,3528700,2020-10-08,"64,94"
105075,3528700,2020-10-09,"59,49"
107100,3528700,2020-10-10,"60,26"
106110,3528700,2020-10-11,"68,35"
110745,3528700,2020-10-12,"64,10"
106245,3528700,2020-10-13,"56,41"
105255,3528700,2020-10-14,"56,25"
110655,3528700,2020-10-15,"45,68"
109755,3528700,2020-10-16,"50,00"
100215,3528700,2020-10-17,"43,42"
102915,3528700,2020-10-18,"50,67"
101250,3528700,2020-10-19,"46,67"
102015,3528700,2020-10-20,"42,11"
102735,3528700,2020-10-21,"40,79"
104895,3528700,2020-10-22,"36,84"
99000,3528700,2020-10-23,"35,53"
99495,3528700,2020-10-24,"37,33"
100305,3528700,2020-10-25,"40,00"
103005,3528700,2020-10-26,"39,19"
100845,3528700,2020-10-27,"37,84"
101025,3528700,2020-10-28,"43,42"
103185,3528700,2020-10-29,"41,33"
99810,3528700,2020-10-30,"42,25"
109350,3528700,2020-10-31,"46,38"
104940,3528700,2020-11-01,"44,12"
108630,3528700,2020-11-02,"41,79"
105435,3528700,2020-11-03,"44,12"
108270,3528700,2020-11-04,"41,67"
110970,3528700,2020-11-05,"37,14"
110160,3528700,2020-11-06,"34,29"
109125,3528700,2020-11-07,"41,43"
110565,3528700,2020-11-08,"34,29"
106155,3528700,2020-11-09,"37,14"
105525,3528700,2020-11-10,"39,13"
107820,3528700,2020-11-11,"37,88"
106875,3528700,2020-11-12,"40,91"
107460,3528700,2020-11-13,"39,39"
108090,3528700,2020-11-14,"37,88"
105975,3528700,2020-11-15,"40,91"
109080,3528700,2020-11-16,"36,36"
110070,3528700,2020-11-17,"36,36"
110925,3528700,2020-11-18,"37,88"
104985,3528700,2020-11-19,"38,46"
107145,3528700,2020-11-20,"40,30"
107010,3528700,2020-11-21,"45,45"
108315,3528700,2020-11-22,"40,91"
105570,3528700,2020-11-23,"39,39"
106425,3528700,2020-11-24,"39,39"
111060,3528700,2020-11-25,"43,94"
111510,3528700,2020-11-26,"53,85"
108900,3528700,2020-11-27,"54,55"
99765,3528700,2020-11-28,"54,55"
99360,3528700,2020-11-29,"60,87"
100530,3528700,2020-11-30,"54,41"
98775,3528700,2020-12-01,"55,07"
103545,3528700,2020-12-02,"55,07"
102960,3528700,2020-12-03,"67,24"
104445,3528700,2020-12-04,"72,41"
104040,3528700,2020-12-05,"71,93"
101295,3528700,2020-12-06,"58,21"
101835,3528700,2020-12-07,"62,69"
102060,3528700,2020-12-08,"66,67"
102105,3528700,2020-12-09,"69,57"
102285,3528700,2020-12-10,"66,67"
100935,3528700,2020-12-11,"73,33"
101430,3528700,2020-12-12,"82,28"
104310,3528700,2020-12-13,"87,67"
104760,3528700,2020-12-14,"80,00"
103140,3528700,2020-12-15,"75,64"
100710,3528700,2020-12-16,"78,48"
99990,3528700,2020-12-17,"82,28"
100350,3528700,2020-12-18,"85,19"
99540,3528700,2020-12-19,"85,88"
110025,3528700,2020-12-20,"86,05"
99405,3528700,2020-12-21,"87,50"
100620,3528700,2020-12-22,"90,91"
100260,3528700,2020-12-23,"86,52"
98730,3528700,2020-12-24,"84,09"
98820,3528700,2020-12-25,"80,72"
103320,3528700,2020-12-26,"81,25"
103050,3528700,2020-12-27,"77,78"
103905,3528700,2020-12-28,"75,90"
104490,3528700,2020-12-29,"76,74"
104085,3528700,2020-12-30,"79,07"
101520,3528700,2020-12-31,"77,01"
101160,3528700,2021-01-01,"72,62"
102690,3528700,2021-01-02,"70,24"
102330,3528700,2021-01-03,"71,59"
101925,3528700,2021-01-04,"76,09"
101970,3528700,2021-01-05,"76,84"
102465,3528700,2021-01-06,"80,21"
100890,3528700,2021-01-07,"73,08"
101205,3528700,2021-01-08,"79,57"
102825,3528700,2021-01-09,"75,79"
104220,3528700,2021-01-10,"79,79"
104535,3528700,2021-01-11,"76,67"
100755,3528700,2021-01-12,"76,09"
103365,3528700,2021-01-13,"79,57"
103725,3528700,2021-01-14,"79,12"
98955,3528700,2021-01-15,"81,72"
100170,3528700,2021-01-16,"79,12"
100485,3528700,2021-01-17,"84,38"
99225,3528700,2021-01-18,"86,96"
99675,3528700,2021-01-19,"83,91"
109935,3528700,2021-01-20,"77,01"
108765,3528700,2021-01-21,"76,19"
109260,3528700,2021-01-22,"75,31"
110835,3528700,2021-01-23,"72,84"
111105,3528700,2021-01-24,"73,81"
106380,3528700,2021-01-25,"74,07"
105165,3528700,2021-01-26,"74,39"
105615,3528700,2021-01-27,"72,09"
108180,3528700,2021-01-28,"74,16"
106920,3528700,2021-01-29,"71,59"
107595,3528700,2021-01-30,"74,42"
106965,3528700,2021-01-31,"71,91"
105705,3528700,2021-02-01,"73,63"
106650,3528700,2021-02-02,"60,78"
110880,3528700,2021-02-03,"65,35"
109440,3528700,2021-02-04,"63,37"
109665,3528700,2021-02-05,"61,62"
108990,3528700,2021-02-06,"64,36"
111015,3528700,2021-02-07,"66,02"
106695,3528700,2021-02-08,"72,12"
108405,3528700,2021-02-09,"76,19"
107550,3528700,2021-02-10,"77,14"
108585,3528700,2021-02-11,"83,02"
107865,3528700,2021-02-12,"83,33"
105210,3528700,2021-02-13,"79,63"
106560,3528700,2021-02-14,"79,44"
106020,3528700,2021-02-15,"85,58"
110610,3528700,2021-02-16,"89,62"
109305,3528700,2021-02-17,"84,26"
108810,3528700,2021-02-18,"88,29"
109800,3528700,2021-02-19,"90,65"
109890,3528700,2021-02-20,"90,65"
108855,3528700,2021-02-21,"83,18"
109395,3528700,2021-02-22,"92,52"
110700,3528700,2021-02-23,"93,75"
106065,3528700,2021-02-24,"91,96"
106605,3528700,2021-02-25,"90,35"
105390,3528700,2021-02-26,"91,15"
107955,3528700,2021-02-27,"88,39"
107730,3528700,2021-02-28,"90,27"
107370,3528700,2021-03-01,"89,47"
107325,3528700,2021-03-02,"90,83"
106785,3528700,2021-03-03,"95,76"
108675,3528700,2021-03-04,"94,07"
110790,3528700,2021-03-05,"94,02"
109980,3528700,2021-03-06,"96,58"
110115,3528700,2021-03-07,"97,46"
111465,3528700,2021-03-08,"97,50"
105930,3528700,2021-03-09,"96,83"
105345,3528700,2021-03-10,"89,47"
108540,3528700,2021-03-11,"90,51"
107415,3528700,2021-03-12,"87,68"
107190,3528700,2021-03-13,"90,15"
108360,3528700,2021-03-14,"94,16"
106830,3528700,2021-03-15,"96,55"
105480,3528700,2021-03-16,"95,21"
105885,3528700,2021-03-17,"95,86"
106740,3528700,2021-03-18,"95,21"
111195,3528700,2021-03-19,"93,96"
111420,3528700,2021-03-20,"94,74"
109485,3528700,2021-03-21,"94,56"
110250,3528700,2021-03-22,"97,33"
110340,3528700,2021-03-23,"95,21"
99450,3528700,2021-03-24,"94,77"
99135,3528700,2021-03-25,"94,34"
100395,3528700,2021-03-26,"96,18"
99090,3528700,2021-03-27,"95,06"
102780,3528700,2021-03-28,"96,84"
103500,3528700,2021-03-29,"92,68"
103095,3528700,2021-03-30,"95,03"
104715,3528700,2021-03-31,"95,71"
104400,3528700,2021-04-01,"95,73"
103950,3528700,2021-04-02,"95,68"
101475,3528700,2021-04-03,"91,82"
101070,3528700,2021-04-04,"93,71"
102600,3528700,2021-04-05,"92,36"
102195,3528700,2021-04-06,"88,17"
104850,3528700,2021-04-07,"93,79"
102150,3528700,2021-04-08,"98,08"
102555,3528700,2021-04-09,"97,45"
101700,3528700,2021-04-10,"95,42"
101340,3528700,2021-04-11,"95,38"
101655,3528700,2021-04-12,"99,35"
104175,3528700,2021-04-13,"99,36"
104580,3528700,2021-04-14,"98,05"
103860,3528700,2021-04-15,"94,84"
103230,3528700,2021-04-16,"94,01"
103680,3528700,2021-04-17,"93,57"
98865,3528700,2021-04-18,"95,12"
100080,3528700,2021-04-19,"96,47"
100440,3528700,2021-04-20,"93,49"
99270,3528700,2021-04-21,"92,86"
99585,3528700,2021-04-22,"93,37"
99720,3528700,2021-04-23,"91,07"
99900,3528700,2021-04-24,"90,64"
100125,3528700,2021-04-25,"96,43"
98685,3528700,2021-04-26,"91,12"
103275,3528700,2021-04-27,"89,87"
103770,3528700,2021-04-28,"89,31"
104625,3528700,2021-04-29,"91,77"
103815,3528700,2021-04-30,"89,24"
101385,3528700,2021-05-01,"89,03"
102645,3528700,2021-05-02,"90,32"
102240,3528700,2021-05-03,"89,35"
101880,3528700,2021-05-04,"84,71"
102510,3528700,2021-05-05,"89,24"
101115,3528700,2021-05-06,"89,31"
101565,3528700,2021-05-07,"91,56"
104265,3528700,2021-05-08,"90,38"
104670,3528700,2021-05-09,"88,34"
103455,3528700,2021-05-10,"87,97"
100800,3528700,2021-05-11,"85,88"
100035,3528700,2021-05-12,"89,70"
99180,3528700,2021-05-13,"94,41"
99630,3528700,2021-05-14,"95,06"
110385,3528700,2021-05-15,"93,12"
110475,3528700,2021-05-16,"92,59"
111240,3528700,2021-05-17,"93,87"
108720,3528700,2021-05-18,"93,33"
105750,3528700,2021-05-19,"90,85"
105795,3528700,2021-05-20,"93,29"
108495,3528700,2021-05-21,"92,81"
107235,3528700,2021-05-22,"95,86"
108135,3528700,2021-05-23,"93,87"
106335,3528700,2021-05-24,"92,31"
109530,3528700,2021-05-25,"93,57"
108000,3528700,2021-05-26,"92,44"
110520,3528700,2021-05-27,"92,81"
106515,3528700,2021-05-28,"93,29"
107775,3528700,2021-05-29,"91,95"
111285,3528700,2021-05-30,"93,68"
108450,3528700,2021-05-31,"92,13"
107685,3528700,2021-06-01,"91,11"
105030,3528700,2021-06-02,"93,06"
109170,3528700,2021-06-03,"90,06"
111330,3528700,2021-06-04,"91,62"
109575,3528700,2021-06-05,"88,34"
109710,3528700,2021-06-06,"93,49"
106470,3528700,2021-06-07,"95,91"
107280,3528700,2021-06-08,"94,83"
110430,3528700,2021-06-09,"97,06"
107640,3528700,2021-06-10,"95,27"
105120,3528700,2021-06-11,"91,52"
110205,3528700,2021-06-12,"92,50"
99855,3528700,2021-06-13,"93,17"
104355,3528700,2021-06-14,"91,52"
99045,3528700,2021-06-15,"93,57"
101745,3528700,2021-06-16,"92,68"
103635,3528700,2021-06-17,"91,12"
99315,3528700,2021-06-18,"93,06"
100665,3528700,2021-06-19,"93,30"
103590,3528700,2021-06-20,"94,25"
104130,3528700,2021-06-21,"92,44"
102420,3528700,2021-06-22,"94,15"
102375,3528700,2021-06-23,"92,73"
102870,3528700,2021-06-24,"92,22"
103410,3528700,2021-06-25,"90,68"
99945,3528700,2021-06-26,"90,18"
108945,3528700,2021-06-27,"89,16"
111150,3528700,2021-06-28,"81,92"
108045,3528700,2021-06-29,"87,35"
107910,3528700,2021-06-30,"81,76"
109845,3528700,2021-07-01,"84,88"
108225,3528700,2021-07-02,"83,33"
107055,3528700,2021-07-03,"80,49"
106290,3528700,2021-07-04,"82,93"
109620,3528700,2021-07-05,"79,39"
101790,3528700,2021-07-06,"83,23"
110295,3528700,2021-07-07,"83,14"
106200,3528700,2021-07-08,"82,25"
101610,3528700,2021-07-09,"81,66"
103995,3528700,2021-07-10,"80,86"
100575,3528700,2021-07-11,"77,44"
109215,3528700,2021-07-12,"79,88"
111375,3528700,2021-07-13,"76,97"
107505,3528700,2021-07-14,"74,69"
104805,3528700,2021-07-15,"72,67"
98910,3528700,2021-07-16,"68,94"
100980,3528700,2021-07-17,"64,38"
105840,3528700,2021-07-18,"66,24"
105300,3528700,2021-07-19,"66,00"
105660,3528700,2021-07-20,"59,24"
